elapsed_s,timestamp,ch1_MEAN_V,ch2_MEAN_V
0.4849,2026-07-29T18:27:40.695145,0.000000,4.184112
0.9311,2026-07-29T18:27:41.141339,0.000000,4.183874
1.4083,2026-07-29T18:27:41.618620,0.000000,4.183736
1.8939,2026-07-29T18:27:42.104190,0.000000,4.183429
2.3690,2026-07-29T18:27:42.579264,0.000000,4.182861
2.8440,2026-07-29T18:27:43.054290,0.000000,4.182310
3.3668,2026-07-29T18:27:43.577041,0.000000,4.181730
3.8410,2026-07-29T18:27:44.051291,0.000000,4.180875
4.3380,2026-07-29T18:27:44.548231,0.000000,4.179978
4.7859,2026-07-29T18:27:44.996215,0.000000,4.178877
5.2534,2026-07-29T18:27:45.463720,0.000000,4.177774
5.7550,2026-07-29T18:27:45.965315,0.000000,4.176653
6.2546,2026-07-29T18:27:46.464852,0.000000,4.175440
6.7048,2026-07-29T18:27:46.915074,0.000000,4.174166
7.1974,2026-07-29T18:27:47.407651,0.000000,4.172978
7.6626,2026-07-29T18:27:47.872935,0.000000,4.171702
8.1204,2026-07-29T18:27:48.330682,0.000000,4.170426
8.6145,2026-07-29T18:27:48.824835,0.000000,4.169123
9.0712,2026-07-29T18:27:49.281483,0.000000,4.167818
9.5584,2026-07-29T18:27:49.768686,0.000000,4.166560
10.0272,2026-07-29T18:27:50.237533,0.000000,4.165162
10.5306,2026-07-29T18:27:50.740921,0.000000,4.164035
11.0120,2026-07-29T18:27:51.222269,0.000000,4.163077
11.5252,2026-07-29T18:27:51.735498,0.000000,4.162443
11.9781,2026-07-29T18:27:52.188409,0.000000,4.162099
12.4785,2026-07-29T18:27:52.688814,0.000000,4.162000
12.9300,2026-07-29T18:27:53.140267,0.000000,4.162131
13.3864,2026-07-29T18:27:53.596652,0.000000,4.162571
13.8374,2026-07-29T18:27:54.047694,0.000000,4.163216
14.2956,2026-07-29T18:27:54.505868,0.000000,4.163942
14.7961,2026-07-29T18:27:55.006426,0.000000,4.164917
15.2549,2026-07-29T18:27:55.465183,0.000000,4.166323
15.7271,2026-07-29T18:27:55.937427,0.000000,4.167602
16.2056,2026-07-29T18:27:56.415862,0.000000,4.168814
16.6820,2026-07-29T18:27:56.892260,0.000000,4.170130
17.1334,2026-07-29T18:27:57.343657,0.000000,4.171426
17.6080,2026-07-29T18:27:57.818335,0.000000,4.172589
18.0847,2026-07-29T18:27:58.294993,0.000000,4.173829
18.5708,2026-07-29T18:27:58.781138,0.000000,4.174946
19.0251,2026-07-29T18:27:59.235394,0.000000,4.176278
19.5255,2026-07-29T18:27:59.735775,0.000000,4.177530
19.9840,2026-07-29T18:28:00.194284,0.000000,4.178786
20.4786,2026-07-29T18:28:00.688872,0.000000,4.179848
20.9654,2026-07-29T18:28:01.175702,0.000000,4.180714
21.4134,2026-07-29T18:28:01.623674,0.000000,4.181482
21.9122,2026-07-29T18:28:02.122467,0.000000,4.181901
22.3786,2026-07-29T18:28:02.588908,0.000000,4.182264
22.8411,2026-07-29T18:28:03.051388,0.000000,4.182490
23.2894,2026-07-29T18:28:03.499707,0.000000,4.182491
