elapsed_s,timestamp,ch1_MEAN_V,ch2_MEAN_V
0.4715,2026-07-20T14:46:14.259648,0.000000,5.438308
0.9332,2026-07-20T14:46:14.721409,0.000000,5.438208
1.4259,2026-07-20T14:46:15.214097,0.000000,5.438072
1.9174,2026-07-20T14:46:15.705639,0.000000,5.437948
2.3732,2026-07-20T14:46:16.161439,0.000000,5.437552
2.8652,2026-07-20T14:46:16.653442,0.000000,5.437244
3.3247,2026-07-20T14:46:17.112856,0.000000,5.437008
3.8231,2026-07-20T14:46:17.611344,0.000000,5.436580
4.3089,2026-07-20T14:46:18.097081,0.000000,5.436164
4.7694,2026-07-20T14:46:18.557618,0.000000,5.435680
5.2313,2026-07-20T14:46:19.019511,0.000000,5.435312
5.7126,2026-07-20T14:46:19.500776,0.000000,5.434996
6.1922,2026-07-20T14:46:19.980413,0.000000,5.434656
6.6381,2026-07-20T14:46:20.426251,0.000000,5.434188
7.0895,2026-07-20T14:46:20.877700,0.000000,5.433692
7.5379,2026-07-20T14:46:21.326125,0.000000,5.433324
7.9901,2026-07-20T14:46:21.778288,0.000000,5.432964
8.4457,2026-07-20T14:46:22.233871,0.000000,5.432700
8.9338,2026-07-20T14:46:22.721954,0.000000,5.432364
9.4336,2026-07-20T14:46:23.221810,0.000000,5.432168
9.9363,2026-07-20T14:46:23.724496,0.000000,5.431936
10.4347,2026-07-20T14:46:24.222899,0.000000,5.431736
10.9383,2026-07-20T14:46:24.726489,0.000000,5.431436
11.3978,2026-07-20T14:46:25.186042,0.000000,5.431300
11.9188,2026-07-20T14:46:25.707018,0.000000,5.431104
12.3709,2026-07-20T14:46:26.159145,0.000000,5.430976
12.8735,2026-07-20T14:46:26.661740,0.000000,5.430760
13.3323,2026-07-20T14:46:27.120515,0.000000,5.430432
13.8309,2026-07-20T14:46:27.619102,0.000000,5.430280
14.2882,2026-07-20T14:46:28.076417,0.000000,5.430092
14.7794,2026-07-20T14:46:28.567573,0.000000,5.429804
15.2405,2026-07-20T14:46:29.028718,0.000000,5.429584
15.7081,2026-07-20T14:46:29.496314,0.000000,5.429380
16.1728,2026-07-20T14:46:29.961032,0.000000,5.429240
16.6311,2026-07-20T14:46:30.419292,0.000000,5.429056
17.0892,2026-07-20T14:46:30.877424,0.000000,5.428852
17.5475,2026-07-20T14:46:31.335682,0.000000,5.428636
18.0045,2026-07-20T14:46:31.792665,0.000000,5.428448
18.4645,2026-07-20T14:46:32.252669,0.000000,5.428168
18.9579,2026-07-20T14:46:32.746110,0.000000,5.427884
19.4427,2026-07-20T14:46:33.230879,0.000000,5.427564
19.9402,2026-07-20T14:46:33.728371,0.000000,5.427420
20.3878,2026-07-20T14:46:34.176028,0.000000,5.427136
20.8870,2026-07-20T14:46:34.675229,0.000000,5.426908
21.3487,2026-07-20T14:46:35.136859,0.000000,5.426544
21.8531,2026-07-20T14:46:35.641274,0.000000,5.426160
22.3486,2026-07-20T14:46:36.136834,0.000000,5.425752
22.8244,2026-07-20T14:46:36.612624,0.000000,5.425524
23.2878,2026-07-20T14:46:37.076025,0.000000,5.425252
23.7986,2026-07-20T14:46:37.586761,0.000000,5.424912
24.2578,2026-07-20T14:46:38.045967,0.000000,5.424532
24.7405,2026-07-20T14:46:38.528691,0.000000,5.424260
25.1990,2026-07-20T14:46:38.987199,0.000000,5.423880
25.6461,2026-07-20T14:46:39.434319,0.000000,5.423360
26.1080,2026-07-20T14:46:39.896186,0.000000,5.422996
26.5646,2026-07-20T14:46:40.352811,0.000000,5.422616
27.0321,2026-07-20T14:46:40.820283,0.000000,5.422260
27.4902,2026-07-20T14:46:41.278393,0.000000,5.421948
27.9779,2026-07-20T14:46:41.766080,0.000000,5.421612
28.4515,2026-07-20T14:46:42.239694,0.000000,5.421284
28.9154,2026-07-20T14:46:42.703584,0.000000,5.421044
29.3709,2026-07-20T14:46:43.159053,0.000000,5.420476
29.8712,2026-07-20T14:46:43.659439,0.000000,5.420200
30.3474,2026-07-20T14:46:44.135592,0.000000,5.419732
30.8136,2026-07-20T14:46:44.601775,0.000000,5.419580
31.2655,2026-07-20T14:46:45.053679,0.000000,5.419296
31.7708,2026-07-20T14:46:45.558967,0.000000,5.418884
32.2235,2026-07-20T14:46:46.011690,0.000000,5.418636
32.6814,2026-07-20T14:46:46.469579,0.000000,5.418344
33.1401,2026-07-20T14:46:46.928265,0.000000,5.418036
33.5963,2026-07-20T14:46:47.384517,0.000000,5.417636
34.0540,2026-07-20T14:46:47.842194,0.000000,5.417384
34.5165,2026-07-20T14:46:48.304670,0.000000,5.417216
34.9938,2026-07-20T14:46:48.781981,0.000000,5.416968
35.4608,2026-07-20T14:46:49.249031,0.000000,5.416708
35.9604,2026-07-20T14:46:49.748644,0.000000,5.416336
36.4578,2026-07-20T14:46:50.246009,0.000000,5.416104
36.9317,2026-07-20T14:46:50.719917,0.000000,5.415992
37.3890,2026-07-20T14:46:51.177186,0.000000,5.415572
37.8740,2026-07-20T14:46:51.662177,0.000000,5.415236
38.3501,2026-07-20T14:46:52.138264,0.000000,5.415100
38.8301,2026-07-20T14:46:52.618284,0.000000,5.414948
39.2879,2026-07-20T14:46:53.076080,0.000000,5.414660
39.7901,2026-07-20T14:46:53.578306,0.000000,5.414416
40.2505,2026-07-20T14:46:54.038648,0.000000,5.414120
40.7368,2026-07-20T14:46:54.525040,0.000000,5.414004
41.1902,2026-07-20T14:46:54.978440,0.000000,5.413968
41.6378,2026-07-20T14:46:55.426026,0.000000,5.413792
42.0898,2026-07-20T14:46:55.878040,0.000000,5.413752
42.5461,2026-07-20T14:46:56.334324,0.000000,5.413604
43.0104,2026-07-20T14:46:56.798576,0.000000,5.413428
43.5045,2026-07-20T14:46:57.292706,0.000000,5.413212
43.9554,2026-07-20T14:46:57.743599,0.000000,5.412972
44.4136,2026-07-20T14:46:58.201776,0.000000,5.412752
44.8734,2026-07-20T14:46:58.661642,0.000000,5.412592
45.3173,2026-07-20T14:46:59.105484,0.000000,5.412416
45.7953,2026-07-20T14:46:59.583487,0.000000,5.412140
46.2530,2026-07-20T14:47:00.041183,0.000000,5.411952
46.7429,2026-07-20T14:47:00.531140,0.000000,5.411784
47.2152,2026-07-20T14:47:01.003396,0.000000,5.411540
47.6669,2026-07-20T14:47:01.455129,0.000000,5.411516
48.1445,2026-07-20T14:47:01.932694,0.000000,5.411516
48.6423,2026-07-20T14:47:02.430469,0.000000,5.411400
49.1363,2026-07-20T14:47:02.924512,0.000000,5.411172
49.6101,2026-07-20T14:47:03.398264,0.000000,5.411108
50.1030,2026-07-20T14:47:03.891209,0.000000,5.410944
50.5946,2026-07-20T14:47:04.382818,0.000000,5.410792
51.0460,2026-07-20T14:47:04.834228,0.000000,5.410676
51.5421,2026-07-20T14:47:05.330271,0.000000,5.410536
52.0304,2026-07-20T14:47:05.818585,0.000000,5.410316
52.5311,2026-07-20T14:47:06.319307,0.000000,5.409936
52.9875,2026-07-20T14:47:06.775679,0.000000,5.409728
53.4752,2026-07-20T14:47:07.263415,0.000000,5.409536
53.9689,2026-07-20T14:47:07.757137,0.000000,5.409388
54.4717,2026-07-20T14:47:08.259881,0.000000,5.409252
54.9256,2026-07-20T14:47:08.713835,0.000000,5.409144
55.4256,2026-07-20T14:47:09.213846,0.000000,5.408972
55.9273,2026-07-20T14:47:09.715501,0.000000,5.408780
56.4279,2026-07-20T14:47:10.216147,0.000000,5.408736
56.9279,2026-07-20T14:47:10.716069,0.000000,5.408556
57.4306,2026-07-20T14:47:11.218761,0.000000,5.408640
57.9215,2026-07-20T14:47:11.709665,0.000000,5.408524
58.4198,2026-07-20T14:47:12.208045,0.000000,5.408428
58.8978,2026-07-20T14:47:12.686041,0.000000,5.408220
59.3645,2026-07-20T14:47:13.152699,0.000000,5.407992
59.8249,2026-07-20T14:47:13.613091,0.000000,5.407768
60.3011,2026-07-20T14:47:14.089260,0.000000,5.407528
60.7700,2026-07-20T14:47:14.558160,0.000000,5.407288
61.2278,2026-07-20T14:47:15.015997,0.000000,5.406944
61.7104,2026-07-20T14:47:15.498643,0.000000,5.406616
62.1746,2026-07-20T14:47:15.962846,0.000000,5.406368
62.6757,2026-07-20T14:47:16.463893,0.000000,5.406064
63.1335,2026-07-20T14:47:16.921702,0.000000,5.405864
63.5945,2026-07-20T14:47:17.382686,0.000000,5.405664
64.0641,2026-07-20T14:47:17.852282,0.000000,5.405700
64.5197,2026-07-20T14:47:18.307947,0.000000,5.405560
64.9892,2026-07-20T14:47:18.777387,0.000000,5.405420
65.4815,2026-07-20T14:47:19.269673,0.000000,5.405412
65.9698,2026-07-20T14:47:19.757977,0.000000,5.405500
66.4856,2026-07-20T14:47:20.273832,0.000000,5.405468
66.9534,2026-07-20T14:47:20.741622,0.000000,5.405256
67.4507,2026-07-20T14:47:21.238858,0.000000,5.405032
67.9448,2026-07-20T14:47:21.733037,0.000000,5.404804
68.4460,2026-07-20T14:47:22.234219,0.000000,5.404496
68.9093,2026-07-20T14:47:22.697534,0.000000,5.404164
69.3634,2026-07-20T14:47:23.151601,0.000000,5.403732
69.8526,2026-07-20T14:47:23.640816,0.000000,5.403536
70.3081,2026-07-20T14:47:24.096267,0.000000,5.403036
70.7686,2026-07-20T14:47:24.556809,0.000000,5.402548
71.2763,2026-07-20T14:47:25.064540,0.000000,5.402084
71.7701,2026-07-20T14:47:25.558305,0.000000,5.401460
72.2541,2026-07-20T14:47:26.042344,0.000000,5.400976
72.7333,2026-07-20T14:47:26.521529,0.000000,5.400548
73.2521,2026-07-20T14:47:27.040275,0.000000,5.399952
73.7300,2026-07-20T14:47:27.518198,0.000000,5.399592
74.1931,2026-07-20T14:47:27.981320,0.000000,5.399288
74.6687,2026-07-20T14:47:28.456871,0.000000,5.398992
75.1610,2026-07-20T14:47:28.949204,0.000000,5.398672
75.6452,2026-07-20T14:47:29.433419,0.000000,5.398352
76.1203,2026-07-20T14:47:29.908556,0.000000,5.398056
76.6227,2026-07-20T14:47:30.410917,0.000000,5.398096
77.0849,2026-07-20T14:47:30.873129,0.000000,5.398028
77.5506,2026-07-20T14:47:31.338819,0.000000,5.397940
78.0020,2026-07-20T14:47:31.790238,0.000000,5.397816
78.4938,2026-07-20T14:47:32.281993,0.000000,5.397640
78.9965,2026-07-20T14:47:32.784731,0.000000,5.397264
79.4790,2026-07-20T14:47:33.267234,0.000000,5.396992
79.9360,2026-07-20T14:47:33.724239,0.000000,5.396804
80.4270,2026-07-20T14:47:34.215188,0.000000,5.396620
80.8893,2026-07-20T14:47:34.677463,0.000000,5.396396
81.3899,2026-07-20T14:47:35.178054,0.000000,5.396160
81.8680,2026-07-20T14:47:35.656157,0.000000,5.395740
82.3711,2026-07-20T14:47:36.159318,0.000000,5.395316
82.8696,2026-07-20T14:47:36.657830,0.000000,5.395024
83.3577,2026-07-20T14:47:37.145941,0.000000,5.394736
83.8633,2026-07-20T14:47:37.651564,0.000000,5.394492
84.3494,2026-07-20T14:47:38.137579,0.000000,5.394256
84.8076,2026-07-20T14:47:38.595779,0.000000,5.394008
85.3040,2026-07-20T14:47:39.092218,0.000000,5.393744
85.7851,2026-07-20T14:47:39.573311,0.000000,5.393616
86.2724,2026-07-20T14:47:40.060631,0.000000,5.393404
86.7669,2026-07-20T14:47:40.555111,0.000000,5.393220
87.2140,2026-07-20T14:47:41.002223,0.000000,5.393108
87.6907,2026-07-20T14:47:41.478953,0.000000,5.392916
88.1570,2026-07-20T14:47:41.945214,0.000000,5.392680
88.6490,2026-07-20T14:47:42.437180,0.000000,5.392604
89.1129,2026-07-20T14:47:42.901083,0.000000,5.392552
89.5792,2026-07-20T14:47:43.367428,0.000000,5.392492
90.0717,2026-07-20T14:47:43.859908,0.000000,5.392392
90.5989,2026-07-20T14:47:44.387089,0.000000,5.392304
91.0904,2026-07-20T14:47:44.878568,0.000000,5.392152
91.5909,2026-07-20T14:47:45.379099,0.000000,5.392160
92.0356,2026-07-20T14:47:45.823836,0.000000,5.391876
92.5081,2026-07-20T14:47:46.296276,0.000000,5.391752
92.9969,2026-07-20T14:47:46.785059,0.000000,5.391612
93.4778,2026-07-20T14:47:47.266008,0.000000,5.391420
93.9557,2026-07-20T14:47:47.743886,0.000000,5.391224
94.4106,2026-07-20T14:47:48.198806,0.000000,5.391044
94.9022,2026-07-20T14:47:48.690437,0.000000,5.390932
95.3661,2026-07-20T14:47:49.154301,0.000000,5.390692
95.8657,2026-07-20T14:47:49.653920,0.000000,5.390460
96.3721,2026-07-20T14:47:50.160310,0.000000,5.390280
96.8491,2026-07-20T14:47:50.637369,0.000000,5.390188
97.3402,2026-07-20T14:47:51.128411,0.000000,5.390136
97.7992,2026-07-20T14:47:51.587401,0.000000,5.390088
98.2760,2026-07-20T14:47:52.064239,0.000000,5.390076
98.7434,2026-07-20T14:47:52.531608,0.000000,5.390084
99.2190,2026-07-20T14:47:53.007189,0.000000,5.390104
99.7282,2026-07-20T14:47:53.516419,0.000000,5.389924
100.2156,2026-07-20T14:47:54.003813,0.000000,5.389692
100.7091,2026-07-20T14:47:54.497288,0.000000,5.389620
101.2041,2026-07-20T14:47:54.992268,0.000000,5.389592
101.6820,2026-07-20T14:47:55.470251,0.000000,5.389552
102.1487,2026-07-20T14:47:55.936945,0.000000,5.389476
102.6570,2026-07-20T14:47:56.445227,0.000000,5.389404
103.1445,2026-07-20T14:47:56.932747,0.000000,5.389344
103.6076,2026-07-20T14:47:57.395812,0.000000,5.389188
104.0629,2026-07-20T14:47:57.851083,0.000000,5.388992
104.5336,2026-07-20T14:47:58.321826,0.000000,5.388944
104.9840,2026-07-20T14:47:58.772161,0.000000,5.388864
105.4844,2026-07-20T14:47:59.272571,0.000000,5.388800
105.9762,2026-07-20T14:47:59.764390,0.000000,5.388720
106.4327,2026-07-20T14:48:00.220862,0.000000,5.388604
106.9237,2026-07-20T14:48:00.711910,0.000000,5.388472
107.3762,2026-07-20T14:48:01.164397,0.000000,5.388380
107.8371,2026-07-20T14:48:01.625282,0.000000,5.388328
108.2922,2026-07-20T14:48:02.080409,0.000000,5.388100
108.7883,2026-07-20T14:48:02.576487,0.000000,5.387984
109.2890,2026-07-20T14:48:03.077248,0.000000,5.387940
109.7697,2026-07-20T14:48:03.557893,0.000000,5.387784
110.2480,2026-07-20T14:48:04.036178,0.000000,5.387576
110.7492,2026-07-20T14:48:04.537413,0.000000,5.387392
111.2197,2026-07-20T14:48:05.007880,0.000000,5.387240
111.7141,2026-07-20T14:48:05.502342,0.000000,5.387036
112.2423,2026-07-20T14:48:06.030480,0.000000,5.386780
112.7194,2026-07-20T14:48:06.507565,0.000000,5.386624
113.1737,2026-07-20T14:48:06.961846,0.000000,5.386540
113.6391,2026-07-20T14:48:07.427300,0.000000,5.386616
114.1352,2026-07-20T14:48:07.923421,0.000000,5.386604
114.6353,2026-07-20T14:48:08.423548,0.000000,5.386424
