time_s,force_V_raw,force_V
657.5,7.934,1.5864
658.0,7.932,1.5864
658.5,7.932,1.5862
659.0,7.911,1.5862
659.5,7.923,1.5854
660.0,7.923,1.585
660.5,7.923,1.585
661.0,7.923,1.585
661.5,7.927,1.585
662.0,7.932,1.585
662.5,7.911,1.585
663.0,7.911,1.585
663.5,7.923,1.5846
664.0,7.923,1.5846
664.5,7.925,1.5846
665.0,7.923,1.5848
665.5,7.927,1.5848
666.0,7.927,1.5848
666.5,7.926,1.5848
667.0,7.926,1.5848
667.5,7.927,1.5848
668.0,7.926,1.5848
668.5,7.921,1.5848
669.0,7.926,1.5848
669.5,7.922,1.5848
670.0,7.924,1.5848
670.5,7.924,1.5848
671.0,7.924,1.5848
671.5,7.922,1.5846
672.0,7.921,1.5846
672.5,7.921,1.5846
673.0,7.921,1.5844
673.5,7.923,1.5844
674.0,7.927,1.5844
674.5,7.983,1.5844
675.0,7.913,1.5844
675.5,7.913,1.5842
676.0,7.913,1.5842
676.5,7.921,1.5842
677.0,7.924,1.5842
677.5,7.927,1.5842
678.0,7.913,1.5834
678.5,7.916,1.5834
679.0,7.927,1.5832000000000002
679.5,7.913,1.5832000000000002
680.0,7.927,1.5832000000000002
680.5,7.917,1.5832000000000002
681.0,7.921,1.5832000000000002
681.5,7.916,1.5832000000000002
682.0,7.917,1.5832000000000002
682.5,7.916,1.5832000000000002
683.0,7.916,1.5832000000000002
683.5,7.914,1.5832000000000002
684.0,7.914,1.583
684.5,7.917,1.5828
685.0,7.913,1.583
685.5,7.944,1.583
686.0,7.915,1.5828
686.5,7.913,1.5828
687.0,7.911,1.5828
687.5,7.913,1.5828
688.0,7.914,1.5826
688.5,7.911,1.5826
689.0,7.912,1.5826
689.5,7.914,1.5826
690.0,7.916,1.5824
690.5,7.916,1.5824
691.0,7.913,1.5821999999999998
691.5,7.903,1.5821999999999998
692.0,7.907,1.5814
692.5,7.905,1.5814
693.0,7.907,1.5814
693.5,7.906,1.5814
694.0,7.906,1.5814
694.5,7.903,1.5814
695.0,7.907,1.5812
695.5,7.917,1.5812
696.0,7.905,1.5812
696.5,7.907,1.5812
697.0,7.903,1.5812
697.5,7.907,1.5812
698.0,7.906,1.5812
698.5,7.906,1.5812
699.0,7.907,1.5812
699.5,7.906,1.5812
700.0,7.906,1.5812
700.5,7.907,1.5812
701.0,7.904,1.5812
701.5,7.903,1.5812
702.0,7.904,1.5808
702.5,7.906,1.5808
703.0,7.901,1.5808
703.5,7.903,1.5808
704.0,7.907,1.5806
704.5,7.902,1.5806
705.0,7.907,1.5804
705.5,7.897,1.5802
706.0,7.904,1.5802
706.5,7.901,1.5802
707.0,7.893,1.5794000000000001
707.5,7.893,1.5794000000000001
708.0,7.893,1.5794000000000001
708.5,7.893,1.5794000000000001
709.0,7.893,1.5792
709.5,7.893,1.579
710.0,7.895,1.579
710.5,7.897,1.579
711.0,7.897,1.5788
711.5,7.907,1.5788
712.0,7.894,1.5788
712.5,7.907,1.5788
713.0,7.893,1.5788
713.5,7.896,1.5788
714.0,7.895,1.5788
714.5,7.894,1.5788
715.0,7.894,1.579
715.5,7.895,1.5788
716.0,7.894,1.5788
716.5,7.833,1.5788
717.0,7.894,1.5788
717.5,7.892,1.5788
718.0,7.895,1.5788
718.5,7.894,1.5788
719.0,7.896,1.5788
719.5,7.894,1.5788
720.0,7.895,1.5788
720.5,7.894,1.5788
721.0,7.833,1.5788
721.5,7.833,1.5788
722.0,7.896,1.5788
722.5,7.891,1.5786
723.0,7.897,1.5786
723.5,7.891,1.5784
724.0,7.893,1.5784
724.5,7.892,1.5784
725.0,7.897,1.5784
725.5,7.892,1.5784
726.0,7.891,1.5782
726.5,7.897,1.5782
727.0,7.891,1.5782
727.5,7.892,1.5782
728.0,7.833,1.5782
728.5,7.892,1.5782
729.0,7.891,1.5782
729.5,7.894,1.5782
730.0,7.833,1.5782
730.5,7.891,1.5774
731.0,7.891,1.5774
731.5,7.883,1.5774
732.0,7.887,1.5774
732.5,7.883,1.5772
733.0,7.885,1.5772
733.5,7.886,1.5772
734.0,7.883,1.5772
734.5,7.887,1.577
735.0,7.882,1.577
735.5,7.887,1.577
736.0,7.887,1.577
736.5,7.883,1.5768
737.0,7.886,1.5768
737.5,7.883,1.5768
738.0,7.887,1.5768
738.5,7.884,1.5768
739.0,7.883,1.5768
739.5,7.885,1.5768
740.0,7.884,1.5768
740.5,7.884,1.5768
741.0,7.886,1.5768
741.5,7.883,1.5768
742.0,7.882,1.5768
742.5,7.884,1.5768
743.0,7.884,1.5768
743.5,7.882,1.5768
744.0,7.884,1.5768
744.5,7.886,1.5768
745.0,7.881,1.5766
745.5,7.884,1.5766
746.0,7.887,1.5766
746.5,7.883,1.5764
747.0,7.873,1.5764
747.5,7.873,1.5764
748.0,7.873,1.5764
748.5,7.887,1.5762
749.0,7.873,1.5762
749.5,7.881,1.5762
750.0,7.881,1.5762
750.5,7.883,1.5754
751.0,7.881,1.5754
751.5,7.873,1.5754
752.0,7.882,1.5754
752.5,7.876,1.5754
753.0,7.887,1.5754
753.5,7.877,1.5754
754.0,7.873,1.5754
754.5,7.877,1.5754
755.0,7.873,1.5752000000000002
755.5,7.873,1.5752000000000002
756.0,7.877,1.5752000000000002
756.5,7.877,1.5752000000000002
757.0,7.873,1.5752000000000002
757.5,7.876,1.5752000000000002
758.0,7.876,1.5752000000000002
758.5,7.876,1.5752000000000002
759.0,7.877,1.5752000000000002
759.5,7.873,1.5752000000000002
760.0,7.875,1.5752000000000002
760.5,7.876,1.5752000000000002
761.0,7.873,1.5752000000000002
761.5,7.876,1.5752000000000002
762.0,7.877,1.5752000000000002
762.5,7.874,1.5752000000000002
763.0,7.874,1.5752000000000002
763.5,7.876,1.5752000000000002
764.0,7.877,1.575
764.5,7.876,1.5748
765.0,7.876,1.5748
765.5,7.873,1.5748
766.0,7.874,1.5748
766.5,7.874,1.5748
767.0,7.873,1.5748
767.5,7.876,1.5748
768.0,7.877,1.5748
768.5,7.874,1.5748
769.0,7.872,1.5748
769.5,7.872,1.5748
770.0,7.873,1.5746
770.5,7.873,1.5746
771.0,7.874,1.5746
771.5,7.877,1.5746
772.0,7.873,1.5746
772.5,7.876,1.5746
773.0,7.871,1.5746
773.5,7.872,1.5746
774.0,7.872,1.5744
774.5,7.877,1.5746
775.0,7.871,1.5746
775.5,7.872,1.5744
776.0,7.874,1.5744
776.5,7.873,1.5744
777.0,7.873,1.5744
777.5,7.863,1.5742
778.0,7.863,1.5742
778.5,7.863,1.5744
779.0,7.867,1.5742
779.5,7.877,1.5734
780.0,7.863,1.5734
780.5,7.863,1.5734
781.0,7.867,1.5726
781.5,7.863,1.5726
782.0,7.877,1.5726
782.5,7.863,1.5726
783.0,7.877,1.5726
783.5,7.877,1.5726
784.0,7.863,1.5726
784.5,7.863,1.5726
785.0,7.855,1.5726
785.5,7.867,1.5726
786.0,7.863,1.5726
786.5,7.871,1.5726
787.0,7.877,1.5726
787.5,7.871,1.5726
788.0,7.863,1.5732
788.5,7.863,1.5732
789.0,7.863,1.5732
789.5,7.867,1.5732
790.0,7.863,1.5732
790.5,7.867,1.5734
791.0,7.863,1.5732
791.5,7.867,1.5734
792.0,7.863,1.5734
792.5,7.866,1.5732
793.0,7.866,1.5732
793.5,7.867,1.5732
794.0,7.867,1.5732
794.5,7.877,1.5732
795.0,7.863,1.5732
795.5,7.867,1.5734
796.0,7.863,1.5734
796.5,7.871,1.5734
797.0,7.877,1.5734
797.5,7.863,1.5734
798.0,7.866,1.5734
798.5,7.865,1.5742
799.0,7.863,1.5746
799.5,7.867,1.575
800.0,7.875,1.575
800.5,7.873,1.5754
801.0,7.881,1.5762
801.5,7.884,1.5766
802.0,7.883,1.5768
802.5,7.891,1.5782
803.0,7.895,1.5786
803.5,7.897,1.579
804.0,7.893,1.5794000000000001
804.5,7.897,1.5794000000000001
805.0,7.903,1.5806
805.5,7.903,1.5806
806.0,7.903,1.5806
806.5,7.907,1.5806
807.0,7.906,1.5812
807.5,7.903,1.5814
808.0,7.913,1.5826
808.5,7.916,1.5826
809.0,7.916,1.5826
809.5,7.913,1.5832000000000002
810.0,7.913,1.5832000000000002
810.5,7.927,1.5844
811.0,7.925,1.5846
811.5,7.922,1.5846
812.0,7.923,1.5846
812.5,7.927,1.5846
813.0,7.937,1.585
813.5,7.923,1.5854
814.0,7.923,1.5854
814.5,7.923,1.5862
815.0,7.931,1.5864
815.5,7.934,1.5866
816.0,7.936,1.5866
816.5,7.932,1.5868
817.0,7.937,1.5872
817.5,7.937,1.5874000000000001
818.0,7.933,1.5874000000000001
818.5,7.933,1.5874000000000001
819.0,7.941,1.5882
819.5,7.945,1.5888
820.0,7.944,1.589
820.5,7.945,1.589
821.0,7.947,1.5892
821.5,7.946,1.5892
822.0,7.947,1.5894
822.5,7.957,1.5894
823.0,7.951,1.5901999999999998
823.5,7.951,1.5901999999999998
824.0,7.952,1.5904
824.5,7.957,1.5904
825.0,7.952,1.5906
825.5,7.957,1.5906
826.0,7.953,1.5906
826.5,7.933,1.5906
827.0,7.954,1.5908
827.5,7.955,1.591
828.0,7.957,1.591
828.5,7.953,1.591
829.0,7.957,1.5912000000000002
829.5,7.967,1.5914
830.0,7.956,1.5912000000000002
830.5,7.953,1.5912000000000002
831.0,7.967,1.5912000000000002
831.5,7.953,1.5914
832.0,7.961,1.5914
832.5,7.961,1.5914
833.0,7.964,1.5914
833.5,7.953,1.5914
834.0,7.962,1.5914
834.5,7.962,1.5912000000000002
835.0,7.956,1.5912000000000002
835.5,7.953,1.5912000000000002
836.0,7.962,1.5922
836.5,7.962,1.5922
837.0,7.922,1.5922
837.5,7.961,1.5922
838.0,7.953,1.5922
838.5,7.933,1.5922
839.0,7.953,1.5922
839.5,7.953,1.5912000000000002
840.0,7.953,1.5912000000000002
840.5,7.967,1.5922
841.0,7.967,1.5924
841.5,7.963,1.5924
842.0,7.964,1.5926
842.5,7.956,1.5926
843.0,7.965,1.5928
843.5,7.967,1.593
844.0,7.956,1.5932
844.5,7.955,1.5934
845.0,7.967,1.5934
845.5,7.966,1.5934
846.0,7.967,1.5934
846.5,7.963,1.5934
847.0,7.971,1.5942
847.5,7.971,1.5942
848.0,7.973,1.5942
848.5,7.977,1.5942
849.0,7.974,1.5944
849.5,7.975,1.5946
850.0,7.971,1.5946
850.5,7.972,1.5946
851.0,7.973,1.5948
851.5,7.977,1.5948
852.0,7.971,1.5948
852.5,7.975,1.5948
853.0,7.974,1.5948
853.5,7.974,1.5948
854.0,7.974,1.5948
854.5,7.973,1.5948
855.0,7.974,1.5948
855.5,7.976,1.5948
856.0,7.974,1.5948
856.5,7.974,1.5948
857.0,7.972,1.5948
857.5,7.973,1.5948
858.0,7.975,1.5948
858.5,7.973,1.5948
859.0,7.976,1.5948
859.5,7.973,1.595
860.0,7.977,1.595
860.5,7.977,1.595
861.0,7.981,1.5948
861.5,7.977,1.595
862.0,7.987,1.5952
862.5,7.973,1.5952
863.0,7.973,1.5952
863.5,7.977,1.5954000000000002
864.0,7.977,1.5954000000000002
864.5,7.987,1.5954000000000002
865.0,7.973,1.5954000000000002
865.5,7.973,1.5954000000000002
866.0,7.973,1.5954000000000002
866.5,7.977,1.5946
867.0,7.982,1.5946
867.5,7.973,1.5946
868.0,7.973,1.5946
868.5,7.977,1.5954000000000002
869.0,7.973,1.5954000000000002
869.5,7.981,1.5946
870.0,7.981,1.5946
870.5,7.973,1.5954000000000002
871.0,7.973,1.5954000000000002
871.5,7.973,1.5962
872.0,7.981,1.5962
872.5,7.973,1.5962
873.0,7.982,1.5962
873.5,7.981,1.5962
874.0,7.983,1.5962
874.5,7.973,1.5962
875.0,7.984,1.5964
875.5,7.981,1.5964
876.0,7.983,1.5964
876.5,7.981,1.5964
877.0,7.985,1.5966
877.5,7.983,1.5966
878.0,7.984,1.5966
878.5,7.983,1.5966
879.0,7.982,1.5966
879.5,7.983,1.5966
880.0,7.987,1.5966
880.5,7.983,1.5966
881.0,7.982,1.5966
881.5,7.981,1.5968
882.0,7.984,1.5968
882.5,7.983,1.5966
883.0,7.982,1.5966
883.5,7.984,1.5966
884.0,7.984,1.5966
884.5,7.984,1.5966
885.0,7.986,1.5968
885.5,7.987,1.5968
886.0,7.986,1.5968
886.5,7.987,1.5968
887.0,7.983,1.5968
887.5,7.983,1.5968
888.0,7.983,1.5968
888.5,7.986,1.5968
889.0,7.983,1.5968
889.5,7.983,1.5972
890.0,7.987,1.5972
890.5,7.991,1.5972
891.0,7.983,1.5972
891.5,7.983,1.5974
892.0,7.983,1.5974
892.5,7.992,1.5981999999999998
893.0,7.991,1.5981999999999998
893.5,7.933,1.5984
894.0,7.994,1.5986
894.5,7.996,1.5986
895.0,7.996,1.5986
895.5,7.993,1.5988
896.0,7.994,1.5988
896.5,7.996,1.599
897.0,7.997,1.599
897.5,7.993,1.5992000000000002
898.0,7.995,1.5992000000000002
898.5,7.996,1.5992000000000002
899.0,7.997,1.5992000000000002
899.5,7.993,1.5992000000000002
900.0,8.007,1.5994
900.5,8.007,1.5994
901.0,7.997,1.5994
901.5,8.001,1.6001999999999998
902.0,7.993,1.6001999999999998
902.5,8.001,1.6001999999999998
903.0,8.003,1.6001999999999998
903.5,8.001,1.6006
904.0,7.993,1.6006
904.5,8.007,1.6006
905.0,8.007,1.6006
905.5,8.001,1.6006
906.0,8.005,1.6006
906.5,8.005,1.6010000000000002
907.0,8.003,1.6010000000000002
907.5,8.003,1.6010000000000002
908.0,8.003,1.6014
908.5,8.005,1.6014
909.0,8.011,1.6021999999999998
909.5,8.015,1.6026
910.0,8.014,1.6027999999999998
910.5,8.016,1.6027999999999998
911.0,8.017,1.6030000000000002
911.5,8.014,1.6030000000000002
912.0,8.013,1.6032
912.5,8.016,1.6032
913.0,8.027,1.6032
913.5,8.015,1.6034
914.0,8.021,1.6042
914.5,8.027,1.6042
915.0,8.027,1.6042
915.5,8.022,1.6042
916.0,8.027,1.6044
916.5,8.027,1.6046
917.0,8.021,1.6046
917.5,8.021,1.6046
918.0,8.013,1.6046
918.5,8.023,1.6046
919.0,8.021,1.6047999999999998
919.5,8.023,1.6047999999999998
920.0,8.023,1.6047999999999998
920.5,8.024,1.6047999999999998
921.0,8.024,1.6047999999999998
921.5,8.025,1.6047999999999998
922.0,8.022,1.6047999999999998
922.5,8.024,1.6047999999999998
923.0,8.024,1.6047999999999998
923.5,8.027,1.605
924.0,8.026,1.605
924.5,8.027,1.605
925.0,8.025,1.605
925.5,8.025,1.605
926.0,8.022,1.605
926.5,8.025,1.605
927.0,8.026,1.605
927.5,8.026,1.605
928.0,8.026,1.605
928.5,8.025,1.605
929.0,8.023,1.605
929.5,8.023,1.605
930.0,8.027,1.605
930.5,8.023,1.605
931.0,8.023,1.605
931.5,8.031,1.6052
932.0,8.023,1.6052
932.5,8.037,1.6052
933.0,8.026,1.6052
933.5,8.023,1.6052
934.0,8.037,1.6054
934.5,8.023,1.6054
935.0,8.023,1.6062
935.5,8.037,1.6064
936.0,8.037,1.6064
936.5,8.037,1.6064
937.0,8.037,1.6064
937.5,8.023,1.6065999999999998
938.0,8.032,1.6064
938.5,8.037,1.6065999999999998
939.0,8.032,1.6065999999999998
939.5,8.011,1.6065999999999998
940.0,8.037,1.6068000000000002
940.5,8.037,1.6068000000000002
941.0,8.032,1.6068000000000002
941.5,8.032,1.6068000000000002
942.0,8.033,1.6068000000000002
942.5,8.034,1.6068000000000002
943.0,8.032,1.6068000000000002
943.5,8.036,1.6068000000000002
944.0,8.033,1.6068000000000002
944.5,8.036,1.6068000000000002
945.0,8.034,1.6068000000000002
945.5,8.034,1.6068000000000002
946.0,8.033,1.6068000000000002
946.5,8.035,1.6068000000000002
947.0,8.035,1.6068000000000002
947.5,8.036,1.607
948.0,8.034,1.607
948.5,8.033,1.607
949.0,8.034,1.607
949.5,8.035,1.607
950.0,8.035,1.607
950.5,8.037,1.607
951.0,8.035,1.607
951.5,8.033,1.607
952.0,8.035,1.607
952.5,8.037,1.607
953.0,8.037,1.607
953.5,8.036,1.607
954.0,8.034,1.607
954.5,8.033,1.607
955.0,8.036,1.6072
955.5,8.035,1.6072
956.0,8.037,1.6072
956.5,8.033,1.6072
957.0,8.036,1.6072
957.5,8.037,1.6072
958.0,8.033,1.6072
958.5,8.041,1.607
959.0,8.033,1.607
959.5,8.041,1.6072
960.0,8.043,1.6072
960.5,8.097,1.6074000000000002
961.0,8.033,1.6074000000000002
961.5,8.033,1.6072
962.0,8.035,1.6074000000000002
962.5,8.033,1.6074000000000002
963.0,8.047,1.6074000000000002
963.5,8.033,1.6074000000000002
964.0,8.037,1.6074000000000002
964.5,8.037,1.6074000000000002
965.0,8.037,1.6074000000000002
965.5,8.041,1.6072
966.0,8.033,1.607
966.5,8.036,1.607
967.0,8.041,1.607
967.5,8.047,1.6072
968.0,8.043,1.6072
968.5,8.033,1.6072
969.0,8.033,1.6074000000000002
969.5,8.033,1.6074000000000002
970.0,8.041,1.6074000000000002
970.5,8.033,1.6074000000000002
971.0,8.033,1.6074000000000002
971.5,8.033,1.6082
972.0,8.033,1.6082
972.5,8.047,1.6082
973.0,8.033,1.6082
973.5,8.037,1.6082
974.0,8.041,1.6082
974.5,8.041,1.6082
975.0,8.041,1.6082
975.5,8.042,1.6082
976.0,8.042,1.6084
976.5,8.042,1.6084
977.0,8.042,1.6084
977.5,8.044,1.6084
978.0,8.047,1.6084
978.5,8.041,1.6084
979.0,8.043,1.6084
979.5,8.041,1.6084
980.0,8.042,1.6084
980.5,8.042,1.6085999999999998
981.0,8.046,1.6088
981.5,8.042,1.6088
982.0,8.042,1.6088
982.5,8.044,1.6088
983.0,8.044,1.6088
983.5,8.047,1.6088
984.0,8.046,1.6088
984.5,8.044,1.6088
985.0,8.044,1.6088
985.5,8.044,1.6088
986.0,8.045,1.6088
986.5,8.046,1.6088
987.0,8.043,1.6088
987.5,8.047,1.6088
988.0,8.046,1.609
988.5,8.045,1.609
989.0,8.044,1.609
989.5,8.044,1.609
990.0,8.044,1.609
990.5,8.044,1.6092
991.0,8.043,1.6092
991.5,8.046,1.6092
992.0,8.046,1.609
992.5,8.047,1.6092
993.0,8.047,1.609
993.5,8.047,1.609
994.0,8.047,1.609
994.5,8.046,1.609
995.0,8.045,1.609
995.5,8.046,1.609
996.0,8.042,1.609
996.5,8.043,1.609
997.0,8.044,1.609
997.5,8.046,1.6088
998.0,8.045,1.6088
998.5,8.044,1.6088
999.0,8.043,1.6085999999999998
999.5,8.046,1.6085999999999998
1000.0,8.044,1.6084
1000.5,8.033,1.6074000000000002
1001.0,8.037,1.6074000000000002
1001.5,8.037,1.6065999999999998
1002.0,8.033,1.6065999999999998
1002.5,8.033,1.6065999999999998
1003.0,8.032,1.6064
1003.5,8.023,1.6054
1004.0,8.023,1.6054
1004.5,8.026,1.6054
1005.0,8.027,1.6052
1005.5,8.027,1.6052
1006.0,8.023,1.6052
1006.5,8.026,1.6046
1007.0,8.023,1.6046
1007.5,8.022,1.6046
1008.0,8.023,1.6046
1008.5,8.022,1.6046
1009.0,8.013,1.6044
1009.5,8.027,1.6044
1010.0,8.013,1.6034
1010.5,8.013,1.6034
1011.0,8.083,1.6032
1011.5,8.017,1.6027999999999998
1012.0,8.017,1.6027999999999998
1012.5,8.016,1.6026
1013.0,8.014,1.6026
1013.5,8.013,1.6026
1014.0,8.014,1.6026
1014.5,8.012,1.6026
1015.0,8.011,1.6024
1015.5,8.013,1.6024
1016.0,8.011,1.6021999999999998
1016.5,8.012,1.6021999999999998
1017.0,8.006,1.6014
1017.5,8.007,1.6012
1018.0,8.006,1.6012
1018.5,8.004,1.6012
1019.0,8.004,1.6010000000000002
1019.5,8.003,1.6008
1020.0,8.005,1.6008
1020.5,8.002,1.6008
1021.0,8.006,1.6006
1021.5,8.001,1.6006
1022.0,8.002,1.6006
1022.5,8.001,1.6004
1023.0,7.993,1.6004
1023.5,7.993,1.6001999999999998
1024.0,8.003,1.6001999999999998
1024.5,8.001,1.6001999999999998
1025.0,8.004,1.6001999999999998
1025.5,8.001,1.5994
1026.0,8.003,1.5994
1026.5,7.995,1.5992000000000002
1027.0,7.995,1.5992000000000002
1027.5,7.997,1.5992000000000002
1028.0,7.996,1.599
1028.5,7.997,1.5992000000000002
1029.0,7.993,1.5992000000000002
1029.5,7.996,1.5992000000000002
1030.0,7.994,1.599
1030.5,7.994,1.599
1031.0,7.993,1.599
1031.5,7.996,1.5988
1032.0,7.994,1.5988
1032.5,7.994,1.5988
1033.0,7.994,1.5988
1033.5,7.996,1.5988
1034.0,7.996,1.5988
1034.5,7.933,1.5988
1035.0,7.933,1.5986
1035.5,7.997,1.5984
1036.0,7.994,1.5984
1036.5,7.933,1.5984
1037.0,7.992,1.5981999999999998
1037.5,7.992,1.5974
1038.0,7.991,1.5974
1038.5,7.992,1.5974
1039.0,7.983,1.5974
1039.5,7.987,1.5974
1040.0,7.987,1.5974
1040.5,7.987,1.5974
1041.0,7.987,1.5972
1041.5,7.983,1.5972
1042.0,7.987,1.5972
1042.5,7.985,1.597
1043.0,7.986,1.597
1043.5,7.985,1.597
1044.0,7.982,1.5966
1044.5,7.982,1.597
1045.0,7.985,1.597
1045.5,7.981,1.5966
1046.0,7.986,1.5966
1046.5,7.982,1.5966
1047.0,7.982,1.5964
1047.5,7.981,1.5964
1048.0,7.983,1.5964
1048.5,7.981,1.5964
1049.0,7.982,1.5964
1049.5,7.987,1.5964
1050.0,7.987,1.5962
1050.5,7.981,1.5962
1051.0,7.987,1.5962
1051.5,7.973,1.5962
1052.0,7.973,1.5954000000000002
1052.5,7.973,1.5954000000000002
1053.0,7.977,1.5954000000000002
1053.5,7.973,1.5952
1054.0,7.987,1.595
1054.5,7.976,1.5948
1055.0,7.975,1.5948
1055.5,7.974,1.5948
1056.0,7.977,1.5948
1056.5,7.973,1.5946
1057.0,7.974,1.5946
1057.5,7.977,1.5946
1058.0,7.973,1.5946
1058.5,7.973,1.5946
1059.0,7.971,1.5946
1059.5,7.974,1.5946
1060.0,7.973,1.5946
1060.5,7.977,1.5942
1061.0,7.963,1.5934
1061.5,7.963,1.5934
1062.0,7.963,1.593
1062.5,7.963,1.593
1063.0,7.963,1.593
1063.5,7.965,1.593
1064.0,7.963,1.5928
1064.5,7.967,1.5928
1065.0,7.967,1.5926
1065.5,7.965,1.5926
1066.0,7.964,1.5926
1066.5,7.922,1.5926
1067.0,7.956,1.5926
1067.5,7.956,1.5926
1068.0,7.967,1.5924
1068.5,7.965,1.5922
1069.0,7.922,1.5922
1069.5,7.964,1.5922
1070.0,7.923,1.5914
1070.5,7.953,1.5912000000000002
1071.0,7.953,1.5912000000000002
1071.5,7.961,1.5906
1072.0,7.962,1.5912000000000002
1072.5,7.933,1.5906
1073.0,7.953,1.5906
1073.5,7.961,1.5906
1074.0,7.957,1.5906
1074.5,7.962,1.5906
1075.0,7.953,1.5906
1075.5,7.953,1.5908
1076.0,7.953,1.5908
1076.5,7.953,1.591
1077.0,7.967,1.591
1077.5,7.953,1.591
1078.0,7.956,1.591
1078.5,7.967,1.591
1079.0,7.953,1.591
1079.5,7.955,1.5908
1080.0,7.955,1.5908
1080.5,7.954,1.5908
1081.0,7.952,1.5908
1081.5,7.955,1.5908
1082.0,7.956,1.5908
1082.5,7.955,1.5908
1083.0,7.956,1.5908
1083.5,7.953,1.5906
1084.0,7.954,1.5906
1084.5,7.952,1.5906
1085.0,7.951,1.5906
1085.5,7.953,1.5906
1086.0,7.952,1.5904
1086.5,7.951,1.5904
1087.0,7.953,1.5904
1087.5,7.954,1.5904
1088.0,7.951,1.5904
1088.5,7.952,1.5904
1089.0,7.952,1.5904
1089.5,7.952,1.5901999999999998
1090.0,7.943,1.5901999999999998
1090.5,7.957,1.5901999999999998
1091.0,7.943,1.5894
1091.5,7.943,1.5894
1092.0,7.946,1.5894
1092.5,7.947,1.5894
1093.0,7.957,1.5894
1093.5,7.947,1.5894
1094.0,7.947,1.5892
1094.5,7.943,1.5892
1095.0,7.947,1.5892
1095.5,7.943,1.5892
1096.0,7.946,1.5892
1096.5,7.946,1.5892
1097.0,7.957,1.5892
1097.5,7.946,1.5892
1098.0,7.944,1.5888
1098.5,7.947,1.5888
1099.0,7.943,1.5886
1099.5,7.942,1.5886
1100.0,7.942,1.5886
1100.5,7.943,1.5886
1101.0,7.943,1.5886
1101.5,7.946,1.5886
1102.0,7.943,1.5886
1102.5,7.944,1.5886
1103.0,7.943,1.5886
1103.5,7.941,1.5886
1104.0,7.943,1.5886
1104.5,7.942,1.5886
1105.0,7.947,1.5886
1105.5,7.942,1.5886
1106.0,7.944,1.5884
1106.5,7.944,1.5884
1107.0,7.942,1.5884
1107.5,7.941,1.5882
1108.0,7.947,1.5882
1108.5,7.933,1.5874000000000001
1109.0,7.933,1.5874000000000001
1109.5,7.937,1.5874000000000001
1110.0,7.933,1.5874000000000001
1110.5,7.937,1.5874000000000001
1111.0,7.937,1.5872
1111.5,7.937,1.5872
1112.0,7.935,1.587
1112.5,7.932,1.5868
1113.0,7.933,1.5868
1113.5,7.934,1.5866
1114.0,7.937,1.5866
1114.5,7.936,1.5868
1115.0,7.936,1.5868
1115.5,7.934,1.5868
1116.0,7.932,1.5868
1116.5,7.932,1.5866
1117.0,7.931,1.5864
1117.5,7.911,1.5864
1118.0,7.931,1.5864
1118.5,7.923,1.5862
1119.0,7.923,1.5862
1119.5,7.937,1.5854
1120.0,7.937,1.5854
1120.5,7.937,1.5854
1121.0,7.927,1.5852
1121.5,7.924,1.5852
1122.0,7.926,1.5852
1122.5,7.925,1.5852
1123.0,7.927,1.5852
1123.5,7.923,1.5852
1124.0,7.926,1.5852
1124.5,7.926,1.5852
1125.0,7.923,1.5852
1125.5,7.927,1.5852
1126.0,7.923,1.585
1126.5,7.926,1.585
1127.0,7.923,1.585
1127.5,7.925,1.585
1128.0,7.926,1.585
1128.5,7.927,1.585
1129.0,7.927,1.585
1129.5,7.925,1.585
1130.0,7.923,1.585
1130.5,7.923,1.585
1131.0,7.924,1.585
1131.5,7.924,1.585
1132.0,7.926,1.5848
1132.5,7.922,1.5848
1133.0,7.926,1.5848
1133.5,7.924,1.5848
1134.0,7.926,1.5848
1134.5,7.924,1.5848
1135.0,7.927,1.5848
1135.5,7.925,1.5848
1136.0,7.923,1.5848
1136.5,7.922,1.5848
1137.0,7.924,1.5848
1137.5,7.924,1.5848
1138.0,7.926,1.5848
1138.5,7.933,1.5848
1139.0,7.921,1.5848
1139.5,7.926,1.5848
1140.0,7.922,1.5848
1140.5,7.924,1.5848
1141.0,7.923,1.5848
1141.5,7.923,1.5848
1142.0,7.923,1.5848
1142.5,7.927,1.5846
1143.0,7.923,1.5846
1143.5,7.922,1.5846
1144.0,7.927,1.5846
1144.5,7.927,1.5846
1145.0,7.927,1.5846
1145.5,7.913,1.5846
1146.0,7.927,1.5846
1146.5,7.913,1.5846
1147.0,7.913,1.5846
1147.5,7.917,1.5844
1148.0,7.927,1.5844
1148.5,7.922,1.5842
1149.0,7.983,1.5834
1149.5,7.917,1.5834
1150.0,7.925,1.5834
1150.5,7.913,1.5834
1151.0,7.913,1.5834
1151.5,7.914,1.5834
1152.0,7.983,1.5834
1152.5,7.921,1.5834
1153.0,7.913,1.5834
1153.5,7.913,1.5834
1154.0,7.913,1.5832000000000002
1154.5,7.917,1.583
1155.0,7.983,1.583
1155.5,7.915,1.583
1156.0,7.913,1.583
1156.5,7.917,1.583
1157.0,7.916,1.5832000000000002
1157.5,7.917,1.583
1158.0,7.913,1.583
1158.5,7.977,1.583
1159.0,7.915,1.583
1159.5,7.912,1.583
1160.0,7.917,1.583
1160.5,7.916,1.5828
1161.0,7.913,1.5828
1161.5,7.913,1.5828
1162.0,7.916,1.5828
