time_s,force_V_raw,force_V
172.5,3.417,3.417
173.0,3.417,3.417
173.5,3.416,3.416
174.0,3.416,3.416
174.5,3.415,3.415
175.0,3.415,3.415
175.5,3.415,3.415
176.0,3.415,3.415
176.5,3.414,3.414
177.0,3.413,3.413
177.5,3.413,3.413
178.0,3.412,3.412
178.5,3.412,3.412
179.0,3.411,3.412
179.5,3.412,3.411
180.0,3.411,3.411
180.5,3.411,3.411
181.0,3.411,3.411
181.5,3.411,3.411
182.0,3.409,3.409
182.5,3.408,3.408
183.0,3.408,3.408
183.5,3.408,3.408
184.0,3.407,3.407
184.5,3.406,3.407
185.0,3.407,3.406
185.5,3.406,3.406
186.0,3.405,3.405
186.5,3.405,3.405
187.0,3.405,3.405
187.5,3.405,3.405
188.0,3.404,3.404
188.5,3.404,3.404
189.0,3.404,3.404
189.5,3.404,3.404
190.0,3.403,3.403
190.5,3.403,3.403
191.0,3.403,3.403
191.5,3.402,3.402
192.0,3.402,3.402
192.5,3.401,3.401
193.0,3.401,3.401
193.5,3.4,3.4
194.0,3.4,3.4
194.5,3.4,3.4
195.0,3.399,3.399
195.5,3.399,3.399
196.0,3.398,3.398
196.5,3.398,3.398
197.0,3.397,3.398
197.5,3.398,3.397
198.0,3.397,3.397
198.5,3.397,3.397
199.0,3.396,3.396
199.5,3.396,3.396
200.0,3.395,3.395
200.5,3.395,3.395
201.0,3.395,3.395
201.5,3.394,3.394
202.0,3.394,3.394
202.5,3.393,3.393
203.0,3.392,3.392
203.5,3.392,3.392
204.0,3.391,3.391
204.5,3.391,3.391
205.0,3.389,3.39
205.5,3.389,3.389
206.0,3.39,3.389
206.5,3.388,3.388
207.0,3.388,3.388
207.5,3.388,3.388
208.0,3.387,3.387
208.5,3.387,3.387
209.0,3.387,3.387
209.5,3.387,3.387
210.0,3.386,3.386
210.5,3.385,3.385
211.0,3.385,3.385
211.5,3.385,3.385
212.0,3.384,3.384
212.5,3.384,3.384
213.0,3.384,3.384
213.5,3.383,3.383
214.0,3.382,3.382
214.5,3.382,3.382
215.0,3.382,3.382
215.5,3.382,3.382
216.0,3.382,3.382
216.5,3.381,3.381
217.0,3.381,3.381
217.5,3.38,3.38
218.0,3.379,3.379
218.5,3.379,3.379
219.0,3.379,3.379
219.5,3.378,3.378
220.0,3.377,3.378
220.5,3.378,3.378
221.0,3.377,3.377
221.5,3.378,3.377
222.0,3.377,3.377
222.5,3.377,3.377
223.0,3.376,3.376
223.5,3.375,3.375
224.0,3.375,3.375
224.5,3.375,3.375
225.0,3.375,3.375
225.5,3.375,3.375
226.0,3.374,3.375
226.5,3.375,3.374
227.0,3.374,3.374
227.5,3.373,3.373
228.0,3.373,3.373
228.5,3.373,3.373
229.0,3.372,3.372
229.5,3.371,3.372
230.0,3.371,3.371
230.5,3.372,3.371
231.0,3.371,3.371
231.5,3.371,3.371
232.0,3.37,3.37
232.5,3.37,3.37
233.0,3.369,3.369
233.5,3.369,3.369
234.0,3.369,3.369
234.5,3.368,3.368
235.0,3.368,3.368
235.5,3.367,3.367
236.0,3.367,3.367
236.5,3.367,3.367
237.0,3.366,3.366
237.5,3.366,3.366
238.0,3.366,3.366
238.5,3.365,3.365
239.0,3.365,3.365
239.5,3.364,3.364
240.0,3.364,3.364
240.5,3.363,3.363
241.0,3.363,3.363
241.5,3.363,3.363
242.0,3.362,3.362
242.5,3.362,3.362
243.0,3.362,3.362
243.5,3.361,3.361
244.0,3.361,3.361
244.5,3.36,3.36
245.0,3.36,3.36
245.5,3.359,3.359
246.0,3.359,3.359
246.5,3.358,3.358
247.0,3.358,3.358
247.5,3.357,3.357
248.0,3.357,3.357
248.5,3.357,3.357
249.0,3.357,3.357
249.5,3.356,3.356
250.0,3.356,3.356
250.5,3.355,3.355
251.0,3.355,3.355
251.5,3.354,3.354
252.0,3.354,3.354
252.5,3.353,3.353
253.0,3.353,3.353
253.5,3.352,3.352
254.0,3.352,3.352
254.5,3.352,3.352
255.0,3.352,3.352
255.5,3.352,3.352
256.0,3.351,3.351
256.5,3.351,3.351
257.0,3.35,3.35
257.5,3.349,3.349
258.0,3.349,3.349
258.5,3.349,3.349
259.0,3.347,3.348
259.5,3.348,3.347
260.0,3.347,3.347
260.5,3.347,3.347
261.0,3.347,3.347
261.5,3.346,3.346
262.0,3.345,3.345
262.5,3.345,3.345
263.0,3.345,3.345
263.5,3.345,3.345
264.0,3.344,3.344
264.5,3.344,3.344
265.0,3.343,3.343
265.5,3.343,3.343
266.0,3.342,3.342
266.5,3.341,3.341
267.0,3.341,3.341
267.5,3.34,3.34
268.0,3.34,3.34
268.5,3.339,3.339
269.0,3.339,3.339
269.5,3.339,3.339
270.0,3.338,3.338
270.5,3.337,3.337
271.0,3.337,3.337
271.5,3.337,3.337
272.0,3.337,3.337
272.5,3.336,3.336
273.0,3.336,3.336
273.5,3.335,3.335
274.0,3.335,3.335
274.5,3.335,3.335
275.0,3.334,3.334
275.5,3.333,3.334
276.0,3.334,3.333
276.5,3.333,3.333
277.0,3.332,3.332
277.5,3.332,3.332
278.0,3.332,3.332
278.5,3.332,3.332
279.0,3.331,3.331
279.5,3.331,3.331
280.0,3.331,3.331
280.5,3.33,3.33
281.0,3.33,3.33
281.5,3.33,3.33
282.0,3.33,3.33
282.5,3.329,3.329
283.0,3.328,3.328
283.5,3.328,3.328
284.0,3.328,3.328
284.5,3.327,3.328
285.0,3.327,3.327
285.5,3.327,3.327
286.0,3.328,3.327
286.5,3.327,3.327
287.0,3.326,3.326
287.5,3.326,3.326
288.0,3.326,3.326
288.5,3.325,3.325
289.0,3.325,3.325
289.5,3.325,3.325
290.0,3.324,3.324
290.5,3.324,3.324
291.0,3.323,3.324
291.5,3.324,3.323
292.0,3.323,3.323
292.5,3.323,3.323
293.0,3.323,3.323
293.5,3.323,3.323
294.0,3.322,3.322
294.5,3.322,3.322
295.0,3.322,3.322
295.5,3.321,3.321
296.0,3.321,3.321
296.5,3.32,3.32
297.0,3.32,3.32
297.5,3.319,3.319
298.0,3.319,3.319
298.5,3.319,3.319
299.0,3.318,3.318
299.5,3.318,3.318
300.0,3.318,3.318
300.5,3.317,3.317
301.0,3.317,3.317
301.5,3.317,3.317
302.0,3.316,3.316
302.5,3.315,3.316
303.0,3.316,3.316
303.5,3.316,3.315
304.0,3.315,3.315
304.5,3.315,3.315
305.0,3.314,3.314
305.5,3.314,3.314
306.0,3.314,3.314
306.5,3.313,3.313
307.0,3.313,3.313
307.5,3.312,3.312
308.0,3.312,3.312
308.5,3.312,3.312
309.0,3.311,3.311
309.5,3.311,3.311
310.0,3.31,3.311
310.5,3.311,3.311
311.0,3.311,3.31
311.5,3.31,3.31
312.0,3.309,3.309
312.5,3.309,3.309
313.0,3.309,3.309
313.5,3.308,3.308
314.0,3.308,3.308
314.5,3.308,3.308
315.0,3.308,3.308
315.5,3.307,3.307
316.0,3.306,3.306
316.5,3.306,3.306
317.0,3.306,3.306
317.5,3.306,3.306
318.0,3.306,3.306
318.5,3.304,3.304
319.0,3.304,3.304
319.5,3.304,3.304
320.0,3.304,3.304
320.5,3.304,3.304
321.0,3.303,3.303
321.5,3.303,3.303
322.0,3.303,3.303
322.5,3.302,3.302
323.0,3.302,3.302
323.5,3.302,3.302
324.0,3.301,3.301
324.5,3.301,3.301
325.0,3.3,3.3
325.5,3.3,3.3
326.0,3.299,3.299
326.5,3.299,3.299
327.0,3.298,3.298
327.5,3.298,3.298
328.0,3.298,3.298
328.5,3.298,3.298
329.0,3.298,3.298
329.5,3.297,3.298
330.0,3.298,3.297
330.5,3.296,3.296
331.0,3.296,3.296
331.5,3.295,3.295
332.0,3.295,3.295
332.5,3.295,3.295
333.0,3.294,3.294
333.5,3.294,3.294
334.0,3.294,3.294
334.5,3.294,3.294
335.0,3.293,3.293
335.5,3.293,3.293
336.0,3.293,3.293
336.5,3.293,3.293
337.0,3.292,3.292
337.5,3.292,3.292
338.0,3.291,3.291
338.5,3.291,3.291
339.0,3.291,3.291
339.5,3.29,3.29
340.0,3.29,3.29
340.5,3.29,3.29
341.0,3.29,3.29
341.5,3.289,3.289
342.0,3.289,3.289
342.5,3.288,3.289
343.0,3.289,3.288
343.5,3.288,3.288
344.0,3.287,3.287
344.5,3.287,3.287
345.0,3.287,3.287
345.5,3.287,3.287
346.0,3.287,3.287
346.5,3.287,3.287
347.0,3.286,3.286
347.5,3.286,3.286
348.0,3.286,3.286
348.5,3.285,3.285
349.0,3.285,3.285
349.5,3.285,3.285
350.0,3.284,3.285
350.5,3.285,3.284
351.0,3.284,3.284
351.5,3.283,3.283
352.0,3.283,3.283
352.5,3.282,3.282
353.0,3.282,3.282
353.5,3.282,3.282
354.0,3.282,3.282
354.5,3.282,3.282
355.0,3.281,3.281
355.5,3.281,3.281
356.0,3.281,3.281
356.5,3.28,3.28
357.0,3.279,3.28
357.5,3.28,3.28
358.0,3.279,3.279
358.5,3.28,3.279
359.0,3.279,3.279
359.5,3.279,3.279
360.0,3.279,3.279
360.5,3.279,3.279
361.0,3.278,3.278
361.5,3.277,3.278
362.0,3.278,3.277
362.5,3.277,3.277
363.0,3.277,3.277
363.5,3.277,3.277
364.0,3.277,3.277
364.5,3.277,3.277
365.0,3.276,3.276
365.5,3.276,3.276
366.0,3.276,3.276
366.5,3.275,3.276
367.0,3.276,3.275
367.5,3.275,3.275
368.0,3.275,3.275
368.5,3.275,3.275
369.0,3.275,3.275
369.5,3.275,3.275
370.0,3.275,3.275
370.5,3.274,3.274
371.0,3.274,3.274
371.5,3.274,3.274
372.0,3.274,3.274
372.5,3.273,3.273
373.0,3.273,3.273
373.5,3.273,3.273
374.0,3.272,3.272
374.5,3.272,3.272
375.0,3.272,3.272
375.5,3.272,3.272
376.0,3.272,3.272
376.5,3.271,3.271
377.0,3.271,3.271
377.5,3.271,3.271
378.0,3.271,3.271
378.5,3.271,3.271
379.0,3.27,3.27
379.5,3.27,3.27
380.0,3.27,3.27
380.5,3.269,3.269
381.0,3.269,3.269
381.5,3.268,3.268
382.0,3.268,3.268
382.5,3.268,3.268
383.0,3.268,3.268
383.5,3.267,3.267
384.0,3.267,3.267
384.5,3.267,3.267
385.0,3.267,3.267
385.5,3.266,3.266
386.0,3.266,3.266
386.5,3.266,3.266
387.0,3.266,3.266
387.5,3.265,3.265
388.0,3.264,3.265
388.5,3.265,3.265
389.0,3.264,3.264
389.5,3.265,3.264
390.0,3.264,3.264
390.5,3.264,3.264
391.0,3.263,3.263
391.5,3.263,3.263
392.0,3.263,3.263
392.5,3.263,3.263
393.0,3.263,3.263
393.5,3.262,3.262
394.0,3.262,3.262
394.5,3.261,3.262
395.0,3.262,3.261
395.5,3.261,3.261
396.0,3.261,3.261
396.5,3.26,3.26
397.0,3.26,3.26
397.5,3.26,3.26
398.0,3.259,3.259
398.5,3.259,3.259
399.0,3.259,3.259
399.5,3.259,3.259
400.0,3.258,3.258
400.5,3.258,3.258
401.0,3.258,3.258
401.5,3.257,3.258
402.0,3.258,3.257
402.5,3.257,3.257
403.0,3.257,3.257
403.5,3.257,3.257
404.0,3.256,3.256
404.5,3.256,3.256
405.0,3.256,3.256
405.5,3.256,3.256
406.0,3.255,3.255
406.5,3.255,3.255
407.0,3.255,3.255
407.5,3.254,3.254
408.0,3.254,3.254
408.5,3.254,3.254
409.0,3.254,3.254
409.5,3.253,3.253
410.0,3.252,3.252
410.5,3.252,3.252
411.0,3.252,3.252
411.5,3.252,3.252
412.0,3.252,3.252
412.5,3.252,3.252
413.0,3.251,3.251
413.5,3.25,3.25
414.0,3.25,3.25
414.5,3.25,3.25
415.0,3.249,3.249
415.5,3.249,3.249
416.0,3.248,3.248
416.5,3.248,3.248
417.0,3.248,3.248
417.5,3.247,3.248
418.0,3.248,3.247
418.5,3.247,3.247
419.0,3.247,3.247
419.5,3.247,3.247
420.0,3.246,3.246
420.5,3.246,3.246
421.0,3.246,3.246
421.5,3.246,3.246
422.0,3.246,3.246
422.5,3.245,3.245
423.0,3.245,3.245
423.5,3.244,3.244
424.0,3.244,3.244
424.5,3.244,3.244
425.0,3.244,3.244
425.5,3.243,3.243
426.0,3.243,3.243
426.5,3.242,3.243
427.0,3.243,3.243
427.5,3.243,3.243
428.0,3.243,3.242
428.5,3.242,3.242
429.0,3.242,3.242
429.5,3.242,3.242
430.0,3.241,3.241
430.5,3.241,3.241
431.0,3.241,3.241
431.5,3.241,3.241
432.0,3.24,3.24
432.5,3.24,3.24
433.0,3.239,3.239
433.5,3.239,3.239
434.0,3.239,3.239
434.5,3.239,3.239
435.0,3.238,3.239
435.5,3.239,3.238
436.0,3.238,3.238
436.5,3.238,3.238
437.0,3.238,3.238
437.5,3.237,3.237
438.0,3.237,3.237
438.5,3.237,3.237
439.0,3.237,3.237
439.5,3.237,3.237
440.0,3.237,3.237
440.5,3.237,3.237
441.0,3.236,3.236
441.5,3.236,3.236
442.0,3.235,3.235
442.5,3.235,3.235
443.0,3.235,3.235
443.5,3.234,3.235
444.0,3.234,3.234
444.5,3.234,3.234
445.0,3.235,3.234
445.5,3.234,3.234
446.0,3.234,3.234
446.5,3.234,3.234
447.0,3.233,3.233
447.5,3.233,3.233
448.0,3.233,3.233
448.5,3.232,3.232
449.0,3.232,3.232
449.5,3.232,3.232
450.0,3.232,3.232
450.5,3.231,3.232
451.0,3.232,3.231
451.5,3.231,3.231
452.0,3.231,3.231
452.5,3.23,3.231
453.0,3.231,3.231
453.5,3.231,3.23
454.0,3.23,3.23
454.5,3.23,3.23
455.0,3.229,3.229
455.5,3.229,3.229
456.0,3.229,3.229
456.5,3.229,3.229
457.0,3.229,3.229
457.5,3.229,3.229
458.0,3.229,3.229
458.5,3.229,3.229
459.0,3.228,3.229
459.5,3.229,3.229
460.0,3.229,3.228
460.5,3.228,3.228
461.0,3.228,3.228
461.5,3.228,3.228
462.0,3.228,3.228
462.5,3.227,3.228
463.0,3.228,3.228
463.5,3.228,3.228
464.0,3.227,3.228
464.5,3.227,3.228
465.0,3.227,3.228
465.5,3.228,3.228
466.0,3.232,3.232
466.5,3.234,3.234
467.0,3.236,3.236
467.5,3.239,3.236
468.0,3.239,3.236
468.5,3.24,3.236
469.0,3.24,3.236
469.5,3.24,3.236
470.0,3.24,3.236
470.5,3.239,3.236
471.0,3.238,3.236
471.5,3.237,3.236
472.0,3.236,3.236
472.5,3.235,3.235
473.0,3.234,3.234
473.5,3.232,3.232
474.0,3.231,3.231
474.5,3.231,3.231
475.0,3.229,3.229
475.5,3.228,3.228
476.0,3.226,3.226
476.5,3.225,3.225
477.0,3.222,3.222
477.5,3.221,3.221
478.0,3.221,3.221
478.5,3.218,3.218
479.0,3.217,3.217
479.5,3.215,3.215
480.0,3.215,3.215
480.5,3.214,3.214
481.0,3.212,3.212
481.5,3.211,3.211
482.0,3.209,3.209
482.5,3.208,3.208
483.0,3.206,3.206
483.5,3.205,3.205
484.0,3.204,3.204
484.5,3.202,3.202
485.0,3.201,3.201
485.5,3.2,3.2
486.0,3.199,3.199
486.5,3.198,3.198
487.0,3.197,3.197
487.5,3.196,3.196
488.0,3.194,3.194
488.5,3.193,3.193
489.0,3.192,3.192
489.5,3.191,3.191
490.0,3.19,3.19
490.5,3.188,3.188
491.0,3.188,3.188
491.5,3.187,3.187
492.0,3.185,3.185
492.5,3.185,3.185
493.0,3.182,3.182
493.5,3.181,3.181
494.0,3.18,3.18
494.5,3.179,3.179
495.0,3.178,3.178
495.5,3.176,3.176
496.0,3.176,3.176
496.5,3.175,3.175
497.0,3.174,3.174
497.5,3.174,3.174
498.0,3.173,3.173
498.5,3.172,3.172
499.0,3.171,3.171
499.5,3.169,3.169
500.0,3.169,3.169
500.5,3.167,3.167
501.0,3.166,3.166
501.5,3.165,3.165
502.0,3.163,3.163
502.5,3.162,3.162
503.0,3.161,3.161
503.5,3.16,3.16
504.0,3.159,3.159
504.5,3.158,3.158
505.0,3.157,3.157
505.5,3.156,3.156
506.0,3.155,3.155
506.5,3.154,3.154
507.0,3.153,3.153
507.5,3.151,3.151
508.0,3.15,3.15
508.5,3.148,3.148
509.0,3.147,3.147
509.5,3.147,3.147
510.0,3.145,3.145
510.5,3.144,3.144
511.0,3.144,3.144
511.5,3.142,3.142
512.0,3.142,3.142
512.5,3.141,3.141
513.0,3.139,3.139
513.5,3.137,3.137
514.0,3.137,3.137
514.5,3.136,3.136
515.0,3.135,3.135
515.5,3.133,3.133
516.0,3.132,3.132
516.5,3.131,3.131
517.0,3.13,3.13
517.5,3.129,3.129
518.0,3.128,3.128
518.5,3.127,3.127
519.0,3.126,3.126
519.5,3.126,3.126
520.0,3.125,3.125
520.5,3.125,3.125
521.0,3.125,3.125
521.5,3.124,3.124
522.0,3.124,3.124
522.5,3.123,3.123
523.0,3.122,3.122
523.5,3.121,3.121
524.0,3.121,3.121
524.5,3.119,3.119
525.0,3.119,3.119
525.5,3.118,3.118
526.0,3.117,3.117
526.5,3.116,3.116
527.0,3.114,3.114
527.5,3.113,3.113
528.0,3.112,3.112
528.5,3.112,3.112
529.0,3.11,3.11
529.5,3.108,3.108
530.0,3.107,3.107
530.5,3.106,3.106
531.0,3.105,3.105
531.5,3.104,3.104
532.0,3.103,3.103
532.5,3.101,3.101
533.0,3.1,3.1
533.5,3.099,3.099
534.0,3.098,3.098
534.5,3.097,3.097
535.0,3.096,3.096
535.5,3.094,3.094
536.0,3.094,3.094
536.5,3.093,3.093
537.0,3.091,3.091
537.5,3.091,3.091
538.0,3.089,3.089
538.5,3.088,3.088
539.0,3.087,3.087
539.5,3.086,3.086
540.0,3.085,3.085
540.5,3.083,3.083
541.0,3.082,3.082
541.5,3.08,3.08
542.0,3.08,3.08
542.5,3.079,3.079
543.0,3.077,3.077
543.5,3.077,3.077
544.0,3.075,3.075
544.5,3.075,3.075
545.0,3.073,3.073
545.5,3.072,3.072
546.0,3.071,3.071
546.5,3.069,3.069
547.0,3.068,3.068
547.5,3.067,3.067
548.0,3.066,3.066
548.5,3.065,3.065
549.0,3.063,3.063
549.5,3.062,3.062
550.0,3.062,3.062
550.5,3.06,3.06
551.0,3.059,3.059
551.5,3.058,3.058
552.0,3.056,3.056
552.5,3.055,3.055
553.0,3.054,3.054
553.5,3.054,3.054
554.0,3.052,3.052
554.5,3.051,3.051
555.0,3.049,3.049
555.5,3.048,3.048
556.0,3.048,3.048
556.5,3.046,3.046
557.0,3.044,3.044
557.5,3.043,3.043
558.0,3.043,3.043
558.5,3.041,3.041
559.0,3.04,3.04
559.5,3.038,3.038
560.0,3.037,3.037
560.5,3.036,3.036
561.0,3.034,3.034
561.5,3.033,3.033
562.0,3.033,3.033
562.5,3.031,3.031
563.0,3.03,3.03
563.5,3.028,3.028
564.0,3.027,3.027
564.5,3.026,3.026
565.0,3.024,3.024
565.5,3.023,3.023
566.0,3.022,3.022
566.5,3.021,3.021
567.0,3.021,3.021
567.5,3.018,3.018
568.0,3.017,3.017
568.5,3.015,3.015
569.0,3.015,3.015
569.5,3.013,3.013
570.0,3.011,3.011
570.5,3.011,3.011
571.0,3.008,3.008
571.5,3.007,3.007
572.0,3.006,3.006
572.5,3.005,3.005
573.0,3.004,3.004
573.5,3.002,3.002
574.0,3.001,3.001
574.5,3.0,3.0
575.0,2.998,2.998
575.5,2.998,2.998
576.0,2.996,2.996
576.5,2.996,2.996
577.0,2.995,2.995
577.5,2.994,2.994
578.0,2.993,2.993
578.5,2.991,2.991
579.0,2.991,2.991
579.5,2.99,2.99
580.0,2.986,2.986
580.5,2.985,2.985
581.0,2.983,2.983
581.5,2.982,2.983
