time_s,current_uA,applied_V,force_V_raw,force_V,force_mN,stress_MPa
3.7,5825.54,0.8,3.512,3.511,199.95145000000002,
3.8,5824.35,0.8,3.511,3.511,199.95145000000002,
3.9,5826.74,0.8,3.511,3.511,199.95145000000002,
4.0,5833.89,0.8,3.511,3.511,199.95145000000002,
4.1,5845.81,0.8,3.511,3.511,199.95145000000002,
4.2,5846.29,0.8,3.511,3.511,199.95145000000002,
4.3,5848.43,0.8,3.511,3.511,199.95145000000002,
4.4,5850.1,0.8,3.511,3.511,199.95145000000002,
4.5,5851.53,0.8,3.511,3.511,199.95145000000002,
4.6,5856.3,0.8,3.511,3.511,199.95145000000002,
4.7,5857.73,0.8,3.511,3.511,199.95145000000002,
4.8,5864.41,0.8,3.511,3.511,199.95145000000002,
4.9,5864.41,0.8,3.511,3.511,199.95145000000002,
5.0,5866.79,0.8,3.511,3.511,199.95145000000002,
5.1,5865.84,0.8,3.511,3.511,199.95145000000002,
5.2,5868.22,0.8,3.511,3.511,199.95145000000002,
5.3,5872.51,0.8,3.511,3.511,199.95145000000002,
5.4,5872.04,0.8,3.511,3.511,199.95145000000002,
5.5,5870.6,0.8,3.511,3.511,199.95145000000002,
5.6,5870.6,0.8,3.511,3.511,199.95145000000002,
5.7,5872.99,0.8,3.511,3.511,199.95145000000002,
5.8,5880.14,0.8,3.511,3.511,199.95145000000002,
5.9,5877.28,0.8,3.511,3.511,199.95145000000002,
6.0,5882.05,0.8,3.511,3.511,199.95145000000002,
6.1,5888.72,0.8,3.511,3.511,199.95145000000002,
6.2,5891.11,0.8,3.511,3.511,199.95145000000002,
6.3,5885.39,0.8,3.511,3.511,199.95145000000002,
6.4,5893.97,0.8,3.511,3.511,199.95145000000002,
6.5,5898.26,0.8,3.511,3.511,199.95145000000002,
6.6,5900.65,0.8,3.511,3.511,199.95145000000002,
6.7,5902.08,0.8,3.511,3.511,199.95145000000002,
6.8,5907.8,0.8,3.511,3.511,199.95145000000002,
6.9,5907.8,0.8,3.511,3.511,199.95145000000002,
7.0,5910.18,0.8,3.511,3.511,199.95145000000002,
7.1,5913.04,0.8,3.511,3.511,199.95145000000002,
7.2,5907.32,0.8,3.511,3.511,199.95145000000002,
7.3,5916.86,0.8,3.511,3.511,199.95145000000002,
7.4,5914.95,0.8,3.511,3.511,199.95145000000002,
7.5,5915.9,0.8,3.511,3.511,199.95145000000002,
7.6,5911.14,0.8,3.511,3.511,199.95145000000002,
7.7,5911.14,0.8,3.511,3.511,199.95145000000002,
7.8,5911.14,0.8,3.51,3.511,199.95145000000002,
7.9,5917.81,0.8,3.51,3.511,199.95145000000002,
8.0,5918.29,0.8,3.51,3.511,199.95145000000002,
8.1,5926.87,0.8,3.51,3.511,199.95145000000002,
8.2,5929.26,0.8,3.51,3.511,199.95145000000002,
8.3,5930.21,0.8,3.511,3.511,199.95145000000002,
8.4,5936.41,0.8,3.511,3.511,199.95145000000002,
8.5,5941.65,0.8,3.511,3.511,199.95145000000002,
8.6,5941.65,0.8,3.511,3.511,199.95145000000002,
8.7,5943.44,0.8,3.511,3.511,199.95145000000002,
8.8,5944.99,0.8,3.511,3.511,199.95145000000002,
8.9,5945.47,0.8,3.511,3.511,199.95145000000002,
9.0,5947.02,0.8,3.511,3.511,199.95145000000002,
9.1,5948.81,0.8,3.511,3.511,199.95145000000002,
9.2,5948.81,0.8,3.511,3.511,199.95145000000002,
9.3,5954.05,0.8,3.511,3.511,199.95145000000002,
9.4,5954.05,0.8,3.511,3.511,199.95145000000002,
9.5,5955.48,0.8,3.511,3.511,199.95145000000002,
9.6,5956.44,0.8,3.511,3.511,199.95145000000002,
9.7,5959.77,0.8,3.511,3.511,199.95145000000002,
9.8,5961.68,0.8,3.511,3.511,199.95145000000002,
9.9,5958.82,0.8,3.511,3.511,199.95145000000002,
10.0,5959.3,0.8,3.511,3.511,199.95145000000002,
10.1,5958.82,0.8,3.511,3.511,199.95145000000002,
10.2,5957.39,0.8,3.511,3.511,199.95145000000002,
10.3,5959.77,0.8,3.511,3.51,199.8945,
10.4,5964.54,0.8,3.511,3.51,199.8945,
10.5,5963.11,0.8,3.511,3.51,199.8945,
10.6,5970.74,0.8,3.511,3.51,199.8945,
10.7,5968.83,0.8,3.511,3.51,199.8945,
10.8,5973.6,0.8,3.51,3.51,199.8945,
10.9,5968.36,0.8,3.51,3.51,199.8945,
11.0,5979.8,0.8,3.51,3.51,199.8945,
11.1,5976.94,0.8,3.51,3.51,199.8945,
11.2,5976.94,0.8,3.51,3.51,199.8945,
11.3,5976.94,0.8,3.51,3.51,199.8945,
11.4,5976.94,0.8,3.51,3.51,199.8945,
11.5,5980.75,0.8,3.51,3.51,199.8945,
11.6,5981.71,0.8,3.51,3.51,199.8945,
11.7,5986.0,0.8,3.51,3.51,199.8945,
11.8,5987.91,0.8,3.51,3.51,199.8945,
11.9,5986.48,0.8,3.51,3.51,199.8945,
12.0,5989.34,0.8,3.51,3.51,199.8945,
12.1,5991.72,0.8,3.51,3.51,199.8945,
12.2,5987.43,0.8,3.51,3.51,199.8945,
12.3,5990.29,0.8,3.51,3.51,199.8945,
12.4,5990.77,0.8,3.51,3.51,199.8945,
12.5,5996.49,0.8,3.51,3.51,199.8945,
12.6,5996.97,0.8,3.51,3.51,199.8945,
12.7,5998.4,0.8,3.51,3.51,199.8945,
12.8,5997.92,0.8,3.509,3.51,199.8945,
12.9,6000.3,0.8,3.509,3.51,199.8945,
13.0,6003.64,0.8,3.509,3.51,199.8945,
13.1,6006.98,0.8,3.509,3.51,199.8945,
13.2,6008.89,0.8,3.509,3.51,199.8945,
13.3,6007.46,0.8,3.509,3.509,199.83755,
13.4,6007.46,0.8,3.509,3.509,199.83755,
13.5,6008.41,0.8,3.509,3.509,199.83755,
13.6,6007.46,0.8,3.509,3.509,199.83755,
13.7,6011.27,0.8,3.509,3.509,199.83755,
13.8,6015.09,0.8,3.508,3.509,199.83755,
13.9,6012.7,0.8,3.508,3.509,199.83755,
14.0,6014.13,0.8,3.508,3.509,199.83755,
14.1,6014.61,0.8,3.508,3.509,199.83755,
14.2,6014.61,0.8,3.508,3.509,199.83755,
14.3,6011.75,0.8,3.508,3.508,199.78060000000002,
14.4,6009.36,0.8,3.508,3.508,199.78060000000002,
14.5,6010.79,0.8,3.508,3.508,199.78060000000002,
14.6,6009.84,0.8,3.508,3.508,199.78060000000002,
14.7,6014.61,0.8,3.508,3.508,199.78060000000002,
14.8,6016.99,0.8,3.507,3.508,199.78060000000002,
14.9,6020.45,0.8,3.507,3.508,199.78060000000002,
15.0,6024.62,0.8,3.507,3.508,199.78060000000002,
15.1,6025.58,0.8,3.507,3.508,199.78060000000002,
15.2,6026.53,0.8,3.507,3.508,199.78060000000002,
15.3,6029.87,0.8,3.507,3.507,199.72365000000002,
15.4,6032.25,0.8,3.507,3.507,199.72365000000002,
15.5,6034.16,0.8,3.507,3.507,199.72365000000002,
15.6,6037.5,0.8,3.507,3.507,199.72365000000002,
15.7,6043.7,0.8,3.507,3.507,199.72365000000002,
15.8,6045.6,0.8,3.507,3.507,199.72365000000002,
15.9,6040.84,0.8,3.507,3.507,199.72365000000002,
16.0,6036.54,0.8,3.507,3.507,199.72365000000002,
16.1,6039.88,0.8,3.507,3.507,199.72365000000002,
16.2,6038.93,0.8,3.507,3.507,199.72365000000002,
16.3,6036.07,0.8,3.566,3.507,199.72365000000002,
16.4,6042.74,0.8,3.566,3.507,199.72365000000002,
16.5,6046.08,0.8,3.566,3.507,199.72365000000002,
16.6,6044.17,0.8,3.566,3.507,199.72365000000002,
16.7,6038.93,0.8,3.566,3.507,199.72365000000002,
16.8,6037.5,0.8,3.506,3.506,199.6667,
16.9,6041.31,0.8,3.506,3.506,199.6667,
17.0,6045.13,0.8,3.506,3.506,199.6667,
17.1,6043.7,0.8,3.506,3.506,199.6667,
17.2,6049.42,0.8,3.506,3.506,199.6667,
17.3,6048.94,0.8,3.506,3.506,199.6667,
17.4,6051.33,0.8,3.506,3.506,199.6667,
17.5,6052.76,0.8,3.506,3.506,199.6667,
17.6,6053.23,0.8,3.506,3.506,199.6667,
17.7,6053.11,0.8,3.506,3.506,199.6667,
17.8,6053.71,0.8,3.506,3.506,199.6667,
17.9,6052.76,0.8,3.506,3.506,199.6667,
18.0,6055.74,0.8,3.506,3.506,199.6667,
18.1,6058.0,0.8,3.506,3.506,199.6667,
18.2,6058.48,0.8,3.506,3.506,199.6667,
18.3,6066.11,0.8,3.505,3.505,199.60975,
18.4,6063.25,0.8,3.505,3.505,199.60975,
18.5,6066.58,0.8,3.505,3.505,199.60975,
18.6,6063.25,0.8,3.505,3.505,199.60975,
18.7,6065.15,0.8,3.505,3.505,199.60975,
18.8,6067.54,0.8,3.505,3.505,199.60975,
18.9,6071.35,0.8,3.505,3.505,199.60975,
19.0,6070.88,0.8,3.505,3.505,199.60975,
19.1,6078.51,0.8,3.505,3.505,199.60975,
19.2,6079.94,0.8,3.505,3.505,199.60975,
19.3,6076.6,0.8,3.504,3.505,199.60975,
19.4,6079.46,0.8,3.504,3.505,199.60975,
19.5,6078.98,0.8,3.504,3.505,199.60975,
19.6,6078.03,0.8,3.504,3.505,199.60975,
19.7,6077.55,0.8,3.504,3.505,199.60975,
19.8,6079.46,0.8,3.505,3.505,199.60975,
19.9,6080.89,0.8,3.505,3.505,199.60975,
20.0,6083.75,0.8,3.505,3.505,199.60975,
20.1,6084.23,0.8,3.505,3.505,199.60975,
20.2,6078.98,0.8,3.505,3.505,199.60975,
20.3,6080.41,0.8,3.504,3.505,199.60975,
20.4,6084.23,0.8,3.504,3.505,199.60975,
20.5,6087.09,0.8,3.504,3.505,199.60975,
20.6,6085.66,0.8,3.504,3.505,199.60975,
20.7,6086.61,0.8,3.504,3.505,199.60975,
20.8,6081.37,0.8,3.505,3.504,199.55280000000002,
20.9,6085.18,0.8,3.505,3.504,199.55280000000002,
21.0,6083.27,0.8,3.505,3.504,199.55280000000002,
21.1,6086.61,0.8,3.505,3.504,199.55280000000002,
21.2,6085.18,0.8,3.505,3.504,199.55280000000002,
21.3,6086.13,0.8,3.505,3.504,199.55280000000002,
21.4,6086.61,0.8,3.505,3.504,199.55280000000002,
21.5,6087.57,0.8,3.505,3.504,199.55280000000002,
21.6,6089.95,0.8,3.505,3.504,199.55280000000002,
21.7,6088.52,0.8,3.505,3.504,199.55280000000002,
21.8,6095.67,0.8,3.504,3.504,199.55280000000002,
21.9,6091.86,0.8,3.504,3.504,199.55280000000002,
22.0,6096.63,0.8,3.504,3.504,199.55280000000002,
22.1,6099.01,0.8,3.504,3.504,199.55280000000002,
22.2,6097.58,0.8,3.504,3.504,199.55280000000002,
22.3,6099.61,0.8,3.504,3.504,199.55280000000002,
22.4,6100.92,0.8,3.504,3.504,199.55280000000002,
22.5,6100.92,0.8,3.504,3.504,199.55280000000002,
22.6,6099.72,0.8,3.504,3.504,199.55280000000002,
22.7,6099.01,0.8,3.504,3.504,199.55280000000002,
22.8,6098.06,0.8,3.504,3.504,199.55280000000002,
22.9,6099.96,0.8,3.504,3.504,199.55280000000002,
23.0,6100.92,0.8,3.504,3.504,199.55280000000002,
23.1,6100.92,0.8,3.504,3.504,199.55280000000002,
23.2,6099.96,0.8,3.504,3.504,199.55280000000002,
23.3,6099.96,0.8,3.504,3.504,199.55280000000002,
23.4,6103.78,0.8,3.504,3.504,199.55280000000002,
23.5,6102.35,0.8,3.504,3.504,199.55280000000002,
23.6,6107.12,0.8,3.504,3.504,199.55280000000002,
23.7,6108.07,0.8,3.504,3.504,199.55280000000002,
23.8,6106.64,0.8,3.504,3.504,199.55280000000002,
23.9,6107.95,0.8,3.504,3.504,199.55280000000002,
24.0,6108.07,0.8,3.504,3.504,199.55280000000002,
24.1,6109.02,0.8,3.504,3.504,199.55280000000002,
24.2,6109.98,0.8,3.504,3.504,199.55280000000002,
24.3,6109.02,0.8,3.504,3.504,199.55280000000002,
24.4,6110.93,0.8,3.504,3.504,199.55280000000002,
24.5,6112.36,0.8,3.504,3.504,199.55280000000002,
24.6,6111.41,0.8,3.504,3.504,199.55280000000002,
24.7,6111.41,0.8,3.504,3.504,199.55280000000002,
24.8,6113.55,0.8,3.504,3.504,199.55280000000002,
24.9,6113.79,0.8,3.504,3.504,199.55280000000002,
25.0,6117.61,0.8,3.504,3.504,199.55280000000002,
25.1,6116.65,0.8,3.504,3.504,199.55280000000002,
25.2,6118.56,0.8,3.504,3.504,199.55280000000002,
25.3,6121.9,0.8,3.503,3.504,199.55280000000002,
25.4,6123.81,0.8,3.503,3.504,199.55280000000002,
25.5,6124.28,0.8,3.503,3.504,199.55280000000002,
25.6,6121.42,0.8,3.503,3.504,199.55280000000002,
25.7,6119.04,0.8,3.503,3.504,199.55280000000002,
25.8,6119.51,0.8,3.503,3.503,199.49585000000002,
25.9,6120.94,0.8,3.503,3.503,199.49585000000002,
26.0,6125.24,0.8,3.503,3.503,199.49585000000002,
26.1,6123.33,0.8,3.503,3.503,199.49585000000002,
26.2,6124.28,0.8,3.503,3.503,199.49585000000002,
26.3,6127.14,0.8,3.503,3.503,199.49585000000002,
26.4,6128.1,0.8,3.503,3.503,199.49585000000002,
26.5,6129.05,0.8,3.503,3.503,199.49585000000002,
26.6,6132.86,0.8,3.503,3.503,199.49585000000002,
26.7,6134.3,0.8,3.503,3.503,199.49585000000002,
26.8,6130.36,0.8,3.502,3.503,199.49585000000002,
26.9,6127.14,0.8,3.502,3.503,199.49585000000002,
27.0,6127.14,0.8,3.502,3.503,199.49585000000002,
27.1,6126.67,0.8,3.502,3.503,199.49585000000002,
27.2,6125.71,0.8,3.502,3.503,199.49585000000002,
27.3,6128.1,0.8,3.502,3.502,199.4389,
27.4,6129.05,0.8,3.502,3.502,199.4389,
27.5,6134.3,0.8,3.502,3.502,199.4389,
27.6,6127.14,0.8,3.502,3.502,199.4389,
27.7,6137.63,0.8,3.502,3.502,199.4389,
27.8,6138.59,0.8,3.502,3.502,199.4389,
27.9,6135.73,0.8,3.502,3.502,199.4389,
28.0,6138.59,0.8,3.502,3.502,199.4389,
28.1,6142.88,0.8,3.502,3.502,199.4389,
28.2,6140.97,0.8,3.502,3.502,199.4389,
28.3,6143.36,0.8,3.502,3.502,199.4389,
28.4,6144.79,0.8,3.502,3.502,199.4389,
28.5,6144.79,0.8,3.502,3.502,199.4389,
28.6,6144.79,0.8,3.502,3.502,199.4389,
28.7,6142.88,0.8,3.502,3.502,199.4389,
28.8,6142.4,0.8,3.502,3.502,199.4389,
28.9,6142.28,0.8,3.502,3.502,199.4389,
29.0,6141.92,0.8,3.502,3.502,199.4389,
29.1,6141.92,0.8,3.502,3.502,199.4389,
29.2,6143.83,0.8,3.502,3.502,199.4389,
29.3,6142.4,0.8,3.502,3.502,199.4389,
29.4,6146.22,0.8,3.502,3.502,199.4389,
29.5,6144.79,0.8,3.502,3.502,199.4389,
29.6,6149.55,0.8,3.502,3.502,199.4389,
29.7,6146.69,0.8,3.502,3.502,199.4389,
29.8,6143.83,0.8,3.501,3.502,199.4389,
29.9,6147.65,0.8,3.501,3.502,199.4389,
30.0,6149.55,0.8,3.501,3.502,199.4389,
30.1,6154.32,0.8,3.501,3.502,199.4389,
30.2,6160.04,0.8,3.501,3.502,199.4389,
30.3,6159.57,0.8,3.562,3.501,199.38195000000002,
30.4,6160.52,0.8,3.562,3.501,199.38195000000002,
30.5,6164.81,0.8,3.562,3.501,199.38195000000002,
30.6,6161.48,0.8,3.562,3.501,199.38195000000002,
30.7,6158.14,0.8,3.562,3.501,199.38195000000002,
30.8,6155.28,0.8,3.501,3.501,199.38195000000002,
30.9,6157.66,0.8,3.501,3.501,199.38195000000002,
31.0,6160.52,0.8,3.501,3.501,199.38195000000002,
31.1,6161.95,0.8,3.501,3.501,199.38195000000002,
31.2,6161.48,0.8,3.501,3.501,199.38195000000002,
31.3,6160.52,0.8,3.501,3.501,199.38195000000002,
31.4,6158.14,0.8,3.501,3.501,199.38195000000002,
31.5,6158.61,0.8,3.501,3.501,199.38195000000002,
31.6,6156.23,0.8,3.501,3.501,199.38195000000002,
31.7,6156.23,0.8,3.501,3.501,199.38195000000002,
31.8,6161.95,0.8,3.5,3.5,199.32500000000002,
31.9,6162.43,0.8,3.5,3.5,199.32500000000002,
32.0,6166.72,0.8,3.5,3.5,199.32500000000002,
32.1,6168.15,0.8,3.5,3.5,199.32500000000002,
32.2,6167.67,0.8,3.5,3.5,199.32500000000002,
32.3,6167.67,0.8,3.5,3.5,199.32500000000002,
32.4,6168.15,0.8,3.5,3.5,199.32500000000002,
32.5,6166.96,0.8,3.5,3.5,199.32500000000002,
32.6,6166.24,0.8,3.5,3.5,199.32500000000002,
32.7,6165.77,0.8,3.5,3.5,199.32500000000002,
32.8,6161.95,0.8,3.5,3.5,199.32500000000002,
32.9,6168.15,0.8,3.5,3.5,199.32500000000002,
33.0,6163.86,0.8,3.5,3.5,199.32500000000002,
33.1,6166.24,0.8,3.5,3.5,199.32500000000002,
33.2,6165.77,0.8,3.5,3.5,199.32500000000002,
33.3,6171.97,0.8,3.5,3.5,199.32500000000002,
33.4,6169.1,0.8,3.5,3.5,199.32500000000002,
33.5,6173.87,0.8,3.5,3.5,199.32500000000002,
33.6,6172.44,0.8,3.5,3.5,199.32500000000002,
33.7,6173.87,0.8,3.5,3.5,199.32500000000002,
33.8,6174.35,0.8,3.5,3.5,199.32500000000002,
33.9,6175.42,0.8,3.5,3.5,199.32500000000002,
34.0,6176.73,0.8,3.5,3.5,199.32500000000002,
34.1,6176.73,0.8,3.5,3.5,199.32500000000002,
34.2,6177.21,0.8,3.5,3.5,199.32500000000002,
34.3,6179.0,0.8,3.5,3.5,199.32500000000002,
34.4,6180.07,0.8,3.5,3.5,199.32500000000002,
34.5,6181.98,0.8,3.5,3.5,199.32500000000002,
34.6,6185.79,0.8,3.5,3.5,199.32500000000002,
34.7,6182.93,0.8,3.5,3.5,199.32500000000002,
34.8,6187.7,0.8,3.499,3.499,199.26805000000002,
34.9,6184.84,0.8,3.499,3.499,199.26805000000002,
35.0,6184.84,0.8,3.499,3.499,199.26805000000002,
35.1,6178.64,0.8,3.499,3.499,199.26805000000002,
35.2,6175.78,0.8,3.499,3.499,199.26805000000002,
35.3,6172.44,0.8,3.499,3.499,199.26805000000002,
35.4,6175.3,0.8,3.499,3.499,199.26805000000002,
35.5,6175.3,0.8,3.499,3.499,199.26805000000002,
35.6,6182.46,0.8,3.499,3.499,199.26805000000002,
35.7,6183.89,0.8,3.499,3.499,199.26805000000002,
35.8,6187.7,0.8,3.499,3.499,199.26805000000002,
35.9,6186.75,0.8,3.499,3.499,199.26805000000002,
36.0,6181.98,0.8,3.499,3.499,199.26805000000002,
36.1,6182.93,0.8,3.499,3.499,199.26805000000002,
36.2,6181.03,0.8,3.499,3.499,199.26805000000002,
36.3,6181.5,0.8,3.499,3.499,199.26805000000002,
36.4,6184.84,0.8,3.499,3.499,199.26805000000002,
36.5,6185.79,0.8,3.499,3.499,199.26805000000002,
36.6,6182.93,0.8,3.499,3.499,199.26805000000002,
36.7,6182.93,0.8,3.499,3.499,199.26805000000002,
36.8,6183.77,0.8,3.499,3.499,199.26805000000002,
36.9,6183.89,0.8,3.499,3.499,199.26805000000002,
37.0,6185.32,0.8,3.499,3.499,199.26805000000002,
37.1,6184.84,0.8,3.499,3.499,199.26805000000002,
37.2,6184.13,0.8,3.499,3.499,199.26805000000002,
37.3,6182.46,0.8,3.499,3.499,199.26805000000002,
37.4,6183.89,0.8,3.499,3.499,199.26805000000002,
37.5,6189.61,0.8,3.499,3.499,199.26805000000002,
37.6,6185.32,0.8,3.499,3.499,199.26805000000002,
37.7,6188.18,0.8,3.499,3.499,199.26805000000002,
37.8,6191.99,0.8,3.499,3.499,199.26805000000002,
37.9,6189.61,0.8,3.499,3.499,199.26805000000002,
38.0,6191.04,0.8,3.499,3.499,199.26805000000002,
38.1,6186.27,0.8,3.499,3.499,199.26805000000002,
38.2,6190.56,0.8,3.499,3.499,199.26805000000002,
38.3,6184.84,0.8,3.499,3.499,199.26805000000002,
38.4,6191.99,0.8,3.499,3.499,199.26805000000002,
38.5,6189.13,0.8,3.499,3.499,199.26805000000002,
38.6,6191.52,0.8,3.499,3.499,199.26805000000002,
38.7,6192.47,0.8,3.499,3.499,199.26805000000002,
38.8,6190.56,0.8,3.499,3.499,199.26805000000002,
38.9,6193.9,0.8,3.499,3.499,199.26805000000002,
39.0,6192.95,0.8,3.499,3.499,199.26805000000002,
39.1,6193.9,0.8,3.499,3.499,199.26805000000002,
39.2,6191.99,0.8,3.499,3.499,199.26805000000002,
39.3,6190.09,0.8,3.499,3.499,199.26805000000002,
39.4,6192.47,0.8,3.499,3.499,199.26805000000002,
39.5,6191.52,0.8,3.499,3.499,199.26805000000002,
39.6,6197.24,0.8,3.499,3.499,199.26805000000002,
39.7,6193.9,0.8,3.499,3.499,199.26805000000002,
39.8,6199.15,0.8,3.498,3.498,199.21110000000002,
39.9,6198.19,0.8,3.498,3.498,199.21110000000002,
40.0,6197.71,0.8,3.498,3.498,199.21110000000002,
40.1,6201.05,0.8,3.498,3.498,199.21110000000002,
40.2,6200.1,0.8,3.498,3.498,199.21110000000002,
40.3,6201.53,0.8,3.498,3.498,199.21110000000002,
40.4,6199.62,0.8,3.498,3.498,199.21110000000002,
40.5,6198.19,0.8,3.498,3.498,199.21110000000002,
40.6,6199.15,0.8,3.498,3.498,199.21110000000002,
40.7,6200.46,0.8,3.498,3.498,199.21110000000002,
40.8,6201.05,0.8,3.498,3.498,199.21110000000002,
40.9,6203.44,0.8,3.498,3.498,199.21110000000002,
41.0,6200.1,0.8,3.498,3.498,199.21110000000002,
41.1,6198.19,0.8,3.498,3.498,199.21110000000002,
41.2,6200.1,0.8,3.498,3.498,199.21110000000002,
41.3,6200.58,0.8,3.497,3.497,199.15415000000002,
41.4,6200.58,0.8,3.497,3.497,199.15415000000002,
41.5,6203.44,0.8,3.497,3.497,199.15415000000002,
41.6,6203.44,0.8,3.497,3.497,199.15415000000002,
41.7,6203.91,0.8,3.497,3.497,199.15415000000002,
41.8,6203.91,0.8,3.497,3.497,199.15415000000002,
41.9,6201.05,0.8,3.497,3.497,199.15415000000002,
42.0,6198.67,0.8,3.497,3.497,199.15415000000002,
42.1,6199.62,0.8,3.497,3.497,199.15415000000002,
42.2,6201.53,0.8,3.497,3.497,199.15415000000002,
42.3,6203.44,0.8,3.497,3.497,199.15415000000002,
42.4,6203.79,0.8,3.497,3.497,199.15415000000002,
42.5,6205.34,0.8,3.497,3.497,199.15415000000002,
42.6,6204.87,0.8,3.497,3.497,199.15415000000002,
42.7,6204.99,0.8,3.497,3.497,199.15415000000002,
42.8,6204.87,0.8,3.496,3.496,199.09720000000002,
42.9,6204.87,0.8,3.496,3.496,199.09720000000002,
43.0,6204.87,0.8,3.496,3.496,199.09720000000002,
43.1,6204.39,0.8,3.496,3.496,199.09720000000002,
43.2,6203.91,0.8,3.496,3.496,199.09720000000002,
43.3,6203.91,0.8,3.495,3.495,199.04025000000001,
43.4,6203.44,0.8,3.495,3.495,199.04025000000001,
43.5,6204.39,0.8,3.495,3.495,199.04025000000001,
43.6,6203.91,0.8,3.495,3.495,199.04025000000001,
43.7,6209.16,0.8,3.495,3.495,199.04025000000001,
43.8,6207.73,0.8,3.495,3.495,199.04025000000001,
43.9,6210.59,0.8,3.495,3.495,199.04025000000001,
44.0,6211.07,0.8,3.495,3.495,199.04025000000001,
44.1,6211.07,0.8,3.495,3.495,199.04025000000001,
44.2,6211.78,0.8,3.495,3.495,199.04025000000001,
44.3,6212.02,0.8,3.495,3.495,199.04025000000001,
44.4,6212.97,0.8,3.495,3.495,199.04025000000001,
44.5,6211.07,0.8,3.495,3.495,199.04025000000001,
44.6,6209.16,0.8,3.495,3.495,199.04025000000001,
44.7,6213.45,0.8,3.495,3.495,199.04025000000001,
44.8,6212.97,0.8,3.495,3.495,199.04025000000001,
44.9,6216.31,0.8,3.495,3.495,199.04025000000001,
45.0,6214.4,0.8,3.495,3.495,199.04025000000001,
45.1,6218.7,0.8,3.495,3.495,199.04025000000001,
45.2,6214.4,0.8,3.495,3.495,199.04025000000001,
45.3,6215.83,0.8,3.495,3.495,199.04025000000001,
45.4,6211.54,0.8,3.495,3.495,199.04025000000001,
45.5,6213.45,0.8,3.495,3.495,199.04025000000001,
45.6,6215.36,0.8,3.495,3.495,199.04025000000001,
45.7,6212.02,0.8,3.495,3.495,199.04025000000001,
45.8,6214.88,0.8,3.494,3.494,198.9833,
45.9,6212.5,0.8,3.494,3.494,198.9833,
46.0,6213.45,0.8,3.494,3.494,198.9833,
46.1,6210.59,0.8,3.494,3.494,198.9833,
46.2,6212.02,0.8,3.494,3.494,198.9833,
46.3,6211.07,0.8,3.494,3.494,198.9833,
46.4,6214.4,0.8,3.494,3.494,198.9833,
46.5,6215.83,0.8,3.494,3.494,198.9833,
46.6,6217.27,0.8,3.494,3.494,198.9833,
46.7,6216.31,0.8,3.494,3.494,198.9833,
46.8,6217.86,0.8,3.493,3.493,198.92635,
46.9,6218.22,0.8,3.493,3.493,198.92635,
47.0,6219.65,0.8,3.493,3.493,198.92635,
47.1,6219.65,0.8,3.493,3.493,198.92635,
47.2,6216.79,0.8,3.493,3.493,198.92635,
47.3,6219.65,0.8,3.493,3.493,198.92635,
47.4,6217.27,0.8,3.493,3.493,198.92635,
47.5,6220.13,0.8,3.493,3.493,198.92635,
47.6,6219.65,0.8,3.493,3.493,198.92635,
