time_s,force_V,confident,digits
248.5,3.14,True,"[0, 3, 1, 4, 0]"
249.0,3.14,True,"[0, 3, 1, 4, 0]"
249.5,3.152,True,"[0, 3, 1, 5, 2]"
250.0,3.15,True,"[0, 3, 1, 5, 0]"
250.5,3.18,True,"[0, 3, 1, 8, 0]"
251.0,3.18,True,"[0, 3, 1, 8, 0]"
251.5,3.15,True,"[0, 3, 1, 5, 0]"
252.0,3.182,True,"[0, 3, 1, 8, 2]"
252.5,3.152,True,"[0, 3, 1, 5, 2]"
253.0,3.14,True,"[0, 3, 1, 4, 0]"
253.5,3.18,True,"[0, 3, 1, 8, 0]"
254.0,3.14,True,"[0, 3, 1, 4, 0]"
254.5,3.142,True,"[0, 3, 1, 4, 2]"
255.0,3.14,True,"[0, 3, 1, 4, 0]"
255.5,3.14,True,"[0, 3, 1, 4, 0]"
256.0,3.142,True,"[0, 3, 1, 4, 2]"
256.5,3.14,True,"[0, 3, 1, 4, 0]"
257.0,3.14,True,"[0, 3, 1, 4, 0]"
257.5,3.14,True,"[0, 3, 1, 4, 0]"
258.0,3.142,True,"[0, 3, 1, 4, 2]"
258.5,3.15,True,"[0, 3, 1, 5, 0]"
259.0,3.14,True,"[0, 3, 1, 4, 0]"
259.5,3.14,True,"[0, 3, 1, 4, 0]"
260.0,3.14,True,"[0, 3, 1, 4, 0]"
260.5,3.14,True,"[0, 3, 1, 4, 0]"
261.0,3.142,True,"[0, 3, 1, 4, 2]"
261.5,3.14,True,"[0, 3, 1, 4, 0]"
262.0,3.14,True,"[0, 3, 1, 4, 0]"
262.5,3.15,True,"[0, 3, 1, 5, 0]"
263.0,3.14,True,"[0, 3, 1, 4, 0]"
263.5,3.15,True,"[0, 3, 1, 5, 0]"
264.0,3.14,True,"[0, 3, 1, 4, 0]"
264.5,3.14,True,"[0, 3, 1, 4, 0]"
265.0,3.14,True,"[0, 3, 1, 4, 0]"
265.5,3.15,True,"[0, 3, 1, 5, 0]"
266.0,3.14,True,"[0, 3, 1, 4, 0]"
266.5,3.14,True,"[0, 3, 1, 4, 0]"
267.0,3.14,True,"[0, 3, 1, 4, 0]"
267.5,3.14,True,"[0, 3, 1, 4, 0]"
268.0,3.14,True,"[0, 3, 1, 4, 0]"
268.5,3.14,True,"[0, 3, 1, 4, 0]"
269.0,3.15,True,"[0, 3, 1, 5, 0]"
269.5,3.14,True,"[0, 3, 1, 4, 0]"
270.0,3.142,True,"[0, 3, 1, 4, 2]"
270.5,3.14,True,"[0, 3, 1, 4, 0]"
271.0,3.14,True,"[0, 3, 1, 4, 0]"
271.5,3.142,True,"[0, 3, 1, 4, 2]"
272.0,3.14,True,"[0, 3, 1, 4, 0]"
272.5,3.14,True,"[0, 3, 1, 4, 0]"
273.0,3.14,True,"[0, 3, 1, 4, 0]"
273.5,3.142,True,"[0, 3, 1, 4, 2]"
274.0,3.142,True,"[0, 3, 1, 4, 2]"
274.5,3.142,True,"[0, 3, 1, 4, 2]"
275.0,3.15,True,"[0, 3, 1, 5, 0]"
275.5,3.14,True,"[0, 3, 1, 4, 0]"
276.0,3.14,True,"[0, 3, 1, 4, 0]"
276.5,3.14,True,"[0, 3, 1, 4, 0]"
277.0,3.15,True,"[0, 3, 1, 5, 0]"
277.5,3.14,True,"[0, 3, 1, 4, 0]"
278.0,3.14,True,"[0, 3, 1, 4, 0]"
278.5,3.14,True,"[0, 3, 1, 4, 0]"
279.0,3.152,True,"[0, 3, 1, 5, 2]"
279.5,3.15,True,"[0, 3, 1, 5, 0]"
280.0,3.14,True,"[0, 3, 1, 4, 0]"
280.5,3.14,True,"[0, 3, 1, 4, 0]"
281.0,3.152,True,"[0, 3, 1, 5, 2]"
281.5,3.152,True,"[0, 3, 1, 5, 2]"
282.0,3.15,True,"[0, 3, 1, 5, 0]"
282.5,3.15,True,"[0, 3, 1, 5, 0]"
283.0,3.14,True,"[0, 3, 1, 4, 0]"
283.5,3.14,True,"[0, 3, 1, 4, 0]"
284.0,3.15,True,"[0, 3, 1, 5, 0]"
284.5,3.15,True,"[0, 3, 1, 5, 0]"
285.0,3.152,True,"[0, 3, 1, 5, 2]"
285.5,3.15,True,"[0, 3, 1, 5, 0]"
286.0,3.152,True,"[0, 3, 1, 5, 2]"
286.5,3.152,True,"[0, 3, 1, 5, 2]"
287.0,3.15,True,"[0, 3, 1, 5, 0]"
287.5,3.15,True,"[0, 3, 1, 5, 0]"
288.0,3.152,True,"[0, 3, 1, 5, 2]"
288.5,3.15,True,"[0, 3, 1, 5, 0]"
289.0,3.152,True,"[0, 3, 1, 5, 2]"
289.5,3.15,True,"[0, 3, 1, 5, 0]"
290.0,3.15,True,"[0, 3, 1, 5, 0]"
290.5,3.152,True,"[0, 3, 1, 5, 2]"
291.0,3.15,True,"[0, 3, 1, 5, 0]"
291.5,3.152,True,"[0, 3, 1, 5, 2]"
292.0,3.15,True,"[0, 3, 1, 5, 0]"
292.5,3.15,True,"[0, 3, 1, 5, 0]"
293.0,3.152,True,"[0, 3, 1, 5, 2]"
293.5,3.15,True,"[0, 3, 1, 5, 0]"
294.0,3.152,True,"[0, 3, 1, 5, 2]"
294.5,3.152,True,"[0, 3, 1, 5, 2]"
295.0,3.152,True,"[0, 3, 1, 5, 2]"
295.5,3.152,True,"[0, 3, 1, 5, 2]"
296.0,3.152,True,"[0, 3, 1, 5, 2]"
296.5,3.152,True,"[0, 3, 1, 5, 2]"
297.0,3.15,True,"[0, 3, 1, 5, 0]"
297.5,3.152,True,"[0, 3, 1, 5, 2]"
298.0,3.152,True,"[0, 3, 1, 5, 2]"
298.5,3.15,True,"[0, 3, 1, 5, 0]"
299.0,3.152,True,"[0, 3, 1, 5, 2]"
299.5,3.15,True,"[0, 3, 1, 5, 0]"
300.0,3.15,True,"[0, 3, 1, 5, 0]"
300.5,3.152,True,"[0, 3, 1, 5, 2]"
301.0,3.152,True,"[0, 3, 1, 5, 2]"
301.5,3.152,True,"[0, 3, 1, 5, 2]"
302.0,3.152,True,"[0, 3, 1, 5, 2]"
302.5,3.15,True,"[0, 3, 1, 5, 0]"
303.0,3.152,True,"[0, 3, 1, 5, 2]"
303.5,3.152,True,"[0, 3, 1, 5, 2]"
304.0,3.152,True,"[0, 3, 1, 5, 2]"
304.5,3.152,True,"[0, 3, 1, 5, 2]"
305.0,3.152,True,"[0, 3, 1, 5, 2]"
305.5,3.15,True,"[0, 3, 1, 5, 0]"
306.0,3.152,True,"[0, 3, 1, 5, 2]"
306.5,3.152,True,"[0, 3, 1, 5, 2]"
307.0,3.152,True,"[0, 3, 1, 5, 2]"
307.5,3.152,True,"[0, 3, 1, 5, 2]"
308.0,3.152,True,"[0, 3, 1, 5, 2]"
308.5,3.152,True,"[0, 3, 1, 5, 2]"
309.0,3.152,True,"[0, 3, 1, 5, 2]"
309.5,3.152,True,"[0, 3, 1, 5, 2]"
310.0,3.152,True,"[0, 3, 1, 5, 2]"
310.5,3.152,True,"[0, 3, 1, 5, 2]"
311.0,3.152,True,"[0, 3, 1, 5, 2]"
311.5,3.15,True,"[0, 3, 1, 5, 0]"
312.0,3.152,True,"[0, 3, 1, 5, 2]"
312.5,3.152,True,"[0, 3, 1, 5, 2]"
313.0,3.152,True,"[0, 3, 1, 5, 2]"
313.5,3.152,True,"[0, 3, 1, 5, 2]"
314.0,3.152,True,"[0, 3, 1, 5, 2]"
314.5,3.152,True,"[0, 3, 1, 5, 2]"
315.0,3.152,True,"[0, 3, 1, 5, 2]"
315.5,3.152,True,"[0, 3, 1, 5, 2]"
316.0,3.152,True,"[0, 3, 1, 5, 2]"
316.5,3.15,True,"[0, 3, 1, 5, 0]"
317.0,3.152,True,"[0, 3, 1, 5, 2]"
317.5,3.152,True,"[0, 3, 1, 5, 2]"
318.0,3.152,True,"[0, 3, 1, 5, 2]"
318.5,3.152,True,"[0, 3, 1, 5, 2]"
319.0,3.152,True,"[0, 3, 1, 5, 2]"
319.5,3.152,True,"[0, 3, 1, 5, 2]"
320.0,3.152,True,"[0, 3, 1, 5, 2]"
320.5,3.15,True,"[0, 3, 1, 5, 0]"
321.0,3.152,True,"[0, 3, 1, 5, 2]"
321.5,3.152,True,"[0, 3, 1, 5, 2]"
322.0,3.152,True,"[0, 3, 1, 5, 2]"
322.5,3.152,True,"[0, 3, 1, 5, 2]"
323.0,3.152,True,"[0, 3, 1, 5, 2]"
323.5,3.152,True,"[0, 3, 1, 5, 2]"
324.0,3.152,True,"[0, 3, 1, 5, 2]"
324.5,3.152,True,"[0, 3, 1, 5, 2]"
325.0,3.152,True,"[0, 3, 1, 5, 2]"
325.5,3.152,True,"[0, 3, 1, 5, 2]"
326.0,3.152,True,"[0, 3, 1, 5, 2]"
326.5,3.152,True,"[0, 3, 1, 5, 2]"
327.0,3.152,True,"[0, 3, 1, 5, 2]"
327.5,3.152,True,"[0, 3, 1, 5, 2]"
328.0,3.152,True,"[0, 3, 1, 5, 2]"
328.5,3.152,True,"[0, 3, 1, 5, 2]"
329.0,3.152,True,"[0, 3, 1, 5, 2]"
329.5,3.152,True,"[0, 3, 1, 5, 2]"
330.0,3.152,True,"[0, 3, 1, 5, 2]"
330.5,3.152,True,"[0, 3, 1, 5, 2]"
331.0,3.152,True,"[0, 3, 1, 5, 2]"
331.5,3.152,True,"[0, 3, 1, 5, 2]"
332.0,3.152,True,"[0, 3, 1, 5, 2]"
332.5,3.152,True,"[0, 3, 1, 5, 2]"
333.0,3.152,True,"[0, 3, 1, 5, 2]"
333.5,3.152,True,"[0, 3, 1, 5, 2]"
334.0,3.152,True,"[0, 3, 1, 5, 2]"
334.5,3.152,True,"[0, 3, 1, 5, 2]"
335.0,3.152,True,"[0, 3, 1, 5, 2]"
335.5,3.152,True,"[0, 3, 1, 5, 2]"
336.0,3.152,True,"[0, 3, 1, 5, 2]"
336.5,3.152,True,"[0, 3, 1, 5, 2]"
337.0,3.15,True,"[0, 3, 1, 5, 0]"
337.5,3.152,True,"[0, 3, 1, 5, 2]"
338.0,3.152,True,"[0, 3, 1, 5, 2]"
338.5,3.152,True,"[0, 3, 1, 5, 2]"
339.0,3.152,True,"[0, 3, 1, 5, 2]"
339.5,3.152,True,"[0, 3, 1, 5, 2]"
340.0,3.152,True,"[0, 3, 1, 5, 2]"
340.5,3.152,True,"[0, 3, 1, 5, 2]"
341.0,3.152,True,"[0, 3, 1, 5, 2]"
341.5,3.152,True,"[0, 3, 1, 5, 2]"
342.0,3.152,True,"[0, 3, 1, 5, 2]"
342.5,3.152,True,"[0, 3, 1, 5, 2]"
343.0,3.152,True,"[0, 3, 1, 5, 2]"
343.5,3.152,True,"[0, 3, 1, 5, 2]"
344.0,3.152,True,"[0, 3, 1, 5, 2]"
344.5,3.152,True,"[0, 3, 1, 5, 2]"
345.0,3.152,True,"[0, 3, 1, 5, 2]"
345.5,3.152,True,"[0, 3, 1, 5, 2]"
346.0,3.142,True,"[0, 3, 1, 4, 2]"
346.5,3.142,True,"[0, 3, 1, 4, 2]"
347.0,3.142,True,"[0, 3, 1, 4, 2]"
347.5,3.142,True,"[0, 3, 1, 4, 2]"
348.0,3.142,True,"[0, 3, 1, 4, 2]"
348.5,3.152,True,"[0, 3, 1, 5, 2]"
349.0,3.142,True,"[0, 3, 1, 4, 2]"
349.5,3.142,True,"[0, 3, 1, 4, 2]"
350.0,3.142,True,"[0, 3, 1, 4, 2]"
350.5,3.142,True,"[0, 3, 1, 4, 2]"
351.0,3.142,True,"[0, 3, 1, 4, 2]"
351.5,3.142,True,"[0, 3, 1, 4, 2]"
352.0,3.142,True,"[0, 3, 1, 4, 2]"
352.5,3.142,True,"[0, 3, 1, 4, 2]"
353.0,3.142,True,"[0, 3, 1, 4, 2]"
353.5,3.142,True,"[0, 3, 1, 4, 2]"
354.0,3.142,True,"[0, 3, 1, 4, 2]"
354.5,3.142,True,"[0, 3, 1, 4, 2]"
355.0,3.142,True,"[0, 3, 1, 4, 2]"
355.5,3.142,True,"[0, 3, 1, 4, 2]"
356.0,3.142,True,"[0, 3, 1, 4, 2]"
356.5,3.142,True,"[0, 3, 1, 4, 2]"
357.0,3.142,True,"[0, 3, 1, 4, 2]"
357.5,3.152,True,"[0, 3, 1, 5, 2]"
358.0,3.142,True,"[0, 3, 1, 4, 2]"
358.5,3.142,True,"[0, 3, 1, 4, 2]"
359.0,3.142,True,"[0, 3, 1, 4, 2]"
359.5,3.142,True,"[0, 3, 1, 4, 2]"
360.0,3.142,True,"[0, 3, 1, 4, 2]"
360.5,3.142,True,"[0, 3, 1, 4, 2]"
361.0,3.142,True,"[0, 3, 1, 4, 2]"
361.5,3.142,True,"[0, 3, 1, 4, 2]"
362.0,3.142,True,"[0, 3, 1, 4, 2]"
362.5,3.142,True,"[0, 3, 1, 4, 2]"
363.0,3.142,True,"[0, 3, 1, 4, 2]"
363.5,3.142,True,"[0, 3, 1, 4, 2]"
364.0,3.142,True,"[0, 3, 1, 4, 2]"
364.5,3.142,True,"[0, 3, 1, 4, 2]"
365.0,3.142,True,"[0, 3, 1, 4, 2]"
365.5,3.142,True,"[0, 3, 1, 4, 2]"
366.0,3.142,True,"[0, 3, 1, 4, 2]"
366.5,3.142,True,"[0, 3, 1, 4, 2]"
367.0,3.142,True,"[0, 3, 1, 4, 2]"
367.5,3.142,True,"[0, 3, 1, 4, 2]"
368.0,3.142,True,"[0, 3, 1, 4, 2]"
368.5,3.142,True,"[0, 3, 1, 4, 2]"
369.0,3.142,True,"[0, 3, 1, 4, 2]"
369.5,3.142,True,"[0, 3, 1, 4, 2]"
370.0,3.142,True,"[0, 3, 1, 4, 2]"
370.5,3.142,True,"[0, 3, 1, 4, 2]"
371.0,3.142,True,"[0, 3, 1, 4, 2]"
371.5,3.142,True,"[0, 3, 1, 4, 2]"
372.0,3.142,True,"[0, 3, 1, 4, 2]"
372.5,3.142,True,"[0, 3, 1, 4, 2]"
373.0,3.142,True,"[0, 3, 1, 4, 2]"
373.5,3.142,True,"[0, 3, 1, 4, 2]"
374.0,3.142,True,"[0, 3, 1, 4, 2]"
374.5,3.142,True,"[0, 3, 1, 4, 2]"
375.0,3.142,True,"[0, 3, 1, 4, 2]"
375.5,3.142,True,"[0, 3, 1, 4, 2]"
376.0,3.142,True,"[0, 3, 1, 4, 2]"
376.5,3.142,True,"[0, 3, 1, 4, 2]"
377.0,3.142,True,"[0, 3, 1, 4, 2]"
377.5,3.142,True,"[0, 3, 1, 4, 2]"
378.0,3.142,True,"[0, 3, 1, 4, 2]"
378.5,3.142,True,"[0, 3, 1, 4, 2]"
379.0,3.142,True,"[0, 3, 1, 4, 2]"
379.5,3.142,True,"[0, 3, 1, 4, 2]"
380.0,3.142,True,"[0, 3, 1, 4, 2]"
380.5,3.142,True,"[0, 3, 1, 4, 2]"
381.0,3.142,True,"[0, 3, 1, 4, 2]"
381.5,3.142,True,"[0, 3, 1, 4, 2]"
382.0,3.142,True,"[0, 3, 1, 4, 2]"
382.5,3.147,True,"[0, 3, 1, 4, 7]"
383.0,3.142,True,"[0, 3, 1, 4, 2]"
383.5,3.142,True,"[0, 3, 1, 4, 2]"
384.0,3.142,True,"[0, 3, 1, 4, 2]"
384.5,3.142,True,"[0, 3, 1, 4, 2]"
385.0,3.142,True,"[0, 3, 1, 4, 2]"
385.5,3.142,True,"[0, 3, 1, 4, 2]"
386.0,3.142,True,"[0, 3, 1, 4, 2]"
386.5,3.142,True,"[0, 3, 1, 4, 2]"
387.0,3.142,True,"[0, 3, 1, 4, 2]"
387.5,3.142,True,"[0, 3, 1, 4, 2]"
388.0,3.142,True,"[0, 3, 1, 4, 2]"
388.5,3.142,True,"[0, 3, 1, 4, 2]"
389.0,3.142,True,"[0, 3, 1, 4, 2]"
389.5,3.142,True,"[0, 3, 1, 4, 2]"
390.0,3.142,True,"[0, 3, 1, 4, 2]"
390.5,3.142,True,"[0, 3, 1, 4, 2]"
391.0,3.142,True,"[0, 3, 1, 4, 2]"
391.5,3.142,True,"[0, 3, 1, 4, 2]"
392.0,3.142,True,"[0, 3, 1, 4, 2]"
392.5,3.142,True,"[0, 3, 1, 4, 2]"
393.0,3.142,True,"[0, 3, 1, 4, 2]"
393.5,3.142,True,"[0, 3, 1, 4, 2]"
394.0,3.142,True,"[0, 3, 1, 4, 2]"
394.5,3.142,True,"[0, 3, 1, 4, 2]"
395.0,3.142,True,"[0, 3, 1, 4, 2]"
395.5,3.142,True,"[0, 3, 1, 4, 2]"
396.0,3.142,True,"[0, 3, 1, 4, 2]"
396.5,3.142,True,"[0, 3, 1, 4, 2]"
397.0,3.142,True,"[0, 3, 1, 4, 2]"
397.5,3.142,True,"[0, 3, 1, 4, 2]"
398.0,3.142,True,"[0, 3, 1, 4, 2]"
398.5,3.142,True,"[0, 3, 1, 4, 2]"
399.0,3.142,True,"[0, 3, 1, 4, 2]"
399.5,3.142,True,"[0, 3, 1, 4, 2]"
400.0,3.142,True,"[0, 3, 1, 4, 2]"
400.5,3.142,True,"[0, 3, 1, 4, 2]"
401.0,3.142,True,"[0, 3, 1, 4, 2]"
401.5,3.142,True,"[0, 3, 1, 4, 2]"
402.0,3.142,True,"[0, 3, 1, 4, 2]"
402.5,3.142,True,"[0, 3, 1, 4, 2]"
403.0,3.152,True,"[0, 3, 1, 5, 2]"
403.5,3.142,True,"[0, 3, 1, 4, 2]"
404.0,3.152,True,"[0, 3, 1, 5, 2]"
404.5,3.142,True,"[0, 3, 1, 4, 2]"
405.0,3.152,True,"[0, 3, 1, 5, 2]"
405.5,3.152,True,"[0, 3, 1, 5, 2]"
406.0,3.142,True,"[0, 3, 1, 4, 2]"
406.5,3.152,True,"[0, 3, 1, 5, 2]"
407.0,3.152,True,"[0, 3, 1, 5, 2]"
407.5,3.152,True,"[0, 3, 1, 5, 2]"
408.0,3.152,True,"[0, 3, 1, 5, 2]"
408.5,3.152,True,"[0, 3, 1, 5, 2]"
409.0,3.152,True,"[0, 3, 1, 5, 2]"
409.5,3.142,True,"[0, 3, 1, 4, 2]"
410.0,3.142,True,"[0, 3, 1, 4, 2]"
410.5,3.152,True,"[0, 3, 1, 5, 2]"
411.0,3.152,True,"[0, 3, 1, 5, 2]"
411.5,3.152,True,"[0, 3, 1, 5, 2]"
412.0,3.142,True,"[0, 3, 1, 4, 2]"
412.5,3.142,True,"[0, 3, 1, 4, 2]"
413.0,3.142,True,"[0, 3, 1, 4, 2]"
413.5,3.152,True,"[0, 3, 1, 5, 2]"
414.0,3.142,True,"[0, 3, 1, 4, 2]"
414.5,3.142,True,"[0, 3, 1, 4, 2]"
415.0,3.152,True,"[0, 3, 1, 5, 2]"
415.5,3.152,True,"[0, 3, 1, 5, 2]"
416.0,3.152,True,"[0, 3, 1, 5, 2]"
416.5,3.142,True,"[0, 3, 1, 4, 2]"
417.0,3.142,True,"[0, 3, 1, 4, 2]"
417.5,3.152,True,"[0, 3, 1, 5, 2]"
418.0,3.152,True,"[0, 3, 1, 5, 2]"
418.5,3.152,True,"[0, 3, 1, 5, 2]"
419.0,3.152,True,"[0, 3, 1, 5, 2]"
419.5,3.152,True,"[0, 3, 1, 5, 2]"
420.0,3.152,True,"[0, 3, 1, 5, 2]"
420.5,3.152,True,"[0, 3, 1, 5, 2]"
421.0,3.152,True,"[0, 3, 1, 5, 2]"
421.5,3.152,True,"[0, 3, 1, 5, 2]"
422.0,3.152,True,"[0, 3, 1, 5, 2]"
422.5,3.152,True,"[0, 3, 1, 5, 2]"
423.0,3.152,True,"[0, 3, 1, 5, 2]"
423.5,3.152,True,"[0, 3, 1, 5, 2]"
424.0,3.152,True,"[0, 3, 1, 5, 2]"
424.5,3.152,True,"[0, 3, 1, 5, 2]"
425.0,3.152,True,"[0, 3, 1, 5, 2]"
425.5,3.152,True,"[0, 3, 1, 5, 2]"
426.0,3.152,True,"[0, 3, 1, 5, 2]"
426.5,3.152,True,"[0, 3, 1, 5, 2]"
427.0,3.152,True,"[0, 3, 1, 5, 2]"
427.5,3.152,True,"[0, 3, 1, 5, 2]"
428.0,3.152,True,"[0, 3, 1, 5, 2]"
428.5,3.152,True,"[0, 3, 1, 5, 2]"
429.0,3.152,True,"[0, 3, 1, 5, 2]"
429.5,3.152,True,"[0, 3, 1, 5, 2]"
430.0,3.152,True,"[0, 3, 1, 5, 2]"
430.5,3.152,True,"[0, 3, 1, 5, 2]"
431.0,3.152,True,"[0, 3, 1, 5, 2]"
431.5,3.152,True,"[0, 3, 1, 5, 2]"
432.0,3.152,True,"[0, 3, 1, 5, 2]"
432.5,3.152,True,"[0, 3, 1, 5, 2]"
433.0,3.152,True,"[0, 3, 1, 5, 2]"
433.5,3.152,True,"[0, 3, 1, 5, 2]"
434.0,3.152,True,"[0, 3, 1, 5, 2]"
434.5,3.152,True,"[0, 3, 1, 5, 2]"
435.0,3.152,True,"[0, 3, 1, 5, 2]"
435.5,3.152,True,"[0, 3, 1, 5, 2]"
436.0,3.162,True,"[0, 3, 1, 6, 2]"
436.5,3.152,True,"[0, 3, 1, 5, 2]"
437.0,3.172,True,"[0, 3, 1, 7, 2]"
437.5,3.162,True,"[0, 3, 1, 6, 2]"
438.0,3.152,True,"[0, 3, 1, 5, 2]"
438.5,3.172,True,"[0, 3, 1, 7, 2]"
439.0,3.172,True,"[0, 3, 1, 7, 2]"
439.5,3.152,True,"[0, 3, 1, 5, 2]"
440.0,3.172,True,"[0, 3, 1, 7, 2]"
440.5,3.172,True,"[0, 3, 1, 7, 2]"
441.0,3.172,True,"[0, 3, 1, 7, 2]"
441.5,3.172,True,"[0, 3, 1, 7, 2]"
442.0,3.172,True,"[0, 3, 1, 7, 2]"
442.5,3.172,True,"[0, 3, 1, 7, 2]"
443.0,3.172,True,"[0, 3, 1, 7, 2]"
443.5,3.178,True,"[0, 3, 1, 7, 8]"
444.0,3.177,True,"[0, 3, 1, 7, 7]"
444.5,3.172,True,"[0, 3, 1, 7, 2]"
445.0,3.162,True,"[0, 3, 1, 6, 2]"
445.5,3.172,True,"[0, 3, 1, 7, 2]"
446.0,3.172,True,"[0, 3, 1, 7, 2]"
446.5,3.172,True,"[0, 3, 1, 7, 2]"
447.0,3.172,True,"[0, 3, 1, 7, 2]"
447.5,3.172,True,"[0, 3, 1, 7, 2]"
448.0,3.178,True,"[0, 3, 1, 7, 8]"
448.5,3.152,True,"[0, 3, 1, 5, 2]"
449.0,3.172,True,"[0, 3, 1, 7, 2]"
449.5,3.172,True,"[0, 3, 1, 7, 2]"
450.0,3.172,True,"[0, 3, 1, 7, 2]"
450.5,3.152,True,"[0, 3, 1, 5, 2]"
451.0,3.172,True,"[0, 3, 1, 7, 2]"
451.5,3.172,True,"[0, 3, 1, 7, 2]"
452.0,3.152,True,"[0, 3, 1, 5, 2]"
452.5,3.162,True,"[0, 3, 1, 6, 2]"
453.0,3.177,True,"[0, 3, 1, 7, 7]"
453.5,3.172,True,"[0, 3, 1, 7, 2]"
454.0,3.172,True,"[0, 3, 1, 7, 2]"
454.5,3.172,True,"[0, 3, 1, 7, 2]"
455.0,3.172,True,"[0, 3, 1, 7, 2]"
455.5,3.172,True,"[0, 3, 1, 7, 2]"
456.0,3.162,True,"[0, 3, 1, 6, 2]"
456.5,3.162,True,"[0, 3, 1, 6, 2]"
457.0,3.162,True,"[0, 3, 1, 6, 2]"
457.5,3.172,True,"[0, 3, 1, 7, 2]"
458.0,3.162,True,"[0, 3, 1, 6, 2]"
458.5,3.172,True,"[0, 3, 1, 7, 2]"
459.0,3.162,True,"[0, 3, 1, 6, 2]"
459.5,3.177,True,"[0, 3, 1, 7, 7]"
460.0,3.172,True,"[0, 3, 1, 7, 2]"
460.5,3.172,True,"[0, 3, 1, 7, 2]"
461.0,3.172,True,"[0, 3, 1, 7, 2]"
461.5,3.172,True,"[0, 3, 1, 7, 2]"
462.0,3.172,True,"[0, 3, 1, 7, 2]"
462.5,3.177,True,"[0, 3, 1, 7, 7]"
463.0,3.177,True,"[0, 3, 1, 7, 7]"
463.5,3.177,True,"[0, 3, 1, 7, 7]"
464.0,3.172,True,"[0, 3, 1, 7, 2]"
464.5,3.172,True,"[0, 3, 1, 7, 2]"
465.0,3.162,True,"[0, 3, 1, 6, 2]"
465.5,3.162,True,"[0, 3, 1, 6, 2]"
466.0,3.162,True,"[0, 3, 1, 6, 2]"
466.5,3.172,True,"[0, 3, 1, 7, 2]"
467.0,3.172,True,"[0, 3, 1, 7, 2]"
467.5,3.172,True,"[0, 3, 1, 7, 2]"
468.0,3.172,True,"[0, 3, 1, 7, 2]"
468.5,3.152,True,"[0, 3, 1, 5, 2]"
469.0,3.182,True,"[0, 3, 1, 8, 2]"
469.5,3.182,True,"[0, 3, 1, 8, 2]"
470.0,3.182,True,"[0, 3, 1, 8, 2]"
470.5,3.152,True,"[0, 3, 1, 5, 2]"
471.0,3.152,True,"[0, 3, 1, 5, 2]"
471.5,3.152,True,"[0, 3, 1, 5, 2]"
472.0,3.152,True,"[0, 3, 1, 5, 2]"
472.5,3.152,True,"[0, 3, 1, 5, 2]"
473.0,3.152,True,"[0, 3, 1, 5, 2]"
473.5,3.152,True,"[0, 3, 1, 5, 2]"
474.0,3.152,True,"[0, 3, 1, 5, 2]"
474.5,3.152,True,"[0, 3, 1, 5, 2]"
475.0,3.188,True,"[0, 3, 1, 8, 8]"
475.5,3.152,True,"[0, 3, 1, 5, 2]"
476.0,3.182,True,"[0, 3, 1, 8, 2]"
476.5,3.152,True,"[0, 3, 1, 5, 2]"
477.0,3.182,True,"[0, 3, 1, 8, 2]"
477.5,3.152,True,"[0, 3, 1, 5, 2]"
478.0,3.182,True,"[0, 3, 1, 8, 2]"
478.5,3.152,True,"[0, 3, 1, 5, 2]"
479.0,3.187,True,"[0, 3, 1, 8, 7]"
479.5,3.187,True,"[0, 3, 1, 8, 7]"
480.0,3.152,True,"[0, 3, 1, 5, 2]"
480.5,3.182,True,"[0, 3, 1, 8, 2]"
481.0,3.152,True,"[0, 3, 1, 5, 2]"
481.5,3.182,True,"[0, 3, 1, 8, 2]"
482.0,3.157,True,"[0, 3, 1, 5, 7]"
482.5,3.182,True,"[0, 3, 1, 8, 2]"
483.0,3.157,True,"[0, 3, 1, 5, 7]"
483.5,3.182,True,"[0, 3, 1, 8, 2]"
484.0,3.158,True,"[0, 3, 1, 5, 8]"
484.5,3.187,True,"[0, 3, 1, 8, 7]"
485.0,3.152,True,"[0, 3, 1, 5, 2]"
485.5,3.182,True,"[0, 3, 1, 8, 2]"
486.0,3.152,True,"[0, 3, 1, 5, 2]"
486.5,3.152,True,"[0, 3, 1, 5, 2]"
487.0,3.182,True,"[0, 3, 1, 8, 2]"
487.5,3.182,True,"[0, 3, 1, 8, 2]"
488.0,3.182,True,"[0, 3, 1, 8, 2]"
488.5,3.182,True,"[0, 3, 1, 8, 2]"
489.0,3.182,True,"[0, 3, 1, 8, 2]"
489.5,3.182,True,"[0, 3, 1, 8, 2]"
490.0,3.182,True,"[0, 3, 1, 8, 2]"
490.5,3.182,True,"[0, 3, 1, 8, 2]"
491.0,3.182,True,"[0, 3, 1, 8, 2]"
491.5,3.182,True,"[0, 3, 1, 8, 2]"
492.0,3.142,True,"[0, 3, 1, 4, 2]"
492.5,3.142,True,"[0, 3, 1, 4, 2]"
493.0,3.187,True,"[0, 3, 1, 8, 7]"
493.5,3.182,True,"[0, 3, 1, 8, 2]"
494.0,3.182,True,"[0, 3, 1, 8, 2]"
494.5,3.182,True,"[0, 3, 1, 8, 2]"
495.0,3.182,True,"[0, 3, 1, 8, 2]"
495.5,3.182,True,"[0, 3, 1, 8, 2]"
496.0,3.182,True,"[0, 3, 1, 8, 2]"
496.5,3.182,True,"[0, 3, 1, 8, 2]"
497.0,3.187,True,"[0, 3, 1, 8, 7]"
497.5,3.182,True,"[0, 3, 1, 8, 2]"
