time_s,current_uA,applied_V,force_V_raw,force_V,force_mN,stress_MPa
259.7,-336.005,-0.8,11.78,2.3556,134.15142,0.17674758893280632
259.8,-335.671,-0.8,11.775,2.3556,134.15142,0.17674758893280632
259.9,-335.337,-0.8,11.775,2.3556,134.15142,0.17674758893280632
260.0,-334.765,-0.8,11.775,2.3556,134.15142,0.17674758893280632
260.1,-334.479,-0.8,11.775,2.3556,134.15142,0.17674758893280632
260.2,-334.193,-0.8,11.775,2.3556,134.15142,0.17674758893280632
260.3,-333.907,-0.8,11.776,2.3556,134.15142,0.17674758893280632
260.4,-333.525,-0.8,11.776,2.3556,134.15142,0.17674758893280632
260.5,-333.048,-0.8,11.776,2.3556,134.15142,0.17674758893280632
260.6,-332.858,-0.8,11.776,2.3556,134.15142,0.17674758893280632
260.7,-332.572,-0.8,11.776,2.3556,134.15142,0.17674758893280632
260.8,-332.142,-0.8,11.78,2.3556,134.15142,0.17674758893280632
260.9,-331.952,-0.8,11.78,2.3556,134.15142,0.17674758893280632
261.0,-331.522,-0.8,11.78,2.3556,134.15142,0.17674758893280632
261.1,-331.236,-0.8,11.78,2.3556,134.15142,0.17674758893280632
261.2,-330.903,-0.8,11.78,2.3556,134.15142,0.17674758893280632
261.3,-330.664,-0.8,11.775,2.3556,134.15142,0.17674758893280632
261.4,-330.33,-0.8,11.775,2.3556,134.15142,0.17674758893280632
261.5,-330.044,-0.8,11.775,2.3556,134.15142,0.17674758893280632
261.6,-329.949,-0.8,11.775,2.3556,134.15142,0.17674758893280632
261.7,-329.71,-0.8,11.775,2.3556,134.15142,0.17674758893280632
261.8,-329.234,-0.8,11.781,2.3556,134.15142,0.17674758893280632
261.9,-328.995,-0.8,11.781,2.3556,134.15142,0.17674758893280632
262.0,-328.614,-0.8,11.781,2.3556,134.15142,0.17674758893280632
262.1,-328.375,-0.8,11.781,2.3556,134.15142,0.17674758893280632
262.2,-328.089,-0.8,11.781,2.3556,134.15142,0.17674758893280632
262.3,-327.755,-0.8,11.78,2.3556,134.15142,0.17674758893280632
262.4,-327.469,-0.8,11.78,2.3556,134.15142,0.17674758893280632
262.5,-327.374,-0.8,11.78,2.3556,134.15142,0.17674758893280632
262.6,-327.517,-0.8,11.78,2.3556,134.15142,0.17674758893280632
262.7,-327.326,-0.8,11.78,2.3556,134.15142,0.17674758893280632
262.8,-327.231,-0.8,11.777,2.3558,134.16281,0.17676259552042164
262.9,-326.802,-0.8,11.777,2.3558,134.16281,0.17676259552042164
263.0,-326.373,-0.8,11.777,2.3558,134.16281,0.17676259552042164
263.1,-326.182,-0.8,11.777,2.3558,134.16281,0.17676259552042164
263.2,-326.134,-0.8,11.777,2.3558,134.16281,0.17676259552042164
263.3,-325.657,-0.8,11.78,2.3556,134.15142,0.17674758893280632
263.4,-325.514,-0.8,11.78,2.3556,134.15142,0.17674758893280632
263.5,-325.371,-0.8,11.78,2.3556,134.15142,0.17674758893280632
263.6,-325.133,-0.8,11.78,2.3556,134.15142,0.17674758893280632
263.7,-324.847,-0.8,11.78,2.3556,134.15142,0.17674758893280632
263.8,-324.418,-0.8,11.776,2.3556,134.15142,0.17674758893280632
263.9,-324.227,-0.8,11.776,2.3556,134.15142,0.17674758893280632
264.0,-323.941,-0.8,11.776,2.3556,134.15142,0.17674758893280632
264.1,-323.607,-0.8,11.776,2.3556,134.15142,0.17674758893280632
264.2,-323.225,-0.8,11.776,2.3556,134.15142,0.17674758893280632
264.3,-323.035,-0.8,11.78,2.3556,134.15142,0.17674758893280632
264.4,-322.701,-0.8,11.78,2.3556,134.15142,0.17674758893280632
264.5,-322.51,-0.8,11.78,2.3556,134.15142,0.17674758893280632
264.6,-322.272,-0.8,11.78,2.3556,134.15142,0.17674758893280632
264.7,-321.89,-0.8,11.78,2.3556,134.15142,0.17674758893280632
264.8,-321.652,-0.8,11.777,2.3556,134.15142,0.17674758893280632
264.9,-321.318,-0.8,11.777,2.3556,134.15142,0.17674758893280632
265.0,-321.08,-0.8,11.777,2.3556,134.15142,0.17674758893280632
265.1,-320.555,-0.8,11.777,2.3556,134.15142,0.17674758893280632
265.2,-320.364,-0.8,11.777,2.3556,134.15142,0.17674758893280632
265.3,-320.269,-0.8,11.779,2.3556,134.15142,0.17674758893280632
265.4,-319.983,-0.8,11.779,2.3556,134.15142,0.17674758893280632
265.5,-319.935,-0.8,11.779,2.3556,134.15142,0.17674758893280632
265.6,-319.888,-0.8,11.779,2.3556,134.15142,0.17674758893280632
265.7,-319.602,-0.8,11.779,2.3556,134.15142,0.17674758893280632
265.8,-319.363,-0.8,11.778,2.3556,134.15142,0.17674758893280632
265.9,-318.934,-0.8,11.778,2.3556,134.15142,0.17674758893280632
266.0,-318.552,-0.8,11.778,2.3556,134.15142,0.17674758893280632
266.1,-319.22,-0.8,11.778,2.3556,134.15142,0.17674758893280632
266.2,-319.029,-0.8,11.778,2.3556,134.15142,0.17674758893280632
266.3,-318.839,-0.8,11.78,2.3556,134.15142,0.17674758893280632
266.4,-318.696,-0.8,11.78,2.3556,134.15142,0.17674758893280632
266.5,-318.314,-0.8,11.78,2.3556,134.15142,0.17674758893280632
266.6,-318.076,-0.8,11.78,2.3556,134.15142,0.17674758893280632
266.7,-317.79,-0.8,11.78,2.3556,134.15142,0.17674758893280632
266.8,-317.408,-0.8,11.779,2.3556,134.15142,0.17674758893280632
266.9,-317.122,-0.8,11.779,2.3556,134.15142,0.17674758893280632
267.0,-316.788,-0.8,11.779,2.3556,134.15142,0.17674758893280632
267.1,-316.597,-0.8,11.779,2.3556,134.15142,0.17674758893280632
267.2,-316.359,-0.8,11.779,2.3556,134.15142,0.17674758893280632
267.3,-316.073,-0.8,11.775,2.3556,134.15142,0.17674758893280632
267.4,-315.835,-0.8,11.775,2.3556,134.15142,0.17674758893280632
267.5,-315.501,-0.8,11.775,2.3556,134.15142,0.17674758893280632
267.6,-315.215,-0.8,11.775,2.3556,134.15142,0.17674758893280632
267.7,-315.072,-0.8,11.775,2.3556,134.15142,0.17674758893280632
267.8,-314.833,-0.8,11.779,2.3554,134.14003,0.17673258234519104
267.9,-314.642,-0.8,11.779,2.3554,134.14003,0.17673258234519104
268.0,-314.356,-0.8,11.779,2.3554,134.14003,0.17673258234519104
268.1,-314.023,-0.8,11.779,2.3554,134.14003,0.17673258234519104
268.2,-313.879,-0.8,11.779,2.3554,134.14003,0.17673258234519104
268.3,-313.689,-0.8,11.778,2.3554,134.14003,0.17673258234519104
268.4,-313.403,-0.8,11.778,2.3554,134.14003,0.17673258234519104
268.5,-313.021,-0.8,11.778,2.3554,134.14003,0.17673258234519104
268.6,-312.83,-0.8,11.778,2.3554,134.14003,0.17673258234519104
268.7,-312.305,-0.8,11.778,2.3554,134.14003,0.17673258234519104
268.8,-312.162,-0.8,11.776,2.3554,134.14003,0.17673258234519104
268.9,-311.829,-0.8,11.776,2.3554,134.14003,0.17673258234519104
269.0,-311.781,-0.8,11.776,2.3554,134.14003,0.17673258234519104
269.1,-311.447,-0.8,11.776,2.3554,134.14003,0.17673258234519104
269.2,-311.256,-0.8,11.776,2.3554,134.14003,0.17673258234519104
269.3,-311.018,-0.8,11.775,2.3554,134.14003,0.17673258234519104
269.4,-310.78,-0.8,11.775,2.3554,134.14003,0.17673258234519104
269.5,-310.589,-0.8,11.775,2.3554,134.14003,0.17673258234519104
269.6,-310.398,-0.8,11.775,2.3554,134.14003,0.17673258234519104
269.7,-310.207,-0.8,11.775,2.3554,134.14003,0.17673258234519104
269.8,-309.874,-0.8,11.775,2.3554,134.14003,0.17673258234519104
269.9,-309.731,-0.8,11.775,2.3554,134.14003,0.17673258234519104
270.0,-309.444,-0.8,11.775,2.3554,134.14003,0.17673258234519104
270.1,-309.158,-0.8,11.775,2.3554,134.14003,0.17673258234519104
270.2,-308.92,-0.8,11.775,2.3554,134.14003,0.17673258234519104
270.3,-308.92,-0.8,11.776,2.3554,134.14003,0.17673258234519104
270.4,-308.538,-0.8,11.776,2.3554,134.14003,0.17673258234519104
270.5,-308.014,-0.8,11.776,2.3554,134.14003,0.17673258234519104
270.6,-307.871,-0.8,11.776,2.3554,134.14003,0.17673258234519104
270.7,-307.537,-0.8,11.776,2.3554,134.14003,0.17673258234519104
270.8,-307.489,-0.8,11.774,2.3554,134.14003,0.17673258234519104
270.9,-307.299,-0.8,11.774,2.3554,134.14003,0.17673258234519104
271.0,-307.156,-0.8,11.774,2.3554,134.14003,0.17673258234519104
271.1,-306.726,-0.8,11.774,2.3554,134.14003,0.17673258234519104
271.2,-306.536,-0.8,11.774,2.3554,134.14003,0.17673258234519104
271.3,-306.154,-0.8,11.778,2.3554,134.14003,0.17673258234519104
271.4,-305.82,-0.8,11.778,2.3554,134.14003,0.17673258234519104
271.5,-305.439,-0.8,11.778,2.3554,134.14003,0.17673258234519104
271.6,-305.201,-0.8,11.778,2.3554,134.14003,0.17673258234519104
271.7,-305.296,-0.8,11.778,2.3554,134.14003,0.17673258234519104
271.8,-304.962,-0.8,11.778,2.3554,134.14003,0.17673258234519104
271.9,-304.581,-0.8,11.778,2.3554,134.14003,0.17673258234519104
272.0,-304.438,-0.8,11.778,2.3554,134.14003,0.17673258234519104
272.1,-304.056,-0.8,11.778,2.3554,134.14003,0.17673258234519104
272.2,-303.865,-0.8,11.778,2.3554,134.14003,0.17673258234519104
272.3,-303.627,-0.8,11.775,2.3552,134.12864000000002,0.1767175757575758
272.4,-303.436,-0.8,11.775,2.3552,134.12864000000002,0.1767175757575758
272.5,-303.102,-0.8,11.775,2.3552,134.12864000000002,0.1767175757575758
272.6,-302.816,-0.8,11.775,2.3552,134.12864000000002,0.1767175757575758
272.7,-302.626,-0.8,11.775,2.3552,134.12864000000002,0.1767175757575758
272.8,-302.435,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
272.9,-302.292,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
273.0,-302.006,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
273.1,-301.767,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
273.2,-301.291,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
273.3,-301.1,-0.8,11.774,2.3552,134.12864000000002,0.1767175757575758
273.4,-300.814,-0.8,11.774,2.3552,134.12864000000002,0.1767175757575758
273.5,-300.48,-0.8,11.774,2.3552,134.12864000000002,0.1767175757575758
273.6,-300.241,-0.8,11.774,2.3552,134.12864000000002,0.1767175757575758
273.7,-300.003,-0.8,11.774,2.3552,134.12864000000002,0.1767175757575758
273.8,-299.86,-0.8,11.779,2.3552,134.12864000000002,0.1767175757575758
273.9,-299.622,-0.8,11.779,2.3552,134.12864000000002,0.1767175757575758
274.0,-299.288,-0.8,11.779,2.3552,134.12864000000002,0.1767175757575758
274.1,-299.097,-0.8,11.779,2.3552,134.12864000000002,0.1767175757575758
274.2,-298.859,-0.8,11.779,2.3552,134.12864000000002,0.1767175757575758
274.3,-298.668,-0.8,11.777,2.3552,134.12864000000002,0.1767175757575758
274.4,-298.096,-0.8,11.777,2.3552,134.12864000000002,0.1767175757575758
274.5,-297.953,-0.8,11.777,2.3552,134.12864000000002,0.1767175757575758
274.6,-297.762,-0.8,11.777,2.3552,134.12864000000002,0.1767175757575758
274.7,-297.333,-0.8,11.777,2.3552,134.12864000000002,0.1767175757575758
274.8,-297.237,-0.8,11.779,2.3552,134.12864000000002,0.1767175757575758
274.9,-296.856,-0.8,11.779,2.3552,134.12864000000002,0.1767175757575758
275.0,-296.713,-0.8,11.779,2.3552,134.12864000000002,0.1767175757575758
275.1,-296.474,-0.8,11.779,2.3552,134.12864000000002,0.1767175757575758
275.2,-296.236,-0.8,11.779,2.3552,134.12864000000002,0.1767175757575758
275.3,-296.236,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
275.4,-295.855,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
275.5,-295.664,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
275.6,-295.473,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
275.7,-294.901,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
275.8,-294.71,-0.8,11.778,2.3552,134.12864000000002,0.1767175757575758
275.9,-294.472,-0.8,11.778,2.3552,134.12864000000002,0.1767175757575758
276.0,-294.376,-0.8,11.778,2.3552,134.12864000000002,0.1767175757575758
276.1,-294.186,-0.8,11.778,2.3552,134.12864000000002,0.1767175757575758
276.2,-293.9,-0.8,11.778,2.3552,134.12864000000002,0.1767175757575758
276.3,-293.661,-0.8,11.777,2.3552,134.12864000000002,0.1767175757575758
276.4,-293.327,-0.8,11.777,2.3552,134.12864000000002,0.1767175757575758
276.5,-293.041,-0.8,11.777,2.3552,134.12864000000002,0.1767175757575758
276.6,-292.85,-0.8,11.777,2.3552,134.12864000000002,0.1767175757575758
276.7,-292.469,-0.8,11.777,2.3552,134.12864000000002,0.1767175757575758
276.8,-292.326,-0.8,11.78,2.3552,134.12864000000002,0.1767175757575758
276.9,-292.088,-0.8,11.78,2.3552,134.12864000000002,0.1767175757575758
277.0,-291.992,-0.8,11.78,2.3552,134.12864000000002,0.1767175757575758
277.1,-291.611,-0.8,11.78,2.3552,134.12864000000002,0.1767175757575758
277.2,-291.658,-0.8,11.78,2.3552,134.12864000000002,0.1767175757575758
277.3,-291.468,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
277.4,-291.134,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
277.5,-290.848,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
277.6,-290.562,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
277.7,-290.276,-0.8,11.773,2.3552,134.12864000000002,0.1767175757575758
277.8,-290.18,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
277.9,-289.894,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
278.0,-289.799,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
278.1,-289.608,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
278.2,-289.37,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
278.3,-289.179,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
278.4,-289.036,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
278.5,-288.654,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
278.6,-288.464,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
278.7,-287.939,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
278.8,-287.796,-0.8,11.778,2.3552,134.12864000000002,0.1767175757575758
278.9,-287.415,-0.8,11.778,2.3552,134.12864000000002,0.1767175757575758
279.0,-287.128,-0.8,11.778,2.3552,134.12864000000002,0.1767175757575758
279.1,-287.033,-0.8,11.778,2.3552,134.12864000000002,0.1767175757575758
279.2,-286.795,-0.8,11.778,2.3552,134.12864000000002,0.1767175757575758
279.3,-286.747,-0.8,11.774,2.3552,134.12864000000002,0.1767175757575758
279.4,-286.366,-0.8,11.774,2.3552,134.12864000000002,0.1767175757575758
279.5,-286.175,-0.8,11.774,2.3552,134.12864000000002,0.1767175757575758
279.6,-285.889,-0.8,11.774,2.3552,134.12864000000002,0.1767175757575758
279.7,-285.746,-0.8,11.774,2.3552,134.12864000000002,0.1767175757575758
279.8,-285.507,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
279.9,-285.364,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
280.0,-284.983,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
280.1,-284.792,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
280.2,-284.41,-0.8,11.776,2.3552,134.12864000000002,0.1767175757575758
280.3,-284.267,-0.8,11.776,2.355,134.11725,0.1767025691699605
280.4,-284.029,-0.8,11.776,2.355,134.11725,0.1767025691699605
280.5,-284.029,-0.8,11.776,2.355,134.11725,0.1767025691699605
280.6,-283.886,-0.8,11.776,2.355,134.11725,0.1767025691699605
280.7,-283.6,-0.8,11.776,2.355,134.11725,0.1767025691699605
280.8,-283.457,-0.8,11.775,2.355,134.11725,0.1767025691699605
280.9,-283.075,-0.8,11.775,2.355,134.11725,0.1767025691699605
281.0,-282.646,-0.8,11.775,2.355,134.11725,0.1767025691699605
281.1,-282.217,-0.8,11.775,2.355,134.11725,0.1767025691699605
281.2,-282.312,-0.8,11.775,2.355,134.11725,0.1767025691699605
281.3,-281.931,-0.8,11.777,2.355,134.11725,0.1767025691699605
281.4,-281.74,-0.8,11.777,2.355,134.11725,0.1767025691699605
281.5,-281.549,-0.8,11.777,2.355,134.11725,0.1767025691699605
281.6,-281.406,-0.8,11.777,2.355,134.11725,0.1767025691699605
281.7,-281.168,-0.8,11.777,2.355,134.11725,0.1767025691699605
281.8,-280.977,-0.8,11.774,2.355,134.11725,0.1767025691699605
281.9,-280.786,-0.8,11.774,2.355,134.11725,0.1767025691699605
282.0,-280.596,-0.8,11.774,2.355,134.11725,0.1767025691699605
282.1,-280.31,-0.8,11.774,2.355,134.11725,0.1767025691699605
282.2,-280.167,-0.8,11.774,2.355,134.11725,0.1767025691699605
282.3,-279.785,-0.8,11.775,2.355,134.11725,0.1767025691699605
282.4,-279.642,-0.8,11.775,2.355,134.11725,0.1767025691699605
282.5,-279.356,-0.8,11.775,2.355,134.11725,0.1767025691699605
282.6,-279.165,-0.8,11.775,2.355,134.11725,0.1767025691699605
282.7,-279.07,-0.8,11.775,2.355,134.11725,0.1767025691699605
282.8,-278.784,-0.8,11.775,2.355,134.11725,0.1767025691699605
282.9,-278.45,-0.8,11.775,2.355,134.11725,0.1767025691699605
283.0,-278.259,-0.8,11.775,2.355,134.11725,0.1767025691699605
283.1,-278.021,-0.8,11.775,2.355,134.11725,0.1767025691699605
283.2,-277.925,-0.8,11.775,2.355,134.11725,0.1767025691699605
283.3,-277.83,-0.8,11.776,2.355,134.11725,0.1767025691699605
283.4,-277.496,-0.8,11.776,2.355,134.11725,0.1767025691699605
283.5,-277.258,-0.8,11.776,2.355,134.11725,0.1767025691699605
283.6,-277.115,-0.8,11.776,2.355,134.11725,0.1767025691699605
283.7,-276.924,-0.8,11.776,2.355,134.11725,0.1767025691699605
283.8,-276.686,-0.8,11.775,2.355,134.11725,0.1767025691699605
283.9,-276.4,-0.8,11.775,2.355,134.11725,0.1767025691699605
284.0,-276.257,-0.8,11.775,2.355,134.11725,0.1767025691699605
284.1,-275.923,-0.8,11.775,2.355,134.11725,0.1767025691699605
284.2,-275.97,-0.8,11.775,2.355,134.11725,0.1767025691699605
284.3,-275.637,-0.8,11.775,2.355,134.11725,0.1767025691699605
284.4,-275.541,-0.8,11.775,2.355,134.11725,0.1767025691699605
284.5,-275.255,-0.8,11.775,2.355,134.11725,0.1767025691699605
284.6,-275.16,-0.8,11.775,2.355,134.11725,0.1767025691699605
284.7,-274.826,-0.8,11.775,2.355,134.11725,0.1767025691699605
284.8,-274.683,-0.8,11.775,2.355,134.11725,0.1767025691699605
284.9,-274.397,-0.8,11.775,2.355,134.11725,0.1767025691699605
285.0,-274.206,-0.8,11.775,2.355,134.11725,0.1767025691699605
285.1,-274.015,-0.8,11.775,2.355,134.11725,0.1767025691699605
285.2,-273.968,-0.8,11.775,2.355,134.11725,0.1767025691699605
285.3,-273.682,-0.8,11.773,2.355,134.11725,0.1767025691699605
285.4,-273.491,-0.8,11.773,2.355,134.11725,0.1767025691699605
285.5,-273.253,-0.8,11.773,2.355,134.11725,0.1767025691699605
285.6,-273.157,-0.8,11.773,2.355,134.11725,0.1767025691699605
285.7,-272.823,-0.8,11.773,2.355,134.11725,0.1767025691699605
285.8,-272.537,-0.8,11.775,2.355,134.11725,0.1767025691699605
285.9,-272.394,-0.8,11.775,2.355,134.11725,0.1767025691699605
286.0,-272.013,-0.8,11.775,2.355,134.11725,0.1767025691699605
286.1,-271.822,-0.8,11.775,2.355,134.11725,0.1767025691699605
286.2,-271.727,-0.8,11.775,2.355,134.11725,0.1767025691699605
286.3,-271.536,-0.8,11.775,2.355,134.11725,0.1767025691699605
286.4,-271.202,-0.8,11.775,2.355,134.11725,0.1767025691699605
286.5,-271.011,-0.8,11.775,2.355,134.11725,0.1767025691699605
286.6,-270.773,-0.8,11.775,2.355,134.11725,0.1767025691699605
286.7,-270.487,-0.8,11.775,2.355,134.11725,0.1767025691699605
286.8,-270.439,-0.8,11.775,2.355,134.11725,0.1767025691699605
286.9,-270.153,-0.8,11.775,2.355,134.11725,0.1767025691699605
287.0,-269.962,-0.8,11.775,2.355,134.11725,0.1767025691699605
287.1,-269.676,-0.8,11.775,2.355,134.11725,0.1767025691699605
287.2,-269.485,-0.8,11.775,2.355,134.11725,0.1767025691699605
287.3,-269.39,-0.8,11.775,2.355,134.11725,0.1767025691699605
287.4,-269.199,-0.8,11.775,2.355,134.11725,0.1767025691699605
287.5,-268.961,-0.8,11.775,2.355,134.11725,0.1767025691699605
287.6,-268.818,-0.8,11.775,2.355,134.11725,0.1767025691699605
287.7,-268.484,-0.8,11.775,2.355,134.11725,0.1767025691699605
287.8,-268.436,-0.8,11.775,2.355,134.11725,0.1767025691699605
287.9,-268.246,-0.8,11.775,2.355,134.11725,0.1767025691699605
288.0,-268.007,-0.8,11.775,2.355,134.11725,0.1767025691699605
288.1,-267.721,-0.8,11.775,2.355,134.11725,0.1767025691699605
288.2,-267.53,-0.8,11.775,2.355,134.11725,0.1767025691699605
288.3,-267.34,-0.8,11.776,2.355,134.11725,0.1767025691699605
288.4,-267.197,-0.8,11.776,2.355,134.11725,0.1767025691699605
288.5,-267.101,-0.8,11.776,2.355,134.11725,0.1767025691699605
288.6,-266.768,-0.8,11.776,2.355,134.11725,0.1767025691699605
288.7,-266.577,-0.8,11.776,2.355,134.11725,0.1767025691699605
288.8,-266.434,-0.8,11.774,2.355,134.11725,0.1767025691699605
288.9,-266.195,-0.8,11.774,2.355,134.11725,0.1767025691699605
289.0,-265.957,-0.8,11.774,2.355,134.11725,0.1767025691699605
289.1,-265.671,-0.8,11.774,2.355,134.11725,0.1767025691699605
289.2,-265.432,-0.8,11.774,2.355,134.11725,0.1767025691699605
289.3,-265.146,-0.8,11.776,2.355,134.11725,0.1767025691699605
289.4,-265.051,-0.8,11.776,2.355,134.11725,0.1767025691699605
289.5,-264.956,-0.8,11.776,2.355,134.11725,0.1767025691699605
289.6,-264.622,-0.8,11.776,2.355,134.11725,0.1767025691699605
289.7,-264.669,-0.8,11.776,2.355,134.11725,0.1767025691699605
289.8,-264.479,-0.8,11.777,2.355,134.11725,0.1767025691699605
289.9,-264.193,-0.8,11.777,2.355,134.11725,0.1767025691699605
290.0,-264.05,-0.8,11.777,2.355,134.11725,0.1767025691699605
290.1,-263.859,-0.8,11.777,2.355,134.11725,0.1767025691699605
290.2,-263.573,-0.8,11.777,2.355,134.11725,0.1767025691699605
290.3,-263.287,-0.8,11.771,2.355,134.11725,0.1767025691699605
290.4,-263.144,-0.8,11.771,2.355,134.11725,0.1767025691699605
290.5,-262.81,-0.8,11.771,2.355,134.11725,0.1767025691699605
290.6,-262.667,-0.8,11.771,2.355,134.11725,0.1767025691699605
290.7,-262.476,-0.8,11.771,2.355,134.11725,0.1767025691699605
290.8,-262.238,-0.8,11.776,2.355,134.11725,0.1767025691699605
290.9,-261.999,-0.8,11.776,2.355,134.11725,0.1767025691699605
291.0,-261.856,-0.8,11.776,2.355,134.11725,0.1767025691699605
291.1,-261.57,-0.8,11.776,2.355,134.11725,0.1767025691699605
291.2,-261.427,-0.8,11.776,2.355,134.11725,0.1767025691699605
291.3,-261.236,-0.8,11.772,2.3548,134.10586,0.17668756258234522
291.4,-261.045,-0.8,11.772,2.3548,134.10586,0.17668756258234522
291.5,-260.759,-0.8,11.772,2.3548,134.10586,0.17668756258234522
291.6,-260.616,-0.8,11.772,2.3548,134.10586,0.17668756258234522
291.7,-260.378,-0.8,11.772,2.3548,134.10586,0.17668756258234522
291.8,-260.235,-0.8,11.773,2.3548,134.10586,0.17668756258234522
291.9,-260.235,-0.8,11.773,2.3548,134.10586,0.17668756258234522
292.0,-260.044,-0.8,11.773,2.3548,134.10586,0.17668756258234522
292.1,-259.758,-0.8,11.773,2.3548,134.10586,0.17668756258234522
292.2,-259.567,-0.8,11.773,2.3548,134.10586,0.17668756258234522
292.3,-259.424,-0.8,11.775,2.3548,134.10586,0.17668756258234522
292.4,-259.138,-0.8,11.775,2.3548,134.10586,0.17668756258234522
292.5,-258.995,-0.8,11.775,2.3548,134.10586,0.17668756258234522
292.6,-258.947,-0.8,11.775,2.3548,134.10586,0.17668756258234522
292.7,-258.709,-0.8,11.775,2.3548,134.10586,0.17668756258234522
292.8,-258.518,-0.8,11.772,2.3548,134.10586,0.17668756258234522
292.9,-258.28,-0.8,11.772,2.3548,134.10586,0.17668756258234522
293.0,-257.755,-0.8,11.772,2.3548,134.10586,0.17668756258234522
293.1,-257.469,-0.8,11.772,2.3548,134.10586,0.17668756258234522
293.2,-257.326,-0.8,11.772,2.3548,134.10586,0.17668756258234522
293.3,-257.278,-0.8,11.772,2.3548,134.10586,0.17668756258234522
293.4,-257.088,-0.8,11.772,2.3548,134.10586,0.17668756258234522
293.5,-256.849,-0.8,11.772,2.3548,134.10586,0.17668756258234522
293.6,-256.611,-0.8,11.772,2.3548,134.10586,0.17668756258234522
293.7,-256.516,-0.8,11.772,2.3548,134.10586,0.17668756258234522
293.8,-256.277,-0.8,11.774,2.3548,134.10586,0.17668756258234522
293.9,-256.229,-0.8,11.774,2.3548,134.10586,0.17668756258234522
294.0,-255.943,-0.8,11.774,2.3548,134.10586,0.17668756258234522
294.1,-255.8,-0.8,11.774,2.3548,134.10586,0.17668756258234522
294.2,-255.61,-0.8,11.774,2.3548,134.10586,0.17668756258234522
294.3,-255.514,-0.8,11.774,2.3548,134.10586,0.17668756258234522
294.4,-255.276,-0.8,11.774,2.3548,134.10586,0.17668756258234522
294.5,-255.18,-0.8,11.774,2.3548,134.10586,0.17668756258234522
294.6,-255.133,-0.8,11.774,2.3548,134.10586,0.17668756258234522
294.7,-254.942,-0.8,11.774,2.3548,134.10586,0.17668756258234522
294.8,-254.751,-0.8,11.777,2.3548,134.10586,0.17668756258234522
294.9,-254.704,-0.8,11.777,2.3548,134.10586,0.17668756258234522
295.0,-254.417,-0.8,11.777,2.3548,134.10586,0.17668756258234522
295.1,-254.227,-0.8,11.777,2.3548,134.10586,0.17668756258234522
295.2,-253.988,-0.8,11.777,2.3548,134.10586,0.17668756258234522
295.3,-253.75,-0.8,11.774,2.3548,134.10586,0.17668756258234522
295.4,-253.464,-0.8,11.774,2.3548,134.10586,0.17668756258234522
295.5,-253.654,-0.8,11.774,2.3548,134.10586,0.17668756258234522
295.6,-253.511,-0.8,11.774,2.3548,134.10586,0.17668756258234522
295.7,-253.464,-0.8,11.774,2.3548,134.10586,0.17668756258234522
295.8,-253.273,-0.8,11.773,2.3548,134.10586,0.17668756258234522
295.9,-253.178,-0.8,11.773,2.3548,134.10586,0.17668756258234522
296.0,-252.939,-0.8,11.773,2.3548,134.10586,0.17668756258234522
296.1,-252.748,-0.8,11.773,2.3548,134.10586,0.17668756258234522
296.2,-252.558,-0.8,11.773,2.3548,134.10586,0.17668756258234522
296.3,-252.367,-0.8,11.773,2.3546,134.09447,0.1766725559947299
296.4,-252.129,-0.8,11.773,2.3546,134.09447,0.1766725559947299
296.5,-251.938,-0.8,11.773,2.3546,134.09447,0.1766725559947299
296.6,-251.89,-0.8,11.773,2.3546,134.09447,0.1766725559947299
296.7,-251.652,-0.8,11.773,2.3546,134.09447,0.1766725559947299
296.8,-251.604,-0.8,11.772,2.3546,134.09447,0.1766725559947299
296.9,-251.509,-0.8,11.772,2.3546,134.09447,0.1766725559947299
