time_s,force_V,confident,digits
248.5,7.725,True,"[0, 7, 7, 2, 5]"
249.0,7.745,True,"[0, 7, 7, 4, 5]"
249.5,7.725,True,"[0, 7, 7, 2, 5]"
250.0,7.725,True,"[0, 7, 7, 2, 5]"
250.5,7.745,True,"[0, 7, 7, 4, 5]"
251.0,7.745,True,"[0, 7, 7, 4, 5]"
251.5,7.725,True,"[0, 7, 7, 2, 5]"
252.0,7.775,True,"[0, 7, 7, 7, 5]"
252.5,7.626,True,"[0, 7, 6, 2, 6]"
253.0,7.625,True,"[0, 7, 6, 2, 5]"
253.5,7.616,True,"[0, 7, 6, 1, 6]"
254.0,7.666,True,"[0, 7, 6, 6, 6]"
254.5,7.615,True,"[0, 7, 6, 1, 5]"
255.0,7.666,True,"[0, 7, 6, 6, 6]"
255.5,7.645,True,"[0, 7, 6, 4, 5]"
256.0,7.625,True,"[0, 7, 6, 2, 5]"
256.5,7.616,True,"[0, 7, 6, 1, 6]"
257.0,7.646,True,"[0, 7, 6, 4, 6]"
257.5,7.625,True,"[0, 7, 6, 2, 5]"
258.0,7.645,True,"[0, 7, 6, 4, 5]"
258.5,7.626,True,"[0, 7, 6, 2, 6]"
259.0,7.626,True,"[0, 7, 6, 2, 6]"
259.5,7.645,True,"[0, 7, 6, 4, 5]"
260.0,7.625,True,"[0, 7, 6, 2, 5]"
260.5,7.625,True,"[0, 7, 6, 2, 5]"
261.0,7.625,True,"[0, 7, 6, 2, 5]"
261.5,7.625,True,"[0, 7, 6, 2, 5]"
262.0,7.626,True,"[0, 7, 6, 2, 6]"
262.5,7.645,True,"[0, 7, 6, 4, 5]"
263.0,7.615,True,"[0, 7, 6, 1, 5]"
263.5,7.625,True,"[0, 7, 6, 2, 5]"
264.0,7.625,True,"[0, 7, 6, 2, 5]"
264.5,7.645,True,"[0, 7, 6, 4, 5]"
265.0,7.625,True,"[0, 7, 6, 2, 5]"
265.5,7.626,True,"[0, 7, 6, 2, 6]"
266.0,7.646,True,"[0, 7, 6, 4, 6]"
266.5,7.645,True,"[0, 7, 6, 4, 5]"
267.0,7.615,True,"[0, 7, 6, 1, 5]"
267.5,7.645,True,"[0, 7, 6, 4, 5]"
268.0,7.625,True,"[0, 7, 6, 2, 5]"
268.5,7.643,True,"[0, 7, 6, 4, 3]"
269.0,7.626,True,"[0, 7, 6, 2, 6]"
269.5,7.676,True,"[0, 7, 6, 7, 6]"
270.0,7.645,True,"[0, 7, 6, 4, 5]"
270.5,7.645,True,"[0, 7, 6, 4, 5]"
271.0,7.625,True,"[0, 7, 6, 2, 5]"
271.5,7.615,True,"[0, 7, 6, 1, 5]"
272.0,7.645,True,"[0, 7, 6, 4, 5]"
272.5,7.645,True,"[0, 7, 6, 4, 5]"
273.0,7.625,True,"[0, 7, 6, 2, 5]"
273.5,7.615,True,"[0, 7, 6, 1, 5]"
274.0,7.625,True,"[0, 7, 6, 2, 5]"
274.5,7.625,True,"[0, 7, 6, 2, 5]"
275.0,7.646,True,"[0, 7, 6, 4, 6]"
275.5,7.625,True,"[0, 7, 6, 2, 5]"
276.0,7.646,True,"[0, 7, 6, 4, 6]"
276.5,7.645,True,"[0, 7, 6, 4, 5]"
277.0,7.645,True,"[0, 7, 6, 4, 5]"
277.5,7.625,True,"[0, 7, 6, 2, 5]"
278.0,7.626,True,"[0, 7, 6, 2, 6]"
278.5,7.625,True,"[0, 7, 6, 2, 5]"
279.0,7.625,True,"[0, 7, 6, 2, 5]"
279.5,7.645,True,"[0, 7, 6, 4, 5]"
280.0,7.625,True,"[0, 7, 6, 2, 5]"
280.5,7.645,True,"[0, 7, 6, 4, 5]"
281.0,7.625,True,"[0, 7, 6, 2, 5]"
281.5,7.625,True,"[0, 7, 6, 2, 5]"
282.0,7.625,True,"[0, 7, 6, 2, 5]"
282.5,7.625,True,"[0, 7, 6, 2, 5]"
283.0,7.645,True,"[0, 7, 6, 4, 5]"
283.5,7.625,True,"[0, 7, 6, 2, 5]"
284.0,7.645,True,"[0, 7, 6, 4, 5]"
284.5,7.645,True,"[0, 7, 6, 4, 5]"
285.0,7.645,True,"[0, 7, 6, 4, 5]"
285.5,7.645,True,"[0, 7, 6, 4, 5]"
286.0,7.645,True,"[0, 7, 6, 4, 5]"
286.5,7.625,True,"[0, 7, 6, 2, 5]"
287.0,7.625,True,"[0, 7, 6, 2, 5]"
287.5,7.646,True,"[0, 7, 6, 4, 6]"
288.0,7.673,True,"[0, 7, 6, 7, 3]"
288.5,7.625,True,"[0, 7, 6, 2, 5]"
289.0,7.645,True,"[0, 7, 6, 4, 5]"
289.5,7.645,True,"[0, 7, 6, 4, 5]"
290.0,7.625,True,"[0, 7, 6, 2, 5]"
290.5,7.615,True,"[0, 7, 6, 1, 5]"
291.0,7.625,True,"[0, 7, 6, 2, 5]"
291.5,7.616,True,"[0, 7, 6, 1, 6]"
292.0,7.615,True,"[0, 7, 6, 1, 5]"
292.5,7.645,True,"[0, 7, 6, 4, 5]"
293.0,7.645,True,"[0, 7, 6, 4, 5]"
293.5,7.645,True,"[0, 7, 6, 4, 5]"
294.0,7.675,True,"[0, 7, 6, 7, 5]"
294.5,7.625,True,"[0, 7, 6, 2, 5]"
295.0,7.676,True,"[0, 7, 6, 7, 6]"
295.5,7.645,True,"[0, 7, 6, 4, 5]"
296.0,7.675,True,"[0, 7, 6, 7, 5]"
296.5,7.615,True,"[0, 7, 6, 1, 5]"
297.0,7.625,True,"[0, 7, 6, 2, 5]"
297.5,7.645,True,"[0, 7, 6, 4, 5]"
298.0,7.625,True,"[0, 7, 6, 2, 5]"
298.5,7.676,True,"[0, 7, 6, 7, 6]"
299.0,7.625,True,"[0, 7, 6, 2, 5]"
299.5,7.645,True,"[0, 7, 6, 4, 5]"
300.0,7.645,True,"[0, 7, 6, 4, 5]"
300.5,7.625,True,"[0, 7, 6, 2, 5]"
301.0,7.625,True,"[0, 7, 6, 2, 5]"
301.5,7.673,True,"[0, 7, 6, 7, 3]"
302.0,7.623,True,"[0, 7, 6, 2, 3]"
302.5,7.615,True,"[0, 7, 6, 1, 5]"
303.0,7.625,True,"[0, 7, 6, 2, 5]"
303.5,7.645,True,"[0, 7, 6, 4, 5]"
304.0,7.673,True,"[0, 7, 6, 7, 3]"
304.5,7.625,True,"[0, 7, 6, 2, 5]"
305.0,7.626,True,"[0, 7, 6, 2, 6]"
305.5,7.673,True,"[0, 7, 6, 7, 3]"
306.0,7.625,True,"[0, 7, 6, 2, 5]"
306.5,7.673,True,"[0, 7, 6, 7, 3]"
307.0,7.625,True,"[0, 7, 6, 2, 5]"
307.5,7.645,True,"[0, 7, 6, 4, 5]"
308.0,7.625,True,"[0, 7, 6, 2, 5]"
308.5,7.615,True,"[0, 7, 6, 1, 5]"
309.0,7.625,True,"[0, 7, 6, 2, 5]"
309.5,7.673,True,"[0, 7, 6, 7, 3]"
310.0,7.625,True,"[0, 7, 6, 2, 5]"
310.5,7.616,True,"[0, 7, 6, 1, 6]"
311.0,7.625,True,"[0, 7, 6, 2, 5]"
311.5,7.676,True,"[0, 7, 6, 7, 6]"
312.0,7.626,True,"[0, 7, 6, 2, 6]"
312.5,7.625,True,"[0, 7, 6, 2, 5]"
313.0,7.625,True,"[0, 7, 6, 2, 5]"
313.5,7.676,True,"[0, 7, 6, 7, 6]"
314.0,7.615,True,"[0, 7, 6, 1, 5]"
314.5,7.625,True,"[0, 7, 6, 2, 5]"
315.0,7.675,True,"[0, 7, 6, 7, 5]"
315.5,7.625,True,"[0, 7, 6, 2, 5]"
316.0,7.645,True,"[0, 7, 6, 4, 5]"
316.5,7.615,True,"[0, 7, 6, 1, 5]"
317.0,7.645,True,"[0, 7, 6, 4, 5]"
317.5,7.673,True,"[0, 7, 6, 7, 3]"
318.0,7.645,True,"[0, 7, 6, 4, 5]"
318.5,7.676,True,"[0, 7, 6, 7, 6]"
319.0,7.625,True,"[0, 7, 6, 2, 5]"
319.5,7.645,True,"[0, 7, 6, 4, 5]"
320.0,7.643,True,"[0, 7, 6, 4, 3]"
320.5,7.615,True,"[0, 7, 6, 1, 5]"
321.0,7.626,True,"[0, 7, 6, 2, 6]"
321.5,7.673,True,"[0, 7, 6, 7, 3]"
322.0,7.625,True,"[0, 7, 6, 2, 5]"
322.5,7.645,True,"[0, 7, 6, 4, 5]"
323.0,7.625,True,"[0, 7, 6, 2, 5]"
323.5,7.625,True,"[0, 7, 6, 2, 5]"
324.0,7.646,True,"[0, 7, 6, 4, 6]"
324.5,7.616,True,"[0, 7, 6, 1, 6]"
325.0,7.645,True,"[0, 7, 6, 4, 5]"
325.5,7.625,True,"[0, 7, 6, 2, 5]"
326.0,7.643,True,"[0, 7, 6, 4, 3]"
326.5,7.625,True,"[0, 7, 6, 2, 5]"
327.0,7.625,True,"[0, 7, 6, 2, 5]"
327.5,7.625,True,"[0, 7, 6, 2, 5]"
328.0,7.645,True,"[0, 7, 6, 4, 5]"
328.5,7.625,True,"[0, 7, 6, 2, 5]"
329.0,7.625,True,"[0, 7, 6, 2, 5]"
329.5,7.623,True,"[0, 7, 6, 2, 3]"
330.0,7.615,True,"[0, 7, 6, 1, 5]"
330.5,7.645,True,"[0, 7, 6, 4, 5]"
331.0,7.645,True,"[0, 7, 6, 4, 5]"
331.5,7.645,True,"[0, 7, 6, 4, 5]"
332.0,7.643,True,"[0, 7, 6, 4, 3]"
332.5,7.676,True,"[0, 7, 6, 7, 6]"
333.0,7.645,True,"[0, 7, 6, 4, 5]"
333.5,7.625,True,"[0, 7, 6, 2, 5]"
334.0,7.645,True,"[0, 7, 6, 4, 5]"
334.5,7.675,True,"[0, 7, 6, 7, 5]"
335.0,7.625,True,"[0, 7, 6, 2, 5]"
335.5,7.625,True,"[0, 7, 6, 2, 5]"
336.0,7.645,True,"[0, 7, 6, 4, 5]"
336.5,7.615,True,"[0, 7, 6, 1, 5]"
337.0,7.645,True,"[0, 7, 6, 4, 5]"
337.5,7.645,True,"[0, 7, 6, 4, 5]"
338.0,7.613,True,"[0, 7, 6, 1, 3]"
338.5,7.673,True,"[0, 7, 6, 7, 3]"
339.0,7.675,True,"[0, 7, 6, 7, 5]"
339.5,7.673,True,"[0, 7, 6, 7, 3]"
340.0,7.626,True,"[0, 7, 6, 2, 6]"
340.5,7.675,True,"[0, 7, 6, 7, 5]"
341.0,7.615,True,"[0, 7, 6, 1, 5]"
341.5,7.643,True,"[0, 7, 6, 4, 3]"
342.0,7.615,True,"[0, 7, 6, 1, 5]"
342.5,7.625,True,"[0, 7, 6, 2, 5]"
343.0,7.646,True,"[0, 7, 6, 4, 6]"
343.5,7.645,True,"[0, 7, 6, 4, 5]"
344.0,7.615,True,"[0, 7, 6, 1, 5]"
344.5,7.626,True,"[0, 7, 6, 2, 6]"
345.0,7.625,True,"[0, 7, 6, 2, 5]"
345.5,7.616,True,"[0, 7, 6, 1, 6]"
346.0,7.645,True,"[0, 7, 6, 4, 5]"
346.5,7.625,True,"[0, 7, 6, 2, 5]"
347.0,7.675,True,"[0, 7, 6, 7, 5]"
347.5,7.643,True,"[0, 7, 6, 4, 3]"
348.0,7.616,True,"[0, 7, 6, 1, 6]"
348.5,7.615,True,"[0, 7, 6, 1, 5]"
349.0,7.625,True,"[0, 7, 6, 2, 5]"
349.5,7.673,True,"[0, 7, 6, 7, 3]"
350.0,7.673,True,"[0, 7, 6, 7, 3]"
350.5,7.645,True,"[0, 7, 6, 4, 5]"
351.0,7.626,True,"[0, 7, 6, 2, 6]"
351.5,7.645,True,"[0, 7, 6, 4, 5]"
352.0,7.615,True,"[0, 7, 6, 1, 5]"
352.5,7.675,True,"[0, 7, 6, 7, 5]"
353.0,7.646,True,"[0, 7, 6, 4, 6]"
353.5,7.615,True,"[0, 7, 6, 1, 5]"
354.0,7.615,True,"[0, 7, 6, 1, 5]"
354.5,7.625,True,"[0, 7, 6, 2, 5]"
355.0,7.626,True,"[0, 7, 6, 2, 6]"
355.5,7.645,True,"[0, 7, 6, 4, 5]"
356.0,7.623,True,"[0, 7, 6, 2, 3]"
356.5,7.675,True,"[0, 7, 6, 7, 5]"
357.0,7.626,True,"[0, 7, 6, 2, 6]"
357.5,7.645,True,"[0, 7, 6, 4, 5]"
358.0,7.615,True,"[0, 7, 6, 1, 5]"
358.5,7.645,True,"[0, 7, 6, 4, 5]"
359.0,7.646,True,"[0, 7, 6, 4, 6]"
359.5,7.676,True,"[0, 7, 6, 7, 6]"
360.0,7.675,True,"[0, 7, 6, 7, 5]"
360.5,7.645,True,"[0, 7, 6, 4, 5]"
361.0,7.616,True,"[0, 7, 6, 1, 6]"
361.5,7.625,True,"[0, 7, 6, 2, 5]"
362.0,7.625,True,"[0, 7, 6, 2, 5]"
362.5,7.623,True,"[0, 7, 6, 2, 3]"
363.0,7.625,True,"[0, 7, 6, 2, 5]"
363.5,7.645,True,"[0, 7, 6, 4, 5]"
364.0,7.626,True,"[0, 7, 6, 2, 6]"
364.5,7.625,True,"[0, 7, 6, 2, 5]"
365.0,7.725,True,"[0, 7, 7, 2, 5]"
365.5,7.745,True,"[0, 7, 7, 4, 5]"
366.0,7.745,True,"[0, 7, 7, 4, 5]"
366.5,7.725,True,"[0, 7, 7, 2, 5]"
367.0,7.725,True,"[0, 7, 7, 2, 5]"
367.5,7.925,True,"[0, 7, 9, 2, 5]"
368.0,7.723,True,"[0, 7, 7, 2, 3]"
368.5,7.715,True,"[0, 7, 7, 1, 5]"
369.0,7.915,True,"[0, 7, 9, 1, 5]"
369.5,7.925,True,"[0, 7, 9, 2, 5]"
370.0,7.725,True,"[0, 7, 7, 2, 5]"
370.5,7.945,True,"[0, 7, 9, 4, 5]"
371.0,7.765,True,"[0, 7, 7, 6, 5]"
371.5,7.925,True,"[0, 7, 9, 2, 5]"
372.0,7.926,True,"[0, 7, 9, 2, 6]"
372.5,7.926,True,"[0, 7, 9, 2, 6]"
373.0,7.925,True,"[0, 7, 9, 2, 5]"
373.5,7.915,True,"[0, 7, 9, 1, 5]"
374.0,7.713,True,"[0, 7, 7, 1, 3]"
374.5,7.825,True,"[0, 7, 8, 2, 5]"
375.0,7.825,True,"[0, 7, 8, 2, 5]"
375.5,7.825,True,"[0, 7, 8, 2, 5]"
376.0,7.845,True,"[0, 7, 8, 4, 5]"
376.5,7.815,True,"[0, 7, 8, 1, 5]"
377.0,7.825,True,"[0, 7, 8, 2, 5]"
377.5,7.845,True,"[0, 7, 8, 4, 5]"
378.0,7.825,True,"[0, 7, 8, 2, 5]"
378.5,7.815,True,"[0, 7, 8, 1, 5]"
379.0,7.845,True,"[0, 7, 8, 4, 5]"
379.5,7.825,True,"[0, 7, 8, 2, 5]"
380.0,7.825,True,"[0, 7, 8, 2, 5]"
380.5,7.815,True,"[0, 7, 8, 1, 5]"
381.0,7.825,True,"[0, 7, 8, 2, 5]"
381.5,7.845,True,"[0, 7, 8, 4, 5]"
382.0,7.813,True,"[0, 7, 8, 1, 3]"
382.5,7.825,True,"[0, 7, 8, 2, 5]"
383.0,7.825,True,"[0, 7, 8, 2, 5]"
383.5,7.825,True,"[0, 7, 8, 2, 5]"
384.0,7.825,True,"[0, 7, 8, 2, 5]"
384.5,7.825,True,"[0, 7, 8, 2, 5]"
385.0,7.825,True,"[0, 7, 8, 2, 5]"
385.5,7.825,True,"[0, 7, 8, 2, 5]"
386.0,7.815,True,"[0, 7, 8, 1, 5]"
386.5,7.773,True,"[0, 7, 7, 7, 3]"
387.0,7.825,True,"[0, 7, 8, 2, 5]"
387.5,7.863,True,"[0, 7, 8, 6, 3]"
388.0,7.725,True,"[0, 7, 7, 2, 5]"
388.5,7.725,True,"[0, 7, 7, 2, 5]"
389.0,7.825,True,"[0, 7, 8, 2, 5]"
389.5,7.825,True,"[0, 7, 8, 2, 5]"
390.0,7.725,True,"[0, 7, 7, 2, 5]"
390.5,7.825,True,"[0, 7, 8, 2, 5]"
391.0,7.825,True,"[0, 7, 8, 2, 5]"
391.5,7.825,True,"[0, 7, 8, 2, 5]"
392.0,7.815,True,"[0, 7, 8, 1, 5]"
392.5,7.825,True,"[0, 7, 8, 2, 5]"
393.0,7.625,True,"[0, 7, 6, 2, 5]"
393.5,7.776,True,"[0, 7, 7, 7, 6]"
394.0,7.725,True,"[0, 7, 7, 2, 5]"
394.5,7.725,True,"[0, 7, 7, 2, 5]"
395.0,7.825,True,"[0, 7, 8, 2, 5]"
395.5,7.725,True,"[0, 7, 7, 2, 5]"
396.0,7.725,True,"[0, 7, 7, 2, 5]"
396.5,7.825,True,"[0, 7, 8, 2, 5]"
397.0,7.745,True,"[0, 7, 7, 4, 5]"
397.5,7.825,True,"[0, 7, 8, 2, 5]"
398.0,7.745,True,"[0, 7, 7, 4, 5]"
398.5,7.776,True,"[0, 7, 7, 7, 6]"
399.0,7.773,True,"[0, 7, 7, 7, 3]"
399.5,7.725,True,"[0, 7, 7, 2, 5]"
400.0,7.776,True,"[0, 7, 7, 7, 6]"
400.5,7.825,True,"[0, 7, 8, 2, 5]"
401.0,7.725,True,"[0, 7, 7, 2, 5]"
401.5,7.775,True,"[0, 7, 7, 7, 5]"
402.0,7.725,True,"[0, 7, 7, 2, 5]"
402.5,7.725,True,"[0, 7, 7, 2, 5]"
403.0,7.825,True,"[0, 7, 8, 2, 5]"
403.5,7.715,True,"[0, 7, 7, 1, 5]"
404.0,7.725,True,"[0, 7, 7, 2, 5]"
404.5,7.775,True,"[0, 7, 7, 7, 5]"
405.0,7.725,True,"[0, 7, 7, 2, 5]"
405.5,7.715,True,"[0, 7, 7, 1, 5]"
406.0,7.775,True,"[0, 7, 7, 7, 5]"
406.5,7.773,True,"[0, 7, 7, 7, 3]"
407.0,7.725,True,"[0, 7, 7, 2, 5]"
407.5,7.725,True,"[0, 7, 7, 2, 5]"
408.0,7.725,True,"[0, 7, 7, 2, 5]"
408.5,7.745,True,"[0, 7, 7, 4, 5]"
409.0,7.825,True,"[0, 7, 8, 2, 5]"
409.5,7.725,True,"[0, 7, 7, 2, 5]"
410.0,7.745,True,"[0, 7, 7, 4, 5]"
410.5,7.725,True,"[0, 7, 7, 2, 5]"
411.0,7.725,True,"[0, 7, 7, 2, 5]"
411.5,7.745,True,"[0, 7, 7, 4, 5]"
412.0,7.745,True,"[0, 7, 7, 4, 5]"
412.5,7.745,True,"[0, 7, 7, 4, 5]"
413.0,7.773,True,"[0, 7, 7, 7, 3]"
413.5,7.725,True,"[0, 7, 7, 2, 5]"
414.0,7.745,True,"[0, 7, 7, 4, 5]"
414.5,7.725,True,"[0, 7, 7, 2, 5]"
415.0,7.725,True,"[0, 7, 7, 2, 5]"
415.5,7.745,True,"[0, 7, 7, 4, 5]"
416.0,7.745,True,"[0, 7, 7, 4, 5]"
416.5,7.745,True,"[0, 7, 7, 4, 5]"
417.0,7.725,True,"[0, 7, 7, 2, 5]"
417.5,7.745,True,"[0, 7, 7, 4, 5]"
418.0,7.745,True,"[0, 7, 7, 4, 5]"
418.5,7.715,True,"[0, 7, 7, 1, 5]"
419.0,7.776,True,"[0, 7, 7, 7, 6]"
419.5,7.773,True,"[0, 7, 7, 7, 3]"
420.0,7.745,True,"[0, 7, 7, 4, 5]"
420.5,7.716,True,"[0, 7, 7, 1, 6]"
421.0,7.725,True,"[0, 7, 7, 2, 5]"
421.5,7.725,True,"[0, 7, 7, 2, 5]"
422.0,7.745,True,"[0, 7, 7, 4, 5]"
422.5,7.725,True,"[0, 7, 7, 2, 5]"
423.0,7.773,True,"[0, 7, 7, 7, 3]"
423.5,7.776,True,"[0, 7, 7, 7, 6]"
424.0,7.725,True,"[0, 7, 7, 2, 5]"
424.5,7.745,True,"[0, 7, 7, 4, 5]"
425.0,7.745,True,"[0, 7, 7, 4, 5]"
425.5,7.725,True,"[0, 7, 7, 2, 5]"
426.0,7.715,True,"[0, 7, 7, 1, 5]"
426.5,7.776,True,"[0, 7, 7, 7, 6]"
427.0,7.773,True,"[0, 7, 7, 7, 3]"
427.5,7.725,True,"[0, 7, 7, 2, 5]"
428.0,7.715,True,"[0, 7, 7, 1, 5]"
428.5,7.745,True,"[0, 7, 7, 4, 5]"
429.0,7.745,True,"[0, 7, 7, 4, 5]"
429.5,7.746,True,"[0, 7, 7, 4, 6]"
430.0,7.745,True,"[0, 7, 7, 4, 5]"
430.5,7.745,True,"[0, 7, 7, 4, 5]"
431.0,7.743,True,"[0, 7, 7, 4, 3]"
431.5,7.715,True,"[0, 7, 7, 1, 5]"
432.0,7.725,True,"[0, 7, 7, 2, 5]"
432.5,7.745,True,"[0, 7, 7, 4, 5]"
433.0,7.776,True,"[0, 7, 7, 7, 6]"
433.5,7.725,True,"[0, 7, 7, 2, 5]"
434.0,7.745,True,"[0, 7, 7, 4, 5]"
434.5,7.745,True,"[0, 7, 7, 4, 5]"
435.0,7.745,True,"[0, 7, 7, 4, 5]"
435.5,7.775,True,"[0, 7, 7, 7, 5]"
436.0,7.725,True,"[0, 7, 7, 2, 5]"
436.5,7.725,True,"[0, 7, 7, 2, 5]"
437.0,7.725,True,"[0, 7, 7, 2, 5]"
437.5,7.725,True,"[0, 7, 7, 2, 5]"
438.0,7.745,True,"[0, 7, 7, 4, 5]"
438.5,7.725,True,"[0, 7, 7, 2, 5]"
439.0,7.725,True,"[0, 7, 7, 2, 5]"
439.5,7.725,True,"[0, 7, 7, 2, 5]"
440.0,7.725,True,"[0, 7, 7, 2, 5]"
440.5,7.725,True,"[0, 7, 7, 2, 5]"
441.0,7.715,True,"[0, 7, 7, 1, 5]"
441.5,7.745,True,"[0, 7, 7, 4, 5]"
442.0,7.725,True,"[0, 7, 7, 2, 5]"
442.5,7.725,True,"[0, 7, 7, 2, 5]"
443.0,7.725,True,"[0, 7, 7, 2, 5]"
443.5,7.725,True,"[0, 7, 7, 2, 5]"
444.0,7.725,True,"[0, 7, 7, 2, 5]"
444.5,7.715,True,"[0, 7, 7, 1, 5]"
445.0,7.725,True,"[0, 7, 7, 2, 5]"
445.5,7.725,True,"[0, 7, 7, 2, 5]"
446.0,7.726,True,"[0, 7, 7, 2, 6]"
446.5,7.745,True,"[0, 7, 7, 4, 5]"
447.0,7.726,True,"[0, 7, 7, 2, 6]"
447.5,7.725,True,"[0, 7, 7, 2, 5]"
448.0,7.725,True,"[0, 7, 7, 2, 5]"
448.5,7.725,True,"[0, 7, 7, 2, 5]"
449.0,7.725,True,"[0, 7, 7, 2, 5]"
449.5,7.725,True,"[0, 7, 7, 2, 5]"
450.0,7.725,True,"[0, 7, 7, 2, 5]"
450.5,7.715,True,"[0, 7, 7, 1, 5]"
451.0,7.725,True,"[0, 7, 7, 2, 5]"
451.5,7.745,True,"[0, 7, 7, 4, 5]"
452.0,7.625,True,"[0, 7, 6, 2, 5]"
452.5,7.625,True,"[0, 7, 6, 2, 5]"
453.0,7.725,True,"[0, 7, 7, 2, 5]"
453.5,7.725,True,"[0, 7, 7, 2, 5]"
454.0,7.725,True,"[0, 7, 7, 2, 5]"
454.5,7.725,True,"[0, 7, 7, 2, 5]"
455.0,7.625,True,"[0, 7, 6, 2, 5]"
455.5,7.625,True,"[0, 7, 6, 2, 5]"
456.0,7.625,True,"[0, 7, 6, 2, 5]"
456.5,7.725,True,"[0, 7, 7, 2, 5]"
457.0,7.716,True,"[0, 7, 7, 1, 6]"
457.5,6.725,True,"[0, 6, 7, 2, 5]"
458.0,7.725,True,"[0, 7, 7, 2, 5]"
458.5,7.725,True,"[0, 7, 7, 2, 5]"
459.0,7.725,True,"[0, 7, 7, 2, 5]"
459.5,7.625,True,"[0, 7, 6, 2, 5]"
460.0,7.675,True,"[0, 7, 6, 7, 5]"
460.5,7.676,True,"[0, 7, 6, 7, 6]"
461.0,7.625,True,"[0, 7, 6, 2, 5]"
461.5,7.625,True,"[0, 7, 6, 2, 5]"
462.0,7.615,True,"[0, 7, 6, 1, 5]"
462.5,7.625,True,"[0, 7, 6, 2, 5]"
463.0,7.625,True,"[0, 7, 6, 2, 5]"
463.5,7.625,True,"[0, 7, 6, 2, 5]"
464.0,7.615,True,"[0, 7, 6, 1, 5]"
464.5,7.645,True,"[0, 7, 6, 4, 5]"
465.0,7.625,True,"[0, 7, 6, 2, 5]"
465.5,7.725,True,"[0, 7, 7, 2, 5]"
466.0,7.645,True,"[0, 7, 6, 4, 5]"
466.5,7.645,True,"[0, 7, 6, 4, 5]"
467.0,7.625,True,"[0, 7, 6, 2, 5]"
467.5,7.645,True,"[0, 7, 6, 4, 5]"
468.0,7.625,True,"[0, 7, 6, 2, 5]"
468.5,7.625,True,"[0, 7, 6, 2, 5]"
469.0,7.675,True,"[0, 7, 6, 7, 5]"
469.5,7.625,True,"[0, 7, 6, 2, 5]"
470.0,7.645,True,"[0, 7, 6, 4, 5]"
470.5,7.645,True,"[0, 7, 6, 4, 5]"
471.0,7.675,True,"[0, 7, 6, 7, 5]"
471.5,7.675,True,"[0, 7, 6, 7, 5]"
472.0,7.645,True,"[0, 7, 6, 4, 5]"
472.5,7.676,True,"[0, 7, 6, 7, 6]"
473.0,7.625,True,"[0, 7, 6, 2, 5]"
473.5,7.645,True,"[0, 7, 6, 4, 5]"
474.0,6.645,True,"[0, 6, 6, 4, 5]"
474.5,7.615,True,"[0, 7, 6, 1, 5]"
475.0,7.615,True,"[0, 7, 6, 1, 5]"
475.5,7.645,True,"[0, 7, 6, 4, 5]"
476.0,7.645,True,"[0, 7, 6, 4, 5]"
476.5,7.625,True,"[0, 7, 6, 2, 5]"
477.0,7.645,True,"[0, 7, 6, 4, 5]"
477.5,7.645,True,"[0, 7, 6, 4, 5]"
478.0,7.625,True,"[0, 7, 6, 2, 5]"
478.5,7.615,True,"[0, 7, 6, 1, 5]"
479.0,7.645,True,"[0, 7, 6, 4, 5]"
479.5,6.625,True,"[0, 6, 6, 2, 5]"
480.0,7.615,True,"[0, 7, 6, 1, 5]"
480.5,7.625,True,"[0, 7, 6, 2, 5]"
481.0,7.645,True,"[0, 7, 6, 4, 5]"
481.5,7.645,True,"[0, 7, 6, 4, 5]"
482.0,7.625,True,"[0, 7, 6, 2, 5]"
482.5,7.625,True,"[0, 7, 6, 2, 5]"
483.0,7.645,True,"[0, 7, 6, 4, 5]"
483.5,7.645,True,"[0, 7, 6, 4, 5]"
484.0,7.645,True,"[0, 7, 6, 4, 5]"
484.5,7.675,True,"[0, 7, 6, 7, 5]"
485.0,7.725,True,"[0, 7, 7, 2, 5]"
485.5,7.716,True,"[0, 7, 7, 1, 6]"
486.0,7.725,True,"[0, 7, 7, 2, 5]"
486.5,7.745,True,"[0, 7, 7, 4, 5]"
487.0,7.725,True,"[0, 7, 7, 2, 5]"
487.5,7.725,True,"[0, 7, 7, 2, 5]"
488.0,7.815,True,"[0, 7, 8, 1, 5]"
488.5,7.825,True,"[0, 7, 8, 2, 5]"
489.0,7.725,True,"[0, 7, 7, 2, 5]"
489.5,7.815,True,"[0, 7, 8, 1, 5]"
490.0,7.825,True,"[0, 7, 8, 2, 5]"
490.5,7.815,True,"[0, 7, 8, 1, 5]"
491.0,7.725,True,"[0, 7, 7, 2, 5]"
491.5,6.825,True,"[0, 6, 8, 2, 5]"
492.0,7.825,True,"[0, 7, 8, 2, 5]"
492.5,7.825,True,"[0, 7, 8, 2, 5]"
493.0,7.815,True,"[0, 7, 8, 1, 5]"
493.5,7.825,True,"[0, 7, 8, 2, 5]"
494.0,7.865,True,"[0, 7, 8, 6, 5]"
494.5,7.845,True,"[0, 7, 8, 4, 5]"
495.0,7.825,True,"[0, 7, 8, 2, 5]"
495.5,7.825,True,"[0, 7, 8, 2, 5]"
496.0,7.825,True,"[0, 7, 8, 2, 5]"
496.5,7.846,True,"[0, 7, 8, 4, 6]"
497.0,7.825,True,"[0, 7, 8, 2, 5]"
497.5,7.825,True,"[0, 7, 8, 2, 5]"
