time_s,current_uA,applied_V,force_V,confident,force_mN
36.2,6181.03,0.8,3.495,True,195.72
36.3,6181.5,0.8,3.495,True,195.72
36.4,6184.84,0.8,3.495,True,195.72
36.5,6185.79,0.8,3.495,True,195.72
36.6,6182.93,0.8,3.495,True,195.72
36.7,6182.93,0.8,3.495,True,195.72
36.8,6183.77,0.8,3.495,True,195.72
36.9,6183.89,0.8,3.495,True,195.72
37.0,6185.32,0.8,3.495,True,195.72
37.1,6184.84,0.8,3.495,True,195.72
37.2,6184.13,0.8,3.495,True,195.72
37.3,6182.46,0.8,3.495,True,195.72
37.4,6183.89,0.8,3.495,True,195.72
37.5,6189.61,0.8,3.495,True,195.72
37.6,6185.32,0.8,3.495,True,195.72
37.7,6188.18,0.8,3.495,True,195.72
37.8,6191.99,0.8,3.495,True,195.72
37.9,6189.61,0.8,3.495,True,195.72
38.0,6191.04,0.8,3.495,True,195.72
38.1,6186.27,0.8,3.495,True,195.72
38.2,6190.56,0.8,3.495,True,195.72
38.3,6184.84,0.8,3.495,True,195.72
38.4,6191.99,0.8,3.495,True,195.72
38.5,6189.13,0.8,3.495,True,195.72
38.6,6191.52,0.8,3.495,True,195.72
38.7,6192.47,0.8,3.495,True,195.72
38.8,6190.56,0.8,3.495,True,195.72
38.9,6193.9,0.8,3.495,True,195.72
39.0,6192.95,0.8,3.495,True,195.72
39.1,6193.9,0.8,3.495,True,195.72
39.2,6191.99,0.8,3.495,True,195.72
39.3,6190.09,0.8,3.495,True,195.72
39.4,6192.47,0.8,3.495,True,195.72
39.5,6191.52,0.8,3.495,True,195.72
39.6,6197.24,0.8,3.495,True,195.72
39.7,6193.9,0.8,3.495,True,195.72
39.8,6199.15,0.8,3.498,True,195.888
39.9,6198.19,0.8,3.498,True,195.888
40.0,6197.71,0.8,3.498,True,195.888
40.1,6201.05,0.8,3.498,True,195.888
40.2,6200.1,0.8,3.498,True,195.888
40.3,6201.53,0.8,3.498,True,195.888
40.4,6199.62,0.8,3.498,True,195.888
40.5,6198.19,0.8,3.498,True,195.888
40.6,6199.15,0.8,3.498,True,195.888
40.7,6200.46,0.8,3.498,True,195.888
40.8,6201.05,0.8,3.498,True,195.888
40.9,6203.44,0.8,3.498,True,195.888
41.0,6200.1,0.8,3.498,True,195.888
41.1,6198.19,0.8,3.498,True,195.888
41.2,6200.1,0.8,3.498,True,195.888
41.3,6200.58,0.8,3.497,True,195.832
41.4,6200.58,0.8,3.497,True,195.832
41.5,6203.44,0.8,3.497,True,195.832
41.6,6203.44,0.8,3.497,True,195.832
41.7,6203.91,0.8,3.497,True,195.832
41.8,6203.91,0.8,3.497,True,195.832
41.9,6201.05,0.8,3.497,True,195.832
42.0,6198.67,0.8,3.497,True,195.832
42.1,6199.62,0.8,3.497,True,195.832
42.2,6201.53,0.8,3.497,True,195.832
42.3,6203.44,0.8,3.497,True,195.832
42.4,6203.79,0.8,3.497,True,195.832
42.5,6205.34,0.8,3.497,True,195.832
42.6,6204.87,0.8,3.497,True,195.832
42.7,6204.99,0.8,3.497,True,195.832
42.8,6204.87,0.8,3.498,True,195.888
42.9,6204.87,0.8,3.498,True,195.888
43.0,6204.87,0.8,3.498,True,195.888
43.1,6204.39,0.8,3.498,True,195.888
43.2,6203.91,0.8,3.498,True,195.888
43.3,6203.91,0.8,3.495,True,195.72
43.4,6203.44,0.8,3.495,True,195.72
43.5,6204.39,0.8,3.495,True,195.72
43.6,6203.91,0.8,3.495,True,195.72
43.7,6209.16,0.8,3.495,True,195.72
43.8,6207.73,0.8,3.495,True,195.72
43.9,6210.59,0.8,3.495,True,195.72
44.0,6211.07,0.8,3.495,True,195.72
44.1,6211.07,0.8,3.495,True,195.72
44.2,6211.78,0.8,3.495,True,195.72
44.3,6212.02,0.8,3.495,True,195.72
44.4,6212.97,0.8,3.495,True,195.72
44.5,6211.07,0.8,3.495,True,195.72
44.6,6209.16,0.8,3.495,True,195.72
44.7,6213.45,0.8,3.495,True,195.72
44.8,6212.97,0.8,3.495,True,195.72
44.9,6216.31,0.8,3.495,True,195.72
45.0,6214.4,0.8,3.495,True,195.72
45.1,6218.7,0.8,3.495,True,195.72
45.2,6214.4,0.8,3.495,True,195.72
45.3,6215.83,0.8,3.495,True,195.72
45.4,6211.54,0.8,3.495,True,195.72
45.5,6213.45,0.8,3.495,True,195.72
45.6,6215.36,0.8,3.495,True,195.72
45.7,6212.02,0.8,3.495,True,195.72
45.8,6214.88,0.8,3.494,True,195.66400000000002
