time_s,force_V_raw,force_V
0.0,11.816,2.363
0.5,11.818,2.3632
1.0,11.819,2.3634
1.5,11.815,2.3634
2.0,11.817,2.3634
2.5,11.818,2.3634
3.0,11.818,2.3634
3.5,11.817,2.3634
4.0,11.818,2.3634
4.5,11.817,2.3634
5.0,11.817,2.3634
5.5,11.817,2.3634
6.0,11.818,2.3634
6.5,11.815,2.3634
7.0,11.817,2.3634
7.5,11.818,2.3634
8.0,11.82,2.3634
8.5,11.813,2.3634
9.0,11.814,2.3634
9.5,11.817,2.3634
10.0,11.819,2.3634
10.5,11.815,2.3634
11.0,11.817,2.3634
11.5,11.815,2.3634
12.0,11.817,2.3634
12.5,11.817,2.3634
13.0,11.813,2.3634
13.5,11.819,2.3632
14.0,11.813,2.3632
14.5,11.815,2.3634
15.0,11.816,2.3634
15.5,11.817,2.3632
16.0,11.818,2.3632
16.5,11.817,2.3632
17.0,11.817,2.3632
17.5,11.812,2.3632
18.0,11.815,2.3632
18.5,11.815,2.3632
19.0,11.814,2.3632
19.5,11.818,2.3632
20.0,11.817,2.3632
20.5,11.816,2.3632
21.0,11.813,2.3632
21.5,11.814,2.363
22.0,11.817,2.363
22.5,11.818,2.363
23.0,11.815,2.363
23.5,11.816,2.363
24.0,11.817,2.363
24.5,11.813,2.363
25.0,11.815,2.363
25.5,11.817,2.363
26.0,11.815,2.3628
26.5,11.813,2.3628
27.0,11.814,2.363
27.5,11.815,2.3628
28.0,11.811,2.3628
28.5,11.815,2.3628
29.0,11.813,2.3628
29.5,11.813,2.3628
30.0,11.811,2.3628
30.5,11.814,2.3628
31.0,11.813,2.3628
31.5,11.812,2.3628
32.0,11.816,2.3628
32.5,11.812,2.3626
33.0,11.812,2.3626
33.5,11.815,2.3626
34.0,11.814,2.3626
34.5,11.814,2.3626
35.0,11.814,2.3626
35.5,11.814,2.3628
36.0,11.815,2.3626
36.5,11.813,2.3626
37.0,11.813,2.3626
37.5,11.813,2.3626
38.0,11.813,2.3628
38.5,11.814,2.3628
39.0,11.811,2.3626
39.5,11.813,2.3626
40.0,11.814,2.3626
40.5,11.815,2.3626
41.0,11.813,2.3626
41.5,11.813,2.3626
42.0,11.812,2.3626
42.5,11.815,2.3626
43.0,11.814,2.3626
43.5,11.813,2.3626
44.0,11.813,2.3626
44.5,11.811,2.3626
45.0,11.815,2.3626
45.5,11.814,2.3626
46.0,11.813,2.3626
46.5,11.813,2.3626
47.0,11.81,2.3624
47.5,11.812,2.3624
48.0,11.812,2.3624
48.5,11.812,2.3624
49.0,11.811,2.3624
49.5,11.813,2.3624
50.0,11.81,2.3624
50.5,11.813,2.3622
51.0,11.811,2.3622
51.5,11.812,2.362
52.0,11.812,2.362
52.5,11.81,2.362
53.0,11.808,2.362
53.5,11.807,2.3617999999999997
54.0,11.809,2.3617999999999997
54.5,11.807,2.3616
55.0,11.805,2.3616
55.5,11.808,2.3616
56.0,11.803,2.3616
56.5,11.804,2.3616
57.0,11.808,2.3616
57.5,11.805,2.3616
58.0,11.81,2.3616
58.5,11.809,2.3616
59.0,11.808,2.3617999999999997
59.5,11.806,2.3617999999999997
60.0,11.806,2.3617999999999997
60.5,11.811,2.3617999999999997
61.0,11.813,2.3617999999999997
61.5,11.811,2.3617999999999997
62.0,11.812,2.3617999999999997
62.5,11.811,2.3617999999999997
63.0,11.815,2.3617999999999997
63.5,11.809,2.3617999999999997
64.0,11.811,2.3617999999999997
64.5,11.809,2.3617999999999997
65.0,11.809,2.3617999999999997
65.5,11.804,2.3617999999999997
66.0,11.808,2.3617999999999997
66.5,11.807,2.3617999999999997
67.0,11.81,2.3617999999999997
67.5,11.81,2.3617999999999997
68.0,11.808,2.3617999999999997
68.5,11.805,2.3616
69.0,11.809,2.3616
69.5,11.808,2.3616
70.0,11.807,2.3614
70.5,11.811,2.3614
71.0,11.811,2.3614
71.5,11.809,2.3614
72.0,11.806,2.3614
72.5,11.806,2.3614
73.0,11.805,2.3614
73.5,11.806,2.3611999999999997
74.0,11.806,2.3611999999999997
74.5,11.805,2.3611999999999997
75.0,11.806,2.3611999999999997
75.5,11.805,2.3611999999999997
76.0,11.807,2.3611999999999997
76.5,11.807,2.3611999999999997
77.0,11.807,2.3611999999999997
77.5,11.805,2.3611999999999997
78.0,11.807,2.3611999999999997
78.5,11.805,2.3611999999999997
79.0,11.806,2.3611999999999997
79.5,11.808,2.3611999999999997
80.0,11.807,2.3611999999999997
80.5,11.807,2.3611999999999997
81.0,11.807,2.3611999999999997
81.5,11.806,2.3611999999999997
82.0,11.805,2.3611999999999997
82.5,11.806,2.3611999999999997
83.0,11.806,2.3611999999999997
83.5,11.805,2.3611999999999997
84.0,11.806,2.3611999999999997
84.5,11.806,2.3611999999999997
85.0,11.806,2.3611999999999997
85.5,11.806,2.3611999999999997
86.0,11.807,2.3611999999999997
86.5,11.806,2.3611999999999997
87.0,11.806,2.3611999999999997
87.5,11.807,2.3611999999999997
88.0,11.806,2.3611999999999997
88.5,11.806,2.3611999999999997
89.0,11.806,2.3611999999999997
89.5,11.806,2.3611999999999997
90.0,11.805,2.3611999999999997
90.5,11.808,2.3611999999999997
91.0,11.803,2.3611999999999997
91.5,11.805,2.3611999999999997
92.0,11.804,2.3609999999999998
92.5,11.807,2.3609999999999998
93.0,11.804,2.3609999999999998
93.5,11.807,2.3609999999999998
94.0,11.806,2.3608000000000002
94.5,11.8,2.3608000000000002
95.0,11.802,2.3608000000000002
95.5,11.803,2.3608000000000002
96.0,11.802,2.3606000000000003
96.5,11.802,2.3606000000000003
97.0,11.805,2.3606000000000003
97.5,11.801,2.3606000000000003
98.0,11.802,2.3606000000000003
98.5,11.805,2.3606000000000003
99.0,11.804,2.3606000000000003
