time_s,force_V
857.5,7.5605
858.0,7.559
858.5,7.555
859.0,7.558
859.5,7.558
860.0,7.556
860.5,7.556
861.0,7.554
861.5,7.558
862.0,7.556
862.5,7.557
863.0,7.557
863.5,7.556
864.0,7.553
864.5,7.552
865.0,7.554
865.5,7.557
866.0,7.555
866.5,7.556
867.0,7.553
867.5,7.553
868.0,7.552
868.5,7.554
869.0,7.55
869.5,7.552
870.0,7.554
870.5,7.552
871.0,7.55
871.5,7.553
872.0,7.55
872.5,7.555
873.0,7.5535
873.5,7.552
874.0,7.553
874.5,7.553
875.0,7.554
875.5,7.5535
876.0,7.553
876.5,7.5525
877.0,7.552
877.5,7.549
878.0,7.55
878.5,7.549
879.0,7.553
879.5,7.549
880.0,7.554
880.5,7.549
881.0,7.55
881.5,7.549
882.0,7.548
882.5,7.552
883.0,7.55
883.5,7.547
884.0,7.552
884.5,7.552
885.0,7.55
885.5,7.547
886.0,7.55
886.5,7.546
887.0,7.55
887.5,7.549
888.0,7.552
888.5,7.548
889.0,7.548
889.5,7.549
890.0,7.548
890.5,7.55
891.0,7.549
891.5,7.55
892.0,7.55
892.5,7.548
893.0,7.55
893.5,7.549
894.0,7.552
894.5,7.549
895.0,7.549
895.5,7.549
896.0,7.547
896.5,7.549
897.0,7.549
897.5,7.548
898.0,7.546
898.5,7.546
899.0,7.544
899.5,7.548
900.0,7.548
900.5,7.548
901.0,7.548
901.5,7.547
902.0,7.546
902.5,7.547
903.0,7.544
903.5,7.549
904.0,7.544
904.5,7.548
905.0,7.547
905.5,7.549
906.0,7.549
906.5,7.546
907.0,7.549
907.5,7.545
908.0,7.5465
908.5,7.548
909.0,7.548
909.5,7.546
910.0,7.545
910.5,7.545
911.0,7.545
911.5,7.544
912.0,7.548
912.5,7.542
913.0,7.546
913.5,7.546
914.0,7.547
914.5,7.543
915.0,7.546
915.5,7.547
916.0,7.546
916.5,7.545
917.0,7.548
917.5,7.544
918.0,7.544
918.5,7.547
919.0,7.547
919.5,7.5465
920.0,7.546
920.5,7.542
921.0,7.546
921.5,7.546
922.0,7.547
922.5,7.546
923.0,7.545
923.5,7.544
924.0,7.546
924.5,7.544
925.0,7.545
925.5,7.545
926.0,7.544
926.5,7.548
927.0,7.544
927.5,7.544
928.0,7.544
928.5,7.545
929.0,7.546
929.5,7.545
930.0,7.544
930.5,7.542
931.0,7.546
931.5,7.543
932.0,7.543
932.5,7.544
933.0,7.544
933.5,7.544
934.0,7.544
934.5,7.546
935.0,7.544
935.5,7.545
936.0,7.543
936.5,7.543
937.0,7.543
937.5,7.548
938.0,7.544
938.5,7.543
939.0,7.545
939.5,7.5425
940.0,7.54
940.5,7.541
941.0,7.542
941.5,7.544
942.0,7.544
942.5,7.544
943.0,7.542
943.5,7.541333333333333
944.0,7.540666666666667
944.5,7.54
945.0,7.5395
945.5,7.539
946.0,7.542
946.5,7.542
947.0,7.54
947.5,7.5415
948.0,7.543
948.5,7.542
949.0,7.537
949.5,7.539
950.0,7.538
950.5,7.538
951.0,7.539
951.5,7.538
952.0,7.539
952.5,7.539
953.0,7.538
953.5,7.537
954.0,7.539
954.5,7.539
955.0,7.537
955.5,7.539
956.0,7.539
956.5,7.538
957.0,7.538
957.5,7.537
958.0,7.538
958.5,7.534
959.0,7.5365
959.5,7.539
960.0,7.534
960.5,7.537
961.0,7.537
961.5,7.54
962.0,7.534
962.5,7.536
963.0,7.537
963.5,7.537
964.0,7.538
964.5,7.535
965.0,7.545
965.5,7.547
966.0,7.548
966.5,7.549
967.0,7.549
967.5,7.55
968.0,7.551
968.5,7.552
969.0,7.555
969.5,7.555
970.0,7.556
970.5,7.554
971.0,7.554
971.5,7.558
972.0,7.555
972.5,7.553
973.0,7.554
973.5,7.555
974.0,7.556
974.5,7.559
975.0,7.556
975.5,7.559
976.0,7.556
976.5,7.558
977.0,7.556
977.5,7.557
978.0,7.562
978.5,7.554
979.0,7.559
979.5,7.559
980.0,7.559
980.5,7.559
981.0,7.559
981.5,7.557
982.0,7.559
982.5,7.5585
983.0,7.558
983.5,7.558999999999999
984.0,7.56
984.5,7.558999999999999
985.0,7.558
985.5,7.56
986.0,7.562
986.5,7.558
987.0,7.559
987.5,7.558
988.0,7.558
988.5,7.564
989.0,7.563
989.5,7.5600000000000005
990.0,7.557
990.5,7.559
991.0,7.556
991.5,7.553
992.0,7.55
992.5,7.552
993.0,7.55
993.5,7.552
994.0,7.545
994.5,7.546
995.0,7.779
995.5,7.779
996.0,7.779
996.5,7.779
997.0,7.779
997.5,7.779
998.0,7.779
998.5,7.779
999.0,7.779
999.5,7.779
