time_s,current_uA,applied_V,force_V,confident,force_mN
294.8,-122.788,-0.8,3.152,True,176.512
294.9,-122.602,-0.8,3.152,True,176.512
295.0,-122.474,-0.8,3.152,True,176.512
295.1,-122.56,-0.8,3.152,True,176.512
295.2,-122.316,-0.8,3.152,True,176.512
295.3,-122.355,-0.8,3.152,True,176.512
295.4,-122.245,-0.8,3.152,True,176.512
295.5,-122.083,-0.8,3.152,True,176.512
295.6,-122.159,-0.8,3.152,True,176.512
295.7,-122.097,-0.8,3.152,True,176.512
295.8,-121.997,-0.8,3.152,True,176.512
295.9,-121.954,-0.8,3.152,True,176.512
296.0,-121.825,-0.8,3.152,True,176.512
296.1,-121.84,-0.8,3.152,True,176.512
296.2,-121.711,-0.8,3.152,True,176.512
296.3,-121.549,-0.8,3.152,True,176.512
296.4,-121.577,-0.8,3.152,True,176.512
296.5,-121.506,-0.8,3.152,True,176.512
296.6,-121.358,-0.8,3.152,True,176.512
296.7,-121.377,-0.8,3.152,True,176.512
296.8,-121.257,-0.8,3.15,True,176.4
296.9,-121.134,-0.8,3.15,True,176.4
297.0,-121.158,-0.8,3.15,True,176.4
297.1,-121.097,-0.8,3.15,True,176.4
297.2,-121.048,-0.8,3.15,True,176.4
297.3,-121.048,-0.8,3.152,True,176.512
297.4,-120.872,-0.8,3.152,True,176.512
297.5,-120.895,-0.8,3.152,True,176.512
297.6,-120.738,-0.8,3.152,True,176.512
297.7,-120.657,-0.8,3.152,True,176.512
297.8,-120.657,-0.8,3.152,True,176.512
297.9,-120.514,-0.8,3.152,True,176.512
298.0,-120.39,-0.8,3.152,True,176.512
298.1,-120.571,-0.8,3.152,True,176.512
298.2,-120.309,-0.8,3.152,True,176.512
298.3,-120.075,-0.8,3.15,True,176.4
298.4,-120.256,-0.8,3.15,True,176.4
298.5,-120.204,-0.8,3.15,True,176.4
298.6,-120.107,-0.8,3.15,True,176.4
298.7,-120.004,-0.8,3.15,True,176.4
298.8,-119.966,-0.8,3.152,True,176.512
298.9,-119.722,-0.8,3.152,True,176.512
299.0,-119.679,-0.8,3.152,True,176.512
299.1,-119.633,-0.8,3.152,True,176.512
299.2,-119.541,-0.8,3.152,True,176.512
299.3,-119.589,-0.8,3.15,True,176.4
299.4,-119.646,-0.8,3.15,True,176.4
299.5,-119.513,-0.8,3.15,True,176.4
299.6,-119.431,-0.8,3.15,True,176.4
299.7,-119.479,-0.8,3.15,True,176.4
299.8,-119.312,-0.8,3.15,True,176.4
299.9,-119.284,-0.8,3.15,True,176.4
300.0,-119.269,-0.8,3.15,True,176.4
300.1,-119.179,-0.8,3.15,True,176.4
300.2,-119.16,-0.8,3.15,True,176.4
300.3,-119.164,-0.8,3.152,True,176.512
300.4,-119.064,-0.8,3.152,True,176.512
300.5,-119.06,-0.8,3.152,True,176.512
300.6,-118.99,-0.8,3.152,True,176.512
300.7,-118.931,-0.8,3.152,True,176.512
300.8,-118.907,-0.8,3.152,True,176.512
300.9,-118.844,-0.8,3.152,True,176.512
301.0,-118.759,-0.8,3.152,True,176.512
301.1,-118.778,-0.8,3.152,True,176.512
301.2,-118.661,-0.8,3.152,True,176.512
301.3,-118.545,-0.8,3.152,True,176.512
301.4,-118.564,-0.8,3.152,True,176.512
301.5,-118.465,-0.8,3.152,True,176.512
301.6,-118.349,-0.8,3.152,True,176.512
301.7,-118.401,-0.8,3.152,True,176.512
301.8,-118.449,-0.8,3.152,True,176.512
301.9,-118.297,-0.8,3.152,True,176.512
302.0,-118.244,-0.8,3.152,True,176.512
302.1,-118.149,-0.8,3.152,True,176.512
302.2,-118.111,-0.8,3.152,True,176.512
302.3,-118.063,-0.8,3.15,True,176.4
302.4,-117.991,-0.8,3.15,True,176.4
302.5,-117.972,-0.8,3.15,True,176.4
302.6,-117.891,-0.8,3.15,True,176.4
302.7,-117.863,-0.8,3.15,True,176.4
302.8,-117.882,-0.8,3.152,True,176.512
302.9,-117.807,-0.8,3.152,True,176.512
303.0,-117.734,-0.8,3.152,True,176.512
303.1,-117.748,-0.8,3.152,True,176.512
303.2,-117.557,-0.8,3.152,True,176.512
303.3,-117.567,-0.8,3.152,True,176.512
303.4,-117.524,-0.8,3.152,True,176.512
303.5,-117.357,-0.8,3.152,True,176.512
303.6,-117.295,-0.8,3.152,True,176.512
303.7,-117.448,-0.8,3.152,True,176.512
303.8,-117.314,-0.8,3.152,True,176.512
303.9,-117.176,-0.8,3.152,True,176.512
304.0,-117.329,-0.8,3.152,True,176.512
304.1,-117.166,-0.8,3.152,True,176.512
304.2,-117.066,-0.8,3.152,True,176.512
304.3,-117.133,-0.8,3.152,True,176.512
304.4,-117.014,-0.8,3.152,True,176.512
304.5,-116.837,-0.8,3.152,True,176.512
304.6,-116.904,-0.8,3.152,True,176.512
304.7,-116.866,-0.8,3.152,True,176.512
304.8,-116.709,-0.8,3.152,True,176.512
304.9,-116.728,-0.8,3.152,True,176.512
305.0,-116.761,-0.8,3.152,True,176.512
305.1,-116.69,-0.8,3.152,True,176.512
305.2,-116.642,-0.8,3.152,True,176.512
305.3,-116.628,-0.8,3.15,True,176.4
305.4,-116.513,-0.8,3.15,True,176.4
305.5,-116.466,-0.8,3.15,True,176.4
305.6,-116.431,-0.8,3.15,True,176.4
305.7,-116.384,-0.8,3.15,True,176.4
305.8,-116.361,-0.8,3.152,True,176.512
305.9,-116.356,-0.8,3.152,True,176.512
306.0,-116.208,-0.8,3.152,True,176.512
306.1,-116.194,-0.8,3.152,True,176.512
306.2,-116.284,-0.8,3.152,True,176.512
306.3,-116.108,-0.8,3.152,True,176.512
306.4,-115.96,-0.8,3.152,True,176.512
306.5,-116.227,-0.8,3.152,True,176.512
306.6,-115.955,-0.8,3.152,True,176.512
306.7,-115.788,-0.8,3.152,True,176.512
306.8,-116.06,-0.8,3.152,True,176.512
306.9,-115.85,-0.8,3.152,True,176.512
307.0,-115.712,-0.8,3.152,True,176.512
307.1,-115.869,-0.8,3.152,True,176.512
307.2,-115.736,-0.8,3.152,True,176.512
307.3,-115.588,-0.8,3.152,True,176.512
307.4,-115.712,-0.8,3.152,True,176.512
307.5,-115.75,-0.8,3.152,True,176.512
307.6,-115.65,-0.8,3.152,True,176.512
307.7,-115.564,-0.8,3.152,True,176.512
307.8,-115.574,-0.8,3.152,True,176.512
307.9,-115.35,-0.8,3.152,True,176.512
308.0,-115.397,-0.8,3.152,True,176.512
308.1,-115.316,-0.8,3.152,True,176.512
308.2,-115.254,-0.8,3.152,True,176.512
308.3,-115.264,-0.8,3.152,True,176.512
308.4,-115.208,-0.8,3.152,True,176.512
308.5,-115.116,-0.8,3.152,True,176.512
308.6,-115.197,-0.8,3.152,True,176.512
308.7,-115.145,-0.8,3.152,True,176.512
308.8,-115.116,-0.8,3.152,True,176.512
308.9,-115.073,-0.8,3.152,True,176.512
309.0,-115.025,-0.8,3.152,True,176.512
309.1,-115.002,-0.8,3.152,True,176.512
309.2,-114.906,-0.8,3.152,True,176.512
309.3,-114.84,-0.8,3.152,True,176.512
309.4,-114.792,-0.8,3.152,True,176.512
309.5,-114.801,-0.8,3.152,True,176.512
309.6,-114.677,-0.8,3.152,True,176.512
309.7,-114.716,-0.8,3.152,True,176.512
309.8,-114.634,-0.8,3.152,True,176.512
309.9,-114.62,-0.8,3.152,True,176.512
310.0,-114.544,-0.8,3.152,True,176.512
310.1,-114.577,-0.8,3.152,True,176.512
310.2,-114.51,-0.8,3.152,True,176.512
310.3,-114.472,-0.8,3.152,True,176.512
310.4,-114.449,-0.8,3.152,True,176.512
310.5,-114.429,-0.8,3.152,True,176.512
310.6,-114.296,-0.8,3.152,True,176.512
310.7,-114.239,-0.8,3.152,True,176.512
310.8,-114.291,-0.8,3.152,True,176.512
310.9,-114.181,-0.8,3.152,True,176.512
311.0,-114.167,-0.8,3.152,True,176.512
311.1,-114.229,-0.8,3.152,True,176.512
311.2,-114.086,-0.8,3.152,True,176.512
311.3,-114.0,-0.8,3.15,True,176.4
311.4,-114.091,-0.8,3.15,True,176.4
311.5,-113.976,-0.8,3.15,True,176.4
311.6,-113.972,-0.8,3.15,True,176.4
311.7,-114.005,-0.8,3.15,True,176.4
311.8,-113.914,-0.8,3.152,True,176.512
311.9,-113.79,-0.8,3.152,True,176.512
312.0,-113.848,-0.8,3.152,True,176.512
312.1,-113.8,-0.8,3.152,True,176.512
312.2,-113.666,-0.8,3.152,True,176.512
312.3,-113.638,-0.8,3.152,True,176.512
312.4,-113.676,-0.8,3.152,True,176.512
312.5,-113.585,-0.8,3.152,True,176.512
312.6,-113.543,-0.8,3.152,True,176.512
312.7,-113.519,-0.8,3.152,True,176.512
312.8,-113.438,-0.8,3.152,True,176.512
312.9,-113.481,-0.8,3.152,True,176.512
313.0,-113.438,-0.8,3.152,True,176.512
313.1,-113.337,-0.8,3.152,True,176.512
313.2,-113.309,-0.8,3.152,True,176.512
313.3,-113.237,-0.8,3.152,True,176.512
313.4,-113.218,-0.8,3.152,True,176.512
313.5,-113.156,-0.8,3.152,True,176.512
313.6,-113.128,-0.8,3.152,True,176.512
313.7,-113.166,-0.8,3.152,True,176.512
313.8,-113.008,-0.8,3.152,True,176.512
313.9,-113.051,-0.8,3.152,True,176.512
314.0,-113.007,-0.8,3.152,True,176.512
314.1,-112.999,-0.8,3.152,True,176.512
314.2,-112.97,-0.8,3.152,True,176.512
314.3,-112.985,-0.8,3.152,True,176.512
314.4,-112.842,-0.8,3.152,True,176.512
314.5,-112.813,-0.8,3.152,True,176.512
314.6,-112.856,-0.8,3.152,True,176.512
314.7,-112.718,-0.8,3.152,True,176.512
314.8,-112.617,-0.8,3.152,True,176.512
314.9,-112.737,-0.8,3.152,True,176.512
315.0,-112.651,-0.8,3.152,True,176.512
315.1,-112.56,-0.8,3.152,True,176.512
315.2,-112.632,-0.8,3.152,True,176.512
315.3,-112.503,-0.8,3.152,True,176.512
315.4,-112.379,-0.8,3.152,True,176.512
315.5,-112.513,-0.8,3.152,True,176.512
315.6,-112.327,-0.8,3.152,True,176.512
315.7,-112.255,-0.8,3.152,True,176.512
315.8,-112.412,-0.8,3.152,True,176.512
315.9,-112.284,-0.8,3.152,True,176.512
316.0,-112.188,-0.8,3.152,True,176.512
316.1,-112.212,-0.8,3.152,True,176.512
316.2,-112.164,-0.8,3.152,True,176.512
316.3,-112.074,-0.8,3.15,True,176.4
316.4,-112.15,-0.8,3.15,True,176.4
316.5,-112.088,-0.8,3.15,True,176.4
316.6,-112.05,-0.8,3.15,True,176.4
316.7,-111.955,-0.8,3.15,True,176.4
316.8,-111.902,-0.8,3.152,True,176.512
316.9,-111.955,-0.8,3.152,True,176.512
317.0,-111.845,-0.8,3.152,True,176.512
317.1,-111.855,-0.8,3.152,True,176.512
317.2,-111.812,-0.8,3.152,True,176.512
317.3,-111.793,-0.8,3.152,True,176.512
317.4,-111.692,-0.8,3.152,True,176.512
317.5,-111.778,-0.8,3.152,True,176.512
317.6,-111.578,-0.8,3.152,True,176.512
317.7,-111.597,-0.8,3.152,True,176.512
317.8,-111.573,-0.8,3.152,True,176.512
317.9,-111.468,-0.8,3.152,True,176.512
318.0,-111.497,-0.8,3.152,True,176.512
318.1,-111.406,-0.8,3.152,True,176.512
318.2,-111.335,-0.8,3.152,True,176.512
318.3,-111.387,-0.8,3.152,True,176.512
318.4,-111.297,-0.8,3.152,True,176.512
318.5,-111.206,-0.8,3.152,True,176.512
318.6,-111.278,-0.8,3.152,True,176.512
318.7,-111.187,-0.8,3.152,True,176.512
318.8,-111.134,-0.8,3.152,True,176.512
318.9,-111.13,-0.8,3.152,True,176.512
319.0,-111.069,-0.8,3.152,True,176.512
319.1,-111.025,-0.8,3.152,True,176.512
319.2,-110.987,-0.8,3.152,True,176.512
319.3,-110.796,-0.8,3.152,True,176.512
319.4,-111.034,-0.8,3.152,True,176.512
319.5,-110.834,-0.8,3.152,True,176.512
319.6,-110.805,-0.8,3.152,True,176.512
319.7,-110.944,-0.8,3.152,True,176.512
319.8,-110.782,-0.8,3.152,True,176.512
319.9,-110.672,-0.8,3.152,True,176.512
320.0,-110.853,-0.8,3.152,True,176.512
320.1,-110.591,-0.8,3.152,True,176.512
320.2,-110.51,-0.8,3.152,True,176.512
320.3,-110.596,-0.8,3.15,True,176.4
320.4,-110.381,-0.8,3.15,True,176.4
320.5,-110.405,-0.8,3.15,True,176.4
320.6,-110.457,-0.8,3.15,True,176.4
320.7,-110.41,-0.8,3.15,True,176.4
320.8,-110.391,-0.8,3.152,True,176.512
320.9,-110.386,-0.8,3.152,True,176.512
321.0,-110.314,-0.8,3.152,True,176.512
321.1,-110.224,-0.8,3.152,True,176.512
321.2,-110.257,-0.8,3.152,True,176.512
321.3,-110.167,-0.8,3.152,True,176.512
321.4,-110.138,-0.8,3.152,True,176.512
321.5,-110.081,-0.8,3.152,True,176.512
321.6,-110.028,-0.8,3.152,True,176.512
321.7,-109.99,-0.8,3.152,True,176.512
321.8,-110.028,-0.8,3.152,True,176.512
321.9,-109.909,-0.8,3.152,True,176.512
322.0,-109.833,-0.8,3.152,True,176.512
322.1,-109.804,-0.8,3.152,True,176.512
322.2,-109.761,-0.8,3.152,True,176.512
322.3,-109.814,-0.8,3.152,True,176.512
322.4,-109.685,-0.8,3.152,True,176.512
322.5,-109.661,-0.8,3.152,True,176.512
322.6,-109.594,-0.8,3.152,True,176.512
322.7,-109.513,-0.8,3.152,True,176.512
322.8,-109.518,-0.8,3.152,True,176.512
322.9,-109.585,-0.8,3.152,True,176.512
323.0,-109.437,-0.8,3.152,True,176.512
323.1,-109.294,-0.8,3.152,True,176.512
323.2,-109.418,-0.8,3.152,True,176.512
323.3,-109.256,-0.8,3.152,True,176.512
323.4,-109.27,-0.8,3.152,True,176.512
323.5,-109.399,-0.8,3.152,True,176.512
323.6,-109.284,-0.8,3.152,True,176.512
323.7,-109.375,-0.8,3.152,True,176.512
323.8,-109.28,-0.8,3.152,True,176.512
323.9,-109.222,-0.8,3.152,True,176.512
324.0,-109.237,-0.8,3.152,True,176.512
324.1,-109.146,-0.8,3.152,True,176.512
324.2,-109.06,-0.8,3.152,True,176.512
324.3,-109.041,-0.8,3.152,True,176.512
324.4,-108.893,-0.8,3.152,True,176.512
324.5,-108.898,-0.8,3.152,True,176.512
324.6,-108.97,-0.8,3.152,True,176.512
324.7,-108.85,-0.8,3.152,True,176.512
324.8,-108.931,-0.8,3.152,True,176.512
324.9,-108.855,-0.8,3.152,True,176.512
325.0,-108.812,-0.8,3.152,True,176.512
325.1,-108.741,-0.8,3.152,True,176.512
325.2,-108.769,-0.8,3.152,True,176.512
325.3,-108.684,-0.8,3.152,True,176.512
325.4,-108.703,-0.8,3.152,True,176.512
325.5,-108.639,-0.8,3.152,True,176.512
325.6,-108.588,-0.8,3.152,True,176.512
325.7,-108.583,-0.8,3.152,True,176.512
325.8,-108.517,-0.8,3.152,True,176.512
325.9,-108.531,-0.8,3.152,True,176.512
326.0,-108.479,-0.8,3.152,True,176.512
326.1,-108.44,-0.8,3.152,True,176.512
326.2,-108.374,-0.8,3.152,True,176.512
326.3,-108.345,-0.8,3.152,True,176.512
326.4,-108.335,-0.8,3.152,True,176.512
326.5,-108.283,-0.8,3.152,True,176.512
326.6,-108.231,-0.8,3.152,True,176.512
326.7,-108.312,-0.8,3.152,True,176.512
326.8,-108.192,-0.8,3.152,True,176.512
326.9,-108.13,-0.8,3.152,True,176.512
327.0,-108.083,-0.8,3.152,True,176.512
327.1,-108.097,-0.8,3.152,True,176.512
327.2,-108.068,-0.8,3.152,True,176.512
327.3,-108.002,-0.8,3.152,True,176.512
327.4,-107.906,-0.8,3.152,True,176.512
327.5,-107.94,-0.8,3.152,True,176.512
327.6,-107.863,-0.8,3.152,True,176.512
327.7,-107.844,-0.8,3.152,True,176.512
327.8,-107.854,-0.8,3.152,True,176.512
327.9,-107.93,-0.8,3.152,True,176.512
328.0,-107.84,-0.8,3.152,True,176.512
328.1,-107.773,-0.8,3.152,True,176.512
328.2,-107.735,-0.8,3.152,True,176.512
328.3,-107.634,-0.8,3.152,True,176.512
328.4,-107.649,-0.8,3.152,True,176.512
328.5,-107.614,-0.8,3.152,True,176.512
328.6,-107.587,-0.8,3.152,True,176.512
328.7,-107.587,-0.8,3.152,True,176.512
328.8,-107.596,-0.8,3.152,True,176.512
328.9,-107.558,-0.8,3.152,True,176.512
329.0,-107.425,-0.8,3.152,True,176.512
329.1,-107.334,-0.8,3.152,True,176.512
329.2,-107.377,-0.8,3.152,True,176.512
329.3,-107.315,-0.8,3.152,True,176.512
329.4,-107.301,-0.8,3.152,True,176.512
329.5,-107.31,-0.8,3.152,True,176.512
329.6,-107.305,-0.8,3.152,True,176.512
329.7,-107.291,-0.8,3.152,True,176.512
329.8,-107.282,-0.8,3.152,True,176.512
329.9,-107.162,-0.8,3.152,True,176.512
330.0,-107.177,-0.8,3.152,True,176.512
330.1,-107.08,-0.8,3.152,True,176.512
330.2,-107.019,-0.8,3.152,True,176.512
330.3,-106.962,-0.8,3.152,True,176.512
330.4,-106.953,-0.8,3.152,True,176.512
330.5,-106.848,-0.8,3.152,True,176.512
330.6,-106.824,-0.8,3.152,True,176.512
330.7,-106.876,-0.8,3.152,True,176.512
330.8,-106.996,-0.8,3.152,True,176.512
330.9,-106.914,-0.8,3.152,True,176.512
331.0,-106.786,-0.8,3.152,True,176.512
331.1,-106.8,-0.8,3.152,True,176.512
331.2,-106.734,-0.8,3.152,True,176.512
331.3,-106.667,-0.8,3.152,True,176.512
331.4,-106.686,-0.8,3.152,True,176.512
331.5,-106.576,-0.8,3.152,True,176.512
331.6,-106.566,-0.8,3.152,True,176.512
331.7,-106.547,-0.8,3.152,True,176.512
331.8,-106.409,-0.8,3.152,True,176.512
331.9,-106.371,-0.8,3.152,True,176.512
332.0,-106.433,-0.8,3.152,True,176.512
332.1,-106.321,-0.8,3.152,True,176.512
332.2,-106.242,-0.8,3.152,True,176.512
332.3,-106.237,-0.8,3.152,True,176.512
332.4,-106.352,-0.8,3.152,True,176.512
332.5,-106.161,-0.8,3.152,True,176.512
332.6,-106.318,-0.8,3.152,True,176.512
332.7,-106.209,-0.8,3.152,True,176.512
332.8,-106.137,-0.8,3.152,True,176.512
332.9,-106.218,-0.8,3.152,True,176.512
333.0,-106.156,-0.8,3.152,True,176.512
333.1,-106.113,-0.8,3.152,True,176.512
333.2,-106.08,-0.8,3.152,True,176.512
333.3,-106.057,-0.8,3.152,True,176.512
333.4,-106.032,-0.8,3.152,True,176.512
333.5,-106.004,-0.8,3.152,True,176.512
333.6,-105.927,-0.8,3.152,True,176.512
333.7,-105.875,-0.8,3.152,True,176.512
333.8,-105.975,-0.8,3.152,True,176.512
333.9,-105.842,-0.8,3.152,True,176.512
334.0,-105.689,-0.8,3.152,True,176.512
334.1,-105.865,-0.8,3.152,True,176.512
334.2,-105.808,-0.8,3.152,True,176.512
334.3,-105.66,-0.8,3.152,True,176.512
334.4,-105.784,-0.8,3.152,True,176.512
334.5,-105.622,-0.8,3.152,True,176.512
334.6,-105.594,-0.8,3.152,True,176.512
334.7,-105.656,-0.8,3.152,True,176.512
334.8,-105.608,-0.8,3.152,True,176.512
334.9,-105.465,-0.8,3.152,True,176.512
335.0,-105.412,-0.8,3.152,True,176.512
335.1,-105.474,-0.8,3.152,True,176.512
335.2,-105.465,-0.8,3.152,True,176.512
335.3,-105.379,-0.8,3.152,True,176.512
335.4,-105.422,-0.8,3.152,True,176.512
335.5,-105.312,-0.8,3.152,True,176.512
335.6,-105.307,-0.8,3.152,True,176.512
335.7,-105.265,-0.8,3.152,True,176.512
335.8,-105.245,-0.8,3.152,True,176.512
335.9,-105.198,-0.8,3.152,True,176.512
336.0,-105.164,-0.8,3.152,True,176.512
336.1,-105.155,-0.8,3.152,True,176.512
336.2,-105.088,-0.8,3.152,True,176.512
336.3,-105.045,-0.8,3.152,True,176.512
336.4,-105.074,-0.8,3.152,True,176.512
336.5,-105.06,-0.8,3.152,True,176.512
336.6,-104.945,-0.8,3.152,True,176.512
336.7,-105.007,-0.8,3.152,True,176.512
336.8,-104.845,-0.8,3.15,True,176.4
336.9,-104.854,-0.8,3.15,True,176.4
337.0,-104.826,-0.8,3.15,True,176.4
337.1,-104.831,-0.8,3.15,True,176.4
337.2,-104.764,-0.8,3.15,True,176.4
337.3,-104.716,-0.8,3.152,True,176.512
337.4,-104.759,-0.8,3.152,True,176.512
337.5,-104.707,-0.8,3.152,True,176.512
337.6,-104.692,-0.8,3.152,True,176.512
337.7,-104.621,-0.8,3.152,True,176.512
337.8,-104.683,-0.8,3.152,True,176.512
337.9,-104.621,-0.8,3.152,True,176.512
338.0,-104.573,-0.8,3.152,True,176.512
338.1,-104.607,-0.8,3.152,True,176.512
338.2,-104.411,-0.8,3.152,True,176.512
338.3,-104.435,-0.8,3.152,True,176.512
338.4,-104.349,-0.8,3.152,True,176.512
338.5,-104.368,-0.8,3.152,True,176.512
338.6,-104.382,-0.8,3.152,True,176.512
338.7,-104.329,-0.8,3.152,True,176.512
338.8,-104.32,-0.8,3.152,True,176.512
338.9,-104.244,-0.8,3.152,True,176.512
339.0,-104.12,-0.8,3.152,True,176.512
339.1,-104.216,-0.8,3.152,True,176.512
339.2,-104.154,-0.8,3.152,True,176.512
339.3,-104.13,-0.8,3.152,True,176.512
339.4,-104.149,-0.8,3.152,True,176.512
339.5,-104.01,-0.8,3.152,True,176.512
339.6,-103.977,-0.8,3.152,True,176.512
339.7,-103.958,-0.8,3.152,True,176.512
339.8,-103.801,-0.8,3.152,True,176.512
339.9,-103.71,-0.8,3.152,True,176.512
340.0,-103.92,-0.8,3.152,True,176.512
340.1,-103.739,-0.8,3.152,True,176.512
340.2,-103.6,-0.8,3.152,True,176.512
340.3,-103.753,-0.8,3.152,True,176.512
340.4,-103.672,-0.8,3.152,True,176.512
340.5,-103.562,-0.8,3.152,True,176.512
340.6,-103.634,-0.8,3.152,True,176.512
340.7,-103.61,-0.8,3.152,True,176.512
340.8,-103.562,-0.8,3.152,True,176.512
340.9,-103.577,-0.8,3.152,True,176.512
341.0,-103.553,-0.8,3.152,True,176.512
341.1,-103.486,-0.8,3.152,True,176.512
341.2,-103.491,-0.8,3.152,True,176.512
341.3,-103.424,-0.8,3.152,True,176.512
341.4,-103.472,-0.8,3.152,True,176.512
341.5,-103.434,-0.8,3.152,True,176.512
341.6,-103.418,-0.8,3.152,True,176.512
341.7,-103.4,-0.8,3.152,True,176.512
341.8,-103.367,-0.8,3.152,True,176.512
341.9,-103.327,-0.8,3.152,True,176.512
342.0,-103.281,-0.8,3.152,True,176.512
342.1,-103.262,-0.8,3.152,True,176.512
342.2,-103.133,-0.8,3.152,True,176.512
342.3,-103.219,-0.8,3.152,True,176.512
342.4,-103.138,-0.8,3.152,True,176.512
342.5,-103.095,-0.8,3.152,True,176.512
342.6,-103.152,-0.8,3.152,True,176.512
342.7,-103.085,-0.8,3.152,True,176.512
342.8,-103.066,-0.8,3.152,True,176.512
342.9,-103.062,-0.8,3.152,True,176.512
343.0,-103.023,-0.8,3.152,True,176.512
343.1,-102.957,-0.8,3.152,True,176.512
343.2,-102.995,-0.8,3.152,True,176.512
343.3,-102.947,-0.8,3.152,True,176.512
343.4,-102.919,-0.8,3.152,True,176.512
343.5,-102.89,-0.8,3.152,True,176.512
343.6,-102.852,-0.8,3.152,True,176.512
343.7,-102.814,-0.8,3.152,True,176.512
343.8,-102.752,-0.8,3.152,True,176.512
343.9,-102.79,-0.8,3.152,True,176.512
344.0,-102.728,-0.8,3.152,True,176.512
344.1,-102.694,-0.8,3.152,True,176.512
344.2,-102.699,-0.8,3.152,True,176.512
344.3,-102.718,-0.8,3.152,True,176.512
344.4,-102.666,-0.8,3.152,True,176.512
344.5,-102.632,-0.8,3.152,True,176.512
344.6,-102.585,-0.8,3.152,True,176.512
344.7,-102.585,-0.8,3.152,True,176.512
344.8,-102.53,-0.8,3.152,True,176.512
344.9,-102.466,-0.8,3.152,True,176.512
345.0,-102.485,-0.8,3.152,True,176.512
345.1,-102.485,-0.8,3.152,True,176.512
345.2,-102.451,-0.8,3.152,True,176.512
345.3,-102.365,-0.8,3.152,True,176.512
345.4,-102.442,-0.8,3.152,True,176.512
345.5,-102.337,-0.8,3.152,True,176.512
345.6,-102.284,-0.8,3.152,True,176.512
345.7,-102.327,-0.8,3.152,True,176.512
345.8,-102.342,-0.8,3.142,True,175.952
345.9,-102.251,-0.8,3.142,True,175.952
346.0,-102.16,-0.8,3.142,True,175.952
346.1,-102.179,-0.8,3.142,True,175.952
346.2,-102.16,-0.8,3.142,True,175.952
346.3,-102.07,-0.8,3.142,True,175.952
346.4,-102.117,-0.8,3.142,True,175.952
346.5,-102.032,-0.8,3.142,True,175.952
346.6,-102.022,-0.8,3.142,True,175.952
346.7,-102.098,-0.8,3.142,True,175.952
346.8,-101.927,-0.8,3.142,True,175.952
346.9,-101.989,-0.8,3.142,True,175.952
347.0,-102.008,-0.8,3.142,True,175.952
347.1,-101.941,-0.8,3.142,True,175.952
347.2,-101.927,-0.8,3.142,True,175.952
347.3,-101.903,-0.8,3.142,True,175.952
347.4,-101.879,-0.8,3.142,True,175.952
347.5,-101.873,-0.8,3.142,True,175.952
347.6,-101.86,-0.8,3.142,True,175.952
347.7,-101.85,-0.8,3.142,True,175.952
347.8,-101.788,-0.8,3.142,True,175.952
347.9,-101.726,-0.8,3.142,True,175.952
348.0,-101.717,-0.8,3.142,True,175.952
348.1,-101.636,-0.8,3.142,True,175.952
348.2,-101.641,-0.8,3.142,True,175.952
348.3,-101.631,-0.8,3.152,True,176.512
348.4,-101.645,-0.8,3.152,True,176.512
348.5,-101.602,-0.8,3.152,True,176.512
348.6,-101.526,-0.8,3.152,True,176.512
348.7,-101.645,-0.8,3.152,True,176.512
348.8,-101.574,-0.8,3.142,True,175.952
348.9,-101.545,-0.8,3.142,True,175.952
349.0,-101.56,-0.8,3.142,True,175.952
349.1,-101.469,-0.8,3.142,True,175.952
349.2,-101.402,-0.8,3.142,True,175.952
349.3,-101.426,-0.8,3.142,True,175.952
349.4,-101.221,-0.8,3.142,True,175.952
349.5,-101.388,-0.8,3.142,True,175.952
349.6,-101.259,-0.8,3.142,True,175.952
349.7,-101.293,-0.8,3.142,True,175.952
349.8,-101.25,-0.8,3.142,True,175.952
349.9,-101.316,-0.8,3.142,True,175.952
350.0,-101.25,-0.8,3.142,True,175.952
350.1,-101.149,-0.8,3.142,True,175.952
350.2,-101.221,-0.8,3.142,True,175.952
350.3,-101.269,-0.8,3.142,True,175.952
350.4,-101.045,-0.8,3.142,True,175.952
350.5,-101.097,-0.8,3.142,True,175.952
350.6,-101.049,-0.8,3.142,True,175.952
350.7,-101.021,-0.8,3.142,True,175.952
350.8,-101.035,-0.8,3.142,True,175.952
350.9,-101.016,-0.8,3.142,True,175.952
351.0,-100.997,-0.8,3.142,True,175.952
351.1,-100.916,-0.8,3.142,True,175.952
351.2,-100.964,-0.8,3.142,True,175.952
351.3,-100.859,-0.8,3.142,True,175.952
351.4,-100.916,-0.8,3.142,True,175.952
351.5,-100.93,-0.8,3.142,True,175.952
351.6,-100.881,-0.8,3.142,True,175.952
351.7,-100.811,-0.8,3.142,True,175.952
351.8,-100.868,-0.8,3.142,True,175.952
351.9,-100.687,-0.8,3.142,True,175.952
352.0,-100.692,-0.8,3.142,True,175.952
352.1,-100.648,-0.8,3.142,True,175.952
352.2,-100.625,-0.8,3.142,True,175.952
352.3,-100.587,-0.8,3.142,True,175.952
352.4,-100.639,-0.8,3.142,True,175.952
352.5,-100.692,-0.8,3.142,True,175.952
352.6,-100.515,-0.8,3.142,True,175.952
352.7,-100.577,-0.8,3.142,True,175.952
352.8,-100.639,-0.8,3.142,True,175.952
352.9,-100.549,-0.8,3.142,True,175.952
