time_s,force_V_raw,force_V
201.5,7.602,1.5202
202.0,7.588,1.5202
202.5,7.601,1.5202
203.0,7.601,1.5202
203.5,7.603,1.52
204.0,7.6,1.52
204.5,7.598,1.52
205.0,7.6,1.52
205.5,7.598,1.52
206.0,7.6,1.52
206.5,7.602,1.52
207.0,7.599,1.5198
207.5,7.588,1.52
208.0,7.601,1.5198
208.5,7.6,1.5198
209.0,7.597,1.5196
209.5,7.6,1.5196
210.0,7.598,1.5196
210.5,7.599,1.5196
211.0,7.598,1.5196
211.5,7.588,1.5196
212.0,7.588,1.5196
212.5,7.6,1.5196
213.0,7.588,1.5196
213.5,7.598,1.5196
214.0,7.588,1.5196
214.5,7.6,1.5196
215.0,7.597,1.5196
215.5,7.601,1.5196
216.0,7.598,1.5196
216.5,7.603,1.5196
217.0,7.598,1.5196
217.5,7.588,1.5196
218.0,7.586,1.5196
218.5,7.597,1.5196
219.0,7.6,1.5196
219.5,7.598,1.5196
220.0,7.601,1.5196
220.5,7.598,1.5196
221.0,7.601,1.5196
221.5,7.598,1.5196
222.0,7.598,1.5196
222.5,7.601,1.5196
223.0,7.6,1.5196
223.5,7.597,1.5196
224.0,7.605,1.5196
224.5,7.6,1.5196
225.0,7.599,1.5196
225.5,7.588,1.5196
226.0,7.588,1.5196
226.5,7.6,1.5196
227.0,7.597,1.5196
227.5,7.598,1.5196
228.0,7.588,1.5194
228.5,7.601,1.5194
229.0,7.598,1.5194
229.5,7.6,1.5194
230.0,7.597,1.5194
230.5,7.597,1.5194
231.0,7.597,1.5194
231.5,7.598,1.5194
232.0,7.586,1.5194
232.5,7.594,1.5194
233.0,7.595,1.5194
233.5,7.596,1.5194
234.0,7.594,1.5194
234.5,7.597,1.5192
235.0,7.588,1.5192
235.5,7.595,1.5192
236.0,7.585,1.5192
236.5,7.595,1.5192
237.0,7.598,1.519
237.5,7.597,1.5192
238.0,7.597,1.5192
238.5,7.595,1.5194
239.0,7.597,1.5194
239.5,7.588,1.5194
240.0,7.597,1.5194
240.5,7.598,1.5194
241.0,7.597,1.5194
241.5,7.598,1.5194
242.0,7.595,1.5194
242.5,7.597,1.5194
243.0,7.595,1.5194
243.5,7.597,1.5194
244.0,7.597,1.5196
244.5,7.597,1.5196
245.0,7.6,1.52
245.5,7.6,1.52
246.0,7.604,1.5206
246.5,7.603,1.5208
247.0,7.605,1.5210000000000001
247.5,7.606,1.5210000000000001
248.0,7.607,1.5211999999999999
248.5,7.609,1.5211999999999999
249.0,7.606,1.5211999999999999
249.5,7.608,1.5214
250.0,7.609,1.5214
250.5,7.606,1.5215999999999998
251.0,7.605,1.5215999999999998
251.5,7.608,1.5218
252.0,7.607,1.5218
252.5,7.614,1.5222
253.0,7.613,1.5222
253.5,7.611,1.5222
254.0,7.611,1.5222
254.5,7.611,1.5224
255.0,7.611,1.5224
255.5,7.615,1.5224
256.0,7.612,1.5226000000000002
256.5,7.614,1.5226000000000002
257.0,7.615,1.5226000000000002
257.5,7.614,1.5228
258.0,7.616,1.5228
258.5,7.612,1.5228
259.0,7.613,1.5228
259.5,7.615,1.5228
260.0,7.613,1.5228
260.5,7.612,1.5228
261.0,7.614,1.5228
261.5,7.614,1.5228
262.0,7.614,1.5228
262.5,7.616,1.5228
263.0,7.614,1.5228
263.5,7.614,1.5228
264.0,7.613,1.5228
264.5,7.615,1.5228
265.0,7.613,1.5228
265.5,7.614,1.5228
266.0,7.615,1.5228
266.5,7.615,1.5230000000000001
267.0,7.615,1.5230000000000001
267.5,7.615,1.5230000000000001
268.0,7.613,1.5230000000000001
268.5,7.615,1.5230000000000001
269.0,7.614,1.5230000000000001
269.5,7.617,1.5230000000000001
270.0,7.615,1.5230000000000001
270.5,7.615,1.5230000000000001
271.0,7.614,1.5230000000000001
271.5,7.615,1.5230000000000001
272.0,7.615,1.5230000000000001
272.5,7.616,1.5230000000000001
273.0,7.613,1.5230000000000001
273.5,7.615,1.5230000000000001
274.0,7.618,1.5230000000000001
274.5,7.614,1.5230000000000001
275.0,7.616,1.5230000000000001
275.5,7.619,1.5230000000000001
276.0,7.615,1.5230000000000001
276.5,7.616,1.5230000000000001
277.0,7.615,1.5230000000000001
277.5,7.613,1.5230000000000001
278.0,7.612,1.5230000000000001
278.5,7.61,1.5230000000000001
279.0,7.612,1.5230000000000001
279.5,7.615,1.5230000000000001
280.0,7.613,1.5230000000000001
280.5,7.616,1.5230000000000001
281.0,7.614,1.5230000000000001
281.5,7.614,1.5230000000000001
282.0,7.614,1.5230000000000001
282.5,7.618,1.5230000000000001
283.0,7.615,1.5230000000000001
283.5,7.62,1.5230000000000001
284.0,7.615,1.5230000000000001
284.5,7.615,1.5230000000000001
285.0,7.615,1.5230000000000001
285.5,7.616,1.5231999999999999
286.0,7.615,1.5231999999999999
286.5,7.619,1.5231999999999999
287.0,7.618,1.5231999999999999
287.5,7.615,1.5231999999999999
288.0,7.617,1.5231999999999999
288.5,7.619,1.5231999999999999
289.0,7.616,1.5231999999999999
289.5,7.615,1.5231999999999999
290.0,7.618,1.5234
290.5,7.621,1.5234
291.0,7.618,1.5234
291.5,7.621,1.5234
292.0,7.615,1.5234
292.5,7.616,1.5234
293.0,7.616,1.5234
293.5,7.616,1.5234
294.0,7.617,1.5234
294.5,7.618,1.5234
295.0,7.617,1.5234
295.5,7.615,1.5234
296.0,7.617,1.5234
296.5,7.615,1.5234
297.0,7.618,1.5234
297.5,7.615,1.5234
298.0,7.619,1.5234
298.5,7.617,1.5234
299.0,7.618,1.5234
299.5,7.615,1.5234
300.0,7.615,1.5234
300.5,7.618,1.5234
301.0,7.618,1.5234
301.5,7.617,1.5234
302.0,7.617,1.5234
302.5,7.621,1.5234
303.0,7.619,1.5234
303.5,7.616,1.5234
304.0,7.617,1.5234
304.5,7.618,1.5234
305.0,7.614,1.5234
305.5,7.617,1.5234
306.0,7.618,1.5234
306.5,7.617,1.5234
307.0,7.62,1.5234
307.5,7.616,1.5236
308.0,7.618,1.5234
308.5,7.616,1.5234
309.0,7.618,1.5234
309.5,7.617,1.5234
310.0,7.618,1.5234
310.5,7.615,1.5234
311.0,7.618,1.5234
311.5,7.617,1.5234
312.0,7.618,1.5234
312.5,7.619,1.5234
313.0,7.614,1.5234
313.5,7.617,1.5234
314.0,7.615,1.5234
314.5,7.614,1.5234
315.0,7.617,1.5231999999999999
315.5,7.623,1.5230000000000001
316.0,7.615,1.5230000000000001
316.5,7.616,1.5230000000000001
317.0,7.615,1.5230000000000001
317.5,7.617,1.5230000000000001
318.0,7.615,1.5230000000000001
318.5,7.617,1.5230000000000001
319.0,7.614,1.5230000000000001
319.5,7.615,1.5230000000000001
320.0,7.615,1.5230000000000001
320.5,7.615,1.5230000000000001
321.0,7.614,1.5230000000000001
321.5,7.617,1.5230000000000001
322.0,7.618,1.5230000000000001
322.5,7.616,1.5230000000000001
323.0,7.613,1.5230000000000001
323.5,7.614,1.5230000000000001
324.0,7.615,1.5230000000000001
324.5,7.614,1.5230000000000001
325.0,7.615,1.5230000000000001
325.5,7.613,1.5230000000000001
326.0,7.615,1.5230000000000001
326.5,7.612,1.5230000000000001
