time_s,current_uA,applied_V,force_V_raw,force_V,force_mN,stress_MPa
11.8,19742.3,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
11.9,19738.5,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
12.0,19735.7,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
12.1,19733.7,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
12.2,19733.3,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
12.3,19732.3,0.8,7.763,1.5534,88.46612999999999,0.03119398095909732
12.4,19733.3,0.8,7.763,1.5534,88.46612999999999,0.03119398095909732
12.5,19733.7,0.8,7.763,1.5534,88.46612999999999,0.03119398095909732
12.6,19730.4,0.8,7.763,1.5534,88.46612999999999,0.03119398095909732
12.7,19730.9,0.8,7.763,1.5534,88.46612999999999,0.03119398095909732
12.8,19732.3,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
12.9,19729.0,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
13.0,19730.9,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
13.1,19730.4,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
13.2,19729.9,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
13.3,19727.1,0.8,7.766,1.5534,88.46612999999999,0.03119398095909732
13.4,19726.6,0.8,7.766,1.5534,88.46612999999999,0.03119398095909732
13.5,19725.6,0.8,7.766,1.5534,88.46612999999999,0.03119398095909732
13.6,19727.5,0.8,7.766,1.5534,88.46612999999999,0.03119398095909732
13.7,19729.5,0.8,7.766,1.5534,88.46612999999999,0.03119398095909732
13.8,19730.4,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
13.9,19732.3,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
14.0,19731.8,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
14.1,19732.0,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
14.2,19731.8,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
14.3,19731.8,0.8,7.763,1.5534,88.46612999999999,0.03119398095909732
14.4,19734.7,0.8,7.763,1.5534,88.46612999999999,0.03119398095909732
14.5,19737.6,0.8,7.763,1.5534,88.46612999999999,0.03119398095909732
14.6,19735.2,0.8,7.763,1.5534,88.46612999999999,0.03119398095909732
14.7,19734.7,0.8,7.763,1.5534,88.46612999999999,0.03119398095909732
14.8,19734.7,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
14.9,19735.7,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
15.0,19737.1,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
15.1,19734.7,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
15.2,19737.6,0.8,7.767,1.5534,88.46612999999999,0.03119398095909732
15.3,19740.9,0.8,7.774,1.5542,88.51169,0.03121004583921016
15.4,19740.4,0.8,7.774,1.5542,88.51169,0.03121004583921016
15.5,19740.9,0.8,7.774,1.5542,88.51169,0.03121004583921016
15.6,19740.9,0.8,7.774,1.5542,88.51169,0.03121004583921016
15.7,19745.7,0.8,7.774,1.5542,88.51169,0.03121004583921016
15.8,19747.6,0.8,7.776,1.5544,88.52308000000001,0.03121406205923837
15.9,19749.5,0.8,7.776,1.5544,88.52308000000001,0.03121406205923837
16.0,19750.0,0.8,7.776,1.5544,88.52308000000001,0.03121406205923837
16.1,19751.3,0.8,7.776,1.5544,88.52308000000001,0.03121406205923837
16.2,19753.3,0.8,7.776,1.5544,88.52308000000001,0.03121406205923837
16.3,19752.3,0.8,7.771,1.5546,88.53447,0.031218078279266575
16.4,19755.0,0.8,7.771,1.5546,88.53447,0.031218078279266575
16.5,19757.1,0.8,7.771,1.5546,88.53447,0.031218078279266575
16.6,19757.1,0.8,7.771,1.5546,88.53447,0.031218078279266575
16.7,19758.7,0.8,7.771,1.5546,88.53447,0.031218078279266575
16.8,19760.4,0.8,7.772,1.5546,88.53447,0.031218078279266575
16.9,19760.0,0.8,7.772,1.5546,88.53447,0.031218078279266575
17.0,19763.8,0.8,7.772,1.5546,88.53447,0.031218078279266575
17.1,19764.3,0.8,7.772,1.5546,88.53447,0.031218078279266575
17.2,19762.8,0.8,7.772,1.5546,88.53447,0.031218078279266575
17.3,19766.2,0.8,7.776,1.5546,88.53447,0.031218078279266575
17.4,19769.5,0.8,7.776,1.5546,88.53447,0.031218078279266575
17.5,19771.4,0.8,7.776,1.5546,88.53447,0.031218078279266575
17.6,19771.9,0.8,7.776,1.5546,88.53447,0.031218078279266575
17.7,19771.9,0.8,7.776,1.5546,88.53447,0.031218078279266575
17.8,19774.8,0.8,7.774,1.5546,88.53447,0.031218078279266575
17.9,19779.0,0.8,7.774,1.5546,88.53447,0.031218078279266575
18.0,19782.9,0.8,7.774,1.5546,88.53447,0.031218078279266575
18.1,19786.2,0.8,7.774,1.5546,88.53447,0.031218078279266575
18.2,19788.1,0.8,7.774,1.5546,88.53447,0.031218078279266575
18.3,19790.0,0.8,7.773,1.5548,88.54586,0.031222094499294785
18.4,19791.4,0.8,7.773,1.5548,88.54586,0.031222094499294785
18.5,19798.1,0.8,7.773,1.5548,88.54586,0.031222094499294785
18.6,19796.7,0.8,7.773,1.5548,88.54586,0.031222094499294785
18.7,19799.5,0.8,7.773,1.5548,88.54586,0.031222094499294785
18.8,19805.7,0.8,7.776,1.5548,88.54586,0.031222094499294785
18.9,19807.2,0.8,7.776,1.5548,88.54586,0.031222094499294785
19.0,19810.0,0.8,7.776,1.5548,88.54586,0.031222094499294785
19.1,19813.9,0.8,7.776,1.5548,88.54586,0.031222094499294785
19.2,19816.2,0.8,7.776,1.5548,88.54586,0.031222094499294785
19.3,19818.6,0.8,7.774,1.5548,88.54586,0.031222094499294785
19.4,19825.8,0.8,7.774,1.5548,88.54586,0.031222094499294785
19.5,19827.2,0.8,7.774,1.5548,88.54586,0.031222094499294785
19.6,19832.0,0.8,7.774,1.5548,88.54586,0.031222094499294785
19.7,19831.0,0.8,7.774,1.5548,88.54586,0.031222094499294785
19.8,19833.4,0.8,7.773,1.5548,88.54586,0.031222094499294785
19.9,19838.6,0.8,7.773,1.5548,88.54586,0.031222094499294785
20.0,19839.6,0.8,7.773,1.5548,88.54586,0.031222094499294785
20.1,19842.5,0.8,7.773,1.5548,88.54586,0.031222094499294785
20.2,19846.3,0.8,7.773,1.5548,88.54586,0.031222094499294785
20.3,19852.0,0.8,7.787,1.5552,88.56864,0.0312301269393512
20.4,19855.8,0.8,7.787,1.5552,88.56864,0.0312301269393512
20.5,19859.6,0.8,7.787,1.5552,88.56864,0.0312301269393512
20.6,19862.5,0.8,7.787,1.5552,88.56864,0.0312301269393512
20.7,19863.0,0.8,7.787,1.5552,88.56864,0.0312301269393512
20.8,19866.3,0.8,7.773,1.5552,88.56864,0.0312301269393512
20.9,19871.5,0.8,7.773,1.5552,88.56864,0.0312301269393512
21.0,19876.3,0.8,7.773,1.5552,88.56864,0.0312301269393512
21.1,19879.2,0.8,7.773,1.5552,88.56864,0.0312301269393512
21.2,19883.9,0.8,7.773,1.5552,88.56864,0.0312301269393512
21.3,19885.9,0.8,7.773,1.5552,88.56864,0.0312301269393512
21.4,19888.2,0.8,7.773,1.5552,88.56864,0.0312301269393512
21.5,19891.6,0.8,7.773,1.5552,88.56864,0.0312301269393512
21.6,19897.3,0.8,7.773,1.5552,88.56864,0.0312301269393512
21.7,19899.7,0.8,7.773,1.5552,88.56864,0.0312301269393512
21.8,19904.0,0.8,7.776,1.5552,88.56864,0.0312301269393512
21.9,19910.7,0.8,7.776,1.5552,88.56864,0.0312301269393512
22.0,19911.6,0.8,7.776,1.5552,88.56864,0.0312301269393512
22.1,19917.3,0.8,7.776,1.5552,88.56864,0.0312301269393512
22.2,19922.1,0.8,7.776,1.5552,88.56864,0.0312301269393512
22.3,19925.9,0.8,7.781,1.5562,88.62559,0.031250208039492244
22.4,19929.2,0.8,7.781,1.5562,88.62559,0.031250208039492244
22.5,19929.7,0.8,7.781,1.5562,88.62559,0.031250208039492244
22.6,19933.1,0.8,7.781,1.5562,88.62559,0.031250208039492244
22.7,19939.7,0.8,7.781,1.5562,88.62559,0.031250208039492244
22.8,19945.9,0.8,7.781,1.5562,88.62559,0.031250208039492244
22.9,19950.7,0.8,7.781,1.5562,88.62559,0.031250208039492244
23.0,19955.5,0.8,7.781,1.5562,88.62559,0.031250208039492244
23.1,19956.9,0.8,7.781,1.5562,88.62559,0.031250208039492244
23.2,19964.1,0.8,7.781,1.5562,88.62559,0.031250208039492244
23.3,19965.0,0.8,7.787,1.5566,88.64837,0.031258240479548664
23.4,19966.4,0.8,7.787,1.5566,88.64837,0.031258240479548664
23.5,19971.2,0.8,7.787,1.5566,88.64837,0.031258240479548664
23.6,19975.0,0.8,7.787,1.5566,88.64837,0.031258240479548664
23.7,19980.3,0.8,7.787,1.5566,88.64837,0.031258240479548664
23.8,19987.9,0.8,7.733,1.5568,88.65976,0.03126225669957687
23.9,19992.7,0.8,7.733,1.5568,88.65976,0.03126225669957687
24.0,19997.4,0.8,7.733,1.5568,88.65976,0.03126225669957687
24.1,20002.7,0.8,7.733,1.5568,88.65976,0.03126225669957687
24.2,20010.3,0.8,7.733,1.5568,88.65976,0.03126225669957687
24.3,20014.6,0.8,7.786,1.5572,88.68254,0.03127028913963329
24.4,20017.9,0.8,7.786,1.5572,88.68254,0.03127028913963329
24.5,20024.1,0.8,7.786,1.5572,88.68254,0.03127028913963329
24.6,20028.9,0.8,7.786,1.5572,88.68254,0.03127028913963329
24.7,20035.6,0.8,7.786,1.5572,88.68254,0.03127028913963329
24.8,20038.4,0.8,7.786,1.5572,88.68254,0.03127028913963329
24.9,20042.3,0.8,7.786,1.5572,88.68254,0.03127028913963329
25.0,20043.7,0.8,7.786,1.5572,88.68254,0.03127028913963329
25.1,20048.0,0.8,7.786,1.5572,88.68254,0.03127028913963329
25.2,20055.6,0.8,7.786,1.5572,88.68254,0.03127028913963329
25.3,20057.5,0.8,7.786,1.5572,88.68254,0.03127028913963329
25.4,20063.7,0.8,7.786,1.5572,88.68254,0.03127028913963329
25.5,20068.0,0.8,7.786,1.5572,88.68254,0.03127028913963329
25.6,20068.5,0.8,7.786,1.5572,88.68254,0.03127028913963329
25.7,20075.2,0.8,7.786,1.5572,88.68254,0.03127028913963329
25.8,20081.8,0.8,7.786,1.5572,88.68254,0.03127028913963329
25.9,20085.7,0.8,7.786,1.5572,88.68254,0.03127028913963329
26.0,20090.9,0.8,7.786,1.5572,88.68254,0.03127028913963329
26.1,20098.5,0.8,7.786,1.5572,88.68254,0.03127028913963329
26.2,20102.8,0.8,7.786,1.5572,88.68254,0.03127028913963329
26.3,20109.0,0.8,7.786,1.5572,88.68254,0.03127028913963329
26.4,20111.9,0.8,7.786,1.5572,88.68254,0.03127028913963329
26.5,20117.1,0.8,7.786,1.5572,88.68254,0.03127028913963329
26.6,20122.8,0.8,7.786,1.5572,88.68254,0.03127028913963329
26.7,20127.1,0.8,7.786,1.5572,88.68254,0.03127028913963329
26.8,20133.3,0.8,7.784,1.5572,88.68254,0.03127028913963329
26.9,20143.3,0.8,7.784,1.5572,88.68254,0.03127028913963329
27.0,20141.4,0.8,7.784,1.5572,88.68254,0.03127028913963329
27.1,20147.6,0.8,7.784,1.5572,88.68254,0.03127028913963329
27.2,20158.1,0.8,7.784,1.5572,88.68254,0.03127028913963329
27.3,20162.4,0.8,7.787,1.5574,88.69393,0.03127430535966149
27.4,20167.2,0.8,7.787,1.5574,88.69393,0.03127430535966149
27.5,20170.5,0.8,7.787,1.5574,88.69393,0.03127430535966149
27.6,20179.1,0.8,7.787,1.5574,88.69393,0.03127430535966149
27.7,20182.0,0.8,7.787,1.5574,88.69393,0.03127430535966149
27.8,20190.6,0.8,7.797,1.5574,88.69393,0.03127430535966149
27.9,20195.8,0.8,7.797,1.5574,88.69393,0.03127430535966149
28.0,20199.1,0.8,7.797,1.5574,88.69393,0.03127430535966149
28.1,20206.8,0.8,7.797,1.5574,88.69393,0.03127430535966149
28.2,20214.4,0.8,7.797,1.5574,88.69393,0.03127430535966149
28.3,20218.7,0.8,7.783,1.5574,88.69393,0.03127430535966149
28.4,20228.7,0.8,7.783,1.5574,88.69393,0.03127430535966149
28.5,20234.4,0.8,7.783,1.5574,88.69393,0.03127430535966149
28.6,20241.1,0.8,7.783,1.5574,88.69393,0.03127430535966149
28.7,20246.8,0.8,7.783,1.5574,88.69393,0.03127430535966149
28.8,20254.9,0.8,7.787,1.5582,88.73949,0.03129037023977433
28.9,20258.7,0.8,7.787,1.5582,88.73949,0.03129037023977433
29.0,20266.8,0.8,7.787,1.5582,88.73949,0.03129037023977433
29.1,20272.1,0.8,7.787,1.5582,88.73949,0.03129037023977433
29.2,20278.3,0.8,7.787,1.5582,88.73949,0.03129037023977433
29.3,20285.9,0.8,7.797,1.5582,88.73949,0.03129037023977433
29.4,20292.6,0.8,7.797,1.5582,88.73949,0.03129037023977433
29.5,20296.4,0.8,7.797,1.5582,88.73949,0.03129037023977433
29.6,20296.4,0.8,7.797,1.5582,88.73949,0.03129037023977433
29.7,20305.5,0.8,7.797,1.5582,88.73949,0.03129037023977433
29.8,20315.0,0.8,7.797,1.5584,88.75088000000001,0.031294386459802544
29.9,20322.2,0.8,7.797,1.5584,88.75088000000001,0.031294386459802544
30.0,20326.5,0.8,7.797,1.5584,88.75088000000001,0.031294386459802544
30.1,20334.1,0.8,7.797,1.5584,88.75088000000001,0.031294386459802544
30.2,20344.1,0.8,7.797,1.5584,88.75088000000001,0.031294386459802544
30.3,20348.9,0.8,7.791,1.5588,88.77366,0.03130241889985896
30.4,20353.2,0.8,7.791,1.5588,88.77366,0.03130241889985896
30.5,20362.2,0.8,7.791,1.5588,88.77366,0.03130241889985896
30.6,20368.9,0.8,7.791,1.5588,88.77366,0.03130241889985896
30.7,20375.6,0.8,7.791,1.5588,88.77366,0.03130241889985896
30.8,20379.9,0.8,7.792,1.5588,88.77366,0.03130241889985896
30.9,20387.5,0.8,7.792,1.5588,88.77366,0.03130241889985896
31.0,20392.3,0.8,7.792,1.5588,88.77366,0.03130241889985896
31.1,20398.9,0.8,7.792,1.5588,88.77366,0.03130241889985896
31.2,20405.1,0.8,7.792,1.5588,88.77366,0.03130241889985896
31.3,20413.2,0.8,7.796,1.5588,88.77366,0.03130241889985896
31.4,20422.3,0.8,7.796,1.5588,88.77366,0.03130241889985896
31.5,20431.4,0.8,7.796,1.5588,88.77366,0.03130241889985896
31.6,20437.1,0.8,7.796,1.5588,88.77366,0.03130241889985896
31.7,20441.4,0.8,7.796,1.5588,88.77366,0.03130241889985896
31.8,20448.0,0.8,7.794,1.5588,88.77366,0.03130241889985896
31.9,20456.6,0.8,7.794,1.5588,88.77366,0.03130241889985896
32.0,20464.7,0.8,7.794,1.5588,88.77366,0.03130241889985896
32.1,20468.1,0.8,7.794,1.5588,88.77366,0.03130241889985896
32.2,20479.0,0.8,7.794,1.5588,88.77366,0.03130241889985896
32.3,20483.3,0.8,7.794,1.5588,88.77366,0.03130241889985896
32.4,20489.1,0.8,7.794,1.5588,88.77366,0.03130241889985896
32.5,20498.1,0.8,7.794,1.5588,88.77366,0.03130241889985896
32.6,20503.8,0.8,7.794,1.5588,88.77366,0.03130241889985896
32.7,20511.5,0.8,7.794,1.5588,88.77366,0.03130241889985896
32.8,20515.3,0.8,7.796,1.5592,88.79644,0.03131045133991538
32.9,20522.0,0.8,7.796,1.5592,88.79644,0.03131045133991538
33.0,20531.0,0.8,7.796,1.5592,88.79644,0.03131045133991538
33.1,20540.1,0.8,7.796,1.5592,88.79644,0.03131045133991538
33.2,20548.7,0.8,7.796,1.5592,88.79644,0.03131045133991538
33.3,20559.1,0.8,7.791,1.5588,88.77366,0.03130241889985896
33.4,20562.5,0.8,7.791,1.5588,88.77366,0.03130241889985896
33.5,20572.0,0.8,7.791,1.5588,88.77366,0.03130241889985896
33.6,20582.0,0.8,7.791,1.5588,88.77366,0.03130241889985896
33.7,20587.8,0.8,7.791,1.5588,88.77366,0.03130241889985896
33.8,20594.0,0.8,7.796,1.5592,88.79644,0.03131045133991538
33.9,20601.1,0.8,7.796,1.5592,88.79644,0.03131045133991538
34.0,20610.6,0.8,7.796,1.5592,88.79644,0.03131045133991538
34.1,20614.0,0.8,7.796,1.5592,88.79644,0.03131045133991538
34.2,20620.7,0.8,7.796,1.5592,88.79644,0.03131045133991538
34.3,20629.7,0.8,7.796,1.5592,88.79644,0.03131045133991538
34.4,20633.5,0.8,7.796,1.5592,88.79644,0.03131045133991538
34.5,20643.5,0.8,7.796,1.5592,88.79644,0.03131045133991538
34.6,20651.2,0.8,7.796,1.5592,88.79644,0.03131045133991538
34.7,20662.6,0.8,7.796,1.5592,88.79644,0.03131045133991538
34.8,20667.9,0.8,7.796,1.5592,88.79644,0.03131045133991538
34.9,20677.4,0.8,7.796,1.5592,88.79644,0.03131045133991538
35.0,20687.4,0.8,7.796,1.5592,88.79644,0.03131045133991538
35.1,20695.5,0.8,7.796,1.5592,88.79644,0.03131045133991538
35.2,20705.5,0.8,7.796,1.5592,88.79644,0.03131045133991538
35.3,20714.1,0.8,7.794,1.5592,88.79644,0.03131045133991538
35.4,20720.3,0.8,7.794,1.5592,88.79644,0.03131045133991538
35.5,20728.4,0.8,7.794,1.5592,88.79644,0.03131045133991538
35.6,20738.9,0.8,7.794,1.5592,88.79644,0.03131045133991538
35.7,20747.5,0.8,7.794,1.5592,88.79644,0.03131045133991538
35.8,20754.7,0.8,7.796,1.5592,88.79644,0.03131045133991538
35.9,20765.1,0.8,7.796,1.5592,88.79644,0.03131045133991538
36.0,20771.8,0.8,7.796,1.5592,88.79644,0.03131045133991538
36.1,20784.2,0.8,7.796,1.5592,88.79644,0.03131045133991538
36.2,20789.0,0.8,7.796,1.5592,88.79644,0.03131045133991538
36.3,20797.6,0.8,7.793,1.5592,88.79644,0.03131045133991538
36.4,20801.4,0.8,7.793,1.5592,88.79644,0.03131045133991538
36.5,20814.3,0.8,7.793,1.5592,88.79644,0.03131045133991538
36.6,20823.8,0.8,7.793,1.5592,88.79644,0.03131045133991538
36.7,20829.0,0.8,7.793,1.5592,88.79644,0.03131045133991538
36.8,20839.1,0.8,7.793,1.5592,88.79644,0.03131045133991538
36.9,20846.7,0.8,7.793,1.5592,88.79644,0.03131045133991538
37.0,20862.4,0.8,7.793,1.5592,88.79644,0.03131045133991538
37.1,20868.1,0.8,7.793,1.5592,88.79644,0.03131045133991538
37.2,20876.7,0.8,7.793,1.5592,88.79644,0.03131045133991538
37.3,20883.4,0.8,7.997,1.5592,88.79644,0.03131045133991538
37.4,20893.9,0.8,7.997,1.5592,88.79644,0.03131045133991538
37.5,20898.7,0.8,7.997,1.5592,88.79644,0.03131045133991538
37.6,20905.8,0.8,7.997,1.5592,88.79644,0.03131045133991538
37.7,20918.7,0.8,7.997,1.5592,88.79644,0.03131045133991538
37.8,20927.7,0.8,7.797,1.5594,88.80783,0.03131446755994358
37.9,20936.3,0.8,7.797,1.5594,88.80783,0.03131446755994358
