time_s,force_V,confident,digits
1553.5,3.177,True,"[0, 3, 1, 7, 7]"
1554.0,3.777,True,"[0, 3, 7, 7, 7]"
1554.5,3.777,True,"[0, 3, 7, 7, 7]"
1555.0,3.777,False,"[0, 1, 1, 1, 4]"
1555.5,3.777,True,"[0, 3, 7, 7, 7]"
1556.0,3.777,True,"[0, 3, 7, 7, 7]"
1556.5,3.777,False,"[5, 1, 0, 7, 0]"
1557.0,3.777,False,"[0, 0, 0, 0, 7]"
1557.5,3.777,False,"[0, 6, 7, 0, 0]"
1558.0,3.777,False,"[6, 0, 0, 0, 0]"
1558.5,3.777,False,"[0, 0, 0, 0, 0]"
1559.0,3.777,False,"[0, 0, 0, 1, 0]"
1559.5,3.777,False,"[0, 0, 0, 0, 0]"
1560.0,3.777,False,"[6, 0, 0, 0, 0]"
1560.5,3.777,False,"[5, 0, 0, 1, 0]"
1561.0,3.777,False,"[5, 5, 0, 0, 0]"
1561.5,3.777,False,"[5, 5, 0, 0, 0]"
