Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(kN)
"","0.0000","2.1926","0.0000"
"","0.0200","2.1926","0.0000"
"","0.0400","2.1927","-0.0001"
"","0.0600","2.1930","-0.0001"
"","0.0800","2.1936","-0.0001"
"","0.1000","2.1955","0.0000"
"","0.1200","2.1991","0.0000"
"","0.1400","2.2034","0.0000"
"","0.1600","2.2074","0.0000"
"","0.1800","2.2107","0.0000"
"","0.2000","2.2139","0.0000"
"","0.2200","2.2173","0.0000"
"","0.2400","2.2209","0.0000"
"","0.2600","2.2246","0.0000"
"","0.2800","2.2285","0.0000"
"","0.3000","2.2329","0.0000"
"","0.3200","2.2372","0.0000"
"","0.3400","2.2414","0.0000"
"","0.3600","2.2454","0.0000"
"","0.3800","2.2495","0.0000"
"","0.4000","2.2538","0.0000"
"","0.4200","2.2582","0.0000"
"","0.4400","2.2621","0.0000"
"","0.4600","2.2658","0.0000"
"","0.4800","2.2695","0.0000"
"","0.5000","2.2734","0.0000"
"","0.5200","2.2773","0.0000"
"","0.5400","2.2817","0.0000"
"","0.5600","2.2865","0.0000"
"","0.5800","2.2916","0.0000"
"","0.6000","2.2963","0.0000"
"","0.6200","2.3007","0.0000"
"","0.6400","2.3050","0.0000"
"","0.6600","2.3090","0.0000"
"","0.6800","2.3125","0.0000"
"","0.7000","2.3155","0.0000"
"","0.7200","2.3184","0.0000"
"","0.7400","2.3217","0.0000"
"","0.7600","2.3252","0.0000"
"","0.7800","2.3290","0.0000"
"","0.8000","2.3332","0.0000"
"","0.8200","2.3376","0.0000"
"","0.8400","2.3424","0.0000"
"","0.8600","2.3472","0.0000"
"","0.8800","2.3517","0.0000"
"","0.9000","2.3562","0.0000"
"","0.9200","2.3606","0.0000"
"","0.9400","2.3644","0.0000"
"","0.9600","2.3675","0.0000"
"","0.9800","2.3703","0.0000"
"","1.0000","2.3735","0.0000"
"","1.0200","2.3772","0.0000"
"","1.0400","2.3812","0.0000"
"","1.0600","2.3854","0.0000"
"","1.0800","2.3899","0.0000"
"","1.1000","2.3944","0.0000"
"","1.1200","2.3990","0.0001"
"","1.1400","2.4034","0.0001"
"","1.1600","2.4079","0.0001"
"","1.1800","2.4124","0.0001"
"","1.2000","2.4165","0.0001"
"","1.2200","2.4200","0.0001"
"","1.2400","2.4232","0.0001"
"","1.2600","2.4266","0.0001"
"","1.2800","2.4303","0.0001"
"","1.3000","2.4342","0.0001"
"","1.3200","2.4384","0.0001"
"","1.3400","2.4429","0.0001"
"","1.3600","2.4474","0.0001"
"","1.3800","2.4517","0.0001"
"","1.4000","2.4560","0.0001"
"","1.4200","2.4607","0.0001"
"","1.4400","2.4657","0.0001"
"","1.4600","2.4700","0.0001"
"","1.4800","2.4734","0.0001"
"","1.5000","2.4766","0.0001"
"","1.5200","2.4799","0.0001"
"","1.5400","2.4834","0.0001"
"","1.5600","2.4871","0.0001"
"","1.5800","2.4912","0.0001"
"","1.6000","2.4957","0.0001"
"","1.6200","2.5004","0.0001"
"","1.6400","2.5052","0.0001"
"","1.6600","2.5107","0.0001"
"","1.6800","2.5166","0.0001"
"","1.7000","2.5217","0.0001"
"","1.7200","2.5256","0.0001"
"","1.7400","2.5288","0.0001"
"","1.7600","2.5318","0.0001"
"","1.7800","2.5346","0.0001"
"","1.8000","2.5373","0.0001"
"","1.8200","2.5404","0.0001"
"","1.8400","2.5440","0.0001"
"","1.8600","2.5479","0.0001"
"","1.8800","2.5517","0.0001"
"","1.9000","2.5552","0.0001"
"","1.9200","2.5585","0.0001"
"","1.9400","2.5621","0.0001"
"","1.9600","2.5660","0.0001"
"","1.9800","2.5701","0.0001"
"","2.0000","2.5740","0.0001"
"","2.0200","2.5775","0.0001"
"","2.0400","2.5811","0.0001"
"","2.0600","2.5849","0.0001"
"","2.0800","2.5889","0.0001"
"","2.1000","2.5932","0.0001"
"","2.1200","2.5979","0.0001"
"","2.1400","2.6027","0.0001"
"","2.1600","2.6071","0.0001"
"","2.1800","2.6111","0.0001"
"","2.2000","2.6151","0.0001"
"","2.2200","2.6192","0.0001"
"","2.2400","2.6230","0.0001"
"","2.2600","2.6264","0.0001"
"","2.2800","2.6294","0.0001"
"","2.3000","2.6327","0.0001"
"","2.3200","2.6363","0.0001"
"","2.3400","2.6399","0.0001"
"","2.3600","2.6437","0.0001"
"","2.3800","2.6479","0.0001"
"","2.4000","2.6525","0.0002"
"","2.4200","2.6573","0.0002"
"","2.4400","2.6618","0.0001"
"","2.4600","2.6663","0.0001"
"","2.4800","2.6708","0.0002"
"","2.5000","2.6752","0.0002"
"","2.5200","2.6788","0.0001"
"","2.5400","2.6820","0.0002"
"","2.5600","2.6853","0.0002"
"","2.5800","2.6889","0.0002"
"","2.6000","2.6928","0.0002"
"","2.6200","2.6969","0.0002"
"","2.6400","2.7016","0.0002"
"","2.6600","2.7066","0.0002"
"","2.6800","2.7114","0.0002"
"","2.7000","2.7159","0.0002"
"","2.7200","2.7204","0.0002"
"","2.7400","2.7250","0.0002"
"","2.7600","2.7291","0.0002"
"","2.7800","2.7326","0.0002"
"","2.8000","2.7359","0.0002"
"","2.8200","2.7395","0.0002"
"","2.8400","2.7433","0.0002"
"","2.8600","2.7473","0.0002"
"","2.8800","2.7517","0.0002"
"","2.9000","2.7561","0.0002"
"","2.9200","2.7603","0.0002"
"","2.9400","2.7639","0.0002"
"","2.9600","2.7672","0.0002"
"","2.9800","2.7707","0.0002"
"","3.0000","2.7745","0.0002"
"","3.0200","2.7784","0.0002"
"","3.0400","2.7819","0.0002"
"","3.0600","2.7852","0.0002"
"","3.0800","2.7884","0.0002"
"","3.1000","2.7917","0.0002"
"","3.1200","2.7951","0.0002"
"","3.1400","2.7988","0.0002"
"","3.1600","2.8028","0.0002"
"","3.1800","2.8073","0.0002"
"","3.2000","2.8119","0.0002"
"","3.2200","2.8162","0.0002"
"","3.2400","2.8201","0.0002"
"","3.2600","2.8238","0.0002"
"","3.2800","2.8274","0.0002"
"","3.3000","2.8306","0.0002"
"","3.3200","2.8334","0.0002"
"","3.3400","2.8361","0.0002"
"","3.3600","2.8388","0.0002"
"","3.3800","2.8419","0.0002"
"","3.4000","2.8453","0.0002"
"","3.4200","2.8490","0.0002"
"","3.4400","2.8536","0.0003"
"","3.4600","2.8593","0.0003"
"","3.4800","2.8658","0.0002"
"","3.5000","2.8723","0.0003"
"","3.5200","2.8783","0.0003"
"","3.5400","2.8833","0.0003"
"","3.5600","2.8868","0.0003"
"","3.5800","2.8894","0.0003"
"","3.6000","2.8918","0.0003"
"","3.6200","2.8945","0.0003"
