elapsed_s,timestamp,ch1_MEAN_V,ch2_MEAN_V
0.4931,2026-05-07T16:25:29.617920,0.000000,4.895356
0.9968,2026-05-07T16:25:30.121595,0.000000,4.895902
1.4951,2026-05-07T16:25:30.619920,0.000000,4.896374
1.9986,2026-05-07T16:25:31.123336,0.000000,4.897160
2.4934,2026-05-07T16:25:31.618184,0.000000,4.897840
3.0048,2026-05-07T16:25:32.129574,0.000000,4.897809
3.4941,2026-05-07T16:25:32.618880,0.000000,4.898177
3.9976,2026-05-07T16:25:33.122386,0.000000,4.897910
4.4924,2026-05-07T16:25:33.617175,0.000000,4.897346
5.0281,2026-05-07T16:25:34.152861,0.000000,4.896882
5.5311,2026-05-07T16:25:34.655828,0.000000,4.895714
6.0257,2026-05-07T16:25:35.150466,0.000000,4.895267
6.5137,2026-05-07T16:25:35.638516,0.000000,4.894856
7.0141,2026-05-07T16:25:36.138864,0.000000,4.894551
7.5137,2026-05-07T16:25:36.638427,0.000000,4.894370
7.9944,2026-05-07T16:25:37.119129,0.000000,4.894337
8.4589,2026-05-07T16:25:37.583707,0.000000,4.894444
8.9924,2026-05-07T16:25:38.117223,0.000000,4.895194
9.5141,2026-05-07T16:25:38.638913,0.000000,4.896057
9.9939,2026-05-07T16:25:39.118700,0.000000,4.896815
10.4585,2026-05-07T16:25:39.583306,0.000000,4.897271
10.9611,2026-05-07T16:25:40.085877,0.000000,4.896899
11.4533,2026-05-07T16:25:40.578092,0.000000,4.896389
11.9279,2026-05-07T16:25:41.052639,0.000000,4.895761
12.3975,2026-05-07T16:25:41.522226,0.000000,4.895886
12.8839,2026-05-07T16:25:42.008709,0.000000,4.896310
13.3849,2026-05-07T16:25:42.509642,0.000000,4.896305
13.8611,2026-05-07T16:25:42.985850,0.000000,4.896574
14.3627,2026-05-07T16:25:43.487516,0.000000,4.896747
14.8582,2026-05-07T16:25:43.982987,0.000000,4.896744
15.3692,2026-05-07T16:25:44.493997,0.000000,4.897044
15.8602,2026-05-07T16:25:44.984940,0.000000,4.897427
16.3278,2026-05-07T16:25:45.452605,0.000000,4.897192
16.7931,2026-05-07T16:25:45.917889,0.000000,4.897250
17.2707,2026-05-07T16:25:46.395454,0.000000,4.897163
17.7614,2026-05-07T16:25:46.886203,0.000000,4.896981
18.2285,2026-05-07T16:25:47.353296,0.000000,4.897105
18.7048,2026-05-07T16:25:47.829596,0.000000,4.896837
19.1976,2026-05-07T16:25:48.322328,0.000000,4.896725
19.6930,2026-05-07T16:25:48.817793,0.000000,4.896629
20.2179,2026-05-07T16:25:49.342721,0.000000,4.896493
20.7080,2026-05-07T16:25:49.832763,0.000000,4.896672
21.2095,2026-05-07T16:25:50.334260,0.000000,4.896856
21.7102,2026-05-07T16:25:50.835015,0.000000,4.896849
22.2136,2026-05-07T16:25:51.338419,0.000000,4.896835
22.7128,2026-05-07T16:25:51.837610,0.000000,4.896822
23.2248,2026-05-07T16:25:52.349551,0.000000,4.896699
23.7610,2026-05-07T16:25:52.885796,0.000000,4.896638
24.2626,2026-05-07T16:25:53.387396,0.000000,4.896906
24.7604,2026-05-07T16:25:53.885202,0.000000,4.896709
25.2569,2026-05-07T16:25:54.381699,0.000000,4.896753
25.7607,2026-05-07T16:25:54.885494,0.000000,4.896927
26.2930,2026-05-07T16:25:55.417741,0.000000,4.896786
26.8139,2026-05-07T16:25:55.938676,0.000000,4.896702
27.3065,2026-05-07T16:25:56.431250,0.000000,4.896741
27.7927,2026-05-07T16:25:56.917431,0.000000,4.896548
28.2620,2026-05-07T16:25:57.386782,0.000000,4.896610
28.7531,2026-05-07T16:25:57.877920,0.000000,4.896779
29.2391,2026-05-07T16:25:58.363885,0.000000,4.896716
29.7344,2026-05-07T16:25:58.859195,0.000000,4.896651
30.2617,2026-05-07T16:25:59.386463,0.000000,4.896640
30.7697,2026-05-07T16:25:59.894461,0.000000,4.896792
31.2601,2026-05-07T16:26:00.384839,0.000000,4.896855
31.7325,2026-05-07T16:26:00.857286,0.000000,4.896991
32.2040,2026-05-07T16:26:01.328809,0.000000,4.897162
32.7059,2026-05-07T16:26:01.830635,0.000000,4.897146
33.1939,2026-05-07T16:26:02.318659,0.000000,4.897149
33.7024,2026-05-07T16:26:02.827182,0.000000,4.897065
34.1945,2026-05-07T16:26:03.319292,0.000000,4.897046
