elapsed_s,timestamp,ch1_MEAN_V,ch2_MEAN_V
0.052,2026-05-01T15:10:09.966110,8.9,-0.0837
0.308,2026-05-01T15:10:10.222237,8.9,-0.0832
0.568,2026-05-01T15:10:10.482231,8.93,-0.0822
0.816,2026-05-01T15:10:10.730421,8.91,-0.0871
1.068,2026-05-01T15:10:10.982028,8.9,-0.0855
1.320,2026-05-01T15:10:11.234165,8.86,-0.0858
1.572,2026-05-01T15:10:11.485982,8.89,-0.0866
1.832,2026-05-01T15:10:11.746187,8.91,-0.0829
2.092,2026-05-01T15:10:12.006040,8.9,-0.0854
2.340,2026-05-01T15:10:12.254290,8.93,-0.0848
2.592,2026-05-01T15:10:12.506207,8.88,-0.0839
2.844,2026-05-01T15:10:12.758110,8.9,-0.0832
3.100,2026-05-01T15:10:13.014284,8.92,-0.0841
3.608,2026-05-01T15:10:13.522018,-0.0821,8.92
3.868,2026-05-01T15:10:13.782260,-0.086,8.93
4.116,2026-05-01T15:10:14.030268,-0.0811,8.89
4.372,2026-05-01T15:10:14.286210,-0.085,8.9
4.624,2026-05-01T15:10:14.538115,-0.0852,8.91
4.884,2026-05-01T15:10:14.798263,-0.0818,8.92
5.144,2026-05-01T15:10:15.058230,-0.0846,8.89
5.392,2026-05-01T15:10:15.306190,-0.0862,8.91
5.644,2026-05-01T15:10:15.558159,-0.0856,8.92
5.896,2026-05-01T15:10:15.810321,-0.0838,8.92
6.148,2026-05-01T15:10:16.062234,-0.0847,8.89
6.400,2026-05-01T15:10:16.314332,-0.0866,8.93
6.656,2026-05-01T15:10:16.570171,-0.0859,8.89
6.912,2026-05-01T15:10:16.826237,-0.0838,8.9
7.168,2026-05-01T15:10:17.082033,-0.0848,8.93
7.420,2026-05-01T15:10:17.334133,-0.0866,8.93
7.668,2026-05-01T15:10:17.582074,-0.0843,8.9
7.920,2026-05-01T15:10:17.834222,-0.0827,8.91
8.176,2026-05-01T15:10:18.090226,-0.0855,8.92
8.432,2026-05-01T15:10:18.346245,-0.0824,8.92
8.684,2026-05-01T15:10:18.598384,-0.0832,8.89
8.940,2026-05-01T15:10:18.854475,-0.0794,8.93
9.200,2026-05-01T15:10:19.114398,-0.0812,8.9
9.448,2026-05-01T15:10:19.362437,-0.0843,8.95
9.700,2026-05-01T15:10:19.614553,-0.0824,8.94
9.956,2026-05-01T15:10:19.870284,-0.0835,8.91
10.204,2026-05-01T15:10:20.118181,-0.0821,8.92
10.460,2026-05-01T15:10:20.374347,-0.0821,8.91
10.708,2026-05-01T15:10:20.622266,-0.0844,8.9
10.976,2026-05-01T15:10:20.890354,-0.0835,8.9
11.224,2026-05-01T15:10:21.138109,-0.0836,8.89
11.480,2026-05-01T15:10:21.394282,-0.0836,8.89
11.732,2026-05-01T15:10:21.646418,-0.0829,8.94
11.984,2026-05-01T15:10:21.898451,-0.0834,8.92
12.240,2026-05-01T15:10:22.154681,-0.084,8.89
12.488,2026-05-01T15:10:22.402520,-0.0858,8.9
12.740,2026-05-01T15:10:22.654512,-0.0841,8.9
12.993,2026-05-01T15:10:22.906804,-0.0856,8.89
13.248,2026-05-01T15:10:23.162297,-0.0858,8.94
13.492,2026-05-01T15:10:23.406353,-0.0842,8.92
13.748,2026-05-01T15:10:23.662318,-0.0837,8.91
14.012,2026-05-01T15:10:23.926418,-0.0837,8.92
14.260,2026-05-01T15:10:24.174200,-0.082,8.87
14.512,2026-05-01T15:10:24.426461,-0.0831,8.91
14.760,2026-05-01T15:10:24.674491,-0.0846,8.89
15.020,2026-05-01T15:10:24.934360,-0.0854,8.91
15.272,2026-05-01T15:10:25.186317,-0.0839,8.9
15.524,2026-05-01T15:10:25.438212,-0.0808,8.92
15.780,2026-05-01T15:10:25.694453,-0.0829,8.91
16.032,2026-05-01T15:10:25.946560,-0.0828,8.91
16.288,2026-05-01T15:10:26.202538,-0.0848,8.89
16.532,2026-05-01T15:10:26.446266,-0.079,8.89
16.784,2026-05-01T15:10:26.698474,-0.0768,8.89
17.048,2026-05-01T15:10:26.962322,-0.0768,8.92
17.300,2026-05-01T15:10:27.214496,-0.0742,8.91
17.552,2026-05-01T15:10:27.466516,-0.0767,8.91
17.804,2026-05-01T15:10:27.718430,-0.08,8.88
18.064,2026-05-01T15:10:27.978591,-0.0767,8.9
