elapsed_s,timestamp,ch1_MEAN_V,ch2_MEAN_V
0.001,2026-05-01T15:16:15.571692,-0.572,6.44
0.258,2026-05-01T15:16:15.827736,-0.544,1.8
0.569,2026-05-01T15:16:16.139366,-0.543,1.8
0.825,2026-05-01T15:16:16.395396,-0.539,1.8
1.073,2026-05-01T15:16:16.643372,-0.542,1.8
1.325,2026-05-01T15:16:16.895410,-0.544,1.79
1.577,2026-05-01T15:16:17.147453,-0.54,1.79
1.829,2026-05-01T15:16:17.399370,-0.543,1.8
2.081,2026-05-01T15:16:17.651349,-0.542,1.8
2.338,2026-05-01T15:16:17.907964,-0.542,1.8
2.605,2026-05-01T15:16:18.175386,-0.545,1.8
2.861,2026-05-01T15:16:18.431495,-0.544,1.8
3.114,2026-05-01T15:16:18.684139,-0.544,1.8
3.365,2026-05-01T15:16:18.935618,-0.542,1.8
3.861,2026-05-01T15:16:19.431527,-0.542,1.8
4.125,2026-05-01T15:16:19.695541,-0.542,1.8
4.377,2026-05-01T15:16:19.947667,-0.543,1.8
4.629,2026-05-01T15:16:20.199422,-0.542,1.8
4.881,2026-05-01T15:16:20.451442,-0.544,1.8
5.137,2026-05-01T15:16:20.707617,-0.541,1.8
5.389,2026-05-01T15:16:20.959640,-0.543,1.8
5.633,2026-05-01T15:16:21.203401,-0.542,1.79
5.894,2026-05-01T15:16:21.464089,-0.542,1.8
6.153,2026-05-01T15:16:21.723451,-0.541,1.79
6.401,2026-05-01T15:16:21.971679,-0.541,1.8
6.653,2026-05-01T15:16:22.223353,-0.54,1.8
6.905,2026-05-01T15:16:22.475345,-0.543,1.81
7.157,2026-05-01T15:16:22.727389,-0.543,1.8
7.417,2026-05-01T15:16:22.987415,-0.542,-0.54
7.669,2026-05-01T15:16:23.239395,1.8,-0.542
7.921,2026-05-01T15:16:23.491377,1.8,-0.542
8.173,2026-05-01T15:16:23.743397,1.8,-0.545
8.429,2026-05-01T15:16:23.999467,1.8,-0.543
8.677,2026-05-01T15:16:24.247539,1.79,-0.543
8.938,2026-05-01T15:16:24.508008,1.8,-0.541
9.201,2026-05-01T15:16:24.771579,1.8,-0.542
9.441,2026-05-01T15:16:25.011487,1.8,-0.541
9.693,2026-05-01T15:16:25.263553,1.8,-0.542
9.945,2026-05-01T15:16:25.515450,1.8,-0.544
10.209,2026-05-01T15:16:25.779541,1.8,-0.542
10.445,2026-05-01T15:16:26.015500,1.8,-0.542
