frame,t_s,x_px,y_px,score,disp_mm,dx_mm,dy_mm
385,15.4,1870.211,580.654,0.9883,0.9090,0.4270,0.8025
386,15.44,1871.888,581.878,0.9886,0.9504,0.4639,0.8294
387,15.48,1872.942,583.533,0.9900,0.9935,0.4871,0.8659
388,15.52,1874.102,584.799,0.9901,1.0304,0.5127,0.8938
389,15.56,1874.845,585.451,0.9909,1.0510,0.5290,0.9081
390,15.6,1875.794,586.221,0.9905,1.0762,0.5500,0.9251
391,15.64,1876.821,587.575,0.9902,1.1134,0.5726,0.9549
392,15.68,1877.795,588.645,0.9913,1.1447,0.5940,0.9785
393,15.72,1878.465,589.634,0.9905,1.1710,0.6088,1.0003
394,15.76,1878.960,589.967,0.9906,1.1829,0.6197,1.0076
395,15.8,1878.896,590.162,0.9909,1.1858,0.6183,1.0119
396,15.84,1879.205,590.535,0.9916,1.1964,0.6251,1.0201
397,15.88,1879.765,590.871,0.9904,1.2092,0.6374,1.0275
398,15.92,1879.885,591.237,0.9915,1.2174,0.6401,1.0356
399,15.96,1879.942,591.304,0.9918,1.2193,0.6413,1.0371
400,16.0,1880.119,591.378,0.9918,1.2228,0.6452,1.0387
401,16.04,1880.176,591.538,0.9919,1.2264,0.6465,1.0422
402,16.08,1880.474,591.633,0.9907,1.2317,0.6530,1.0443
403,16.12,1880.422,591.496,0.9911,1.2285,0.6519,1.0413
404,16.16,1880.350,591.402,0.9912,1.2259,0.6503,1.0392
405,16.2,1880.510,591.519,0.9908,1.2300,0.6538,1.0418
406,16.24,1880.346,591.429,0.9912,1.2264,0.6502,1.0398
407,16.28,1880.802,590.981,0.9904,1.2234,0.6603,1.0300
408,16.32,1880.682,591.743,0.9910,1.2362,0.6576,1.0467
409,16.36,1880.454,591.723,0.9906,1.2331,0.6526,1.0463
410,16.4,1880.452,591.232,0.9903,1.2239,0.6525,1.0355
411,16.44,1880.455,590.853,0.9903,1.2169,0.6526,1.0271
412,16.48,1879.173,589.386,0.9916,1.1745,0.6244,0.9948
413,16.52,1877.238,587.042,0.9889,1.1082,0.5818,0.9432
414,16.56,1875.596,585.371,0.9893,1.0579,0.5456,0.9064
415,16.6,1872.875,582.931,0.9884,0.9812,0.4856,0.8526
416,16.64,1866.432,577.288,0.9860,0.8054,0.3437,0.7283
417,16.68,1857.394,569.246,0.9883,0.5699,0.1447,0.5512
418,16.72,1846.885,560.428,0.9897,0.3674,-0.0868,0.3569
419,16.76,1834.826,551.264,0.9876,0.3851,-0.3524,0.1551
420,16.8,1821.899,540.794,0.9840,0.6417,-0.6372,-0.0755
421,16.84,1810.962,526.250,0.9850,0.9632,-0.8781,-0.3959
422,16.88,1798.986,513.112,0.9884,1.3317,-1.1419,-0.6853
423,16.92,1791.577,504.506,0.9948,1.5712,-1.3051,-0.8748
424,16.96,1786.522,500.510,0.9948,1.7127,-1.4164,-0.9629
425,17.0,1783.891,497.106,0.9965,1.8031,-1.4744,-1.0378
426,17.04,1782.104,495.356,0.9973,1.8575,-1.5138,-1.0764
427,17.08,1781.885,496.123,0.9969,1.8517,-1.5186,-1.0595
428,17.12,1782.167,496.500,0.9973,1.8418,-1.5124,-1.0512
429,17.16,1781.924,495.670,0.9973,1.8567,-1.5177,-1.0695
430,17.2,1781.207,495.506,0.9973,1.8717,-1.5335,-1.0731
431,17.24,1781.091,495.580,0.9975,1.8729,-1.5361,-1.0715
432,17.28,1781.316,495.573,0.9969,1.8689,-1.5311,-1.0716
433,17.32,1781.341,495.718,0.9967,1.8666,-1.5306,-1.0684
434,17.36,1781.232,495.910,0.9965,1.8661,-1.5330,-1.0642
435,17.4,1781.280,495.994,0.9961,1.8642,-1.5319,-1.0623
436,17.44,1781.649,496.185,0.9965,1.8551,-1.5238,-1.0581
437,17.48,1781.783,496.551,0.9972,1.8481,-1.5208,-1.0501
438,17.52,1781.556,496.399,0.9964,1.8542,-1.5258,-1.0534
439,17.56,1781.667,496.338,0.9967,1.8529,-1.5234,-1.0548
440,17.6,1781.891,496.682,0.9969,1.8445,-1.5185,-1.0472
441,17.64,1782.055,496.997,0.9961,1.8376,-1.5148,-1.0402
442,17.68,1781.835,497.014,0.9963,1.8414,-1.5197,-1.0399
443,17.72,1781.980,497.214,0.9967,1.8363,-1.5165,-1.0355
444,17.76,1782.301,497.743,0.9964,1.8239,-1.5094,-1.0238
445,17.8,1782.509,497.756,0.9953,1.8199,-1.5048,-1.0235
446,17.84,1782.713,497.967,0.9952,1.8136,-1.5003,-1.0189
447,17.88,1782.854,498.371,0.9967,1.8060,-1.4972,-1.0100
448,17.92,1783.383,499.267,0.9953,1.7854,-1.4856,-0.9902
449,17.96,1784.614,500.454,0.9957,1.7483,-1.4585,-0.9641
450,18.0,1786.629,502.854,0.9947,1.6823,-1.4141,-0.9112
451,18.04,1789.120,506.299,0.9959,1.5954,-1.3592,-0.8353
452,18.08,1791.224,508.520,0.9962,1.5304,-1.3129,-0.7864
453,18.12,1793.387,510.690,0.9957,1.4651,-1.2652,-0.7386
454,18.16,1798.807,517.550,0.9925,1.2877,-1.1458,-0.5875
455,18.2,1810.867,532.641,0.9727,0.9164,-0.8802,-0.2551
456,18.24,1827.160,549.228,0.9826,0.5328,-0.5213,0.1103
457,18.28,1838.522,557.618,0.9946,0.4007,-0.2711,0.2951
458,18.32,1842.730,559.960,0.9950,0.3899,-0.1784,0.3467
459,18.36,1846.297,563.176,0.9954,0.4293,-0.0998,0.4175
460,18.4,1853.338,568.965,0.9928,0.5478,0.0553,0.5450
461,18.44,1861.276,575.059,0.9900,0.7172,0.2302,0.6792
462,18.48,1866.483,580.270,0.9867,0.8657,0.3449,0.7940
463,18.52,1868.295,581.872,0.9874,0.9142,0.3848,0.8293
464,18.56,1869.440,582.279,0.9874,0.9332,0.4100,0.8383
465,18.6,1872.260,584.634,0.9893,1.0076,0.4721,0.8901
466,18.64,1874.938,588.232,0.9903,1.1053,0.5311,0.9694
467,18.68,1876.717,590.035,0.9894,1.1591,0.5703,1.0091
468,18.72,1877.877,590.683,0.9909,1.1842,0.5958,1.0234
469,18.76,1878.871,592.173,0.9910,1.2236,0.6177,1.0562
470,18.8,1880.134,593.596,0.9914,1.2647,0.6455,1.0876
471,18.84,1880.498,593.936,0.9896,1.2752,0.6536,1.0950
472,18.88,1880.476,593.822,0.9902,1.2728,0.6531,1.0925
473,18.92,1880.821,593.837,0.9905,1.2770,0.6607,1.0929
474,18.96,1880.950,594.159,0.9907,1.2846,0.6635,1.1000
475,19.0,1881.090,594.159,0.9907,1.2862,0.6666,1.1000
476,19.04,1880.922,594.081,0.9907,1.2828,0.6629,1.0982
477,19.08,1881.073,594.191,0.9905,1.2866,0.6662,1.1006
478,19.12,1881.196,594.290,0.9907,1.2898,0.6689,1.1028
479,19.16,1881.210,594.357,0.9906,1.2913,0.6693,1.1043
480,19.2,1881.195,594.336,0.9907,1.2907,0.6689,1.1038
481,19.24,1881.356,594.425,0.9905,1.2942,0.6725,1.1058
482,19.28,1881.363,594.464,0.9908,1.2950,0.6726,1.1067
483,19.32,1881.311,594.406,0.9906,1.2934,0.6715,1.1054
484,19.36,1881.530,594.264,0.9899,1.2932,0.6763,1.1023
485,19.4,1881.618,594.452,0.9906,1.2977,0.6782,1.1064
486,19.44,1881.681,594.522,0.9904,1.2998,0.6796,1.1079
487,19.48,1881.846,594.664,0.9908,1.3043,0.6833,1.1111
488,19.52,1881.976,594.772,0.9913,1.3079,0.6861,1.1134
489,19.56,1882.054,594.884,0.9897,1.3109,0.6878,1.1159
490,19.6,1881.944,595.038,0.9901,1.3125,0.6854,1.1193
491,19.64,1882.339,595.380,0.9901,1.3235,0.6941,1.1268
492,19.68,1882.499,595.531,0.9897,1.3282,0.6976,1.1302
493,19.72,1882.075,595.337,0.9903,1.3196,0.6883,1.1259
494,19.76,1882.229,594.977,0.9894,1.3146,0.6917,1.1180
495,19.8,1881.860,594.324,0.9913,1.2981,0.6836,1.1036
496,19.84,1880.714,593.059,0.9905,1.2612,0.6583,1.0757
497,19.88,1879.635,591.262,0.9906,1.2150,0.6346,1.0361
498,19.92,1878.531,590.394,0.9896,1.1861,0.6102,1.0170
499,19.96,1876.683,588.704,0.9896,1.1333,0.5695,0.9798
500,20.0,1872.483,584.531,0.9874,1.0079,0.4770,0.8879
501,20.04,1865.107,578.255,0.9867,0.8130,0.3145,0.7496
502,20.08,1856.498,570.659,0.9894,0.5956,0.1249,0.5823
503,20.12,1846.070,561.815,0.9893,0.4014,-0.1048,0.3875
504,20.16,1834.186,552.922,0.9873,0.4136,-0.3666,0.1916
505,20.2,1822.139,542.760,0.9874,0.6327,-0.6319,-0.0322
506,20.24,1812.369,529.120,0.9831,0.9101,-0.8471,-0.3327
507,20.28,1800.695,516.113,0.9887,1.2660,-1.1043,-0.6192
508,20.32,1793.227,507.705,0.9955,1.5023,-1.2688,-0.8044
509,20.36,1788.170,503.697,0.9959,1.6437,-1.3801,-0.8927
510,20.4,1785.999,500.235,0.9960,1.7257,-1.4280,-0.9689
511,20.44,1784.685,498.940,0.9949,1.7656,-1.4569,-0.9974
512,20.48,1784.324,500.024,0.9944,1.7589,-1.4649,-0.9736
513,20.52,1784.613,499.781,0.9949,1.7566,-1.4585,-0.9789
514,20.56,1784.061,499.108,0.9960,1.7749,-1.4707,-0.9937
515,20.6,1783.395,499.128,0.9950,1.7869,-1.4853,-0.9933
516,20.64,1783.304,499.122,0.9953,1.7886,-1.4873,-0.9934
517,20.68,1783.604,498.864,0.9950,1.7863,-1.4807,-0.9991
518,20.72,1783.331,499.113,0.9951,1.7882,-1.4867,-0.9936
519,20.76,1783.069,499.054,0.9954,1.7937,-1.4925,-0.9949
520,20.8,1783.179,498.874,0.9957,1.7939,-1.4901,-0.9989
521,20.84,1783.330,498.997,0.9950,1.7896,-1.4868,-0.9962
522,20.88,1783.010,499.106,0.9959,1.7942,-1.4938,-0.9938
523,20.92,1782.927,499.005,0.9954,1.7969,-1.4956,-0.9960
524,20.96,1783.020,499.024,0.9956,1.7950,-1.4936,-0.9956
525,21.0,1783.147,499.325,0.9965,1.7890,-1.4908,-0.9890
526,21.04,1783.187,499.429,0.9964,1.7870,-1.4899,-0.9867
527,21.08,1783.184,499.380,0.9965,1.7877,-1.4900,-0.9878
528,21.12,1783.242,499.543,0.9964,1.7846,-1.4887,-0.9842
529,21.16,1783.216,499.699,0.9961,1.7832,-1.4893,-0.9807
530,21.2,1783.598,499.682,0.9952,1.7764,-1.4809,-0.9811
531,21.24,1783.746,499.989,0.9948,1.7699,-1.4776,-0.9743
532,21.28,1783.665,500.177,0.9955,1.7691,-1.4794,-0.9702
533,21.32,1783.782,500.160,0.9957,1.7672,-1.4768,-0.9706
534,21.36,1783.966,500.448,0.9962,1.7603,-1.4728,-0.9642
535,21.4,1783.977,500.722,0.9961,1.7568,-1.4725,-0.9582
536,21.44,1784.093,500.817,0.9956,1.7535,-1.4700,-0.9561
537,21.48,1784.265,501.056,0.9949,1.7475,-1.4662,-0.9508
538,21.52,1784.376,501.449,0.9954,1.7408,-1.4637,-0.9422
539,21.56,1784.979,501.748,0.9956,1.7260,-1.4504,-0.9356
540,21.6,1785.903,502.721,0.9959,1.6973,-1.4301,-0.9142
541,21.64,1787.206,504.784,0.9954,1.6488,-1.4014,-0.8687
542,21.68,1789.392,507.488,0.9956,1.5767,-1.3532,-0.8092
543,21.72,1791.803,510.289,0.9962,1.4997,-1.3001,-0.7475
544,21.76,1794.236,512.841,0.9958,1.4254,-1.2465,-0.6913
545,21.8,1798.194,517.893,0.9945,1.2963,-1.1594,-0.5800
546,21.84,1805.532,527.778,0.9886,1.0614,-0.9977,-0.3622
547,21.88,1817.674,540.235,0.9811,0.7355,-0.7303,-0.0878
548,21.92,1830.861,553.273,0.9830,0.4829,-0.4398,0.1994
549,21.96,1844.332,564.767,0.9893,0.4746,-0.1431,0.4525
550,22.0,1854.194,572.119,0.9929,0.6189,0.0742,0.6145
551,22.04,1859.846,576.613,0.9914,0.7406,0.1987,0.7135
552,22.08,1863.091,578.848,0.9889,0.8091,0.2701,0.7627
553,22.12,1865.438,581.235,0.9880,0.8765,0.3218,0.8153
554,22.16,1868.754,583.649,0.9882,0.9540,0.3949,0.8684
555,22.2,1871.517,586.241,0.9876,1.0317,0.4557,0.9255
556,22.24,1873.766,589.057,0.9887,1.1093,0.5053,0.9876
557,22.28,1876.270,591.879,0.9899,1.1900,0.5604,1.0497
558,22.32,1878.371,594.271,0.9894,1.2584,0.6067,1.1024
559,22.36,1880.177,595.933,0.9892,1.3097,0.6465,1.1390
560,22.4,1880.924,597.032,0.9886,1.3389,0.6629,1.1632
561,22.44,1881.642,597.356,0.9887,1.3529,0.6788,1.1704
562,22.48,1881.700,597.300,0.9888,1.3525,0.6800,1.1691
563,22.52,1881.818,597.458,0.9886,1.3568,0.6826,1.1726
564,22.56,1881.991,597.455,0.9892,1.3587,0.6865,1.1725
565,22.6,1882.028,597.507,0.9890,1.3601,0.6873,1.1737
566,22.64,1882.114,597.510,0.9892,1.3611,0.6892,1.1738
567,22.68,1882.251,597.609,0.9887,1.3645,0.6922,1.1760
568,22.72,1882.382,597.717,0.9884,1.3681,0.6951,1.1783
569,22.76,1882.413,597.752,0.9882,1.3691,0.6957,1.1791
570,22.8,1882.633,597.609,0.9881,1.3688,0.7006,1.1759
571,22.84,1882.670,597.733,0.9876,1.3716,0.7014,1.1787
572,22.88,1882.944,597.913,0.9882,1.3781,0.7074,1.1826
573,22.92,1883.007,598.051,0.9877,1.3814,0.7088,1.1857
574,22.96,1883.076,597.988,0.9878,1.3810,0.7104,1.1843
575,23.0,1882.722,598.145,0.9872,1.3800,0.7026,1.1878
576,23.04,1882.965,598.471,0.9882,1.3889,0.7079,1.1949
577,23.08,1883.171,598.365,0.9885,1.3892,0.7124,1.1926
578,23.12,1883.180,598.442,0.9879,1.3908,0.7126,1.1943
579,23.16,1883.247,599.139,0.9865,1.4047,0.7141,1.2097
580,23.2,1883.710,598.789,0.9866,1.4033,0.7243,1.2019
581,23.24,1883.579,598.562,0.9873,1.3975,0.7214,1.1969
582,23.28,1883.456,599.268,0.9860,1.4095,0.7187,1.2125
583,23.32,1883.596,598.752,0.9865,1.4013,0.7218,1.2011
584,23.36,1883.422,598.625,0.9876,1.3969,0.7180,1.1983
585,23.4,1882.846,597.671,0.9886,1.3724,0.7053,1.1773
586,23.44,1881.429,595.800,0.9889,1.3210,0.6741,1.1361
587,23.48,1879.768,594.037,0.9896,1.2690,0.6375,1.0973
588,23.52,1878.092,592.744,0.9908,1.2260,0.6006,1.0688
589,23.56,1874.212,588.761,0.9874,1.1081,0.5151,0.9810
590,23.6,1866.805,582.076,0.9842,0.9050,0.3519,0.8338
591,23.64,1856.924,573.401,0.9890,0.6566,0.1343,0.6427
592,23.68,1844.964,563.632,0.9852,0.4466,-0.1292,0.4275
593,23.72,1829.741,552.088,0.9785,0.4957,-0.4645,0.1733
594,23.76,1815.947,536.140,0.9725,0.7887,-0.7683,-0.1780
595,23.8,1799.625,516.463,0.9689,1.2829,-1.1278,-0.6115
596,23.84,1786.140,500.992,0.9897,1.7138,-1.4249,-0.9522
597,23.88,1781.322,497.398,0.9964,1.8460,-1.5310,-1.0314
598,23.92,1784.733,501.434,0.9954,1.7343,-1.4559,-0.9425
599,23.96,1787.439,503.488,0.9950,1.6597,-1.3962,-0.8973
600,24.0,1785.074,501.037,0.9948,1.7328,-1.4483,-0.9513
601,24.04,1782.199,499.328,0.9962,1.8064,-1.5117,-0.9889
602,24.08,1783.134,500.076,0.9952,1.7801,-1.4911,-0.9724
603,24.12,1785.130,501.319,0.9961,1.7284,-1.4471,-0.9450
604,24.16,1784.498,501.381,0.9949,1.7393,-1.4610,-0.9437
605,24.2,1782.992,500.128,0.9959,1.7821,-1.4942,-0.9713
606,24.24,1783.280,500.120,0.9950,1.7769,-1.4879,-0.9714
607,24.28,1784.408,501.337,0.9952,1.7415,-1.4630,-0.9446
608,24.32,1784.365,501.646,0.9955,1.7386,-1.4640,-0.9378
609,24.36,1783.597,500.826,0.9947,1.7626,-1.4809,-0.9559
610,24.4,1783.862,501.083,0.9954,1.7546,-1.4750,-0.9502
611,24.44,1784.674,501.955,0.9942,1.7292,-1.4572,-0.9310
612,24.48,1784.648,502.082,0.9950,1.7282,-1.4577,-0.9282
613,24.52,1784.318,501.774,0.9955,1.7379,-1.4650,-0.9350
614,24.56,1784.626,501.900,0.9943,1.7307,-1.4582,-0.9322
615,24.6,1785.113,502.769,0.9957,1.7114,-1.4475,-0.9131
616,24.64,1785.459,503.184,0.9945,1.7001,-1.4399,-0.9040
617,24.68,1786.177,503.972,0.9949,1.6775,-1.4240,-0.8866
618,24.72,1788.195,506.832,0.9956,1.6067,-1.3796,-0.8236
619,24.76,1791.950,511.264,0.9958,1.4863,-1.2969,-0.7260
620,24.8,1794.609,514.154,0.9958,1.4043,-1.2383,-0.6623
621,24.84,1794.600,514.121,0.9956,1.4048,-1.2385,-0.6630
622,24.88,1794.674,514.589,0.9959,1.3986,-1.2369,-0.6527
623,24.92,1798.051,518.639,0.9961,1.2919,-1.1625,-0.5635
624,24.96,1804.904,526.818,0.9914,1.0818,-1.0115,-0.3834
625,25.0,1815.703,539.418,0.9816,0.7809,-0.7737,-0.1058
626,25.04,1829.119,553.482,0.9822,0.5199,-0.4782,0.2040
627,25.08,1842.986,565.346,0.9885,0.4963,-0.1727,0.4653
628,25.12,1852.846,572.617,0.9945,0.6270,0.0445,0.6255
629,25.16,1858.862,576.971,0.9907,0.7428,0.1770,0.7214
630,25.2,1862.726,581.471,0.9901,0.8613,0.2621,0.8205
631,25.24,1866.258,584.113,0.9875,0.9421,0.3399,0.8787
632,25.28,1869.361,586.241,0.9865,1.0116,0.4083,0.9255
633,25.32,1871.792,588.428,0.9881,1.0777,0.4618,0.9737
634,25.36,1873.836,590.652,0.9887,1.1414,0.5068,1.0227
635,25.4,1875.927,592.773,0.9894,1.2039,0.5529,1.0694
636,25.44,1877.605,594.548,0.9885,1.2557,0.5898,1.1085
637,25.48,1878.864,596.071,0.9882,1.2983,0.6176,1.1421
638,25.52,1880.092,597.367,0.9885,1.3364,0.6446,1.1706
639,25.56,1881.500,598.865,0.9868,1.3803,0.6756,1.2036
640,25.6,1882.688,599.859,0.9860,1.4122,0.7018,1.2255
641,25.64,1883.309,601.085,0.9852,1.4425,0.7155,1.2525
642,25.68,1883.692,601.097,0.9852,1.4469,0.7239,1.2528
643,25.72,1883.800,601.200,0.9857,1.4501,0.7263,1.2551
644,25.76,1884.103,601.458,0.9863,1.4583,0.7330,1.2607
645,25.8,1884.233,601.711,0.9860,1.4646,0.7358,1.2663
646,25.84,1884.406,601.682,0.9852,1.4659,0.7396,1.2657
647,25.88,1884.472,601.848,0.9858,1.4698,0.7411,1.2693
648,25.92,1884.521,601.671,0.9841,1.4670,0.7422,1.2654
649,25.96,1884.810,601.859,0.9858,1.4738,0.7485,1.2696
650,26.0,1884.685,602.020,0.9851,1.4755,0.7458,1.2731
651,26.04,1884.902,601.968,0.9850,1.4769,0.7506,1.2720
652,26.08,1884.699,602.031,0.9851,1.4758,0.7461,1.2733
653,26.12,1884.836,602.142,0.9864,1.4795,0.7491,1.2758
654,26.16,1884.967,602.290,0.9861,1.4837,0.7520,1.2791
655,26.2,1884.906,602.243,0.9866,1.4822,0.7507,1.2780
656,26.24,1885.057,601.985,0.9856,1.4790,0.7540,1.2723
657,26.28,1884.535,601.152,0.9853,1.4573,0.7425,1.2540
658,26.32,1883.634,599.674,0.9855,1.4192,0.7226,1.2214
659,26.36,1881.962,597.517,0.9885,1.3596,0.6858,1.1739
660,26.4,1880.247,596.271,0.9890,1.3169,0.6480,1.1465
661,26.44,1877.412,594.168,0.9884,1.2463,0.5856,1.1001
662,26.48,1871.653,588.234,0.9846,1.0725,0.4587,0.9695
663,26.52,1860.693,579.121,0.9828,0.7988,0.2173,0.7687
664,26.56,1848.296,568.221,0.9841,0.5315,-0.0557,0.5286
665,26.6,1833.786,556.613,0.9818,0.4641,-0.3754,0.2729
666,26.64,1821.186,543.759,0.9857,0.6530,-0.6529,-0.0102
667,26.68,1809.256,528.624,0.9790,0.9780,-0.9157,-0.3436
668,26.72,1797.851,514.853,0.9912,1.3342,-1.1669,-0.6469
669,26.76,1790.651,508.021,0.9947,1.5469,-1.3255,-0.7974
670,26.8,1787.639,504.721,0.9951,1.6414,-1.3919,-0.8701
671,26.84,1787.202,503.708,0.9959,1.6615,-1.4015,-0.8924
672,26.88,1787.507,504.641,0.9948,1.6448,-1.3948,-0.8719
673,26.92,1787.136,504.942,0.9953,1.6483,-1.4029,-0.8652
674,26.96,1786.507,503.627,0.9949,1.6754,-1.4168,-0.8942
675,27.0,1785.942,503.559,0.9963,1.6867,-1.4292,-0.8957
676,27.04,1786.011,504.028,0.9949,1.6800,-1.4277,-0.8854
677,27.08,1786.321,503.978,0.9949,1.6747,-1.4209,-0.8865
678,27.12,1786.284,503.951,0.9950,1.6757,-1.4217,-0.8871
679,27.16,1786.202,504.207,0.9956,1.6743,-1.4235,-0.8814
680,27.2,1786.169,504.303,0.9960,1.6738,-1.4242,-0.8793
681,27.24,1786.170,504.456,0.9960,1.6720,-1.4242,-0.8759
682,27.28,1785.907,504.398,0.9962,1.6776,-1.4300,-0.8772
683,27.32,1786.150,504.538,0.9961,1.6714,-1.4246,-0.8741
684,27.36,1786.470,504.965,0.9946,1.6605,-1.4176,-0.8647
685,27.4,1786.101,504.874,0.9953,1.6685,-1.4257,-0.8667
686,27.44,1785.582,504.260,0.9951,1.6853,-1.4372,-0.8803
687,27.48,1785.088,504.509,0.9962,1.6918,-1.4480,-0.8748
688,27.52,1785.513,504.696,0.9944,1.6816,-1.4387,-0.8706
689,27.56,1786.177,505.044,0.9947,1.6651,-1.4240,-0.8630
690,27.6,1785.996,505.471,0.9964,1.6637,-1.4280,-0.8536
691,27.64,1786.045,505.659,0.9962,1.6606,-1.4269,-0.8495
692,27.68,1786.132,506.144,0.9953,1.6536,-1.4250,-0.8388
693,27.72,1787.203,507.160,0.9952,1.6219,-1.4014,-0.8164
694,27.76,1788.320,508.070,0.9941,1.5905,-1.3768,-0.7963
695,27.8,1788.450,508.421,0.9951,1.5842,-1.3740,-0.7886
696,27.84,1787.516,508.063,0.9947,1.6060,-1.3946,-0.7965
697,27.88,1787.650,508.249,0.9955,1.6014,-1.3916,-0.7924
698,27.92,1788.959,509.371,0.9961,1.5641,-1.3628,-0.7677
699,27.96,1789.377,510.452,0.9957,1.5445,-1.3536,-0.7439
700,28.0,1789.229,510.568,0.9963,1.5461,-1.3568,-0.7413
701,28.04,1789.468,510.671,0.9951,1.5404,-1.3516,-0.7391
702,28.08,1790.127,511.544,0.9963,1.5185,-1.3370,-0.7198
703,28.12,1790.706,512.323,0.9956,1.4992,-1.3243,-0.7027
704,28.16,1790.918,512.520,0.9963,1.4930,-1.3196,-0.6983
705,28.2,1791.365,512.826,0.9951,1.4811,-1.3098,-0.6916
706,28.24,1791.897,513.433,0.9962,1.4646,-1.2981,-0.6782
707,28.28,1792.302,514.105,0.9950,1.4498,-1.2891,-0.6634
708,28.32,1792.587,514.141,0.9950,1.4439,-1.2829,-0.6626
709,28.36,1792.696,514.460,0.9962,1.4385,-1.2805,-0.6556
710,28.4,1792.970,514.900,0.9957,1.4288,-1.2744,-0.6459
711,28.44,1793.194,515.332,0.9962,1.4201,-1.2695,-0.6364
