frame,t_s,x_px,y_px,score,disp_mm,dx_mm,dy_mm
380,15.2,1479.124,395.425,0.8997,14.4246,-14.3385,1.5739
381,15.24,1479.430,394.948,0.9031,14.4024,-14.3194,1.5440
382,15.28,1479.683,394.180,0.9019,14.3816,-14.3036,1.4961
383,15.32,1479.832,394.406,0.9008,14.3738,-14.2943,1.5102
384,15.36,1479.661,394.724,0.9016,14.3866,-14.3050,1.5300
385,15.4,1480.178,394.174,0.9028,14.3508,-14.2726,1.4957
386,15.44,1480.779,394.222,0.9028,14.3138,-14.2351,1.4987
387,15.48,1481.323,395.035,0.9022,14.2854,-14.2011,1.5495
388,15.52,1481.533,394.626,0.9004,14.2695,-14.1879,1.5239
389,15.56,1481.572,395.053,0.9031,14.2700,-14.1855,1.5506
390,15.6,1481.841,395.143,0.9008,14.2539,-14.1687,1.5562
391,15.64,1481.958,394.917,0.8996,14.2451,-14.1614,1.5421
392,15.68,1481.720,395.149,0.9014,14.2615,-14.1763,1.5566
393,15.72,1481.755,395.034,0.9021,14.2585,-14.1741,1.5494
394,15.76,1481.787,395.079,0.9014,14.2569,-14.1721,1.5522
395,15.8,1481.889,395.228,0.9003,14.2515,-14.1657,1.5615
396,15.84,1482.082,395.104,0.9007,14.2387,-14.1537,1.5538
397,15.88,1481.928,395.323,0.8998,14.2497,-14.1632,1.5675
398,15.92,1481.939,395.308,0.8988,14.2490,-14.1626,1.5665
399,15.96,1482.055,395.189,0.8988,14.2410,-14.1554,1.5591
400,16.0,1482.178,395.344,0.8980,14.2344,-14.1477,1.5688
401,16.04,1482.228,395.251,0.8985,14.2306,-14.1445,1.5630
402,16.08,1482.191,395.245,0.8995,14.2329,-14.1468,1.5626
403,16.12,1482.196,395.314,0.8990,14.2331,-14.1465,1.5669
404,16.16,1482.331,395.293,0.8999,14.2245,-14.1381,1.5656
405,16.2,1482.503,395.477,0.8983,14.2151,-14.1273,1.5771
406,16.24,1482.440,395.386,0.8995,14.2184,-14.1313,1.5714
407,16.28,1482.211,395.406,0.8977,14.2327,-14.1456,1.5727
408,16.32,1481.553,395.394,0.8471,14.2736,-14.1867,1.5719
409,16.36,1481.630,395.259,0.8488,14.2678,-14.1819,1.5635
410,16.4,1481.841,395.542,0.8505,14.2567,-14.1687,1.5812
411,16.44,1482.090,395.650,0.8977,14.2420,-14.1532,1.5879
412,16.48,1482.365,395.626,0.8972,14.2247,-14.1360,1.5864
413,16.52,1482.598,395.984,0.8968,14.2128,-14.1214,1.6088
414,16.56,1482.742,395.500,0.8943,14.2004,-14.1124,1.5785
415,16.6,1482.587,396.064,0.8977,14.2140,-14.1221,1.6138
416,16.64,1482.938,396.469,0.8940,14.1951,-14.1001,1.6391
417,16.68,1483.301,395.338,0.8947,14.1646,-14.0775,1.5684
418,16.72,1482.265,395.153,0.8980,14.2277,-14.1422,1.5569
419,16.76,1481.633,396.250,0.8988,14.2746,-14.1817,1.6254
420,16.8,1482.596,394.476,0.8944,14.2025,-14.1215,1.5146
421,16.84,1481.626,395.861,0.8976,14.2722,-14.1821,1.6011
422,16.88,1481.522,395.513,0.8948,14.2763,-14.1886,1.5793
423,16.92,1481.517,395.105,0.8977,14.2738,-14.1890,1.5539
424,16.96,1481.411,395.807,0.8974,14.2852,-14.1956,1.5977
425,17.0,1481.819,395.396,0.8950,14.2570,-14.1701,1.5720
426,17.04,1481.308,395.489,0.8939,14.2894,-14.2020,1.5778
427,17.08,1481.202,395.526,0.8938,14.2962,-14.2086,1.5802
428,17.12,1481.801,395.375,0.8958,14.2580,-14.1712,1.5707
429,17.16,1481.372,394.940,0.8973,14.2817,-14.1981,1.5436
430,17.2,1481.366,395.437,0.8947,14.2854,-14.1984,1.5746
431,17.24,1481.876,394.902,0.8959,14.2501,-14.1665,1.5411
432,17.28,1481.679,395.451,0.8953,14.2661,-14.1789,1.5754
433,17.32,1481.758,395.203,0.8965,14.2595,-14.1739,1.5600
434,17.36,1481.627,395.222,0.8962,14.2678,-14.1821,1.5612
435,17.4,1481.517,395.445,0.8957,14.2761,-14.1890,1.5751
436,17.44,1481.658,395.215,0.8966,14.2657,-14.1801,1.5608
437,17.48,1481.572,395.473,0.8956,14.2729,-14.1855,1.5769
438,17.52,1481.525,395.433,0.8959,14.2756,-14.1885,1.5743
439,17.56,1481.471,395.433,0.8955,14.2789,-14.1918,1.5744
440,17.6,1481.776,394.398,0.8957,14.2529,-14.1727,1.5097
