frame,t_s,x_px,y_px,score,disp_mm,dx_mm,dy_mm
36,1.44,1504.172,650.262,0.9914,0.2538,-0.2535,0.0127
37,1.48,1502.813,650.049,0.9940,0.2808,-0.2806,0.0085
38,1.52,1501.235,649.834,0.9930,0.3123,-0.3122,0.0042
39,1.56,1499.353,649.137,0.9875,0.3500,-0.3499,-0.0098
40,1.6,1498.023,648.855,0.9915,0.3768,-0.3765,-0.0154
41,1.64,1496.489,648.854,0.9847,0.4074,-0.4071,-0.0154
42,1.68,1495.142,648.279,0.9859,0.4349,-0.4341,-0.0269
43,1.72,1494.122,648.356,0.9840,0.4552,-0.4545,-0.0254
44,1.76,1493.539,648.943,0.9823,0.4663,-0.4661,-0.0136
45,1.8,1493.022,648.748,0.9866,0.4768,-0.4765,-0.0175
46,1.84,1492.584,649.887,0.9817,0.4853,-0.4852,0.0052
47,1.88,1492.078,650.254,0.9847,0.4955,-0.4954,0.0126
48,1.92,1492.141,650.718,0.9851,0.4946,-0.4941,0.0219
49,1.96,1492.106,651.813,0.9861,0.4967,-0.4948,0.0438
50,2.0,1492.015,652.291,0.9839,0.4995,-0.4966,0.0533
51,2.04,1492.310,652.555,0.9810,0.4942,-0.4907,0.0586
52,2.08,1492.126,653.250,0.9830,0.4997,-0.4944,0.0725
53,2.12,1492.381,653.768,0.9824,0.4963,-0.4893,0.0829
54,2.16,1492.412,654.045,0.9799,0.4966,-0.4887,0.0884
55,2.2,1492.575,654.992,0.9809,0.4971,-0.4854,0.1073
56,2.24,1492.664,655.432,0.9793,0.4974,-0.4836,0.1161
57,2.28,1493.067,655.915,0.9854,0.4919,-0.4756,0.1258
58,2.32,1493.133,656.170,0.9834,0.4920,-0.4743,0.1309
59,2.36,1493.198,656.207,0.9821,0.4909,-0.4729,0.1316
60,2.4,1493.482,656.512,0.9776,0.4872,-0.4673,0.1377
61,2.44,1493.322,656.875,0.9828,0.4923,-0.4705,0.1450
62,2.48,1493.344,657.105,0.9808,0.4933,-0.4700,0.1496
63,2.52,1493.255,657.080,0.9827,0.4948,-0.4718,0.1491
64,2.56,1493.254,657.266,0.9798,0.4960,-0.4718,0.1528
65,2.6,1493.360,657.140,0.9794,0.4932,-0.4697,0.1503
66,2.64,1493.352,657.060,0.9810,0.4929,-0.4699,0.1487
67,2.68,1493.368,657.216,0.9779,0.4935,-0.4696,0.1518
68,2.72,1493.544,657.445,0.9781,0.4916,-0.4660,0.1564
69,2.76,1493.538,658.035,0.9806,0.4956,-0.4662,0.1682
70,2.8,1493.912,657.765,0.9836,0.4867,-0.4587,0.1628
71,2.84,1493.735,657.682,0.9792,0.4895,-0.4622,0.1611
72,2.88,1493.837,657.706,0.9814,0.4877,-0.4602,0.1616
73,2.92,1493.833,657.578,0.9788,0.4870,-0.4603,0.1591
74,2.96,1493.762,657.655,0.9794,0.4888,-0.4617,0.1606
75,3.0,1493.890,657.576,0.9790,0.4859,-0.4591,0.1590
76,3.04,1493.489,657.030,0.9780,0.4900,-0.4671,0.1481
77,3.08,1493.418,657.100,0.9793,0.4918,-0.4686,0.1495
78,3.12,1493.243,657.288,0.9800,0.4963,-0.4721,0.1533
79,3.16,1493.723,658.040,0.9840,0.4921,-0.4625,0.1683
80,3.2,1493.778,657.876,0.9838,0.4900,-0.4614,0.1650
81,3.24,1493.792,657.666,0.9804,0.4883,-0.4611,0.1608
82,3.28,1493.970,657.518,0.9789,0.4840,-0.4575,0.1579
83,3.32,1493.657,657.473,0.9796,0.4896,-0.4638,0.1570
84,3.36,1493.652,657.400,0.9803,0.4893,-0.4639,0.1555
85,3.4,1493.754,657.271,0.9830,0.4865,-0.4618,0.1529
86,3.44,1493.787,657.220,0.9840,0.4856,-0.4612,0.1519
87,3.48,1493.792,657.241,0.9837,0.4856,-0.4611,0.1523
88,3.52,1493.863,657.026,0.9853,0.4829,-0.4597,0.1480
89,3.56,1493.861,656.949,0.9853,0.4825,-0.4597,0.1465
90,3.6,1493.813,656.873,0.9846,0.4829,-0.4607,0.1450
91,3.64,1493.852,656.733,0.9834,0.4813,-0.4599,0.1422
92,3.68,1493.736,656.757,0.9821,0.4837,-0.4622,0.1426
93,3.72,1493.341,656.225,0.9798,0.4883,-0.4701,0.1320
94,3.76,1493.288,656.209,0.9812,0.4892,-0.4712,0.1317
95,3.8,1493.321,656.060,0.9830,0.4878,-0.4705,0.1287
96,3.84,1493.369,655.902,0.9832,0.4860,-0.4695,0.1255
97,3.88,1493.440,655.764,0.9817,0.4839,-0.4681,0.1228
98,3.92,1493.648,655.907,0.9827,0.4807,-0.4640,0.1256
99,3.96,1493.677,655.897,0.9835,0.4800,-0.4634,0.1254
100,4.0,1493.810,655.580,0.9791,0.4759,-0.4607,0.1191
101,4.04,1493.680,655.359,0.9810,0.4773,-0.4633,0.1147
102,4.08,1494.002,655.595,0.9822,0.4722,-0.4569,0.1194
103,4.12,1493.777,655.186,0.9845,0.4746,-0.4614,0.1112
104,4.16,1493.739,654.895,0.9845,0.4740,-0.4621,0.1054
105,4.2,1493.574,654.767,0.9799,0.4767,-0.4654,0.1028
106,4.24,1493.201,654.215,0.9839,0.4817,-0.4729,0.0918
107,4.28,1493.185,654.064,0.9858,0.4815,-0.4732,0.0888
108,4.32,1493.125,653.904,0.9875,0.4821,-0.4744,0.0856
109,4.36,1493.240,652.998,0.9861,0.4769,-0.4721,0.0675
110,4.4,1493.378,652.910,0.9845,0.4739,-0.4694,0.0657
111,4.44,1493.197,652.352,0.9819,0.4761,-0.4730,0.0545
112,4.48,1493.812,651.855,0.9874,0.4628,-0.4607,0.0446
113,4.52,1494.028,652.017,0.9886,0.4589,-0.4564,0.0478
114,4.56,1494.355,651.512,0.9824,0.4514,-0.4498,0.0377
115,4.6,1494.547,651.140,0.9838,0.4470,-0.4460,0.0303
116,4.64,1494.854,651.143,0.9883,0.4409,-0.4398,0.0304
117,4.68,1495.148,650.644,0.9877,0.4344,-0.4340,0.0204
118,4.72,1495.119,650.347,0.9851,0.4348,-0.4345,0.0144
119,4.76,1495.712,650.792,0.9859,0.4233,-0.4227,0.0233
120,4.8,1495.654,650.492,0.9834,0.4242,-0.4238,0.0173
121,4.84,1496.196,650.508,0.9847,0.4134,-0.4130,0.0177
122,4.88,1496.125,650.418,0.9846,0.4147,-0.4144,0.0159
123,4.92,1496.775,650.620,0.9843,0.4019,-0.4014,0.0199
124,4.96,1497.113,650.553,0.9868,0.3951,-0.3947,0.0186
125,5.0,1497.201,650.370,0.9849,0.3932,-0.3929,0.0149
126,5.04,1498.055,650.578,0.9874,0.3763,-0.3758,0.0191
127,5.08,1498.104,650.392,0.9865,0.3752,-0.3748,0.0153
128,5.12,1498.970,650.516,0.9855,0.3580,-0.3575,0.0178
129,5.16,1499.268,650.123,0.9897,0.3517,-0.3516,0.0100
130,5.2,1499.838,650.211,0.9916,0.3404,-0.3402,0.0117
131,5.24,1500.271,649.965,0.9921,0.3316,-0.3315,0.0068
132,5.28,1500.852,650.003,0.9938,0.3200,-0.3199,0.0076
133,5.32,1501.345,649.922,0.9916,0.3101,-0.3100,0.0059
134,5.36,1501.955,650.009,0.9949,0.2979,-0.2978,0.0077
135,5.4,1502.667,649.973,0.9924,0.2837,-0.2836,0.0070
136,5.44,1503.281,649.861,0.9936,0.2713,-0.2713,0.0047
137,5.48,1504.057,649.968,0.9959,0.2559,-0.2558,0.0069
138,5.52,1504.886,649.969,0.9960,0.2393,-0.2392,0.0069
139,5.56,1505.417,649.911,0.9922,0.2286,-0.2286,0.0057
140,5.6,1506.240,649.919,0.9955,0.2122,-0.2121,0.0059
141,5.64,1506.964,650.087,0.9968,0.1979,-0.1976,0.0092
142,5.68,1507.583,650.433,0.9899,0.1860,-0.1853,0.0162
143,5.72,1508.263,650.311,0.9899,0.1722,-0.1717,0.0137
144,5.76,1509.180,650.624,0.9941,0.1546,-0.1533,0.0200
145,5.8,1509.625,650.865,0.9927,0.1465,-0.1444,0.0248
146,5.84,1510.167,650.739,0.9962,0.1354,-0.1336,0.0223
147,5.88,1510.523,651.099,0.9921,0.1299,-0.1265,0.0295
148,5.92,1510.820,651.227,0.9955,0.1247,-0.1205,0.0320
149,5.96,1511.155,651.211,0.9943,0.1182,-0.1138,0.0317
150,6.0,1511.747,651.684,0.9915,0.1100,-0.1020,0.0412
151,6.04,1511.952,651.818,0.9970,0.1073,-0.0979,0.0439
152,6.08,1512.216,651.781,0.9963,0.1021,-0.0926,0.0431
153,6.12,1512.478,651.834,0.9923,0.0979,-0.0874,0.0442
154,6.16,1512.622,652.330,0.9925,0.1003,-0.0845,0.0541
155,6.2,1512.846,652.470,0.9916,0.0982,-0.0800,0.0569
156,6.24,1512.977,652.452,0.9914,0.0958,-0.0774,0.0565
157,6.28,1513.355,652.569,0.9920,0.0913,-0.0698,0.0589
158,6.32,1513.448,652.611,0.9915,0.0905,-0.0680,0.0597
159,6.36,1513.614,652.846,0.9925,0.0913,-0.0646,0.0644
160,6.4,1513.655,652.936,0.9944,0.0920,-0.0638,0.0662
161,6.44,1513.642,652.961,0.9944,0.0925,-0.0641,0.0667
162,6.48,1513.695,652.946,0.9953,0.0916,-0.0630,0.0664
163,6.52,1513.737,653.002,0.9962,0.0918,-0.0622,0.0675
164,6.56,1513.756,653.084,0.9962,0.0928,-0.0618,0.0692
165,6.6,1513.825,653.025,0.9972,0.0910,-0.0604,0.0680
166,6.64,1513.804,653.042,0.9969,0.0915,-0.0608,0.0683
167,6.68,1513.828,652.994,0.9973,0.0905,-0.0604,0.0674
168,6.72,1513.931,652.979,0.9978,0.0889,-0.0583,0.0671
169,6.76,1513.799,653.164,0.9960,0.0934,-0.0609,0.0708
170,6.8,1513.760,653.157,0.9958,0.0938,-0.0617,0.0706
171,6.84,1513.800,653.224,0.9955,0.0943,-0.0609,0.0720
172,6.88,1513.942,653.453,0.9913,0.0961,-0.0581,0.0766
173,6.92,1514.042,653.372,0.9923,0.0936,-0.0561,0.0749
174,6.96,1514.079,653.360,0.9922,0.0930,-0.0553,0.0747
175,7.0,1514.082,653.498,0.9888,0.0952,-0.0553,0.0775
176,7.04,1514.530,653.783,0.9889,0.0952,-0.0463,0.0832
177,7.08,1514.679,653.766,0.9923,0.0935,-0.0433,0.0828
178,7.12,1514.795,653.825,0.9955,0.0935,-0.0410,0.0840
179,7.16,1514.673,653.887,0.9942,0.0957,-0.0435,0.0852
180,7.2,1514.788,653.814,0.9952,0.0933,-0.0412,0.0838
181,7.24,1514.701,654.013,0.9956,0.0977,-0.0429,0.0878
182,7.28,1514.686,654.039,0.9954,0.0983,-0.0432,0.0883
183,7.32,1514.651,653.924,0.9943,0.0965,-0.0439,0.0860
184,7.36,1514.535,653.979,0.9922,0.0986,-0.0462,0.0871
185,7.4,1514.517,654.040,0.9920,0.0998,-0.0466,0.0883
186,7.44,1514.409,653.796,0.9937,0.0966,-0.0487,0.0834
187,7.48,1514.407,653.833,0.9937,0.0973,-0.0488,0.0842
188,7.52,1514.457,653.861,0.9925,0.0973,-0.0478,0.0847
189,7.56,1514.506,654.155,0.9917,0.1020,-0.0468,0.0906
190,7.6,1514.489,653.908,0.9914,0.0978,-0.0471,0.0857
191,7.64,1514.489,653.900,0.9915,0.0976,-0.0471,0.0855
192,7.68,1514.378,654.088,0.9920,0.1020,-0.0494,0.0893
193,7.72,1514.302,654.141,0.9929,0.1037,-0.0509,0.0903
194,7.76,1514.247,654.184,0.9932,0.1049,-0.0520,0.0912
195,7.8,1514.177,654.258,0.9930,0.1069,-0.0534,0.0927
196,7.84,1514.063,654.305,0.9937,0.1089,-0.0557,0.0936
197,7.88,1513.998,654.271,0.9948,0.1090,-0.0570,0.0929
198,7.92,1513.952,654.229,0.9957,0.1088,-0.0579,0.0921
199,7.96,1513.965,654.344,0.9937,0.1106,-0.0576,0.0944
200,8.0,1513.942,654.412,0.9924,0.1120,-0.0581,0.0957
201,8.04,1514.167,654.551,0.9923,0.1121,-0.0536,0.0985
202,8.08,1513.888,654.718,0.9951,0.1178,-0.0592,0.1019
203,8.12,1513.549,654.984,0.9924,0.1258,-0.0659,0.1072
204,8.16,1513.161,655.109,0.9954,0.1321,-0.0737,0.1097
205,8.2,1512.675,655.454,0.9903,0.1433,-0.0834,0.1166
206,8.24,1512.136,655.400,0.9899,0.1490,-0.0942,0.1155
207,8.28,1511.709,656.040,0.9953,0.1644,-0.1027,0.1283
208,8.32,1510.760,656.257,0.9943,0.1800,-0.1217,0.1326
209,8.36,1509.768,656.226,0.9947,0.1936,-0.1416,0.1320
210,8.4,1508.828,656.166,0.9955,0.2069,-0.1604,0.1308
211,8.44,1507.718,656.109,0.9949,0.2239,-0.1826,0.1297
212,8.48,1506.663,655.926,0.9931,0.2395,-0.2037,0.1260
213,8.52,1505.493,655.643,0.9895,0.2570,-0.2271,0.1204
214,8.56,1504.388,655.596,0.9901,0.2763,-0.2492,0.1194
215,8.6,1503.056,655.420,0.9891,0.2992,-0.2758,0.1159
216,8.64,1501.987,655.388,0.9898,0.3187,-0.2972,0.1153
217,8.68,1500.937,655.224,0.9923,0.3373,-0.3182,0.1120
218,8.72,1500.151,654.895,0.9935,0.3501,-0.3339,0.1054
219,8.76,1499.235,654.832,0.9924,0.3673,-0.3522,0.1041
220,8.8,1498.349,654.574,0.9877,0.3830,-0.3699,0.0990
221,8.84,1497.093,654.368,0.9869,0.4063,-0.3951,0.0949
222,8.88,1496.253,654.266,0.9858,0.4222,-0.4119,0.0928
223,8.92,1495.547,654.356,0.9842,0.4364,-0.4260,0.0946
224,8.96,1494.784,654.209,0.9886,0.4507,-0.4412,0.0917
225,9.0,1493.988,654.045,0.9901,0.4656,-0.4572,0.0884
226,9.04,1493.359,653.879,0.9868,0.4774,-0.4697,0.0851
227,9.08,1492.689,654.206,0.9869,0.4917,-0.4831,0.0916
228,9.12,1492.094,654.093,0.9882,0.5030,-0.4950,0.0894
229,9.16,1491.600,654.218,0.9845,0.5132,-0.5049,0.0919
230,9.2,1491.274,654.041,0.9861,0.5190,-0.5114,0.0883
231,9.24,1491.075,654.205,0.9867,0.5235,-0.5154,0.0916
232,9.28,1490.876,654.315,0.9856,0.5278,-0.5194,0.0938
233,9.32,1490.555,654.480,0.9798,0.5347,-0.5258,0.0971
234,9.36,1490.358,654.209,0.9809,0.5376,-0.5298,0.0917
235,9.4,1490.256,654.363,0.9801,0.5402,-0.5318,0.0948
236,9.44,1490.444,654.547,0.9812,0.5371,-0.5280,0.0984
237,9.48,1490.274,654.663,0.9850,0.5409,-0.5314,0.1008
238,9.52,1490.072,654.806,0.9870,0.5454,-0.5355,0.1036
239,9.56,1490.064,654.865,0.9877,0.5458,-0.5356,0.1048
240,9.6,1489.960,655.053,0.9864,0.5486,-0.5377,0.1086
241,9.64,1489.680,655.369,0.9818,0.5553,-0.5433,0.1149
242,9.68,1489.915,655.549,0.9800,0.5515,-0.5386,0.1185
243,9.72,1489.853,655.663,0.9824,0.5532,-0.5399,0.1208
244,9.76,1489.692,655.880,0.9842,0.5573,-0.5431,0.1251
245,9.8,1489.513,656.064,0.9822,0.5616,-0.5467,0.1288
246,9.84,1489.519,656.083,0.9821,0.5616,-0.5465,0.1292
247,9.88,1489.527,656.073,0.9823,0.5614,-0.5464,0.1290
248,9.92,1489.530,656.090,0.9818,0.5614,-0.5463,0.1293
249,9.96,1489.613,656.046,0.9834,0.5596,-0.5447,0.1284
250,10.0,1489.722,656.002,0.9853,0.5573,-0.5425,0.1275
251,10.04,1489.692,655.997,0.9848,0.5578,-0.5431,0.1274
252,10.08,1489.736,655.927,0.9849,0.5567,-0.5422,0.1260
253,10.12,1489.907,655.869,0.9865,0.5531,-0.5388,0.1249
254,10.16,1489.990,655.831,0.9869,0.5513,-0.5371,0.1241
255,10.2,1490.013,655.800,0.9867,0.5507,-0.5367,0.1235
256,10.24,1489.993,655.840,0.9867,0.5513,-0.5371,0.1243
257,10.28,1490.048,655.761,0.9867,0.5498,-0.5360,0.1227
258,10.32,1490.159,655.757,0.9858,0.5477,-0.5337,0.1226
259,10.36,1490.184,655.763,0.9857,0.5472,-0.5332,0.1228
260,10.4,1490.209,655.651,0.9846,0.5462,-0.5327,0.1205
261,10.44,1490.262,655.514,0.9812,0.5446,-0.5317,0.1178
262,10.48,1489.987,655.304,0.9838,0.5491,-0.5372,0.1136
263,10.52,1490.015,655.286,0.9841,0.5484,-0.5366,0.1132
264,10.56,1490.064,655.083,0.9865,0.5466,-0.5356,0.1092
265,10.6,1489.936,655.081,0.9867,0.5491,-0.5382,0.1091
266,10.64,1489.894,654.986,0.9873,0.5496,-0.5390,0.1072
267,10.68,1489.878,654.942,0.9873,0.5497,-0.5394,0.1063
268,10.72,1489.895,654.929,0.9873,0.5494,-0.5390,0.1061
269,10.76,1489.888,654.886,0.9874,0.5493,-0.5392,0.1052
270,10.8,1489.870,654.796,0.9861,0.5493,-0.5395,0.1034
271,10.84,1490.103,654.644,0.9849,0.5442,-0.5349,0.1004
272,10.88,1490.166,654.652,0.9851,0.5430,-0.5336,0.1005
273,10.92,1490.085,654.388,0.9824,0.5436,-0.5352,0.0953
274,10.96,1490.262,654.326,0.9806,0.5399,-0.5317,0.0940
275,11.0,1490.906,654.566,0.9813,0.5281,-0.5188,0.0988
276,11.04,1490.797,654.365,0.9840,0.5295,-0.5210,0.0948
277,11.08,1491.000,654.322,0.9845,0.5254,-0.5169,0.0939
278,11.12,1491.208,654.335,0.9819,0.5213,-0.5128,0.0942
279,11.16,1491.426,654.160,0.9805,0.5164,-0.5084,0.0907
280,11.2,1491.658,654.382,0.9832,0.5127,-0.5037,0.0951
281,11.24,1491.986,654.303,0.9853,0.5059,-0.4972,0.0936
282,11.28,1492.039,654.373,0.9838,0.5051,-0.4961,0.0950
283,11.32,1492.039,654.374,0.9842,0.5052,-0.4961,0.0950
284,11.36,1491.997,654.395,0.9841,0.5060,-0.4970,0.0954
285,11.4,1492.167,654.456,0.9812,0.5030,-0.4936,0.0966
286,11.44,1492.662,654.775,0.9843,0.4945,-0.4837,0.1030
287,11.48,1492.918,654.715,0.9874,0.4893,-0.4786,0.1018
288,11.52,1493.300,654.596,0.9857,0.4813,-0.4709,0.0994
289,11.56,1493.840,654.785,0.9885,0.4716,-0.4601,0.1032
290,11.6,1494.520,654.826,0.9834,0.4585,-0.4465,0.1040
291,11.64,1495.345,654.728,0.9883,0.4420,-0.4300,0.1021
292,11.68,1496.199,654.772,0.9907,0.4256,-0.4129,0.1029
293,11.72,1497.051,654.698,0.9905,0.4087,-0.3959,0.1015
294,11.76,1497.795,654.632,0.9867,0.3940,-0.3810,0.1001
295,11.8,1498.199,654.246,0.9887,0.3842,-0.3729,0.0924
296,11.84,1499.052,654.130,0.9924,0.3671,-0.3559,0.0901
297,11.88,1499.624,654.386,0.9882,0.3574,-0.3444,0.0952
298,11.92,1500.476,653.691,0.9887,0.3373,-0.3274,0.0813
299,11.96,1501.315,653.585,0.9897,0.3206,-0.3106,0.0792
300,12.0,1502.139,653.848,0.9950,0.3060,-0.2941,0.0845
301,12.04,1502.981,653.691,0.9933,0.2890,-0.2773,0.0813
302,12.08,1503.802,653.789,0.9935,0.2739,-0.2609,0.0833
303,12.12,1504.597,653.908,0.9916,0.2595,-0.2450,0.0857
304,12.16,1505.512,653.878,0.9894,0.2421,-0.2267,0.0851
305,12.2,1506.333,653.888,0.9942,0.2269,-0.2102,0.0853
306,12.24,1507.290,654.603,0.9925,0.2155,-0.1911,0.0996
307,12.28,1507.956,655.063,0.9967,0.2084,-0.1778,0.1088
308,12.32,1508.758,655.167,0.9946,0.1961,-0.1618,0.1108
309,12.36,1508.730,654.912,0.9932,0.1937,-0.1623,0.1057
310,12.4,1509.759,656.067,0.9956,0.1915,-0.1417,0.1288
311,12.44,1509.307,656.115,0.9927,0.1990,-0.1508,0.1298
312,12.48,1509.174,656.008,0.9963,0.1996,-0.1534,0.1277
313,12.52,1509.174,656.088,0.9955,0.2006,-0.1534,0.1293
314,12.56,1509.271,656.256,0.9908,0.2013,-0.1515,0.1326
315,12.6,1509.168,656.212,0.9936,0.2023,-0.1536,0.1317
316,12.64,1509.195,655.986,0.9962,0.1990,-0.1530,0.1272
317,12.68,1509.142,656.077,0.9961,0.2010,-0.1541,0.1290
318,12.72,1509.366,656.040,0.9926,0.1971,-0.1496,0.1283
319,12.76,1509.377,656.046,0.9922,0.1970,-0.1494,0.1284
320,12.8,1509.429,655.971,0.9919,0.1952,-0.1483,0.1269
321,12.84,1509.573,656.378,0.9905,0.1985,-0.1455,0.1351
322,12.88,1509.630,656.493,0.9892,0.1992,-0.1443,0.1374
323,12.92,1509.797,656.369,0.9927,0.1951,-0.1410,0.1349
324,12.96,1509.824,656.332,0.9935,0.1942,-0.1404,0.1341
325,13.0,1509.921,656.268,0.9947,0.1919,-0.1385,0.1329
326,13.04,1510.017,656.718,0.9957,0.1969,-0.1366,0.1419
327,13.08,1509.802,656.423,0.9917,0.1958,-0.1409,0.1360
328,13.12,1509.823,656.325,0.9937,0.1941,-0.1405,0.1340
329,13.16,1510.183,656.502,0.9903,0.1915,-0.1333,0.1375
330,13.2,1509.566,656.249,0.9919,0.1968,-0.1456,0.1325
331,13.24,1509.721,656.407,0.9917,0.1967,-0.1425,0.1356
332,13.28,1509.920,656.782,0.9960,0.1992,-0.1385,0.1431
333,13.32,1509.942,656.030,0.9974,0.1883,-0.1381,0.1281
334,13.36,1509.910,656.216,0.9955,0.1914,-0.1387,0.1318
335,13.4,1510.276,656.114,0.9935,0.1847,-0.1314,0.1298
336,13.44,1510.508,656.093,0.9917,0.1811,-0.1268,0.1294
337,13.48,1510.801,656.098,0.9964,0.1771,-0.1209,0.1295
338,13.52,1511.025,656.024,0.9975,0.1730,-0.1164,0.1280
339,13.56,1511.207,655.908,0.9966,0.1689,-0.1128,0.1257
340,13.6,1511.342,656.036,0.9934,0.1690,-0.1101,0.1282
341,13.64,1511.353,656.120,0.9918,0.1701,-0.1099,0.1299
342,13.68,1511.370,656.076,0.9922,0.1692,-0.1095,0.1290
343,13.72,1511.213,656.372,0.9895,0.1758,-0.1127,0.1349
344,13.76,1511.447,656.514,0.9890,0.1750,-0.1080,0.1378
345,13.8,1511.580,656.731,0.9886,0.1769,-0.1053,0.1421
346,13.84,1511.662,656.819,0.9928,0.1773,-0.1037,0.1439
347,13.88,1511.705,656.748,0.9922,0.1757,-0.1028,0.1425
348,13.92,1511.843,656.323,0.9939,0.1672,-0.1001,0.1340
349,13.96,1511.887,656.634,0.9923,0.1717,-0.0992,0.1402
350,14.0,1512.264,656.528,0.9911,0.1657,-0.0916,0.1380
351,14.04,1512.286,656.769,0.9955,0.1695,-0.0912,0.1429
352,14.08,1512.451,656.594,0.9907,0.1648,-0.0879,0.1394
353,14.12,1512.079,656.429,0.9905,0.1662,-0.0953,0.1361
354,14.16,1512.565,657.002,0.9928,0.1706,-0.0856,0.1475
355,14.2,1512.524,657.025,0.9919,0.1714,-0.0864,0.1480
356,14.24,1512.593,656.804,0.9909,0.1669,-0.0851,0.1436
357,14.28,1512.320,656.857,0.9953,0.1706,-0.0905,0.1446
358,14.32,1512.352,656.798,0.9946,0.1693,-0.0899,0.1435
359,14.36,1512.311,656.827,0.9953,0.1702,-0.0907,0.1440
360,14.4,1512.260,656.903,0.9960,0.1720,-0.0917,0.1456
361,14.44,1512.231,656.899,0.9964,0.1723,-0.0923,0.1455
362,14.48,1512.269,656.940,0.9957,0.1726,-0.0915,0.1463
363,14.52,1512.220,656.924,0.9965,0.1728,-0.0925,0.1460
364,14.56,1512.296,656.903,0.9955,0.1717,-0.0910,0.1456
365,14.6,1512.362,657.029,0.9930,0.1731,-0.0897,0.1481
366,14.64,1512.666,657.687,0.9894,0.1816,-0.0836,0.1612
367,14.68,1512.702,657.369,0.9924,0.1757,-0.0829,0.1549
368,14.72,1512.834,657.634,0.9914,0.1791,-0.0802,0.1602
369,14.76,1512.691,657.450,0.9908,0.1772,-0.0831,0.1565
370,14.8,1512.796,657.955,0.9967,0.1852,-0.0810,0.1666
371,14.84,1512.800,658.591,0.9897,0.1967,-0.0809,0.1793
372,14.88,1511.923,658.341,0.9939,0.2002,-0.0985,0.1743
373,14.92,1511.845,658.692,0.9935,0.2071,-0.1000,0.1813
374,14.96,1511.107,659.054,0.9970,0.2208,-0.1148,0.1886
375,15.0,1510.310,659.016,0.9945,0.2288,-0.1307,0.1878
376,15.04,1509.261,659.093,0.9942,0.2426,-0.1517,0.1894
377,15.08,1508.438,659.096,0.9897,0.2533,-0.1682,0.1894
378,15.12,1507.789,659.339,0.9932,0.2656,-0.1811,0.1943
379,15.16,1507.072,659.238,0.9941,0.2742,-0.1955,0.1923
380,15.2,1506.246,659.114,0.9935,0.2845,-0.2120,0.1898
381,15.24,1505.567,659.165,0.9916,0.2954,-0.2256,0.1908
382,15.28,1504.652,659.285,0.9919,0.3111,-0.2439,0.1932
383,15.32,1503.752,659.146,0.9940,0.3238,-0.2619,0.1904
384,15.36,1502.666,658.928,0.9922,0.3392,-0.2836,0.1861
385,15.4,1501.550,658.875,0.9886,0.3575,-0.3059,0.1850
