frame,t_s,x_px,y_px,score,disp_mm,dx_mm,dy_mm
115,4.6,1694.511,655.343,0.9879,0.0537,-0.0537,0.0023
116,4.64,1693.632,654.504,0.9867,0.0735,-0.0719,-0.0151
117,4.68,1693.457,653.455,0.9864,0.0840,-0.0755,-0.0368
118,4.72,1692.549,652.595,0.9872,0.1090,-0.0943,-0.0547
119,4.76,1691.979,651.459,0.9862,0.1318,-0.1061,-0.0782
120,4.8,1691.039,649.690,0.9862,0.1702,-0.1256,-0.1148
121,4.84,1690.034,648.613,0.9864,0.2006,-0.1464,-0.1371
122,4.88,1688.671,647.546,0.9865,0.2364,-0.1747,-0.1592
123,4.92,1686.794,645.726,0.9864,0.2905,-0.2136,-0.1969
124,4.96,1685.564,644.778,0.9861,0.3226,-0.2390,-0.2166
125,5.0,1684.975,644.464,0.9834,0.3360,-0.2512,-0.2231
126,5.04,1684.641,643.321,0.9850,0.3571,-0.2582,-0.2468
127,5.08,1684.278,642.404,0.9831,0.3758,-0.2657,-0.2658
128,5.12,1684.015,641.839,0.9838,0.3880,-0.2711,-0.2775
129,5.16,1684.632,641.754,0.9853,0.3804,-0.2584,-0.2792
130,5.2,1684.943,641.404,0.9854,0.3815,-0.2519,-0.2865
131,5.24,1684.790,640.766,0.9846,0.3936,-0.2551,-0.2997
132,5.28,1684.296,639.903,0.9868,0.4138,-0.2653,-0.3176
133,5.32,1683.595,639.546,0.9856,0.4289,-0.2798,-0.3250
134,5.36,1683.435,639.079,0.9864,0.4384,-0.2831,-0.3346
135,5.4,1683.425,638.401,0.9859,0.4493,-0.2833,-0.3487
136,5.44,1683.173,638.009,0.9849,0.4589,-0.2886,-0.3568
137,5.48,1682.846,637.849,0.9845,0.4658,-0.2953,-0.3601
138,5.52,1682.653,637.702,0.9847,0.4707,-0.2993,-0.3632
139,5.56,1682.729,637.309,0.9854,0.4760,-0.2978,-0.3713
140,5.6,1682.398,636.814,0.9859,0.4883,-0.3046,-0.3816
141,5.64,1682.203,636.578,0.9850,0.4946,-0.3087,-0.3865
142,5.68,1682.321,636.058,0.9859,0.5016,-0.3062,-0.3972
143,5.72,1682.165,635.643,0.9844,0.5104,-0.3095,-0.4058
144,5.76,1682.019,635.674,0.9840,0.5117,-0.3125,-0.4052
145,5.8,1682.124,635.099,0.9840,0.5199,-0.3103,-0.4171
146,5.84,1682.031,634.904,0.9840,0.5243,-0.3122,-0.4212
147,5.88,1681.955,635.018,0.9840,0.5233,-0.3138,-0.4188
148,5.92,1682.249,634.424,0.9836,0.5297,-0.3077,-0.4311
149,5.96,1682.196,634.331,0.9836,0.5319,-0.3088,-0.4330
150,6.0,1682.250,634.401,0.9841,0.5300,-0.3077,-0.4316
151,6.04,1681.901,633.914,0.9842,0.5424,-0.3149,-0.4417
152,6.08,1681.694,634.003,0.9857,0.5434,-0.3192,-0.4398
153,6.12,1681.815,634.170,0.9858,0.5392,-0.3167,-0.4364
154,6.16,1681.593,633.314,0.9852,0.5563,-0.3213,-0.4541
155,6.2,1681.281,633.587,0.9844,0.5555,-0.3278,-0.4484
156,6.24,1681.338,633.844,0.9855,0.5505,-0.3266,-0.4431
157,6.28,1681.163,633.533,0.9846,0.5578,-0.3302,-0.4496
158,6.32,1681.439,633.450,0.9847,0.5558,-0.3245,-0.4513
159,6.36,1681.370,633.325,0.9843,0.5588,-0.3259,-0.4539
160,6.4,1681.312,633.618,0.9854,0.5545,-0.3271,-0.4478
161,6.44,1681.276,633.527,0.9850,0.5565,-0.3279,-0.4497
162,6.48,1681.619,633.460,0.9845,0.5535,-0.3208,-0.4511
163,6.52,1681.753,633.317,0.9851,0.5543,-0.3180,-0.4540
164,6.56,1681.328,633.624,0.9853,0.5543,-0.3268,-0.4477
165,6.6,1681.398,634.697,0.9863,0.5356,-0.3253,-0.4254
166,6.64,1681.657,634.091,0.9865,0.5424,-0.3200,-0.4380
167,6.68,1681.463,633.725,0.9874,0.5509,-0.3240,-0.4456
168,6.72,1681.684,634.394,0.9883,0.5370,-0.3194,-0.4317
169,6.76,1681.496,634.165,0.9911,0.5432,-0.3233,-0.4365
170,6.8,1681.650,634.483,0.9914,0.5360,-0.3201,-0.4299
171,6.84,1681.460,634.159,0.9926,0.5437,-0.3241,-0.4366
172,6.88,1681.321,634.022,0.9922,0.5477,-0.3269,-0.4394
173,6.92,1681.350,634.154,0.9922,0.5452,-0.3264,-0.4367
174,6.96,1681.464,634.362,0.9919,0.5403,-0.3240,-0.4324
175,7.0,1681.419,634.208,0.9922,0.5434,-0.3249,-0.4356
176,7.04,1681.374,634.212,0.9920,0.5439,-0.3259,-0.4355
177,7.08,1681.539,634.401,0.9916,0.5387,-0.3224,-0.4316
178,7.12,1681.594,634.333,0.9921,0.5392,-0.3213,-0.4330
179,7.16,1681.733,634.459,0.9913,0.5354,-0.3184,-0.4304
180,7.2,1681.710,634.620,0.9904,0.5330,-0.3189,-0.4270
181,7.24,1681.792,635.310,0.9918,0.5205,-0.3172,-0.4127
182,7.28,1682.240,635.341,0.9904,0.5144,-0.3079,-0.4121
183,7.32,1682.161,634.958,0.9914,0.5218,-0.3096,-0.4200
184,7.36,1682.134,635.871,0.9918,0.5070,-0.3101,-0.4011
185,7.4,1682.375,636.443,0.9904,0.4946,-0.3051,-0.3893
186,7.44,1682.284,636.618,0.9913,0.4929,-0.3070,-0.3856
187,7.48,1682.414,637.009,0.9927,0.4849,-0.3043,-0.3775
188,7.52,1682.604,637.423,0.9910,0.4758,-0.3004,-0.3690
189,7.56,1682.560,638.073,0.9930,0.4660,-0.3013,-0.3555
190,7.6,1682.699,638.427,0.9921,0.4585,-0.2984,-0.3482
191,7.64,1682.714,639.161,0.9919,0.4469,-0.2981,-0.3330
192,7.68,1683.228,640.097,0.9910,0.4254,-0.2874,-0.3136
193,7.72,1683.414,641.523,0.9912,0.4014,-0.2836,-0.2840
194,7.76,1683.945,642.876,0.9908,0.3739,-0.2726,-0.2560
195,7.8,1684.523,643.628,0.9923,0.3546,-0.2606,-0.2404
196,7.84,1685.394,645.245,0.9926,0.3188,-0.2426,-0.2069
197,7.88,1686.295,646.150,0.9923,0.2925,-0.2239,-0.1882
198,7.92,1686.970,647.060,0.9916,0.2697,-0.2099,-0.1693
199,7.96,1687.494,647.919,0.9935,0.2502,-0.1991,-0.1515
200,8.0,1688.340,649.017,0.9929,0.2226,-0.1815,-0.1288
201,8.04,1688.920,650.219,0.9923,0.1988,-0.1695,-0.1039
202,8.08,1689.223,650.185,0.9923,0.1939,-0.1633,-0.1046
203,8.12,1689.234,650.025,0.9924,0.1955,-0.1630,-0.1079
204,8.16,1689.087,650.672,0.9920,0.1911,-0.1661,-0.0945
205,8.2,1689.180,650.896,0.9927,0.1871,-0.1641,-0.0898
206,8.24,1689.141,650.799,0.9926,0.1888,-0.1649,-0.0918
207,8.28,1689.256,650.825,0.9930,0.1865,-0.1626,-0.0913
208,8.32,1689.390,651.066,0.9934,0.1816,-0.1598,-0.0863
209,8.36,1689.456,651.175,0.9934,0.1793,-0.1584,-0.0841
210,8.4,1689.552,651.134,0.9937,0.1780,-0.1564,-0.0849
211,8.44,1689.641,651.215,0.9930,0.1756,-0.1546,-0.0832
212,8.48,1689.713,651.321,0.9931,0.1732,-0.1531,-0.0810
213,8.52,1689.748,651.275,0.9928,0.1730,-0.1524,-0.0820
214,8.56,1689.404,650.826,0.9939,0.1838,-0.1595,-0.0913
215,8.6,1689.337,650.192,0.9924,0.1918,-0.1609,-0.1044
216,8.64,1688.632,649.572,0.9921,0.2111,-0.1755,-0.1173
217,8.68,1688.040,648.726,0.9918,0.2311,-0.1877,-0.1348
218,8.72,1687.023,647.782,0.9917,0.2597,-0.2088,-0.1544
219,8.76,1685.787,646.698,0.9922,0.2936,-0.2344,-0.1768
220,8.8,1685.367,645.232,0.9935,0.3194,-0.2431,-0.2072
221,8.84,1684.501,644.663,0.9927,0.3407,-0.2611,-0.2190
222,8.88,1684.313,643.899,0.9942,0.3540,-0.2650,-0.2348
223,8.92,1684.106,643.050,0.9924,0.3690,-0.2692,-0.2524
224,8.96,1683.847,642.464,0.9918,0.3813,-0.2746,-0.2645
225,9.0,1683.508,641.750,0.9932,0.3967,-0.2816,-0.2793
226,9.04,1683.713,641.397,0.9925,0.3989,-0.2774,-0.2866
227,9.08,1683.313,640.738,0.9925,0.4145,-0.2857,-0.3003
228,9.12,1683.200,640.139,0.9925,0.4251,-0.2880,-0.3127
229,9.16,1683.032,639.599,0.9911,0.4357,-0.2915,-0.3239
230,9.2,1683.041,639.094,0.9910,0.4435,-0.2913,-0.3343
231,9.24,1682.630,638.942,0.9934,0.4514,-0.2998,-0.3375
232,9.28,1682.612,638.397,0.9933,0.4602,-0.3002,-0.3488
233,9.32,1682.234,637.566,0.9918,0.4784,-0.3080,-0.3660
234,9.36,1682.242,637.180,0.9924,0.4844,-0.3079,-0.3740
235,9.4,1682.139,636.962,0.9925,0.4893,-0.3100,-0.3785
236,9.44,1681.978,637.001,0.9910,0.4908,-0.3133,-0.3777
237,9.48,1681.809,636.888,0.9919,0.4948,-0.3168,-0.3800
238,9.52,1681.708,636.747,0.9923,0.4984,-0.3189,-0.3830
239,9.56,1681.634,636.642,0.9920,0.5010,-0.3205,-0.3851
240,9.6,1681.697,636.776,0.9924,0.4981,-0.3192,-0.3824
241,9.64,1681.718,636.806,0.9922,0.4973,-0.3187,-0.3818
242,9.68,1681.737,636.843,0.9921,0.4965,-0.3183,-0.3810
243,9.72,1681.782,636.846,0.9922,0.4958,-0.3174,-0.3809
244,9.76,1681.852,636.883,0.9914,0.4943,-0.3159,-0.3802
245,9.8,1681.914,637.067,0.9917,0.4906,-0.3147,-0.3763
246,9.84,1682.076,637.082,0.9921,0.4882,-0.3113,-0.3760
247,9.88,1682.263,637.391,0.9913,0.4808,-0.3074,-0.3696
248,9.92,1682.124,637.761,0.9922,0.4768,-0.3103,-0.3620
249,9.96,1682.670,638.485,0.9926,0.4580,-0.2990,-0.3470
250,10.0,1682.774,639.015,0.9923,0.4483,-0.2968,-0.3360
251,10.04,1683.015,638.827,0.9909,0.4480,-0.2919,-0.3399
252,10.08,1683.212,639.294,0.9912,0.4380,-0.2878,-0.3302
253,10.12,1683.576,640.164,0.9926,0.4195,-0.2802,-0.3122
254,10.16,1683.809,641.169,0.9922,0.4009,-0.2754,-0.2914
255,10.2,1684.190,642.191,0.9917,0.3802,-0.2675,-0.2702
256,10.24,1684.826,644.224,0.9926,0.3416,-0.2543,-0.2281
257,10.28,1685.679,645.834,0.9932,0.3065,-0.2367,-0.1947
258,10.32,1686.683,646.386,0.9933,0.2832,-0.2159,-0.1833
259,10.36,1687.397,648.044,0.9944,0.2502,-0.2011,-0.1489
260,10.4,1688.082,649.556,0.9923,0.2208,-0.1869,-0.1176
261,10.44,1688.724,650.609,0.9924,0.1983,-0.1736,-0.0958
262,10.48,1689.397,650.979,0.9941,0.1823,-0.1596,-0.0881
263,10.52,1690.006,651.596,0.9919,0.1652,-0.1470,-0.0753
264,10.56,1690.269,652.090,0.9927,0.1558,-0.1416,-0.0651
265,10.6,1690.590,652.824,0.9930,0.1439,-0.1349,-0.0499
266,10.64,1690.790,652.910,0.9927,0.1393,-0.1308,-0.0481
267,10.68,1690.825,652.114,0.9933,0.1452,-0.1301,-0.0646
268,10.72,1690.892,653.062,0.9926,0.1363,-0.1287,-0.0450
269,10.76,1690.876,653.882,0.9922,0.1320,-0.1290,-0.0280
270,10.8,1690.764,652.884,0.9928,0.1400,-0.1313,-0.0487
271,10.84,1690.486,652.545,0.9922,0.1480,-0.1371,-0.0557
272,10.88,1690.786,653.488,0.9917,0.1358,-0.1309,-0.0362
273,10.92,1690.665,653.684,0.9931,0.1372,-0.1334,-0.0321
274,10.96,1690.967,653.154,0.9936,0.1342,-0.1271,-0.0431
275,11.0,1691.889,653.351,0.9943,0.1148,-0.1080,-0.0390
276,11.04,1692.486,653.991,0.9969,0.0990,-0.0956,-0.0257
277,11.08,1692.831,653.821,0.9958,0.0932,-0.0885,-0.0292
278,11.12,1692.757,653.429,0.9958,0.0975,-0.0900,-0.0374
279,11.16,1692.558,653.787,0.9967,0.0988,-0.0942,-0.0300
280,11.2,1692.143,653.836,0.9961,0.1067,-0.1027,-0.0289
281,11.24,1691.658,653.674,0.9955,0.1173,-0.1128,-0.0323
282,11.28,1691.333,653.640,0.9948,0.1240,-0.1195,-0.0330
283,11.32,1691.509,654.044,0.9959,0.1185,-0.1159,-0.0246
284,11.36,1691.580,654.138,0.9959,0.1166,-0.1144,-0.0227
285,11.4,1691.747,654.068,0.9962,0.1135,-0.1109,-0.0241
286,11.44,1692.057,654.029,0.9950,0.1075,-0.1045,-0.0249
287,11.48,1692.066,653.977,0.9951,0.1075,-0.1044,-0.0260
288,11.52,1692.080,654.067,0.9947,0.1068,-0.1040,-0.0242
289,11.56,1692.138,654.078,0.9953,0.1056,-0.1028,-0.0239
290,11.6,1692.097,653.989,0.9949,0.1069,-0.1037,-0.0258
291,11.64,1692.199,654.114,0.9955,0.1042,-0.1016,-0.0232
292,11.68,1692.275,653.326,0.9951,0.1075,-0.1000,-0.0395
293,11.72,1692.347,654.348,0.9952,0.1002,-0.0985,-0.0183
294,11.76,1692.140,654.204,0.9948,0.1050,-0.1028,-0.0213
295,11.8,1692.232,653.971,0.9957,0.1042,-0.1009,-0.0261
296,11.84,1692.421,654.345,0.9955,0.0987,-0.0970,-0.0184
297,11.88,1692.406,654.297,0.9957,0.0992,-0.0973,-0.0194
298,11.92,1692.403,654.351,0.9955,0.0991,-0.0974,-0.0183
299,11.96,1692.242,654.525,0.9953,0.1018,-0.1007,-0.0147
300,12.0,1691.822,654.862,0.9953,0.1097,-0.1094,-0.0077
301,12.04,1691.756,654.755,0.9952,0.1112,-0.1108,-0.0099
302,12.08,1692.355,654.932,0.9966,0.0986,-0.0984,-0.0062
303,12.12,1692.303,654.294,0.9956,0.1013,-0.0994,-0.0194
304,12.16,1692.098,653.827,0.9954,0.1077,-0.1037,-0.0291
305,12.2,1692.435,654.172,0.9965,0.0992,-0.0967,-0.0220
306,12.24,1692.758,654.465,0.9956,0.0914,-0.0900,-0.0159
307,12.28,1692.711,653.546,0.9941,0.0975,-0.0910,-0.0350
308,12.32,1694.335,650.169,0.9961,0.1196,-0.0573,-0.1049
309,12.36,1695.579,646.852,0.9962,0.1765,-0.0316,-0.1736
310,12.4,1697.153,643.800,0.9951,0.2369,0.0010,-0.2369
311,12.44,1699.055,638.510,0.9936,0.3488,0.0405,-0.3464
312,12.48,1700.183,633.087,0.9942,0.4632,0.0638,-0.4588
313,12.52,1700.016,632.986,0.9930,0.4648,0.0603,-0.4609
314,12.56,1700.412,633.932,0.9949,0.4466,0.0686,-0.4413
315,12.6,1700.430,633.009,0.9951,0.4655,0.0689,-0.4604
316,12.64,1700.355,632.019,0.9950,0.4856,0.0674,-0.4809
317,12.68,1700.310,632.282,0.9941,0.4801,0.0664,-0.4755
318,12.72,1700.634,632.758,0.9946,0.4713,0.0732,-0.4656
319,12.76,1700.650,631.996,0.9953,0.4870,0.0735,-0.4814
320,12.8,1701.266,631.267,0.9939,0.5039,0.0862,-0.4965
321,12.84,1701.616,630.412,0.9940,0.5226,0.0935,-0.5142
322,12.88,1701.484,630.201,0.9949,0.5265,0.0908,-0.5186
323,12.92,1701.282,631.203,0.9942,0.5053,0.0866,-0.4978
324,12.96,1702.226,630.109,0.9946,0.5312,0.1061,-0.5205
325,13.0,1701.578,629.716,0.9944,0.5367,0.0927,-0.5286
326,13.04,1702.304,630.119,0.9947,0.5313,0.1078,-0.5203
327,13.08,1702.866,626.101,0.9944,0.6152,0.1194,-0.6035
328,13.12,1700.965,629.275,0.9938,0.5437,0.0800,-0.5378
329,13.16,1701.434,632.235,0.9948,0.4848,0.0897,-0.4764
330,13.2,1703.019,626.659,0.9933,0.6045,0.1226,-0.5920
331,13.24,1702.843,624.906,0.9937,0.6394,0.1189,-0.6283
332,13.28,1702.542,626.418,0.9942,0.6075,0.1127,-0.5969
333,13.32,1702.299,627.526,0.9945,0.5840,0.1076,-0.5740
334,13.36,1703.414,627.993,0.9956,0.5793,0.1308,-0.5643
335,13.4,1702.440,630.380,0.9943,0.5266,0.1106,-0.5149
336,13.44,1701.367,631.571,0.9939,0.4981,0.0883,-0.4902
337,13.48,1703.567,628.305,0.9943,0.5737,0.1339,-0.5578
338,13.52,1702.674,628.773,0.9938,0.5602,0.1154,-0.5482
339,13.56,1702.072,630.593,0.9930,0.5207,0.1030,-0.5105
340,13.6,1702.488,628.560,0.9932,0.5637,0.1116,-0.5526
341,13.64,1702.497,628.602,0.9928,0.5629,0.1118,-0.5517
342,13.68,1702.000,630.215,0.9918,0.5281,0.1014,-0.5183
343,13.72,1702.049,628.673,0.9910,0.5597,0.1025,-0.5502
344,13.76,1702.324,628.175,0.9913,0.5709,0.1082,-0.5606
345,13.8,1702.241,629.345,0.9898,0.5468,0.1065,-0.5363
346,13.84,1702.132,629.014,0.9889,0.5531,0.1042,-0.5432
347,13.88,1702.382,628.087,0.9897,0.5729,0.1094,-0.5624
348,13.92,1702.411,629.124,0.9892,0.5519,0.1100,-0.5409
349,13.96,1702.513,629.268,0.9890,0.5495,0.1121,-0.5379
350,14.0,1702.658,628.405,0.9882,0.5676,0.1151,-0.5558
351,14.04,1702.435,628.874,0.9889,0.5571,0.1105,-0.5461
352,14.08,1702.676,629.288,0.9880,0.5498,0.1155,-0.5375
353,14.12,1702.421,628.546,0.9877,0.5637,0.1102,-0.5529
354,14.16,1702.420,628.731,0.9879,0.5600,0.1102,-0.5490
355,14.2,1702.416,629.070,0.9886,0.5531,0.1101,-0.5420
356,14.24,1702.311,628.603,0.9872,0.5621,0.1079,-0.5517
357,14.28,1702.211,628.702,0.9871,0.5597,0.1058,-0.5496
358,14.32,1702.196,628.873,0.9877,0.5562,0.1055,-0.5461
359,14.36,1702.146,628.701,0.9866,0.5595,0.1045,-0.5497
360,14.4,1702.114,628.743,0.9869,0.5585,0.1038,-0.5488
361,14.44,1702.078,628.775,0.9873,0.5577,0.1031,-0.5481
362,14.48,1702.112,628.728,0.9863,0.5588,0.1038,-0.5491
363,14.52,1702.150,628.514,0.9870,0.5633,0.1046,-0.5535
364,14.56,1702.505,628.462,0.9869,0.5658,0.1119,-0.5546
365,14.6,1702.556,628.174,0.9875,0.5718,0.1130,-0.5606
366,14.64,1702.689,627.753,0.9865,0.5809,0.1157,-0.5693
367,14.68,1703.014,626.643,0.9863,0.6048,0.1225,-0.5923
368,14.72,1703.293,625.594,0.9864,0.6273,0.1282,-0.6140
369,14.76,1704.143,622.090,0.9866,0.7019,0.1459,-0.6866
370,14.8,1704.359,619.597,0.9860,0.7534,0.1503,-0.7382
371,14.84,1704.786,618.180,0.9865,0.7839,0.1592,-0.7676
372,14.88,1704.883,616.134,0.9872,0.8259,0.1612,-0.8100
373,14.92,1705.325,615.307,0.9861,0.8445,0.1703,-0.8271
374,14.96,1705.213,615.160,0.9867,0.8470,0.1680,-0.8302
375,15.0,1705.115,614.857,0.9872,0.8528,0.1660,-0.8365
376,15.04,1705.149,613.960,0.9872,0.8711,0.1667,-0.8550
377,15.08,1704.975,614.090,0.9858,0.8678,0.1631,-0.8524
378,15.12,1705.262,613.148,0.9866,0.8881,0.1690,-0.8719
379,15.16,1705.339,611.979,0.9876,0.9122,0.1706,-0.8961
380,15.2,1705.823,609.994,0.9871,0.9545,0.1807,-0.9372
