frame,t_s,x_px,y_px,score,disp_mm,dx_mm,dy_mm
245,9.8,1668.713,632.677,0.9932,0.3278,-0.1152,-0.3069
246,9.84,1668.624,632.593,0.9937,0.3301,-0.1170,-0.3086
247,9.88,1668.593,632.480,0.9938,0.3325,-0.1177,-0.3109
248,9.92,1668.491,632.474,0.9936,0.3333,-0.1198,-0.3111
249,9.96,1668.388,632.513,0.9936,0.3333,-0.1219,-0.3103
250,10.0,1668.380,632.537,0.9937,0.3329,-0.1221,-0.3098
251,10.04,1668.381,632.515,0.9938,0.3334,-0.1220,-0.3102
252,10.08,1668.390,632.593,0.9935,0.3318,-0.1219,-0.3086
253,10.12,1668.421,632.599,0.9937,0.3314,-0.1212,-0.3085
254,10.16,1668.433,632.580,0.9936,0.3317,-0.1210,-0.3089
255,10.2,1668.468,632.585,0.9940,0.3314,-0.1202,-0.3088
256,10.24,1668.451,632.623,0.9939,0.3308,-0.1206,-0.3080
257,10.28,1668.457,632.578,0.9941,0.3316,-0.1205,-0.3089
258,10.32,1668.512,632.525,0.9940,0.3322,-0.1193,-0.3100
259,10.36,1668.560,632.558,0.9940,0.3312,-0.1183,-0.3093
260,10.4,1668.590,632.653,0.9939,0.3291,-0.1177,-0.3074
261,10.44,1668.641,632.608,0.9940,0.3296,-0.1167,-0.3083
262,10.48,1668.690,632.620,0.9939,0.3291,-0.1157,-0.3081
263,10.52,1668.698,632.692,0.9939,0.3276,-0.1155,-0.3066
264,10.56,1668.581,632.748,0.9937,0.3274,-0.1179,-0.3054
265,10.6,1668.524,632.794,0.9939,0.3269,-0.1191,-0.3045
266,10.64,1668.529,632.810,0.9937,0.3266,-0.1190,-0.3041
267,10.68,1668.476,632.784,0.9940,0.3275,-0.1201,-0.3047
268,10.72,1668.469,632.779,0.9937,0.3276,-0.1202,-0.3048
269,10.76,1668.509,632.801,0.9937,0.3269,-0.1194,-0.3043
270,10.8,1668.528,632.851,0.9937,0.3258,-0.1190,-0.3033
271,10.84,1668.537,632.927,0.9937,0.3243,-0.1188,-0.3017
272,10.88,1668.539,632.892,0.9935,0.3249,-0.1188,-0.3024
273,10.92,1668.643,632.950,0.9935,0.3230,-0.1166,-0.3012
274,10.96,1668.666,632.964,0.9934,0.3226,-0.1162,-0.3010
275,11.0,1668.769,633.000,0.9932,0.3212,-0.1141,-0.3002
276,11.04,1668.833,633.246,0.9935,0.3159,-0.1127,-0.2952
277,11.08,1668.821,633.195,0.9935,0.3170,-0.1130,-0.2962
278,11.12,1668.804,633.361,0.9934,0.3139,-0.1133,-0.2928
279,11.16,1668.763,633.416,0.9939,0.3132,-0.1142,-0.2916
280,11.2,1668.760,633.348,0.9941,0.3145,-0.1142,-0.2930
281,11.24,1668.767,633.384,0.9938,0.3138,-0.1141,-0.2923
282,11.28,1668.881,633.525,0.9936,0.3102,-0.1117,-0.2894
283,11.32,1668.889,633.385,0.9933,0.3129,-0.1116,-0.2923
284,11.36,1668.967,633.684,0.9926,0.3065,-0.1100,-0.2861
285,11.4,1668.932,633.871,0.9928,0.3032,-0.1107,-0.2823
286,11.44,1669.205,634.197,0.9932,0.2949,-0.1050,-0.2756
287,11.48,1669.272,634.492,0.9935,0.2887,-0.1037,-0.2695
288,11.52,1669.616,634.544,0.9943,0.2853,-0.0966,-0.2684
289,11.56,1669.539,635.025,0.9935,0.2765,-0.0982,-0.2585
290,11.6,1669.721,635.455,0.9939,0.2669,-0.0944,-0.2496
291,11.64,1669.735,635.448,0.9942,0.2669,-0.0941,-0.2498
292,11.68,1669.739,635.598,0.9940,0.2640,-0.0941,-0.2467
293,11.72,1669.884,635.858,0.9926,0.2579,-0.0911,-0.2413
294,11.76,1669.964,636.326,0.9935,0.2484,-0.0894,-0.2317
295,11.8,1670.016,636.869,0.9933,0.2376,-0.0884,-0.2205
296,11.84,1670.237,637.431,0.9937,0.2251,-0.0838,-0.2089
297,11.88,1670.272,637.797,0.9941,0.2178,-0.0831,-0.2014
298,11.92,1670.411,638.462,0.9947,0.2041,-0.0802,-0.1877
299,11.96,1670.617,639.377,0.9949,0.1851,-0.0760,-0.1688
300,12.0,1670.964,639.457,0.9941,0.1808,-0.0688,-0.1672
301,12.04,1671.280,639.977,0.9944,0.1684,-0.0623,-0.1565
302,12.08,1671.717,641.195,0.9950,0.1418,-0.0533,-0.1314
303,12.12,1672.292,642.395,0.9960,0.1144,-0.0415,-0.1066
304,12.16,1672.752,642.781,0.9957,0.1037,-0.0320,-0.0987
305,12.2,1673.168,643.731,0.9957,0.0825,-0.0234,-0.0791
306,12.24,1673.597,644.477,0.9967,0.0654,-0.0146,-0.0637
307,12.28,1674.010,645.286,0.9955,0.0475,-0.0060,-0.0471
308,12.32,1674.556,646.342,0.9968,0.0259,0.0052,-0.0253
309,12.36,1674.842,647.351,0.9969,0.0120,0.0111,-0.0045
310,12.4,1675.111,648.219,0.9961,0.0213,0.0166,0.0133
311,12.44,1675.325,648.434,0.9970,0.0275,0.0210,0.0178
312,12.48,1675.529,648.678,0.9974,0.0340,0.0252,0.0228
313,12.52,1675.623,649.454,0.9973,0.0474,0.0272,0.0388
314,12.56,1675.648,649.670,0.9972,0.0514,0.0277,0.0433
315,12.6,1675.643,649.757,0.9971,0.0528,0.0276,0.0450
316,12.64,1675.621,649.719,0.9972,0.0519,0.0271,0.0443
317,12.68,1675.688,649.641,0.9969,0.0513,0.0285,0.0426
318,12.72,1675.736,649.838,0.9967,0.0552,0.0295,0.0467
319,12.76,1675.755,650.353,0.9969,0.0646,0.0299,0.0573
320,12.8,1675.971,650.142,0.9959,0.0631,0.0343,0.0530
321,12.84,1676.061,650.130,0.9955,0.0639,0.0362,0.0527
322,12.88,1676.044,650.319,0.9962,0.0670,0.0359,0.0566
323,12.92,1676.077,650.521,0.9964,0.0709,0.0365,0.0608
324,12.96,1676.098,650.352,0.9962,0.0682,0.0370,0.0573
325,13.0,1676.023,650.306,0.9958,0.0666,0.0354,0.0563
326,13.04,1675.984,650.274,0.9955,0.0656,0.0346,0.0557
327,13.08,1675.956,650.234,0.9953,0.0646,0.0340,0.0549
328,13.12,1675.870,650.119,0.9948,0.0616,0.0323,0.0525
329,13.16,1675.828,650.125,0.9942,0.0613,0.0314,0.0526
330,13.2,1675.888,650.225,0.9937,0.0637,0.0326,0.0547
331,13.24,1675.866,650.199,0.9937,0.0630,0.0322,0.0541
332,13.28,1675.866,650.221,0.9934,0.0634,0.0322,0.0546
333,13.32,1675.942,650.183,0.9932,0.0635,0.0337,0.0538
334,13.36,1675.989,650.241,0.9928,0.0650,0.0347,0.0550
335,13.4,1676.032,650.263,0.9921,0.0659,0.0356,0.0555
336,13.44,1676.161,650.534,0.9931,0.0721,0.0383,0.0611
337,13.48,1676.084,650.821,0.9926,0.0763,0.0367,0.0670
338,13.52,1676.168,650.588,0.9925,0.0731,0.0384,0.0622
339,13.56,1676.196,650.501,0.9927,0.0718,0.0390,0.0604
340,13.6,1676.340,651.258,0.9922,0.0868,0.0419,0.0760
341,13.64,1676.276,650.538,0.9928,0.0734,0.0406,0.0611
342,13.68,1676.161,650.686,0.9927,0.0747,0.0383,0.0642
343,13.72,1676.344,649.920,0.9927,0.0641,0.0420,0.0484
344,13.76,1676.487,650.014,0.9922,0.0675,0.0450,0.0503
345,13.8,1676.287,650.775,0.9933,0.0776,0.0409,0.0660
346,13.84,1676.507,649.755,0.9935,0.0639,0.0454,0.0450
347,13.88,1676.687,649.217,0.9931,0.0597,0.0491,0.0339
348,13.92,1676.831,649.321,0.9930,0.0633,0.0521,0.0361
349,13.96,1677.204,648.852,0.9930,0.0653,0.0598,0.0264
