frame,t_s,x_px,y_px,score,disp_mm,dx_mm,dy_mm
34,1.36,1738.542,429.294,0.9953,0.0169,-0.0134,0.0102
35,1.4,1738.502,429.305,0.9954,0.0177,-0.0143,0.0104
36,1.44,1738.505,429.358,0.9948,0.0184,-0.0143,0.0116
37,1.48,1738.494,429.277,0.9956,0.0175,-0.0145,0.0098
38,1.52,1738.909,429.735,0.9950,0.0206,-0.0053,0.0199
39,1.56,1738.557,429.342,0.9948,0.0173,-0.0131,0.0112
40,1.6,1738.913,429.657,0.9946,0.0189,-0.0052,0.0182
41,1.64,1738.644,429.322,0.9944,0.0155,-0.0112,0.0108
42,1.68,1738.998,429.566,0.9935,0.0165,-0.0034,0.0162
43,1.72,1738.583,429.431,0.9937,0.0182,-0.0125,0.0132
44,1.76,1738.609,429.430,0.9934,0.0178,-0.0120,0.0132
45,1.8,1738.965,429.564,0.9937,0.0166,-0.0041,0.0161
46,1.84,1738.555,429.495,0.9932,0.0197,-0.0131,0.0146
47,1.88,1738.961,429.523,0.9933,0.0158,-0.0042,0.0153
48,1.92,1738.924,429.507,0.9933,0.0157,-0.0050,0.0149
49,1.96,1738.988,429.541,0.9934,0.0160,-0.0036,0.0156
50,2.0,1738.932,429.514,0.9933,0.0158,-0.0048,0.0150
51,2.04,1739.166,429.862,0.9951,0.0227,0.0004,0.0227
52,2.08,1739.618,429.734,0.9964,0.0224,0.0103,0.0199
53,2.12,1739.804,429.508,0.9939,0.0207,0.0144,0.0149
54,2.16,1739.703,429.553,0.9947,0.0200,0.0122,0.0159
55,2.2,1739.706,429.624,0.9955,0.0213,0.0123,0.0175
56,2.24,1739.735,429.534,0.9945,0.0201,0.0129,0.0155
57,2.28,1740.223,429.838,0.9957,0.0324,0.0237,0.0222
58,2.32,1741.847,429.034,0.9942,0.0597,0.0595,0.0044
59,2.36,1742.398,429.440,0.9926,0.0729,0.0717,0.0134
60,2.4,1744.645,429.071,0.9884,0.1214,0.1213,0.0053
61,2.44,1745.472,428.892,0.9865,0.1395,0.1395,0.0013
62,2.48,1741.444,428.376,0.9892,0.0516,0.0506,-0.0101
63,2.52,1736.792,428.054,0.9945,0.0548,-0.0521,-0.0172
64,2.56,1733.703,428.198,0.9955,0.1210,-0.1202,-0.0140
65,2.6,1736.368,430.173,0.9946,0.0682,-0.0614,0.0296
66,2.64,1739.248,430.215,0.9965,0.0306,0.0021,0.0305
67,2.68,1740.458,429.992,0.9973,0.0386,0.0289,0.0256
68,2.72,1741.525,429.691,0.9954,0.0557,0.0524,0.0189
69,2.76,1740.830,429.680,0.9954,0.0415,0.0371,0.0187
70,2.8,1740.378,429.931,0.9973,0.0364,0.0271,0.0242
71,2.84,1739.404,430.026,0.9973,0.0269,0.0056,0.0263
72,2.88,1738.906,429.778,0.9956,0.0215,-0.0054,0.0209
73,2.92,1738.917,429.936,0.9953,0.0249,-0.0051,0.0243
74,2.96,1738.797,429.782,0.9963,0.0224,-0.0078,0.0210
75,3.0,1738.877,429.942,0.9958,0.0252,-0.0060,0.0245
76,3.04,1738.839,429.980,0.9960,0.0262,-0.0069,0.0253
77,3.08,1738.764,429.973,0.9965,0.0266,-0.0085,0.0252
78,3.12,1738.895,430.008,0.9953,0.0265,-0.0056,0.0259
79,3.16,1738.914,429.990,0.9952,0.0261,-0.0052,0.0255
80,3.2,1738.841,430.014,0.9958,0.0270,-0.0068,0.0261
81,3.24,1738.966,429.986,0.9947,0.0258,-0.0041,0.0255
82,3.28,1738.927,429.986,0.9951,0.0259,-0.0049,0.0255
83,3.32,1738.857,429.987,0.9957,0.0263,-0.0065,0.0255
84,3.36,1739.011,430.225,0.9949,0.0309,-0.0031,0.0307
85,3.4,1738.852,429.939,0.9961,0.0253,-0.0066,0.0244
86,3.44,1738.961,429.819,0.9952,0.0222,-0.0042,0.0218
87,3.48,1738.927,429.913,0.9955,0.0244,-0.0049,0.0238
88,3.52,1738.884,429.840,0.9959,0.0230,-0.0059,0.0222
89,3.56,1738.970,429.857,0.9951,0.0230,-0.0040,0.0226
90,3.6,1738.998,429.831,0.9948,0.0223,-0.0034,0.0220
91,3.64,1739.496,430.177,0.9969,0.0306,0.0076,0.0297
92,3.68,1741.464,430.659,0.9952,0.0651,0.0511,0.0403
93,3.72,1744.069,431.077,0.9938,0.1193,0.1086,0.0495
94,3.76,1748.499,431.912,0.9904,0.2172,0.2063,0.0680
95,3.8,1754.612,433.590,0.9830,0.3570,0.3413,0.1050
96,3.84,1760.013,435.107,0.9758,0.4808,0.4605,0.1385
97,3.88,1764.575,435.989,0.9730,0.5830,0.5612,0.1579
98,3.92,1768.419,437.179,0.9670,0.6717,0.6460,0.1842
99,3.96,1772.429,437.972,0.9599,0.7617,0.7345,0.2017
100,4.0,1776.007,439.435,0.9510,0.8465,0.8135,0.2340
101,4.04,1779.061,440.402,0.9484,0.9171,0.8809,0.2553
102,4.08,1782.005,441.379,0.9443,0.9855,0.9458,0.2769
103,4.12,1785.116,442.393,0.9435,1.0577,1.0145,0.2993
104,4.16,1788.522,443.419,0.9352,1.1363,1.0897,0.3219
105,4.2,1791.473,444.804,0.9330,1.2074,1.1548,0.3525
106,4.24,1793.389,445.318,0.9280,1.2512,1.1971,0.3638
107,4.28,1795.340,446.392,0.9236,1.2993,1.2402,0.3876
108,4.32,1797.523,446.930,0.9197,1.3489,1.2884,0.3994
109,4.36,1799.288,447.926,0.9144,1.3926,1.3273,0.4214
110,4.4,1800.686,448.227,0.9093,1.4240,1.3582,0.4281
111,4.44,1802.228,449.213,0.9070,1.4631,1.3922,0.4498
112,4.48,1803.673,449.782,0.9043,1.4973,1.4241,0.4624
113,4.52,1804.975,449.849,0.8988,1.5251,1.4528,0.4639
114,4.56,1807.446,450.495,0.8949,1.5814,1.5074,0.4781
115,4.6,1809.332,451.136,0.8960,1.6253,1.5490,0.4923
116,4.64,1811.405,451.739,0.8908,1.6730,1.5947,0.5056
117,4.68,1812.216,451.831,0.8888,1.6906,1.6126,0.5076
118,4.72,1812.736,452.059,0.8837,1.7031,1.6241,0.5126
119,4.76,1813.468,452.294,0.8812,1.7201,1.6403,0.5178
120,4.8,1814.532,452.795,0.8759,1.7458,1.6637,0.5289
121,4.84,1815.142,453.149,0.8701,1.7610,1.6772,0.5367
122,4.88,1815.581,453.137,0.8691,1.7701,1.6869,0.5364
123,4.92,1816.488,453.828,0.8667,1.7939,1.7069,0.5517
124,4.96,1816.913,453.846,0.8634,1.8029,1.7163,0.5521
125,5.0,1817.345,454.262,0.8607,1.8148,1.7259,0.5613
126,5.04,1817.921,454.582,0.8546,1.8291,1.7385,0.5683
127,5.08,1817.776,454.892,0.8549,1.8282,1.7353,0.5752
128,5.12,1817.407,455.284,0.8484,1.8232,1.7272,0.5838
129,5.16,1818.110,455.906,0.8462,1.8423,1.7427,0.5976
130,5.2,1818.471,455.842,0.8449,1.8494,1.7507,0.5961
131,5.24,1818.793,456.126,0.8412,1.8582,1.7578,0.6024
132,5.28,1819.436,456.747,0.8405,1.8760,1.7720,0.6161
133,5.32,1820.248,457.151,0.8402,1.8959,1.7899,0.6250
134,5.36,1822.517,457.166,0.8446,1.9434,1.8400,0.6254
135,5.4,1823.291,457.317,0.8441,1.9606,1.8571,0.6287
136,5.44,1824.196,457.650,0.8409,1.9819,1.8770,0.6360
137,5.48,1824.319,457.607,0.8412,1.9842,1.8798,0.6351
138,5.52,1824.338,457.572,0.8398,1.9843,1.8802,0.6343
139,5.56,1823.783,457.041,0.8381,1.9690,1.8679,0.6226
140,5.6,1823.434,457.290,0.8386,1.9634,1.8602,0.6281
141,5.64,1823.491,457.185,0.8385,1.9639,1.8615,0.6258
142,5.68,1823.528,457.293,0.8392,1.9654,1.8623,0.6281
143,5.72,1823.511,457.316,0.8397,1.9652,1.8619,0.6287
144,5.76,1823.491,457.393,0.8368,1.9653,1.8615,0.6304
145,5.8,1823.746,457.543,0.8381,1.9717,1.8671,0.6337
146,5.84,1823.736,457.526,0.8372,1.9714,1.8669,0.6333
147,5.88,1823.744,457.632,0.8395,1.9723,1.8671,0.6356
148,5.92,1823.718,457.631,0.8377,1.9718,1.8665,0.6356
149,5.96,1823.674,457.720,0.8385,1.9715,1.8655,0.6376
150,6.0,1823.616,457.795,0.8404,1.9708,1.8642,0.6392
151,6.04,1823.608,457.768,0.8397,1.9704,1.8641,0.6386
152,6.08,1823.323,457.468,0.8362,1.9623,1.8578,0.6320
153,6.12,1823.493,457.621,0.8393,1.9670,1.8615,0.6354
154,6.16,1823.507,457.625,0.8368,1.9673,1.8618,0.6355
155,6.2,1823.452,457.709,0.8377,1.9668,1.8606,0.6373
156,6.24,1823.270,457.853,0.8356,1.9640,1.8566,0.6405
157,6.28,1823.237,457.534,0.8343,1.9610,1.8559,0.6335
158,6.32,1823.253,457.867,0.8368,1.9637,1.8562,0.6408
159,6.36,1823.133,457.729,0.8366,1.9603,1.8536,0.6378
160,6.4,1823.063,457.872,0.8361,1.9598,1.8521,0.6409
161,6.44,1822.539,457.456,0.8393,1.9459,1.8405,0.6318
162,6.48,1822.457,457.546,0.8430,1.9448,1.8387,0.6337
163,6.52,1821.816,457.109,0.8409,1.9283,1.8245,0.6241
164,6.56,1821.293,457.346,0.8455,1.9191,1.8130,0.6293
165,6.6,1820.654,456.984,0.8496,1.9031,1.7989,0.6213
166,6.64,1820.097,456.773,0.8513,1.8900,1.7866,0.6167
167,6.68,1819.171,457.038,0.8569,1.8727,1.7662,0.6225
168,6.72,1817.757,456.005,0.8626,1.8357,1.7349,0.5997
169,6.76,1816.393,455.846,0.8710,1.8061,1.7048,0.5962
170,6.8,1814.231,455.116,0.8826,1.7557,1.6571,0.5801
171,6.84,1811.535,454.223,0.8951,1.6930,1.5976,0.5604
172,6.88,1808.086,453.348,0.9027,1.6148,1.5215,0.5411
173,6.92,1804.359,451.526,0.9141,1.5239,1.4392,0.5009
174,6.96,1801.281,450.731,0.9232,1.4540,1.3713,0.4833
175,7.0,1797.786,448.798,0.9321,1.3671,1.2942,0.4407
176,7.04,1794.279,447.781,0.9372,1.2866,1.2168,0.4182
177,7.08,1790.371,446.237,0.9462,1.1940,1.1305,0.3841
178,7.12,1787.249,444.970,0.9508,1.1197,1.0616,0.3562
179,7.16,1783.931,443.870,0.9548,1.0426,0.9884,0.3319
180,7.2,1780.664,442.633,0.9586,0.9656,0.9163,0.3046
181,7.24,1777.653,441.759,0.9632,0.8964,0.8498,0.2853
182,7.28,1775.213,441.339,0.9663,0.8425,0.7960,0.2760
183,7.32,1773.508,440.653,0.9683,0.8019,0.7583,0.2609
184,7.36,1771.774,440.204,0.9706,0.7625,0.7200,0.2510
185,7.4,1770.580,440.053,0.9744,0.7366,0.6937,0.2477
186,7.44,1769.356,439.949,0.9768,0.7104,0.6667,0.2454
187,7.48,1767.882,439.097,0.9756,0.6734,0.6341,0.2266
188,7.52,1767.227,439.270,0.9777,0.6611,0.6197,0.2304
189,7.56,1766.702,439.100,0.9787,0.6489,0.6081,0.2266
190,7.6,1766.466,439.018,0.9794,0.6434,0.6029,0.2248
191,7.64,1766.068,439.311,0.9785,0.6375,0.5941,0.2313
192,7.68,1765.652,438.919,0.9811,0.6258,0.5849,0.2226
193,7.72,1765.372,438.904,0.9811,0.6200,0.5787,0.2223
194,7.76,1765.097,438.901,0.9794,0.6143,0.5727,0.2222
195,7.8,1764.807,438.633,0.9803,0.6062,0.5663,0.2163
196,7.84,1764.515,438.759,0.9818,0.6012,0.5598,0.2191
197,7.88,1764.223,438.840,0.9816,0.5958,0.5534,0.2209
198,7.92,1764.011,439.001,0.9809,0.5928,0.5487,0.2244
199,7.96,1763.858,438.595,0.9813,0.5863,0.5453,0.2155
200,8.0,1763.842,438.575,0.9812,0.5859,0.5450,0.2150
201,8.04,1763.545,438.598,0.9822,0.5800,0.5384,0.2155
202,8.08,1763.413,438.745,0.9830,0.5785,0.5355,0.2188
203,8.12,1762.637,438.733,0.9845,0.5626,0.5184,0.2185
204,8.16,1760.674,438.881,0.9872,0.5243,0.4751,0.2218
205,8.2,1759.935,438.787,0.9852,0.5086,0.4587,0.2197
206,8.24,1758.251,439.005,0.9869,0.4776,0.4216,0.2245
207,8.28,1758.072,439.200,0.9857,0.4762,0.4176,0.2288
208,8.32,1757.890,438.877,0.9863,0.4693,0.4136,0.2217
209,8.36,1757.843,438.926,0.9866,0.4689,0.4126,0.2228
210,8.4,1757.774,438.932,0.9868,0.4676,0.4111,0.2229
211,8.44,1758.106,439.376,0.9854,0.4787,0.4184,0.2327
212,8.48,1760.463,439.074,0.9874,0.5219,0.4704,0.2260
213,8.52,1761.890,438.841,0.9847,0.5484,0.5019,0.2209
214,8.56,1764.486,438.835,0.9812,0.6012,0.5592,0.2208
215,8.6,1765.646,438.584,0.9775,0.6231,0.5848,0.2152
216,8.64,1762.718,438.115,0.9822,0.5591,0.5202,0.2049
217,8.68,1759.770,437.619,0.9820,0.4947,0.4551,0.1939
218,8.72,1760.185,438.479,0.9771,0.5107,0.4643,0.2129
219,8.76,1767.217,441.105,0.9668,0.6761,0.6195,0.2709
220,8.8,1775.845,442.887,0.9622,0.8673,0.8099,0.3102
221,8.84,1783.276,445.183,0.9555,1.0386,0.9739,0.3609
222,8.88,1790.696,447.082,0.9468,1.2069,1.1377,0.4028
223,8.92,1796.900,448.888,0.9342,1.3493,1.2746,0.4427
224,8.96,1801.390,451.026,0.9235,1.4584,1.3737,0.4898
225,9.0,1804.728,452.168,0.9081,1.5363,1.4474,0.5150
226,9.04,1807.403,453.628,0.8997,1.6027,1.5064,0.5473
227,9.08,1809.577,454.207,0.8936,1.6522,1.5544,0.5601
228,9.12,1811.788,455.033,0.8830,1.7043,1.6032,0.5783
229,9.16,1813.712,455.867,0.8745,1.7505,1.6457,0.5967
230,9.2,1815.422,456.572,0.8660,1.7913,1.6834,0.6122
231,9.24,1816.520,457.078,0.8604,1.8179,1.7076,0.6234
232,9.28,1817.661,457.419,0.8504,1.8441,1.7328,0.6309
233,9.32,1819.032,458.384,0.8451,1.8799,1.7631,0.6522
234,9.36,1820.235,458.659,0.8398,1.9069,1.7896,0.6583
235,9.4,1821.107,459.075,0.8353,1.9281,1.8089,0.6675
236,9.44,1821.798,459.192,0.8346,1.9433,1.8241,0.6701
237,9.48,1822.627,459.613,0.8340,1.9637,1.8424,0.6794
238,9.52,1823.094,460.161,0.8347,1.9776,1.8527,0.6915
239,9.56,1823.517,460.264,0.8321,1.9871,1.8621,0.6937
240,9.6,1823.696,460.443,0.8319,1.9922,1.8660,0.6977
241,9.64,1824.122,460.947,0.8333,2.0049,1.8754,0.7088
242,9.68,1824.199,461.009,0.8328,2.0070,1.8771,0.7102
243,9.72,1824.217,461.122,0.8318,2.0082,1.8775,0.7127
244,9.76,1824.211,461.202,0.8305,2.0087,1.8774,0.7144
245,9.8,1824.231,461.233,0.8319,2.0094,1.8778,0.7151
246,9.84,1824.253,461.316,0.8327,2.0105,1.8783,0.7169
247,9.88,1824.262,461.316,0.8326,2.0107,1.8785,0.7170
248,9.92,1824.191,461.471,0.8300,2.0104,1.8769,0.7204
249,9.96,1824.367,461.608,0.8310,2.0151,1.8808,0.7234
250,10.0,1824.324,461.669,0.8308,2.0147,1.8799,0.7247
251,10.04,1824.225,461.794,0.8332,2.0137,1.8777,0.7275
252,10.08,1824.109,461.961,0.8337,2.0126,1.8751,0.7312
253,10.12,1824.036,462.050,0.8346,2.0119,1.8735,0.7331
254,10.16,1824.009,462.065,0.8320,2.0114,1.8729,0.7335
255,10.2,1824.001,461.983,0.8335,2.0106,1.8727,0.7317
256,10.24,1823.968,461.553,0.8322,2.0065,1.8720,0.7222
257,10.28,1823.873,461.701,0.8342,2.0057,1.8699,0.7254
258,10.32,1823.688,461.758,0.8335,2.0024,1.8658,0.7267
259,10.36,1823.607,461.903,0.8360,2.0019,1.8640,0.7299
260,10.4,1823.518,461.819,0.8345,1.9994,1.8621,0.7280
261,10.44,1823.461,461.879,0.8346,1.9987,1.8608,0.7294
262,10.48,1823.411,461.886,0.8358,1.9977,1.8597,0.7295
263,10.52,1823.263,461.816,0.8340,1.9941,1.8565,0.7280
264,10.56,1822.680,461.443,0.8259,1.9791,1.8436,0.7198
265,10.6,1822.318,461.477,0.8330,1.9720,1.8356,0.7205
266,10.64,1821.971,461.131,0.8332,1.9620,1.8279,0.7129
267,10.68,1821.366,461.143,0.8397,1.9497,1.8146,0.7131
268,10.72,1820.725,460.840,0.8390,1.9341,1.8005,0.7064
269,10.76,1819.583,460.487,0.8407,1.9078,1.7752,0.6986
270,10.8,1818.399,460.199,0.8494,1.8811,1.7491,0.6923
271,10.84,1816.632,459.302,0.8568,1.8376,1.7101,0.6725
272,10.88,1814.796,458.622,0.8678,1.7944,1.6696,0.6575
273,10.92,1812.318,457.707,0.8788,1.7361,1.6149,0.6373
274,10.96,1808.604,456.296,0.8953,1.6484,1.5329,0.6061
275,11.0,1804.474,454.612,0.9086,1.5500,1.4418,0.5690
276,11.04,1797.583,451.751,0.9298,1.3853,1.2897,0.5058
277,11.08,1789.142,448.369,0.9446,1.1846,1.1034,0.4312
278,11.12,1781.949,445.549,0.9558,1.0141,0.9446,0.3689
279,11.16,1777.656,444.978,0.9664,0.9215,0.8499,0.3564
280,11.2,1775.637,444.402,0.9664,0.8756,0.8053,0.3436
281,11.24,1774.401,444.475,0.9691,0.8512,0.7780,0.3453
282,11.28,1772.801,444.084,0.9739,0.8154,0.7427,0.3366
283,11.32,1771.697,443.842,0.9764,0.7911,0.7183,0.3313
284,11.36,1771.154,444.120,0.9768,0.7828,0.7064,0.3374
285,11.4,1770.916,443.680,0.9768,0.7739,0.7011,0.3277
286,11.44,1771.603,443.557,0.9770,0.7866,0.7163,0.3250
287,11.48,1771.349,443.333,0.9781,0.7794,0.7107,0.3200
288,11.52,1772.041,443.301,0.9776,0.7931,0.7259,0.3193
289,11.56,1771.192,443.294,0.9793,0.7759,0.7072,0.3192
290,11.6,1769.265,443.299,0.9813,0.7374,0.6647,0.3193
291,11.64,1768.212,443.370,0.9809,0.7172,0.6414,0.3209
292,11.68,1766.506,443.563,0.9804,0.6857,0.6038,0.3251
293,11.72,1765.499,443.623,0.9812,0.6669,0.5815,0.3264
294,11.76,1765.173,443.773,0.9803,0.6623,0.5744,0.3298
295,11.8,1765.226,443.726,0.9803,0.6628,0.5755,0.3287
296,11.84,1766.172,443.498,0.9803,0.6786,0.5964,0.3237
297,11.88,1766.590,443.253,0.9833,0.6842,0.6056,0.3183
298,11.92,1767.293,443.211,0.9836,0.6975,0.6211,0.3173
299,11.96,1766.774,442.957,0.9830,0.6848,0.6097,0.3117
300,12.0,1766.259,443.035,0.9845,0.6755,0.5983,0.3135
301,12.04,1766.123,443.154,0.9844,0.6740,0.5953,0.3161
302,12.08,1766.065,443.136,0.9837,0.6727,0.5940,0.3157
303,12.12,1765.967,442.841,0.9835,0.6678,0.5919,0.3092
304,12.16,1765.915,442.839,0.9840,0.6667,0.5907,0.3091
305,12.2,1765.823,442.872,0.9849,0.6653,0.5887,0.3099
306,12.24,1765.714,442.808,0.9856,0.6625,0.5863,0.3085
307,12.28,1765.548,442.927,0.9863,0.6605,0.5826,0.3111
308,12.32,1765.522,442.890,0.9863,0.6596,0.5821,0.3103
309,12.36,1765.394,442.958,0.9867,0.6578,0.5792,0.3118
310,12.4,1765.213,443.099,0.9859,0.6558,0.5752,0.3149
311,12.44,1765.202,443.133,0.9859,0.6559,0.5750,0.3156
312,12.48,1765.039,443.231,0.9846,0.6538,0.5714,0.3178
313,12.52,1765.023,443.296,0.9847,0.6542,0.5710,0.3192
314,12.56,1765.009,443.325,0.9845,0.6543,0.5707,0.3199
315,12.6,1765.024,443.323,0.9849,0.6545,0.5711,0.3198
316,12.64,1765.129,443.252,0.9847,0.6558,0.5734,0.3182
317,12.68,1765.347,443.221,0.9861,0.6597,0.5782,0.3176
318,12.72,1765.800,443.098,0.9844,0.6671,0.5882,0.3148
319,12.76,1766.456,443.252,0.9844,0.6815,0.6027,0.3183
320,12.8,1767.758,443.094,0.9826,0.7055,0.6314,0.3148
321,12.84,1771.143,443.853,0.9768,0.7801,0.7061,0.3315
322,12.88,1777.150,445.169,0.9671,0.9129,0.8387,0.3606
323,12.92,1783.855,447.696,0.9586,1.0709,0.9867,0.4163
324,12.96,1788.589,449.242,0.9524,1.1805,1.0912,0.4505
325,13.0,1792.583,450.631,0.9457,1.2737,1.1793,0.4811
326,13.04,1796.213,452.129,0.9401,1.3604,1.2594,0.5142
327,13.08,1799.379,453.420,0.9275,1.4358,1.3293,0.5427
328,13.12,1802.573,454.623,0.9201,1.5111,1.3998,0.5692
329,13.16,1804.711,455.310,0.9129,1.5606,1.4470,0.5844
330,13.2,1807.614,456.576,0.9087,1.6304,1.5111,0.6123
331,13.24,1809.433,457.219,0.8992,1.6730,1.5512,0.6265
332,13.28,1811.379,457.984,0.8937,1.7191,1.5942,0.6434
333,13.32,1813.243,458.846,0.8860,1.7644,1.6353,0.6624
334,13.36,1814.525,459.162,0.8785,1.7932,1.6636,0.6694
335,13.4,1816.061,460.013,0.8703,1.8317,1.6975,0.6882
336,13.44,1817.453,460.624,0.8655,1.8652,1.7282,0.7017
337,13.48,1818.456,461.033,0.8580,1.8891,1.7504,0.7107
338,13.52,1819.197,461.493,0.8531,1.9081,1.7667,0.7209
339,13.56,1820.262,461.909,0.8525,1.9334,1.7902,0.7300
340,13.6,1820.892,461.914,0.8448,1.9463,1.8041,0.7301
341,13.64,1821.325,462.432,0.8461,1.9594,1.8137,0.7416
342,13.68,1821.725,462.419,0.8425,1.9675,1.8225,0.7413
343,13.72,1822.237,462.959,0.8469,1.9825,1.8338,0.7532
344,13.76,1822.374,462.925,0.8461,1.9850,1.8368,0.7525
345,13.8,1822.491,462.959,0.8452,1.9877,1.8394,0.7532
346,13.84,1822.477,462.999,0.8468,1.9877,1.8391,0.7541
347,13.88,1822.477,463.032,0.8468,1.9880,1.8391,0.7548
348,13.92,1822.420,463.207,0.8446,1.9883,1.8379,0.7587
349,13.96,1822.430,463.214,0.8466,1.9886,1.8381,0.7588
350,14.0,1822.460,463.276,0.8464,1.9897,1.8387,0.7602
351,14.04,1822.342,463.424,0.8453,1.9885,1.8361,0.7635
352,14.08,1822.491,463.503,0.8448,1.9922,1.8394,0.7652
353,14.12,1822.272,463.456,0.8464,1.9874,1.8346,0.7642
354,14.16,1822.445,463.575,0.8460,1.9919,1.8384,0.7668
355,14.2,1822.395,463.584,0.8443,1.9910,1.8373,0.7670
356,14.24,1822.380,463.686,0.8445,1.9915,1.8370,0.7693
357,14.28,1822.279,463.587,0.8420,1.9886,1.8347,0.7671
358,14.32,1821.934,463.174,0.8428,1.9781,1.8271,0.7579
359,14.36,1822.146,463.654,0.8438,1.9865,1.8318,0.7686
360,14.4,1821.777,463.184,0.8430,1.9750,1.8237,0.7582
361,14.44,1821.665,463.299,0.8457,1.9737,1.8212,0.7607
362,14.48,1821.563,463.237,0.8475,1.9711,1.8189,0.7594
363,14.52,1821.279,463.366,0.8495,1.9664,1.8127,0.7622
364,14.56,1821.024,463.432,0.8489,1.9618,1.8070,0.7636
365,14.6,1820.550,463.127,0.8512,1.9495,1.7966,0.7569
366,14.64,1820.025,463.165,0.8543,1.9392,1.7850,0.7578
367,14.68,1819.327,462.723,0.8558,1.9212,1.7696,0.7480
368,14.72,1818.082,462.309,0.8592,1.8923,1.7421,0.7389
369,14.76,1816.796,461.560,0.8674,1.8597,1.7137,0.7223
370,14.8,1815.013,461.215,0.8751,1.8205,1.6744,0.7147
371,14.84,1812.633,459.850,0.8871,1.7604,1.6218,0.6846
372,14.88,1809.759,458.851,0.9013,1.6934,1.5584,0.6625
373,14.92,1805.908,456.894,0.9106,1.5983,1.4734,0.6194
374,14.96,1800.698,455.142,0.9238,1.4773,1.3584,0.5807
375,15.0,1794.309,452.384,0.9401,1.3237,1.2174,0.5198
376,15.04,1787.241,449.733,0.9518,1.1573,1.0614,0.4613
377,15.08,1781.144,448.066,0.9640,1.0194,0.9268,0.4245
378,15.12,1777.368,447.193,0.9718,0.9358,0.8435,0.4052
379,15.16,1776.310,446.971,0.9730,0.9126,0.8201,0.4003
380,15.2,1775.192,447.103,0.9744,0.8918,0.7955,0.4032
381,15.24,1773.958,446.502,0.9750,0.8616,0.7682,0.3900
382,15.28,1773.077,446.802,0.9762,0.8474,0.7488,0.3966
383,15.32,1772.283,446.479,0.9772,0.8285,0.7313,0.3895
384,15.36,1771.862,446.203,0.9777,0.8175,0.7220,0.3834
385,15.4,1771.360,446.370,0.9805,0.8094,0.7109,0.3871
386,15.44,1771.121,446.408,0.9793,0.8052,0.7056,0.3879
387,15.48,1770.753,446.090,0.9817,0.7947,0.6975,0.3809
388,15.52,1770.585,446.107,0.9827,0.7917,0.6938,0.3813
389,15.56,1770.408,446.075,0.9828,0.7879,0.6899,0.3806
390,15.6,1770.085,446.139,0.9820,0.7824,0.6828,0.3820
391,15.64,1769.958,445.766,0.9812,0.7759,0.6800,0.3737
392,15.68,1769.759,445.878,0.9822,0.7733,0.6756,0.3762
393,15.72,1769.635,445.855,0.9833,0.7706,0.6728,0.3757
394,15.76,1769.547,445.856,0.9839,0.7689,0.6709,0.3757
