frame,t_s,x_px,y_px,score,disp_mm,dx_mm,dy_mm
377,15.08,1812.538,617.207,0.9992,0.6044,0.3432,0.4975
378,15.12,1812.320,617.506,0.9976,0.6070,0.3388,0.5036
379,15.16,1812.902,617.741,0.9970,0.6176,0.3506,0.5084
380,15.2,1812.434,617.138,0.9995,0.6021,0.3411,0.4961
381,15.24,1810.743,615.629,0.9978,0.5572,0.3066,0.4653
382,15.28,1809.382,613.264,0.9986,0.5017,0.2788,0.4171
383,15.32,1807.731,611.707,0.9981,0.4566,0.2451,0.3853
384,15.36,1806.530,610.342,0.9985,0.4200,0.2206,0.3574
385,15.4,1803.513,606.951,0.9983,0.3292,0.1590,0.2882
386,15.44,1797.589,598.939,0.9936,0.1304,0.0381,0.1247
387,15.48,1788.899,588.562,0.9831,0.1642,-0.1392,-0.0871
388,15.52,1778.647,576.858,0.9687,0.4771,-0.3485,-0.3259
389,15.56,1767.776,564.417,0.9544,0.8133,-0.5703,-0.5798
390,15.6,1757.864,549.391,0.9534,1.1759,-0.7726,-0.8865
391,15.64,1746.389,531.205,0.9503,1.6110,-1.0068,-1.2576
392,15.68,1735.293,514.034,0.9381,2.0265,-1.2332,-1.6080
393,15.72,1726.005,501.905,0.9170,2.3383,-1.4228,-1.8556
394,15.76,1720.857,494.295,0.9348,2.5255,-1.5279,-2.0109
395,15.8,1717.749,487.479,0.9447,2.6748,-1.5913,-2.1500
396,15.84,1712.860,480.416,0.9528,2.8500,-1.6911,-2.2941
397,15.88,1706.368,471.592,0.9554,3.0736,-1.8236,-2.4742
398,15.92,1700.468,462.756,0.9597,3.2902,-1.9440,-2.6545
399,15.96,1696.333,455.363,0.9618,3.4619,-2.0283,-2.8054
400,16.0,1691.472,449.503,0.9673,3.6169,-2.1275,-2.9250
401,16.04,1686.892,442.331,0.9726,3.7903,-2.2210,-3.0714
402,16.08,1681.640,434.141,0.9700,3.9885,-2.3282,-3.2385
403,16.12,1676.673,428.173,0.9678,4.1466,-2.4296,-3.3603
404,16.16,1674.146,424.151,0.9692,4.2434,-2.4811,-3.4424
405,16.2,1672.289,421.213,0.9724,4.3142,-2.5190,-3.5023
406,16.24,1669.946,418.144,0.9805,4.3929,-2.5668,-3.5650
407,16.28,1667.418,414.183,0.9852,4.4887,-2.6184,-3.6458
408,16.32,1664.743,410.798,0.9869,4.5766,-2.6730,-3.7149
409,16.36,1663.264,407.240,0.9882,4.6532,-2.7032,-3.7875
410,16.4,1661.551,404.451,0.9891,4.7199,-2.7382,-3.8444
411,16.44,1659.064,400.728,0.9909,4.8112,-2.7889,-3.9204
412,16.48,1656.317,396.514,0.9920,4.9138,-2.8450,-4.0064
413,16.52,1653.396,391.691,0.9932,5.0286,-2.9046,-4.1048
414,16.56,1651.288,387.835,0.9923,5.1177,-2.9476,-4.1835
415,16.6,1650.383,387.002,0.9930,5.1422,-2.9661,-4.2005
416,16.64,1650.706,387.331,0.9931,5.1329,-2.9595,-4.1938
417,16.68,1650.412,386.801,0.9954,5.1452,-2.9655,-4.2046
418,16.72,1649.825,386.780,0.9938,5.1525,-2.9775,-4.2051
419,16.76,1649.655,386.817,0.9953,5.1539,-2.9810,-4.2043
420,16.8,1649.719,387.035,0.9959,5.1495,-2.9796,-4.1998
421,16.84,1649.880,387.310,0.9955,5.1430,-2.9764,-4.1942
422,16.88,1649.756,387.219,0.9970,5.1460,-2.9789,-4.1961
423,16.92,1649.716,387.199,0.9974,5.1468,-2.9797,-4.1965
424,16.96,1649.749,387.414,0.9969,5.1428,-2.9790,-4.1921
425,17.0,1649.959,388.155,0.9958,5.1280,-2.9747,-4.1770
426,17.04,1650.386,388.319,0.9969,5.1202,-2.9660,-4.1737
427,17.08,1650.297,388.675,0.9973,5.1154,-2.9678,-4.1664
428,17.12,1650.554,389.535,0.9961,5.0980,-2.9626,-4.1488
429,17.16,1651.146,390.148,0.9956,5.0808,-2.9505,-4.1363
430,17.2,1651.419,390.780,0.9977,5.0671,-2.9450,-4.1234
431,17.24,1651.774,391.308,0.9967,5.0541,-2.9377,-4.1127
432,17.28,1651.769,391.975,0.9968,5.0431,-2.9378,-4.0990
433,17.32,1652.390,392.426,0.9953,5.0282,-2.9251,-4.0898
434,17.36,1652.644,393.114,0.9973,5.0138,-2.9200,-4.0758
435,17.4,1652.818,394.107,0.9965,4.9953,-2.9164,-4.0555
436,17.44,1653.379,394.915,0.9972,4.9752,-2.9050,-4.0390
437,17.48,1654.294,396.163,0.9961,4.9436,-2.8863,-4.0136
438,17.52,1655.030,397.502,0.9937,4.9127,-2.8713,-3.9862
439,17.56,1656.069,399.035,0.9938,4.8749,-2.8500,-3.9550
440,17.6,1657.197,401.056,0.9953,4.8280,-2.8270,-3.9137
441,17.64,1658.873,404.382,0.9944,4.7529,-2.7928,-3.8458
442,17.68,1661.145,407.958,0.9943,4.6666,-2.7465,-3.7729
443,17.72,1663.532,412.703,0.9945,4.5597,-2.6977,-3.6760
444,17.76,1666.672,417.465,0.9934,4.4435,-2.6337,-3.5788
445,17.8,1669.619,423.016,0.9951,4.3166,-2.5735,-3.4655
446,17.84,1673.498,429.650,0.9908,4.1607,-2.4944,-3.3302
447,17.88,1679.049,437.817,0.9858,3.9594,-2.3811,-3.1635
448,17.92,1685.151,446.698,0.9906,3.7397,-2.2565,-2.9822
449,17.96,1690.712,454.953,0.9930,3.5369,-2.1431,-2.8138
450,18.0,1695.585,462.683,0.9917,3.3512,-2.0436,-2.6560
451,18.04,1700.780,470.828,0.9912,3.1549,-1.9376,-2.4898
452,18.08,1706.428,478.909,0.9933,2.9540,-1.8223,-2.3249
453,18.12,1712.347,487.762,0.9916,2.7373,-1.7015,-2.1442
454,18.16,1718.548,497.725,0.9905,2.4995,-1.5750,-1.9409
455,18.2,1725.165,508.650,0.9873,2.2416,-1.4399,-1.7179
456,18.24,1733.519,520.323,0.9806,1.9496,-1.2694,-1.4797
457,18.28,1742.309,534.084,0.9857,1.6203,-1.0900,-1.1988
458,18.32,1752.902,549.912,0.9801,1.2372,-0.8739,-0.8758
459,18.36,1765.980,565.192,0.9280,0.8286,-0.6070,-0.5640
460,18.4,1778.641,578.289,0.9357,0.4578,-0.3486,-0.2967
461,18.44,1787.672,588.516,0.9628,0.1864,-0.1643,-0.0880
462,18.48,1791.837,594.406,0.9759,0.0856,-0.0793,0.0322
463,18.52,1793.202,594.745,0.9856,0.0646,-0.0514,0.0391
464,18.56,1795.188,596.287,0.9902,0.0714,-0.0109,0.0706
465,18.6,1799.211,601.751,0.9935,0.1955,0.0712,0.1821
466,18.64,1803.991,608.284,0.9922,0.3577,0.1688,0.3154
467,18.68,1806.976,612.172,0.9924,0.4567,0.2297,0.3948
468,18.72,1808.085,613.610,0.9933,0.4935,0.2523,0.4241
469,18.76,1808.804,614.331,0.9951,0.5137,0.2670,0.4388
470,18.8,1809.314,614.860,0.9971,0.5283,0.2774,0.4496
471,18.84,1809.855,615.577,0.9952,0.5466,0.2884,0.4643
472,18.88,1810.244,615.863,0.9977,0.5557,0.2964,0.4701
473,18.92,1810.509,616.185,0.9986,0.5642,0.3018,0.4767
474,18.96,1810.866,616.566,0.9956,0.5746,0.3091,0.4845
475,19.0,1811.083,616.709,0.9970,0.5795,0.3135,0.4874
476,19.04,1811.339,617.113,0.9988,0.5893,0.3187,0.4956
477,19.08,1811.492,617.137,0.9992,0.5914,0.3218,0.4961
478,19.12,1811.550,617.062,0.9995,0.5907,0.3230,0.4946
479,19.16,1811.777,617.598,0.9970,0.6024,0.3277,0.5055
480,19.2,1812.368,618.099,0.9991,0.6176,0.3397,0.5157
481,19.24,1811.993,617.973,0.9970,0.6112,0.3321,0.5132
482,19.28,1811.906,618.213,0.9978,0.6144,0.3303,0.5181
483,19.32,1812.849,618.762,0.9975,0.6343,0.3495,0.5293
484,19.36,1812.969,619.436,0.9963,0.6471,0.3520,0.5430
485,19.4,1812.370,619.526,0.9978,0.6421,0.3398,0.5449
486,19.44,1812.617,618.989,0.9996,0.6356,0.3448,0.5339
487,19.48,1813.077,619.316,0.9962,0.6463,0.3542,0.5406
488,19.52,1812.573,620.286,0.9989,0.6575,0.3439,0.5604
489,19.56,1811.577,618.885,0.9996,0.6225,0.3236,0.5318
490,19.6,1810.482,617.064,0.9996,0.5791,0.3012,0.4946
491,19.64,1808.985,617.038,0.9971,0.5634,0.2707,0.4941
492,19.68,1807.631,614.279,0.9986,0.5007,0.2431,0.4378
493,19.72,1805.943,611.218,0.9971,0.4294,0.2086,0.3753
494,19.76,1802.833,609.295,0.9975,0.3661,0.1451,0.3361
495,19.8,1797.358,602.715,0.9949,0.2045,0.0334,0.2018
496,19.84,1789.539,592.056,0.9883,0.1272,-0.1262,-0.0158
497,19.88,1780.807,581.462,0.9767,0.3827,-0.3044,-0.2320
498,19.92,1771.267,571.860,0.9672,0.6574,-0.4991,-0.4279
499,19.96,1762.353,561.105,0.9573,0.9396,-0.6810,-0.6474
500,20.0,1754.270,546.505,0.9465,1.2686,-0.8460,-0.9454
501,20.04,1743.077,528.943,0.9486,1.6894,-1.0744,-1.3038
502,20.08,1731.823,511.897,0.9319,2.1044,-1.3041,-1.6517
503,20.12,1721.455,498.138,0.9343,2.4559,-1.5157,-1.9324
504,20.16,1715.512,487.922,0.9408,2.6950,-1.6369,-2.1409
505,20.2,1710.476,479.003,0.9524,2.9022,-1.7397,-2.3230
506,20.24,1703.234,468.641,0.9516,3.1601,-1.8875,-2.5344
507,20.28,1695.211,457.665,0.9555,3.4375,-2.0512,-2.7584
508,20.32,1689.337,448.245,0.9611,3.6634,-2.1711,-2.9507
509,20.36,1685.022,441.700,0.9587,3.8231,-2.2592,-3.0842
510,20.4,1681.746,436.202,0.9617,3.9532,-2.3260,-3.1965
511,20.44,1676.443,429.273,0.9618,4.1312,-2.4343,-3.3378
512,20.48,1670.213,420.532,0.9691,4.3503,-2.5614,-3.5162
513,20.52,1663.579,409.649,0.9768,4.6095,-2.6968,-3.7383
514,20.56,1656.585,398.669,0.9773,4.8748,-2.8395,-3.9624
515,20.6,1652.362,393.056,0.9786,5.0181,-2.9257,-4.0770
516,20.64,1652.020,392.652,0.9807,5.0289,-2.9327,-4.0852
517,20.68,1652.883,393.236,0.9842,5.0089,-2.9151,-4.0733
518,20.72,1651.922,391.398,0.9862,5.0509,-2.9347,-4.1108
519,20.76,1649.656,389.198,0.9877,5.1143,-2.9809,-4.1557
520,20.8,1648.725,387.999,0.9895,5.1452,-2.9999,-4.1802
521,20.84,1648.729,387.861,0.9912,5.1475,-2.9999,-4.1830
522,20.88,1648.369,387.077,0.9928,5.1648,-3.0072,-4.1990
523,20.92,1647.081,385.598,0.9921,5.2046,-3.0335,-4.2292
524,20.96,1646.312,384.171,0.9926,5.2374,-3.0492,-4.2583
525,21.0,1646.285,383.300,0.9929,5.2522,-3.0497,-4.2761
526,21.04,1645.462,382.706,0.9948,5.2718,-3.0665,-4.2882
527,21.08,1644.915,381.364,0.9935,5.3006,-3.0777,-4.3156
528,21.12,1644.068,379.579,0.9935,5.3403,-3.0950,-4.3520
529,21.16,1643.919,379.242,0.9948,5.3477,-3.0980,-4.3589
530,21.2,1643.489,378.648,0.9963,5.3626,-3.1068,-4.3710
531,21.24,1643.151,377.684,0.9961,5.3827,-3.1137,-4.3907
532,21.28,1642.955,377.453,0.9946,5.3888,-3.1177,-4.3954
533,21.32,1642.627,377.070,0.9972,5.3991,-3.1244,-4.4032
534,21.36,1642.503,376.742,0.9975,5.4060,-3.1269,-4.4099
535,21.4,1642.516,376.407,0.9968,5.4114,-3.1267,-4.4168
536,21.44,1642.354,376.233,0.9971,5.4162,-3.1299,-4.4203
537,21.48,1642.422,376.336,0.9972,5.4137,-3.1286,-4.4182
538,21.52,1642.286,376.124,0.9976,5.4189,-3.1313,-4.4225
539,21.56,1642.282,376.068,0.9977,5.4198,-3.1314,-4.4237
540,21.6,1642.434,376.236,0.9977,5.4152,-3.1283,-4.4202
541,21.64,1642.363,376.629,0.9976,5.4095,-3.1298,-4.4122
542,21.68,1642.492,376.816,0.9984,5.4049,-3.1271,-4.4084
543,21.72,1642.617,377.040,0.9986,5.3997,-3.1246,-4.4038
544,21.76,1642.622,377.236,0.9985,5.3964,-3.1245,-4.3998
545,21.8,1642.492,377.020,0.9989,5.4015,-3.1271,-4.4042
546,21.84,1642.621,377.278,0.9985,5.3957,-3.1245,-4.3990
547,21.88,1642.663,377.763,0.9979,5.3871,-3.1237,-4.3891
548,21.92,1642.994,378.252,0.9960,5.3751,-3.1169,-4.3791
549,21.96,1643.036,377.811,0.9965,5.3819,-3.1160,-4.3881
550,22.0,1643.064,378.032,0.9963,5.3779,-3.1155,-4.3836
551,22.04,1643.477,378.447,0.9970,5.3661,-3.1070,-4.3751
552,22.08,1643.791,379.214,0.9975,5.3497,-3.1006,-4.3595
553,22.12,1643.447,379.762,0.9978,5.3446,-3.1077,-4.3483
554,22.16,1643.966,380.350,0.9959,5.3287,-3.0971,-4.3363
555,22.2,1643.894,379.484,0.9963,5.3439,-3.0985,-4.3540
556,22.24,1643.418,377.465,0.9966,5.3832,-3.1082,-4.3952
557,22.28,1641.912,379.260,0.9964,5.3712,-3.1390,-4.3585
558,22.32,1644.109,380.866,0.9963,5.3185,-3.0941,-4.3258
559,22.36,1646.533,381.708,0.9963,5.2758,-3.0447,-4.3086
560,22.4,1644.275,381.111,0.9973,5.3124,-3.0908,-4.3207
561,22.44,1642.513,379.804,0.9979,5.3550,-3.1267,-4.3474
562,22.48,1644.100,379.674,0.9966,5.3384,-3.0943,-4.3501
563,22.52,1645.713,382.215,0.9971,5.2770,-3.0614,-4.2982
564,22.56,1644.495,382.046,0.9981,5.2943,-3.0863,-4.3017
565,22.6,1643.471,380.588,0.9974,5.3306,-3.1072,-4.3314
566,22.64,1644.651,381.824,0.9978,5.2961,-3.0831,-4.3062
567,22.68,1645.471,383.216,0.9973,5.2633,-3.0663,-4.2778
568,22.72,1644.845,382.342,0.9969,5.2852,-3.0791,-4.2956
569,22.76,1644.595,381.746,0.9980,5.2981,-3.0842,-4.3078
570,22.8,1644.968,383.192,0.9959,5.2697,-3.0766,-4.2783
571,22.84,1645.175,382.923,0.9968,5.2717,-3.0724,-4.2838
572,22.88,1644.779,382.958,0.9976,5.2758,-3.0805,-4.2831
573,22.92,1644.822,383.190,0.9975,5.2714,-3.0796,-4.2783
