frame,t_s,x_px,y_px,score,disp_mm,dx_mm,dy_mm
45,1.8,1702.106,401.246,0.9959,0.2433,-0.2428,-0.0145
46,1.84,1701.534,401.541,0.9900,0.2551,-0.2549,-0.0083
47,1.88,1701.652,401.592,0.9924,0.2525,-0.2524,-0.0072
48,1.92,1701.623,401.166,0.9948,0.2536,-0.2531,-0.0162
49,1.96,1700.951,401.103,0.9975,0.2679,-0.2673,-0.0175
50,2.0,1700.650,401.072,0.9957,0.2743,-0.2737,-0.0182
51,2.04,1700.719,401.085,0.9964,0.2728,-0.2722,-0.0179
52,2.08,1700.542,401.042,0.9947,0.2766,-0.2759,-0.0188
53,2.12,1699.974,401.404,0.9934,0.2882,-0.2880,-0.0112
54,2.16,1698.620,401.375,0.9914,0.3169,-0.3166,-0.0118
55,2.2,1695.456,401.541,0.9889,0.3837,-0.3836,-0.0083
56,2.24,1690.348,401.535,0.9893,0.4918,-0.4918,-0.0084
57,2.28,1681.873,401.578,0.9887,0.6712,-0.6712,-0.0075
58,2.32,1668.780,401.695,0.9835,0.9484,-0.9484,-0.0050
59,2.36,1652.262,401.517,0.9721,1.2981,-1.2981,-0.0088
60,2.4,1634.140,402.017,0.9738,1.6818,-1.6818,0.0018
61,2.44,1617.237,403.517,0.9675,2.0399,-2.0397,0.0336
62,2.48,1603.644,404.190,0.9701,2.3279,-2.3274,0.0478
63,2.52,1593.765,403.243,0.9704,2.5368,-2.5366,0.0278
64,2.56,1586.850,399.665,0.9709,2.6834,-2.6830,-0.0480
65,2.6,1581.154,394.984,0.9719,2.8075,-2.8036,-0.1471
66,2.64,1575.769,392.056,0.9693,2.9251,-2.9176,-0.2091
67,2.68,1571.378,390.919,0.9651,3.0196,-3.0106,-0.2331
68,2.72,1567.250,388.970,0.9653,3.1101,-3.0980,-0.2744
69,2.76,1563.173,386.410,0.9588,3.2012,-3.1843,-0.3286
70,2.8,1560.139,383.516,0.9567,3.2718,-3.2485,-0.3899
71,2.84,1557.478,382.386,0.9574,3.3307,-3.3049,-0.4138
72,2.88,1553.537,381.385,0.9547,3.4161,-3.3883,-0.4350
73,2.92,1549.334,379.015,0.9537,3.5110,-3.4773,-0.4852
74,2.96,1545.919,378.597,0.9471,3.5838,-3.5496,-0.4940
75,3.0,1543.142,379.780,0.9474,3.6387,-3.6084,-0.4690
76,3.04,1540.763,380.483,0.9403,3.6868,-3.6587,-0.4541
77,3.08,1538.999,380.186,0.9445,3.7247,-3.6961,-0.4604
78,3.12,1537.721,380.127,0.9438,3.7517,-3.7231,-0.4616
79,3.16,1536.295,380.913,0.9429,3.7796,-3.7533,-0.4450
80,3.2,1534.796,380.879,0.9431,3.8112,-3.7851,-0.4457
81,3.24,1533.375,382.409,0.9372,3.8375,-3.8152,-0.4133
82,3.28,1532.720,381.998,0.9421,3.8522,-3.8290,-0.4220
83,3.32,1531.103,382.224,0.9405,3.8857,-3.8633,-0.4172
84,3.36,1529.860,383.420,0.9356,3.9093,-3.8896,-0.3919
85,3.4,1529.801,382.781,0.9394,3.9119,-3.8908,-0.4055
86,3.44,1528.678,383.373,0.9358,3.9343,-3.9146,-0.3929
87,3.48,1528.043,383.937,0.9401,3.9465,-3.9280,-0.3810
88,3.52,1527.382,383.791,0.9378,3.9607,-3.9420,-0.3841
89,3.56,1526.450,384.019,0.9382,3.9799,-3.9618,-0.3792
90,3.6,1526.183,384.241,0.9385,3.9851,-3.9674,-0.3745
91,3.64,1525.756,384.391,0.9344,3.9938,-3.9765,-0.3714
92,3.68,1525.539,385.303,0.9342,3.9966,-3.9811,-0.3521
93,3.72,1525.973,385.504,0.9351,3.9871,-3.9719,-0.3478
94,3.76,1525.572,387.805,0.9391,3.9916,-3.9804,-0.2991
95,3.8,1525.751,392.811,0.9393,3.9813,-3.9766,-0.1931
96,3.84,1527.995,396.117,0.9434,3.9310,-3.9291,-0.1231
97,3.88,1528.887,403.683,0.9420,3.9104,-3.9102,0.0371
98,3.92,1529.987,415.611,0.9376,3.8977,-3.8869,0.2896
99,3.96,1534.180,423.117,0.9371,3.8245,-3.7981,0.4485
100,4.0,1538.783,419.038,0.9381,3.7183,-3.7007,0.3622
101,4.04,1546.854,413.408,0.9405,3.5381,-3.5298,0.2430
102,4.08,1557.894,414.037,0.9475,3.3060,-3.2961,0.2563
103,4.12,1568.165,414.653,0.9492,3.0903,-3.0786,0.2693
104,4.16,1568.210,410.599,0.9498,3.0831,-3.0776,0.1835
105,4.2,1562.433,410.992,0.9474,3.2057,-3.2000,0.1918
106,4.24,1557.035,410.905,0.9452,3.3197,-3.3142,0.1900
107,4.28,1554.601,409.652,0.9403,3.3697,-3.3658,0.1635
108,4.32,1554.584,410.638,0.9388,3.3712,-3.3661,0.1843
109,4.36,1557.138,410.670,0.9431,3.3172,-3.3121,0.1850
110,4.4,1558.413,410.943,0.9426,3.2906,-3.2851,0.1908
111,4.44,1557.394,410.918,0.9426,3.3121,-3.3066,0.1903
112,4.48,1555.865,410.260,0.9427,3.3437,-3.3390,0.1763
113,4.52,1555.038,410.699,0.9426,3.3616,-3.3565,0.1856
114,4.56,1555.361,410.807,0.9403,3.3549,-3.3497,0.1879
115,4.6,1555.517,410.645,0.9388,3.3515,-3.3464,0.1845
116,4.64,1555.318,410.818,0.9414,3.3559,-3.3506,0.1881
117,4.68,1554.925,410.757,0.9444,3.3641,-3.3589,0.1869
118,4.72,1554.394,410.780,0.9419,3.3754,-3.3702,0.1873
119,4.76,1554.107,410.667,0.9419,3.3813,-3.3762,0.1850
120,4.8,1553.985,410.565,0.9413,3.3837,-3.3788,0.1828
121,4.84,1553.733,410.681,0.9408,3.3892,-3.3841,0.1852
122,4.88,1553.474,410.617,0.9386,3.3946,-3.3896,0.1839
123,4.92,1553.174,410.680,0.9432,3.4010,-3.3960,0.1852
124,4.96,1552.997,410.813,0.9430,3.4049,-3.3997,0.1880
125,5.0,1552.926,410.649,0.9408,3.4062,-3.4012,0.1846
126,5.04,1552.768,410.981,0.9417,3.4100,-3.4046,0.1916
127,5.08,1552.758,410.871,0.9415,3.4101,-3.4048,0.1893
128,5.12,1552.393,410.901,0.9404,3.4178,-3.4125,0.1899
129,5.16,1552.046,411.133,0.9417,3.4254,-3.4199,0.1948
130,5.2,1552.141,410.847,0.9418,3.4231,-3.4179,0.1888
131,5.24,1551.871,410.967,0.9425,3.4289,-3.4236,0.1913
132,5.28,1551.570,410.946,0.9395,3.4352,-3.4299,0.1909
133,5.32,1551.515,410.899,0.9391,3.4364,-3.4311,0.1899
134,5.36,1551.538,410.958,0.9383,3.4359,-3.4306,0.1911
135,5.4,1551.336,411.152,0.9402,3.4404,-3.4349,0.1952
136,5.44,1551.656,410.927,0.9401,3.4334,-3.4281,0.1904
137,5.48,1553.547,410.729,0.9393,3.3932,-3.3881,0.1863
138,5.52,1555.268,410.597,0.9413,3.3567,-3.3516,0.1835
139,5.56,1556.987,411.549,0.9413,3.3215,-3.3153,0.2036
140,5.6,1552.428,415.947,0.9470,3.4246,-3.4118,0.2967
141,5.64,1539.888,415.273,0.9397,3.6881,-3.6773,0.2825
142,5.68,1524.697,418.921,0.9409,4.0150,-3.9989,0.3597
143,5.72,1516.862,420.574,0.9319,4.1834,-4.1648,0.3947
144,5.76,1514.865,419.837,0.9335,4.2241,-4.2070,0.3791
145,5.8,1514.680,412.093,0.9291,4.2165,-4.2110,0.2151
146,5.84,1512.739,402.468,0.9333,4.2521,-4.2521,0.0114
147,5.88,1510.643,398.303,0.9275,4.2971,-4.2964,-0.0768
148,5.92,1509.685,398.878,0.9274,4.3172,-4.3167,-0.0646
149,5.96,1509.922,398.308,0.9279,4.3124,-4.3117,-0.0767
150,6.0,1509.060,397.722,0.9278,4.3309,-4.3299,-0.0891
151,6.04,1508.333,398.277,0.9255,4.3460,-4.3453,-0.0774
152,6.08,1508.372,399.051,0.9265,4.3449,-4.3445,-0.0610
153,6.12,1508.153,398.774,0.9262,4.3497,-4.3492,-0.0669
154,6.16,1507.442,399.392,0.9227,4.3645,-4.3642,-0.0538
155,6.2,1507.784,399.130,0.9247,4.3574,-4.3570,-0.0593
156,6.24,1507.315,400.040,0.9307,4.3671,-4.3669,-0.0401
157,6.28,1507.067,400.745,0.9300,4.3722,-4.3721,-0.0251
158,6.32,1507.240,400.786,0.9304,4.3685,-4.3685,-0.0243
159,6.36,1507.110,400.673,0.9298,4.3713,-4.3712,-0.0266
160,6.4,1506.678,400.958,0.9302,4.3804,-4.3804,-0.0206
161,6.44,1506.546,401.281,0.9271,4.3832,-4.3832,-0.0138
162,6.48,1506.474,401.449,0.9249,4.3847,-4.3847,-0.0102
163,6.52,1506.382,401.465,0.9246,4.3867,-4.3866,-0.0099
164,6.56,1506.109,401.823,0.9305,4.3924,-4.3924,-0.0023
165,6.6,1505.866,401.747,0.9299,4.3976,-4.3976,-0.0039
166,6.64,1505.682,401.404,0.9256,4.4015,-4.4015,-0.0112
167,6.68,1505.224,402.391,0.9274,4.4112,-4.4112,0.0097
