frame,t_s,x_px,y_px,score,disp_mm,dx_mm,dy_mm
49,1.96,1714.116,601.113,0.9985,0.0184,-0.0184,0.0014
50,2.0,1714.073,601.107,0.9985,0.0193,-0.0193,0.0013
51,2.04,1714.039,601.068,0.9988,0.0200,-0.0200,0.0004
52,2.08,1714.036,601.092,0.9989,0.0201,-0.0201,0.0009
53,2.12,1714.045,601.080,0.9990,0.0199,-0.0199,0.0007
54,2.16,1714.086,601.150,0.9987,0.0191,-0.0190,0.0022
55,2.2,1714.046,601.098,0.9987,0.0199,-0.0199,0.0011
56,2.24,1714.033,601.157,0.9982,0.0203,-0.0201,0.0023
57,2.28,1714.050,601.101,0.9981,0.0198,-0.0198,0.0011
58,2.32,1714.140,601.135,0.9982,0.0179,-0.0179,0.0019
59,2.36,1714.072,601.074,0.9986,0.0193,-0.0193,0.0006
60,2.4,1714.057,601.065,0.9983,0.0196,-0.0196,0.0004
61,2.44,1714.125,601.131,0.9983,0.0183,-0.0182,0.0018
62,2.48,1714.097,601.105,0.9985,0.0188,-0.0188,0.0012
63,2.52,1714.053,601.067,0.9988,0.0197,-0.0197,0.0004
64,2.56,1713.995,601.056,0.9987,0.0209,-0.0209,0.0002
65,2.6,1713.951,601.011,0.9988,0.0219,-0.0219,-0.0008
66,2.64,1713.989,601.002,0.9989,0.0211,-0.0211,-0.0010
67,2.68,1713.998,601.040,0.9989,0.0209,-0.0209,-0.0002
68,2.72,1714.009,601.032,0.9990,0.0207,-0.0207,-0.0003
69,2.76,1714.013,601.034,0.9990,0.0206,-0.0206,-0.0003
70,2.8,1714.060,601.066,0.9991,0.0196,-0.0196,0.0004
71,2.84,1714.083,601.079,0.9989,0.0191,-0.0191,0.0007
72,2.88,1714.127,601.153,0.9982,0.0183,-0.0181,0.0022
73,2.92,1714.128,601.211,0.9983,0.0184,-0.0181,0.0035
74,2.96,1714.034,601.118,0.9986,0.0202,-0.0201,0.0015
75,3.0,1713.945,601.063,0.9988,0.0220,-0.0220,0.0003
76,3.04,1713.968,601.074,0.9988,0.0215,-0.0215,0.0006
77,3.08,1713.932,601.052,0.9989,0.0223,-0.0223,0.0001
78,3.12,1713.917,600.987,0.9989,0.0226,-0.0226,-0.0013
79,3.16,1714.029,601.098,0.9989,0.0202,-0.0202,0.0011
80,3.2,1714.052,600.997,0.9991,0.0198,-0.0197,-0.0011
81,3.24,1714.089,600.926,0.9989,0.0191,-0.0189,-0.0026
82,3.28,1714.145,601.035,0.9989,0.0178,-0.0178,-0.0003
83,3.32,1714.205,601.089,0.9985,0.0165,-0.0165,0.0009
84,3.36,1714.309,601.107,0.9976,0.0143,-0.0143,0.0013
85,3.4,1714.162,600.590,0.9965,0.0199,-0.0174,-0.0097
86,3.44,1714.383,601.310,0.9970,0.0139,-0.0127,0.0056
87,3.48,1714.210,601.174,0.9984,0.0166,-0.0164,0.0027
88,3.52,1714.254,600.256,0.9981,0.0228,-0.0154,-0.0168
89,3.56,1714.239,601.143,0.9984,0.0159,-0.0157,0.0020
90,3.6,1714.226,601.100,0.9985,0.0161,-0.0160,0.0011
91,3.64,1714.050,600.589,0.9972,0.0221,-0.0198,-0.0098
92,3.68,1714.087,601.067,0.9990,0.0190,-0.0190,0.0004
93,3.72,1714.155,600.927,0.9985,0.0177,-0.0175,-0.0026
94,3.76,1714.120,600.775,0.9982,0.0192,-0.0183,-0.0058
95,3.8,1714.338,601.493,0.9968,0.0166,-0.0136,0.0095
96,3.84,1714.234,600.861,0.9976,0.0163,-0.0159,-0.0040
97,3.88,1714.107,600.734,0.9978,0.0197,-0.0186,-0.0067
98,3.92,1714.061,601.643,0.9975,0.0233,-0.0195,0.0127
99,3.96,1714.416,601.368,0.9970,0.0138,-0.0120,0.0068
100,4.0,1714.310,601.096,0.9979,0.0143,-0.0142,0.0010
101,4.04,1714.069,600.898,0.9988,0.0196,-0.0194,-0.0032
102,4.08,1714.049,600.862,0.9988,0.0202,-0.0198,-0.0040
103,4.12,1713.981,600.288,0.9979,0.0267,-0.0212,-0.0162
104,4.16,1713.861,601.049,0.9985,0.0238,-0.0238,0.0000
105,4.2,1713.065,600.505,0.9965,0.0423,-0.0407,-0.0115
106,4.24,1713.109,600.516,0.9963,0.0414,-0.0398,-0.0113
107,4.28,1713.417,602.280,0.9968,0.0423,-0.0332,0.0262
108,4.32,1713.296,599.969,0.9973,0.0425,-0.0358,-0.0229
109,4.36,1713.066,599.006,0.9984,0.0595,-0.0407,-0.0434
110,4.4,1713.773,602.368,0.9963,0.0381,-0.0257,0.0281
111,4.44,1713.973,600.359,0.9975,0.0259,-0.0214,-0.0147
112,4.48,1713.150,598.583,0.9964,0.0653,-0.0389,-0.0524
113,4.52,1713.852,601.995,0.9982,0.0313,-0.0240,0.0202
114,4.56,1714.282,601.322,0.9977,0.0160,-0.0148,0.0058
115,4.6,1713.824,599.873,0.9984,0.0350,-0.0246,-0.0250
116,4.64,1713.058,601.530,0.9967,0.0422,-0.0409,0.0103
117,4.68,1713.795,602.861,0.9980,0.0461,-0.0252,0.0386
118,4.72,1713.001,602.837,0.9984,0.0568,-0.0421,0.0381
119,4.76,1712.902,603.862,0.9985,0.0744,-0.0442,0.0599
120,4.8,1713.007,600.745,0.9978,0.0424,-0.0420,-0.0064
121,4.84,1712.759,600.657,0.9973,0.0480,-0.0472,-0.0083
122,4.88,1712.776,604.091,0.9976,0.0799,-0.0469,0.0648
123,4.92,1713.066,602.603,0.9971,0.0525,-0.0407,0.0331
124,4.96,1712.879,599.746,0.9983,0.0526,-0.0447,-0.0277
125,5.0,1712.797,601.598,0.9976,0.0479,-0.0464,0.0117
126,5.04,1713.019,604.042,0.9987,0.0761,-0.0417,0.0637
127,5.08,1712.977,602.535,0.9972,0.0531,-0.0426,0.0316
128,5.12,1713.186,602.405,0.9976,0.0479,-0.0382,0.0289
129,5.16,1713.581,602.865,0.9969,0.0488,-0.0298,0.0387
130,5.2,1713.427,601.199,0.9970,0.0332,-0.0330,0.0032
131,5.24,1713.542,603.008,0.9961,0.0517,-0.0306,0.0417
132,5.28,1713.541,602.676,0.9960,0.0462,-0.0306,0.0347
133,5.32,1713.664,601.028,0.9970,0.0280,-0.0280,-0.0004
134,5.36,1713.778,602.049,0.9978,0.0333,-0.0256,0.0213
135,5.4,1713.645,602.811,0.9975,0.0471,-0.0284,0.0375
136,5.44,1714.111,602.400,0.9976,0.0342,-0.0185,0.0288
137,5.48,1713.944,601.221,0.9983,0.0223,-0.0220,0.0037
138,5.52,1713.680,602.513,0.9968,0.0417,-0.0277,0.0312
139,5.56,1713.530,601.898,0.9966,0.0357,-0.0308,0.0181
140,5.6,1713.010,604.096,0.9989,0.0772,-0.0419,0.0649
141,5.64,1714.092,604.929,0.9984,0.0847,-0.0189,0.0826
142,5.68,1713.817,601.295,0.9966,0.0253,-0.0247,0.0053
143,5.72,1713.161,603.640,0.9967,0.0674,-0.0387,0.0552
144,5.76,1713.903,603.957,0.9981,0.0660,-0.0229,0.0619
145,5.8,1714.149,602.864,0.9978,0.0425,-0.0177,0.0387
146,5.84,1713.605,603.802,0.9970,0.0655,-0.0292,0.0586
147,5.88,1713.851,603.845,0.9984,0.0642,-0.0240,0.0595
148,5.92,1713.902,603.613,0.9974,0.0592,-0.0229,0.0546
149,5.96,1713.865,604.060,0.9986,0.0683,-0.0237,0.0641
150,6.0,1713.933,604.017,0.9988,0.0670,-0.0223,0.0632
151,6.04,1713.897,603.848,0.9988,0.0639,-0.0230,0.0596
152,6.08,1713.947,604.054,0.9990,0.0676,-0.0220,0.0640
153,6.12,1714.207,604.279,0.9982,0.0707,-0.0164,0.0688
154,6.16,1713.955,603.524,0.9970,0.0570,-0.0218,0.0527
155,6.2,1714.570,603.067,0.9960,0.0438,-0.0087,0.0430
156,6.24,1715.025,602.802,0.9976,0.0373,0.0010,0.0373
157,6.28,1715.645,601.046,0.9962,0.0142,0.0142,-0.0000
158,6.32,1716.192,599.674,0.9965,0.0390,0.0258,-0.0292
159,6.36,1716.999,598.274,0.9976,0.0730,0.0430,-0.0590
160,6.4,1717.363,597.814,0.9960,0.0855,0.0507,-0.0688
161,6.44,1717.919,597.026,0.9981,0.1060,0.0626,-0.0856
162,6.48,1718.470,596.357,0.9958,0.1244,0.0743,-0.0998
163,6.52,1719.002,594.950,0.9983,0.1554,0.0856,-0.1297
164,6.56,1720.069,592.885,0.9980,0.2047,0.1083,-0.1737
165,6.6,1722.054,588.824,0.9971,0.3005,0.1505,-0.2601
166,6.64,1723.923,582.726,0.9966,0.4338,0.1903,-0.3898
167,6.68,1724.464,579.221,0.9950,0.5063,0.2018,-0.4644
168,6.72,1724.464,579.056,0.9949,0.5096,0.2018,-0.4679
169,6.76,1724.952,579.471,0.9957,0.5057,0.2122,-0.4591
170,6.8,1725.002,578.428,0.9965,0.5264,0.2132,-0.4813
171,6.84,1724.737,577.583,0.9969,0.5407,0.2076,-0.4993
172,6.88,1724.734,577.506,0.9965,0.5422,0.2076,-0.5009
173,6.92,1724.831,577.532,0.9973,0.5425,0.2096,-0.5003
174,6.96,1725.031,576.867,0.9986,0.5572,0.2139,-0.5145
175,7.0,1724.987,576.020,0.9988,0.5735,0.2129,-0.5325
176,7.04,1725.014,575.648,0.9978,0.5811,0.2135,-0.5404
177,7.08,1725.154,574.573,0.9964,0.6035,0.2165,-0.5633
178,7.12,1725.732,571.987,0.9977,0.6593,0.2288,-0.6183
179,7.16,1726.111,568.962,0.9981,0.7226,0.2368,-0.6827
180,7.2,1724.570,570.042,0.9945,0.6905,0.2041,-0.6597
181,7.24,1725.368,575.287,0.9970,0.5910,0.2210,-0.5481
182,7.28,1725.267,572.052,0.9979,0.6546,0.2189,-0.6169
183,7.32,1724.991,571.975,0.9988,0.6542,0.2130,-0.6186
184,7.36,1724.795,573.662,0.9979,0.6190,0.2089,-0.5827
185,7.4,1725.124,573.940,0.9988,0.6158,0.2158,-0.5768
186,7.44,1724.626,573.592,0.9969,0.6192,0.2053,-0.5842
187,7.48,1724.514,574.696,0.9963,0.5962,0.2029,-0.5607
188,7.52,1724.975,574.452,0.9970,0.6045,0.2127,-0.5659
189,7.56,1724.840,574.143,0.9980,0.6097,0.2098,-0.5724
190,7.6,1724.683,574.814,0.9977,0.5951,0.2065,-0.5582
191,7.64,1724.548,574.762,0.9967,0.5952,0.2036,-0.5593
192,7.68,1724.730,574.736,0.9975,0.5970,0.2075,-0.5598
193,7.72,1724.947,575.359,0.9974,0.5863,0.2121,-0.5466
194,7.76,1724.996,574.413,0.9973,0.6054,0.2131,-0.5667
195,7.8,1724.988,574.317,0.9981,0.6073,0.2130,-0.5687
196,7.84,1724.892,574.615,0.9980,0.6006,0.2109,-0.5624
197,7.88,1724.992,574.319,0.9982,0.6073,0.2130,-0.5687
198,7.92,1724.797,575.088,0.9983,0.5905,0.2089,-0.5523
199,7.96,1724.346,575.765,0.9964,0.5737,0.1993,-0.5379
200,8.0,1724.091,577.723,0.9979,0.5328,0.1939,-0.4963
201,8.04,1725.092,575.383,0.9976,0.5869,0.2152,-0.5461
202,8.08,1724.070,574.656,0.9979,0.5939,0.1934,-0.5615
203,8.12,1725.421,579.990,0.9965,0.5001,0.2222,-0.4480
204,8.16,1723.659,575.503,0.9962,0.5740,0.1847,-0.5435
205,8.2,1724.124,575.377,0.9978,0.5798,0.1946,-0.5462
206,8.24,1725.086,579.364,0.9976,0.5090,0.2150,-0.4613
207,8.28,1723.929,579.031,0.9987,0.5057,0.1904,-0.4684
208,8.32,1724.273,576.896,0.9977,0.5506,0.1977,-0.5139
209,8.36,1724.033,578.344,0.9979,0.5200,0.1926,-0.4831
210,8.4,1724.187,580.769,0.9975,0.4739,0.1959,-0.4315
211,8.44,1724.185,577.960,0.9983,0.5288,0.1959,-0.4912
212,8.48,1723.801,578.607,0.9978,0.5130,0.1877,-0.4774
213,8.52,1724.300,578.390,0.9971,0.5213,0.1983,-0.4821
214,8.56,1723.407,579.222,0.9967,0.4978,0.1793,-0.4644
215,8.6,1724.085,578.944,0.9988,0.5086,0.1937,-0.4703
216,8.64,1723.622,578.046,0.9965,0.5228,0.1839,-0.4894
217,8.68,1723.760,579.337,0.9961,0.4983,0.1868,-0.4619
218,8.72,1724.298,577.932,0.9975,0.5303,0.1983,-0.4918
219,8.76,1723.396,579.133,0.9972,0.4995,0.1791,-0.4663
220,8.8,1723.593,578.512,0.9964,0.5133,0.1833,-0.4795
221,8.84,1723.523,579.771,0.9965,0.4878,0.1818,-0.4527
222,8.88,1723.332,579.140,0.9976,0.4988,0.1777,-0.4661
223,8.92,1723.572,579.789,0.9970,0.4879,0.1828,-0.4523
224,8.96,1723.667,579.808,0.9978,0.4883,0.1849,-0.4519
225,9.0,1723.919,579.222,0.9981,0.5018,0.1902,-0.4644
226,9.04,1723.324,579.958,0.9975,0.4826,0.1775,-0.4487
227,9.08,1723.742,581.018,0.9979,0.4652,0.1864,-0.4262
228,9.12,1723.419,580.131,0.9965,0.4799,0.1796,-0.4450
229,9.16,1723.467,580.184,0.9962,0.4792,0.1806,-0.4439
230,9.2,1723.764,579.090,0.9975,0.5032,0.1869,-0.4672
231,9.24,1723.839,578.076,0.9983,0.5238,0.1885,-0.4887
232,9.28,1723.396,578.836,0.9963,0.5054,0.1791,-0.4726
233,9.32,1723.842,578.191,0.9980,0.5216,0.1886,-0.4863
234,9.36,1723.806,575.562,0.9975,0.5738,0.1878,-0.5422
235,9.4,1724.036,575.306,0.9982,0.5806,0.1927,-0.5477
236,9.44,1724.091,574.094,0.9988,0.6054,0.1939,-0.5735
237,9.48,1723.833,572.658,0.9978,0.6327,0.1884,-0.6040
238,9.52,1724.144,573.065,0.9988,0.6265,0.1950,-0.5954
239,9.56,1723.198,574.547,0.9959,0.5903,0.1749,-0.5638
240,9.6,1723.646,573.045,0.9965,0.6237,0.1844,-0.5958
241,9.64,1725.238,574.334,0.9974,0.6088,0.2183,-0.5684
242,9.68,1724.460,575.410,0.9964,0.5816,0.2017,-0.5455
243,9.72,1724.437,575.440,0.9966,0.5808,0.2012,-0.5448
244,9.76,1725.194,574.892,0.9981,0.5974,0.2173,-0.5565
245,9.8,1724.318,575.782,0.9970,0.5731,0.1987,-0.5376
246,9.84,1724.039,576.330,0.9982,0.5601,0.1928,-0.5259
247,9.88,1724.216,579.446,0.9975,0.4999,0.1965,-0.4596
248,9.92,1723.477,581.403,0.9961,0.4554,0.1808,-0.4180
249,9.96,1723.049,580.672,0.9977,0.4663,0.1717,-0.4335
250,10.0,1722.828,581.015,0.9985,0.4578,0.1670,-0.4262
251,10.04,1722.447,585.295,0.9966,0.3709,0.1589,-0.3352
252,10.08,1722.148,586.221,0.9973,0.3504,0.1525,-0.3155
253,10.12,1721.937,585.187,0.9978,0.3685,0.1480,-0.3375
254,10.16,1721.571,586.658,0.9965,0.3367,0.1402,-0.3061
255,10.2,1721.194,588.651,0.9967,0.2950,0.1322,-0.2637
256,10.24,1721.137,589.969,0.9984,0.2697,0.1310,-0.2357
257,10.28,1720.715,589.925,0.9975,0.2663,0.1220,-0.2367
258,10.32,1720.379,591.135,0.9970,0.2402,0.1149,-0.2109
259,10.36,1720.036,592.964,0.9982,0.2029,0.1076,-0.1720
260,10.4,1719.693,593.919,0.9974,0.1818,0.1003,-0.1517
261,10.44,1719.474,594.238,0.9961,0.1736,0.0956,-0.1449
262,10.48,1719.173,594.832,0.9976,0.1595,0.0892,-0.1322
263,10.52,1719.033,595.989,0.9982,0.1379,0.0863,-0.1076
264,10.56,1718.726,596.701,0.9968,0.1221,0.0797,-0.0925
265,10.6,1718.714,597.201,0.9961,0.1141,0.0795,-0.0818
266,10.64,1718.365,598.346,0.9965,0.0922,0.0720,-0.0575
267,10.68,1718.063,599.279,0.9978,0.0756,0.0656,-0.0376
268,10.72,1717.857,600.025,0.9977,0.0650,0.0612,-0.0218
269,10.76,1717.413,601.018,0.9964,0.0518,0.0518,-0.0006
270,10.8,1717.007,601.927,0.9983,0.0470,0.0431,0.0187
271,10.84,1716.713,603.189,0.9963,0.0586,0.0369,0.0456
272,10.88,1716.349,604.850,0.9964,0.0860,0.0291,0.0809
273,10.92,1716.225,604.870,0.9975,0.0855,0.0265,0.0813
274,10.96,1716.233,605.271,0.9977,0.0937,0.0267,0.0899
275,11.0,1715.677,605.517,0.9964,0.0962,0.0148,0.0951
276,11.04,1716.055,606.283,0.9975,0.1137,0.0229,0.1114
277,11.08,1716.057,606.362,0.9973,0.1154,0.0229,0.1131
278,11.12,1715.983,606.194,0.9981,0.1116,0.0214,0.1095
279,11.16,1716.300,606.194,0.9975,0.1131,0.0281,0.1095
280,11.2,1716.363,605.440,0.9965,0.0980,0.0295,0.0935
281,11.24,1716.027,605.203,0.9985,0.0912,0.0223,0.0884
282,11.28,1715.472,607.187,0.9964,0.1310,0.0105,0.1306
283,11.32,1715.749,609.812,0.9979,0.1872,0.0164,0.1865
284,11.36,1715.882,610.847,0.9984,0.2094,0.0192,0.2085
285,11.4,1715.735,608.864,0.9977,0.1671,0.0161,0.1663
286,11.44,1714.676,609.539,0.9967,0.1808,-0.0064,0.1807
287,11.48,1714.893,614.429,0.9961,0.2847,-0.0018,0.2847
288,11.52,1714.986,615.825,0.9976,0.3144,0.0001,0.3144
289,11.56,1714.922,613.294,0.9970,0.2606,-0.0012,0.2606
290,11.6,1714.997,613.371,0.9970,0.2622,0.0004,0.2622
291,11.64,1715.025,613.305,0.9977,0.2608,0.0010,0.2608
292,11.68,1715.088,614.791,0.9980,0.2924,0.0023,0.2924
293,11.72,1715.310,614.760,0.9962,0.2918,0.0070,0.2918
294,11.76,1714.998,610.529,0.9968,0.2017,0.0004,0.2017
295,11.8,1715.117,611.453,0.9968,0.2214,0.0029,0.2214
296,11.84,1715.199,615.892,0.9979,0.3159,0.0047,0.3158
297,11.88,1714.747,615.010,0.9975,0.2971,-0.0049,0.2971
298,11.92,1715.028,614.240,0.9978,0.2807,0.0010,0.2807
299,11.96,1714.025,616.645,0.9975,0.3325,-0.0203,0.3319
300,12.0,1714.739,616.022,0.9970,0.3187,-0.0051,0.3186
301,12.04,1714.656,612.176,0.9959,0.2369,-0.0069,0.2368
302,12.08,1713.264,612.036,0.9976,0.2366,-0.0365,0.2338
303,12.12,1713.680,613.154,0.9966,0.2591,-0.0276,0.2576
304,12.16,1712.142,609.975,0.9980,0.1993,-0.0604,0.1899
305,12.2,1710.659,604.086,0.9959,0.1124,-0.0919,0.0647
306,12.24,1708.011,602.263,0.9969,0.1505,-0.1483,0.0259
307,12.28,1707.064,601.455,0.9959,0.1686,-0.1684,0.0087
308,12.32,1706.553,599.827,0.9957,0.1811,-0.1793,-0.0260
309,12.36,1704.891,598.388,0.9959,0.2220,-0.2146,-0.0566
310,12.4,1703.170,596.550,0.9949,0.2689,-0.2513,-0.0957
311,12.44,1702.647,594.754,0.9961,0.2946,-0.2624,-0.1339
312,12.48,1701.939,595.097,0.9966,0.3050,-0.2775,-0.1266
313,12.52,1701.566,594.689,0.9956,0.3158,-0.2854,-0.1353
314,12.56,1700.914,593.858,0.9977,0.3361,-0.2993,-0.1530
315,12.6,1700.372,593.350,0.9964,0.3513,-0.3108,-0.1638
316,12.64,1699.832,592.845,0.9977,0.3665,-0.3223,-0.1745
317,12.68,1699.552,592.517,0.9956,0.3751,-0.3282,-0.1815
318,12.72,1699.210,592.084,0.9978,0.3859,-0.3355,-0.1907
319,12.76,1698.823,591.612,0.9973,0.3981,-0.3437,-0.2008
320,12.8,1698.721,591.037,0.9973,0.4062,-0.3459,-0.2130
321,12.84,1698.484,591.047,0.9958,0.4104,-0.3510,-0.2128
322,12.88,1698.166,590.077,0.9983,0.4271,-0.3577,-0.2334
323,12.92,1697.697,589.768,0.9975,0.4391,-0.3677,-0.2400
324,12.96,1697.395,589.879,0.9956,0.4432,-0.3741,-0.2376
325,13.0,1697.156,589.218,0.9978,0.4551,-0.3792,-0.2517
326,13.04,1696.988,588.226,0.9980,0.4700,-0.3828,-0.2728
327,13.08,1696.761,587.321,0.9965,0.4853,-0.3876,-0.2921
328,13.12,1696.409,588.151,0.9967,0.4810,-0.3951,-0.2744
329,13.16,1696.342,588.021,0.9972,0.4838,-0.3965,-0.2772
330,13.2,1696.399,587.036,0.9968,0.4951,-0.3953,-0.2981
331,13.24,1696.098,587.037,0.9985,0.5002,-0.4017,-0.2981
332,13.28,1695.980,587.964,0.9988,0.4908,-0.4042,-0.2784
333,13.32,1696.099,587.376,0.9981,0.4960,-0.4017,-0.2909
334,13.36,1695.914,586.865,0.9988,0.5056,-0.4056,-0.3017
335,13.4,1695.821,586.845,0.9985,0.5074,-0.4076,-0.3022
336,13.44,1695.703,586.908,0.9972,0.5086,-0.4101,-0.3008
337,13.48,1695.801,585.910,0.9979,0.5198,-0.4080,-0.3221
338,13.52,1695.566,585.916,0.9965,0.5237,-0.4131,-0.3219
339,13.56,1695.818,586.372,0.9968,0.5135,-0.4077,-0.3122
340,13.6,1695.837,585.446,0.9966,0.5254,-0.4073,-0.3319
341,13.64,1695.792,585.189,0.9977,0.5296,-0.4082,-0.3374
342,13.68,1695.634,585.721,0.9972,0.5251,-0.4116,-0.3261
343,13.72,1695.417,587.097,0.9968,0.5112,-0.4162,-0.2968
344,13.76,1695.255,587.024,0.9979,0.5149,-0.4197,-0.2984
345,13.8,1695.890,584.454,0.9966,0.5382,-0.4062,-0.3530
346,13.84,1695.436,587.116,0.9968,0.5107,-0.4158,-0.2964
347,13.88,1695.341,586.966,0.9974,0.5141,-0.4178,-0.2996
348,13.92,1695.235,584.836,0.9973,0.5436,-0.4201,-0.3449
349,13.96,1694.938,588.597,0.9975,0.5020,-0.4264,-0.2649
350,14.0,1695.216,588.736,0.9972,0.4954,-0.4205,-0.2619
351,14.04,1694.935,586.567,0.9976,0.5261,-0.4265,-0.3081
352,14.08,1695.606,587.658,0.9967,0.5011,-0.4122,-0.2849
353,14.12,1695.048,587.630,0.9979,0.5112,-0.4241,-0.2855
354,14.16,1695.591,587.758,0.9971,0.5001,-0.4125,-0.2828
355,14.2,1695.384,587.477,0.9969,0.5071,-0.4169,-0.2887
356,14.24,1695.783,586.743,0.9982,0.5094,-0.4084,-0.3043
357,14.28,1695.644,585.983,0.9974,0.5215,-0.4114,-0.3205
358,14.32,1695.300,588.425,0.9973,0.4974,-0.4187,-0.2686
359,14.36,1695.155,588.570,0.9968,0.4984,-0.4218,-0.2655
360,14.4,1694.592,589.080,0.9962,0.5030,-0.4338,-0.2546
361,14.44,1696.042,592.861,0.9974,0.4390,-0.4029,-0.1742
362,14.48,1696.549,595.084,0.9955,0.4121,-0.3921,-0.1269
363,14.52,1695.140,591.356,0.9965,0.4698,-0.4221,-0.2062
364,14.56,1694.947,585.408,0.9973,0.5407,-0.4262,-0.3328
365,14.6,1696.233,588.926,0.9970,0.4750,-0.3988,-0.2579
366,14.64,1694.959,592.326,0.9974,0.4646,-0.4260,-0.1856
367,14.68,1695.945,588.365,0.9976,0.4867,-0.4050,-0.2698
368,14.72,1695.358,587.244,0.9975,0.5104,-0.4175,-0.2937
369,14.76,1694.617,592.896,0.9969,0.4667,-0.4332,-0.1734
370,14.8,1695.367,591.171,0.9974,0.4672,-0.4173,-0.2101
371,14.84,1695.259,589.106,0.9982,0.4905,-0.4196,-0.2541
372,14.88,1694.378,593.353,0.9966,0.4679,-0.4383,-0.1637
373,14.92,1695.318,592.168,0.9971,0.4590,-0.4183,-0.1889
374,14.96,1696.077,585.111,0.9983,0.5260,-0.4022,-0.3391
375,15.0,1694.233,589.862,0.9968,0.5015,-0.4414,-0.2380
376,15.04,1694.350,596.169,0.9970,0.4510,-0.4389,-0.1038
377,15.08,1696.037,587.859,0.9977,0.4911,-0.4030,-0.2806
378,15.12,1694.808,587.033,0.9979,0.5226,-0.4292,-0.2982
379,15.16,1695.383,592.849,0.9961,0.4520,-0.4169,-0.1744
380,15.2,1697.098,589.748,0.9973,0.4500,-0.3804,-0.2404
381,15.24,1703.522,593.498,0.9657,0.2919,-0.2438,-0.1606
382,15.28,1705.785,607.627,0.9937,0.2406,-0.1956,0.1400
383,15.32,1711.958,608.897,0.9956,0.1789,-0.0643,0.1670
