elapsed_s,timestamp,ch1_MEAN_V,ch2_MEAN_V
0.4957,2026-06-18T11:55:07.513961,0.000000,4.731832
0.9697,2026-06-18T11:55:07.987910,0.000000,4.732192
1.4581,2026-06-18T11:55:08.476397,0.000000,4.732360
1.9489,2026-06-18T11:55:08.967111,0.000000,4.732612
2.4313,2026-06-18T11:55:09.449550,0.000000,4.732568
2.9326,2026-06-18T11:55:09.950898,0.000000,4.732224
3.4299,2026-06-18T11:55:10.448139,0.000000,4.732008
3.8848,2026-06-18T11:55:10.903032,0.000000,4.731552
4.3766,2026-06-18T11:55:11.394869,0.000000,4.731228
4.8628,2026-06-18T11:55:11.881029,0.000000,4.731076
5.3372,2026-06-18T11:55:12.355418,0.000000,4.730896
5.8037,2026-06-18T11:55:12.821963,0.000000,4.730824
6.2971,2026-06-18T11:55:13.315405,0.000000,4.730772
6.7773,2026-06-18T11:55:13.795606,0.000000,4.730468
7.2985,2026-06-18T11:55:14.316808,0.000000,4.730348
7.7684,2026-06-18T11:55:14.786634,0.000000,4.730132
8.2637,2026-06-18T11:55:15.281972,0.000000,4.729980
8.7505,2026-06-18T11:55:15.768723,0.000000,4.729952
9.2265,2026-06-18T11:55:16.244802,0.000000,4.729728
9.7260,2026-06-18T11:55:16.744250,0.000000,4.729364
10.2284,2026-06-18T11:55:17.246662,0.000000,4.728796
10.6955,2026-06-18T11:55:17.713742,0.000000,4.728196
11.1946,2026-06-18T11:55:18.212813,0.000000,4.727856
11.6531,2026-06-18T11:55:18.671389,0.000000,4.727368
12.1456,2026-06-18T11:55:19.163852,0.000000,4.727032
12.6557,2026-06-18T11:55:19.673913,0.000000,4.726696
13.1547,2026-06-18T11:55:20.173011,0.000000,4.725760
13.6053,2026-06-18T11:55:20.623514,0.000000,4.725208
14.1095,2026-06-18T11:55:21.127794,0.000000,4.724924
14.5992,2026-06-18T11:55:21.617490,0.000000,4.724660
15.0969,2026-06-18T11:55:22.115114,0.000000,4.724520
15.5441,2026-06-18T11:55:22.562391,0.000000,4.724088
16.0030,2026-06-18T11:55:23.021254,0.000000,4.723408
16.4869,2026-06-18T11:55:23.505147,0.000000,4.723024
16.9617,2026-06-18T11:55:23.979977,0.000000,4.722676
17.4642,2026-06-18T11:55:24.482423,0.000000,4.722568
17.9620,2026-06-18T11:55:24.980304,0.000000,4.722352
18.4470,2026-06-18T11:55:25.465241,0.000000,4.721612
18.9618,2026-06-18T11:55:25.980053,0.000000,4.720620
19.4653,2026-06-18T11:55:26.483573,0.000000,4.719668
19.9627,2026-06-18T11:55:26.980984,0.000000,4.718652
20.4502,2026-06-18T11:55:27.468458,0.000000,4.717692
20.9280,2026-06-18T11:55:27.946311,0.000000,4.716844
21.4394,2026-06-18T11:55:28.457654,0.000000,4.715508
21.9372,2026-06-18T11:55:28.955498,0.000000,4.714748
22.4189,2026-06-18T11:55:29.437197,0.000000,4.713932
22.9034,2026-06-18T11:55:29.921636,0.000000,4.713544
23.4038,2026-06-18T11:55:30.422016,0.000000,4.713400
23.9060,2026-06-18T11:55:30.924221,0.000000,4.713088
24.4188,2026-06-18T11:55:31.437046,0.000000,4.713016
24.9129,2026-06-18T11:55:31.931185,0.000000,4.712872
25.4086,2026-06-18T11:55:32.426847,0.000000,4.712960
25.9057,2026-06-18T11:55:32.924003,0.000000,4.713272
26.3673,2026-06-18T11:55:33.385560,0.000000,4.713504
26.8624,2026-06-18T11:55:33.880691,0.000000,4.713824
27.3710,2026-06-18T11:55:34.389257,0.000000,4.713848
27.8696,2026-06-18T11:55:34.887875,0.000000,4.713528
28.3706,2026-06-18T11:55:35.388864,0.000000,4.712932
28.8695,2026-06-18T11:55:35.887785,0.000000,4.712128
29.3541,2026-06-18T11:55:36.372381,0.000000,4.711380
29.8530,2026-06-18T11:55:36.871233,0.000000,4.710712
30.3243,2026-06-18T11:55:37.342554,0.000000,4.710296
30.8135,2026-06-18T11:55:37.831757,0.000000,4.709968
31.3084,2026-06-18T11:55:38.326613,0.000000,4.709752
31.8030,2026-06-18T11:55:38.821210,0.000000,4.709556
32.2775,2026-06-18T11:55:39.295751,0.000000,4.709712
32.7840,2026-06-18T11:55:39.802212,0.000000,4.709768
33.2795,2026-06-18T11:55:40.297780,0.000000,4.709692
33.7743,2026-06-18T11:55:40.792602,0.000000,4.709576
34.2827,2026-06-18T11:55:41.300959,0.000000,4.709096
34.7486,2026-06-18T11:55:41.766885,0.000000,4.708744
35.2482,2026-06-18T11:55:42.266438,0.000000,4.708500
35.7218,2026-06-18T11:55:42.740089,0.000000,4.708100
36.2184,2026-06-18T11:55:43.236625,0.000000,4.708100
36.7102,2026-06-18T11:55:43.728402,0.000000,4.708008
37.1983,2026-06-18T11:55:44.216538,0.000000,4.707940
37.6953,2026-06-18T11:55:44.713527,0.000000,4.708068
38.1599,2026-06-18T11:55:45.178128,0.000000,4.707636
38.6089,2026-06-18T11:55:45.627156,0.000000,4.707380
39.0941,2026-06-18T11:55:46.112316,0.000000,4.707212
39.5910,2026-06-18T11:55:46.609239,0.000000,4.706692
40.0681,2026-06-18T11:55:47.086388,0.000000,4.706588
40.5662,2026-06-18T11:55:47.584483,0.000000,4.705972
41.1015,2026-06-18T11:55:48.119716,0.000000,4.705216
41.5686,2026-06-18T11:55:48.586881,0.000000,4.704544
42.0578,2026-06-18T11:55:49.076089,0.000000,4.704284
42.5528,2026-06-18T11:55:49.571073,0.000000,4.704188
43.0133,2026-06-18T11:55:50.031514,0.000000,4.703944
43.4771,2026-06-18T11:55:50.495353,0.000000,4.703736
43.9579,2026-06-18T11:55:50.976205,0.000000,4.703504
44.4377,2026-06-18T11:55:51.455956,0.000000,4.702976
44.9046,2026-06-18T11:55:51.922848,0.000000,4.702612
45.4012,2026-06-18T11:55:52.419441,0.000000,4.702028
45.8911,2026-06-18T11:55:52.909336,0.000000,4.701192
46.3837,2026-06-18T11:55:53.401975,0.000000,4.700428
46.9093,2026-06-18T11:55:53.927611,0.000000,4.699492
47.4061,2026-06-18T11:55:54.424371,0.000000,4.698936
47.9069,2026-06-18T11:55:54.925203,0.000000,4.698540
48.4050,2026-06-18T11:55:55.423285,0.000000,4.698060
48.9115,2026-06-18T11:55:55.929768,0.000000,4.697796
49.4043,2026-06-18T11:55:56.422566,0.000000,4.697512
49.9296,2026-06-18T11:55:56.947882,0.000000,4.697048
50.4094,2026-06-18T11:55:57.427647,0.000000,4.696600
50.9108,2026-06-18T11:55:57.929038,0.000000,4.696076
51.4109,2026-06-18T11:55:58.429112,0.000000,4.695480
51.8661,2026-06-18T11:55:58.884356,0.000000,4.695224
52.3453,2026-06-18T11:55:59.363607,0.000000,4.695404
52.8430,2026-06-18T11:55:59.861213,0.000000,4.695872
53.3461,2026-06-18T11:56:00.364328,0.000000,4.696108
53.8347,2026-06-18T11:56:00.853011,0.000000,4.695764
54.3275,2026-06-18T11:56:01.345766,0.000000,4.695236
54.8395,2026-06-18T11:56:01.857714,0.000000,4.694416
55.3298,2026-06-18T11:56:02.348072,0.000000,4.693944
55.8162,2026-06-18T11:56:02.834434,0.000000,4.693888
56.3266,2026-06-18T11:56:03.344950,0.000000,4.693740
56.8256,2026-06-18T11:56:03.843891,0.000000,4.693788
57.3175,2026-06-18T11:56:04.335791,0.000000,4.693636
57.7787,2026-06-18T11:56:04.796940,0.000000,4.692960
58.2492,2026-06-18T11:56:05.267470,0.000000,4.692228
58.7539,2026-06-18T11:56:05.772139,0.000000,4.691508
59.2798,2026-06-18T11:56:06.298099,0.000000,4.690716
59.7600,2026-06-18T11:56:06.778227,0.000000,4.690412
60.2558,2026-06-18T11:56:07.274013,0.000000,4.690320
60.7365,2026-06-18T11:56:07.754785,0.000000,4.690180
61.2477,2026-06-18T11:56:08.265991,0.000000,4.690252
61.7119,2026-06-18T11:56:08.730132,0.000000,4.689848
62.1711,2026-06-18T11:56:09.189357,0.000000,4.689664
62.6272,2026-06-18T11:56:09.645503,0.000000,4.689436
63.1304,2026-06-18T11:56:10.148721,0.000000,4.689288
63.6201,2026-06-18T11:56:10.638342,0.000000,4.689256
64.1156,2026-06-18T11:56:11.133887,0.000000,4.689144
64.6139,2026-06-18T11:56:11.632122,0.000000,4.688972
65.0911,2026-06-18T11:56:12.109379,0.000000,4.688984
65.6106,2026-06-18T11:56:12.628853,0.000000,4.688856
66.0810,2026-06-18T11:56:13.099221,0.000000,4.688708
66.5881,2026-06-18T11:56:13.606346,0.000000,4.688536
67.0919,2026-06-18T11:56:14.110149,0.000000,4.688344
67.5946,2026-06-18T11:56:14.612857,0.000000,4.688084
