time_s,current_uA,voltage_V
241.4,2998.72,11.063
241.5,2998.72,11.063
241.6,2998.72,11.063
241.7,2998.72,11.063
241.8,2998.72,11.063
241.9,2998.72,11.063
242.0,2998.72,11.063
242.1,2998.72,11.063
242.2,2998.72,11.063
242.3,2998.72,11.063
242.4,2998.72,11.063
242.5,2998.72,11.0505
242.6,2998.72,11.037999999999998
242.7,2998.72,11.0255
242.8,2998.72,11.031
242.9,2998.72,11.0365
243.0,2998.72,11.042
243.1,2998.72,11.0475
243.2,2998.72,11.053
243.3,2998.72,11.0585
243.4,2998.72,11.064
243.5,2998.72,11.0642
243.6,2998.72,11.0644
243.7,2998.72,11.0646
243.8,2998.72,11.0648
243.9,2998.72,11.065
244.0,2998.72,11.065
244.1,2998.72,11.065
244.2,2998.72,11.065
244.3,2998.72,11.065
244.4,2998.72,11.065
244.5,2998.72,11.065
244.6,2998.72,11.065
244.7,2998.72,11.065
244.8,2998.72,11.067
244.9,2998.72,11.069
245.0,2998.72,11.069
245.1,2998.72,11.069
245.2,2998.72,11.069
245.3,2998.72,11.07
245.4,2998.72,11.071
245.5,2998.72,11.071
245.6,2998.72,11.073
245.7,2998.72,11.0705
245.8,2998.72,11.068
245.9,2998.72,11.0655
246.0,2998.72,11.063
246.1,2998.72,11.07525
246.2,2998.72,11.0875
246.3,2998.72,11.084
246.4,2998.72,11.0805
246.5,2998.72,11.077
246.6,2998.72,11.079
246.7,2998.72,11.078
246.8,2998.72,11.078
246.9,2998.72,11.076
247.0,2998.72,11.075
247.1,2998.72,11.075
247.2,2998.72,11.075
247.3,2998.72,11.072
247.4,2998.72,11.077
247.5,2998.72,11.077
247.6,2998.72,11.076888888888888
247.7,2998.72,11.076777777777778
247.8,2998.72,11.076666666666666
247.9,2998.72,11.076555555555556
248.0,2998.72,11.076444444444444
248.1,2998.72,11.076333333333334
248.2,2998.72,11.076222222222222
248.3,2998.72,11.076111111111112
248.4,2998.72,11.076
248.5,2998.72,11.076
248.6,2998.72,11.076
248.7,2998.72,11.076
248.8,2998.72,11.076
248.9,2998.72,11.076
249.0,2998.72,11.05888888888889
249.1,2998.72,11.041777777777776
249.2,2998.72,11.036555555555552
249.3,2998.72,11.03133333333333
249.4,2998.72,11.037999999999998
249.5,2998.72,11.043416666666666
249.6,2998.72,11.048833333333333
249.7,2998.72,11.064666666666668
249.8,2998.72,11.066958333333334
249.9,2998.72,11.06925
250.0,2998.72,11.058
250.1,2998.72,11.063666666666666
250.2,2998.72,11.069333333333333
250.3,2998.72,11.075
250.4,2998.72,11.0755
250.5,2998.72,11.076
250.6,2998.72,11.0765
250.7,2998.72,11.077
250.8,2998.72,11.0775
250.9,2998.72,11.078
251.0,2998.72,11.078
251.1,2998.72,11.07
251.2,2998.72,11.062
251.3,2998.72,11.053999999999998
251.4,2998.72,11.046
251.5,2998.72,11.049166666666665
251.6,2998.72,11.052333333333332
251.7,2998.72,11.066666666666666
251.8,2998.72,11.081
251.9,2998.72,11.081
252.0,2998.72,11.081
252.1,2998.72,11.070916666666664
252.2,2998.72,11.060833333333331
252.3,2998.72,11.040666666666665
252.4,2998.72,11.031833333333331
252.5,2998.72,11.023
252.6,2998.72,11.0255
252.7,2998.72,11.028
252.8,2998.72,11.04
252.9,2998.72,11.052
253.0,2998.72,11.064
253.1,2998.72,11.076
253.2,2998.72,11.088
253.3,2998.72,11.088
253.4,2998.72,11.077166666666669
253.5,2998.72,11.066333333333333
253.6,2998.72,11.044666666666666
253.7,2998.72,11.036333333333332
253.8,2998.72,11.028
253.9,2998.72,11.02825
254.0,2998.72,11.0285
254.1,2998.72,11.039
254.2,2998.72,11.06
254.3,2998.72,11.0705
254.4,2998.72,11.081
254.5,2998.72,11.072833333333332
254.6,2998.72,11.064666666666666
254.7,2998.72,11.040333333333333
254.8,2998.72,11.030366666666666
254.9,2998.72,11.0204
255.0,2998.72,11.0248
255.1,2998.72,11.0292
255.2,2998.72,11.0336
255.3,2998.72,11.037999999999998
255.4,2998.72,11.0424
255.5,2998.72,11.0468
255.6,2998.72,11.0512
255.7,2998.72,11.0556
255.8,2998.72,11.06
255.9,2998.72,11.0644
256.0,2998.72,11.0688
256.1,2998.72,11.0732
256.2,2998.72,11.0776
256.3,2998.72,11.082
256.4,2998.72,11.0753
256.5,2998.72,11.0686
256.6,2998.72,11.0619
256.7,2998.72,11.0552
256.8,2998.72,11.0485
256.9,2998.72,11.0418
257.0,2998.72,11.0351
257.1,2998.72,11.0284
257.2,2998.72,11.035933333333332
257.3,2998.72,11.043466666666664
257.4,2998.72,11.065233333333332
257.5,2998.72,11.076116666666667
257.6,2998.72,11.087
257.7,2998.72,11.089
257.8,2998.72,11.0886
257.9,2998.72,11.0882
258.0,2998.72,11.0878
258.1,2998.72,11.0874
258.2,2998.72,11.087
258.3,2998.72,11.087
258.4,2998.72,11.089
258.5,2998.72,11.087
258.6,2998.72,11.087
258.7,2998.72,11.087
258.8,2998.72,11.089
258.9,2998.72,11.0886
259.0,2998.72,11.0882
259.1,2998.72,11.0878
259.2,2998.72,11.0874
259.3,2998.72,11.087
259.4,2998.72,11.087
259.5,2998.72,11.087071428571427
259.6,2998.72,11.087142857142856
259.7,2998.72,11.087214285714284
259.8,2998.72,11.087285714285716
259.9,2998.72,11.087357142857144
260.0,2998.72,11.087428571428571
260.1,2998.72,11.0875
260.2,2998.72,11.087571428571428
260.3,2998.72,11.087642857142855
260.4,2998.72,11.087714285714284
260.5,2998.72,11.087785714285712
260.6,2998.72,11.087857142857144
260.7,2998.72,11.08792857142857
260.8,2998.72,11.088
260.9,2998.72,11.087636363636364
261.0,2998.72,11.087272727272728
261.1,2998.72,11.086909090909092
261.2,2998.72,11.086545454545456
261.3,2998.72,11.086181818181815
261.4,2998.72,11.085818181818182
261.5,2998.72,11.085454545454544
261.6,2998.72,11.085090909090908
261.7,2998.72,11.084727272727273
261.8,2998.72,11.084363636363635
261.9,2998.72,11.084
262.0,2998.72,11.075125
262.1,2998.72,11.06625
262.2,2998.72,11.057375
262.3,2998.72,11.0485
262.4,2998.72,11.039625
262.5,2998.72,11.03075
262.6,2998.72,11.021875
262.7,2998.72,11.024520833333334
262.8,2998.72,11.027166666666668
262.9,2998.72,11.04133333333333
263.0,2998.72,11.0555
263.1,2998.72,11.069666666666668
263.2,2998.72,11.083833333333333
263.3,2998.72,11.098
263.4,2998.72,11.0945
263.5,2998.72,11.091
263.6,2998.72,11.091
263.7,2998.72,11.091
263.8,2998.72,11.09122222222222
263.9,2998.72,11.091444444444445
264.0,2998.72,11.091666666666669
264.1,2998.72,11.091888888888889
264.2,2998.72,11.09211111111111
264.3,2998.72,11.09233333333333
264.4,2998.72,11.092555555555556
264.5,2998.72,11.09277777777778
264.6,2998.72,11.093
264.7,2998.72,11.093
264.8,2998.72,11.093
264.9,2998.72,11.093
265.0,2998.72,11.093
265.1,2998.72,11.093
265.2,2998.72,11.093
265.3,2998.72,11.093
265.4,2998.72,11.093
265.5,2998.72,11.093
265.6,2998.72,11.093
265.7,2998.72,11.093
265.8,2998.72,11.093
265.9,2998.72,11.093
266.0,2998.72,11.093
266.1,2998.72,11.093
266.2,2998.72,11.093
266.3,2998.72,11.091
266.4,2998.72,11.092
266.5,2998.72,11.091
266.6,2998.72,11.092
266.7,2998.72,11.091
266.8,2998.72,11.09
266.9,2998.72,11.089
267.0,2998.72,11.07625
267.1,2998.72,11.063499999999998
267.2,2998.72,11.05075
267.3,2998.72,11.054125
267.4,2998.72,11.0575
267.5,2998.72,11.066
267.6,2998.72,11.0745
267.7,2998.72,11.08325
267.8,2998.72,11.092
267.9,2998.72,11.092
268.0,2998.72,11.092
268.1,2998.72,11.084
268.2,2998.72,11.076
268.3,2998.72,11.076
268.4,2998.72,11.057
268.5,2998.72,11.037999999999998
268.6,2998.72,11.031333333333333
268.7,2998.72,11.024666666666665
268.8,2998.72,11.03133333333333
268.9,2998.72,11.037999999999998
269.0,2998.72,11.044666666666668
269.1,2998.72,11.051333333333332
269.2,2998.72,11.058
269.3,2998.72,11.064666666666666
269.4,2998.72,11.071333333333332
269.5,2998.72,11.078
269.6,2998.72,11.084
269.7,2998.72,11.09
269.8,2998.72,11.096
269.9,2998.72,11.094
270.0,2998.72,11.092
270.1,2998.72,11.09
270.2,2998.72,11.088
270.3,2998.72,11.088
270.4,2998.72,11.088
270.5,2998.72,11.088
270.6,2998.72,11.088
270.7,2998.72,11.088
270.8,2998.72,11.085666666666668
270.9,2998.72,11.083333333333332
271.0,2998.72,11.081
271.1,2998.72,11.081
271.2,2998.72,11.079
271.3,2998.72,11.077
271.4,2998.72,11.077
271.5,2998.72,11.08
271.6,2998.72,11.082999999999998
271.7,2998.72,11.07075
271.8,2998.72,11.0585
271.9,2998.72,11.057
272.0,2998.72,11.0555
272.1,2998.72,11.06475
272.2,2998.72,11.074
272.3,2998.72,11.078333333333331
272.4,2998.72,11.082666666666666
272.5,2998.72,11.087
272.6,2998.72,11.0805
272.7,2998.72,11.074
272.8,2998.72,11.0675
272.9,2998.72,11.072
273.0,2998.72,11.0765
273.1,2998.72,11.081
273.2,2998.72,11.081
273.3,2998.72,11.06475
273.4,2998.72,11.0485
273.5,2998.72,11.033333333333331
273.6,2998.72,11.018166666666666
273.7,2998.72,11.020333333333332
273.8,2998.72,11.0225
273.9,2998.72,11.024666666666668
274.0,2998.72,11.02683333333333
274.1,2998.72,11.029
274.2,2998.72,11.04733333333333
274.3,2998.72,11.065666666666669
274.4,2998.72,11.068083333333334
274.5,2998.72,11.0705
274.6,2998.72,11.068416666666668
274.7,2998.72,11.066333333333334
274.8,2998.72,11.075666666666669
274.9,2998.72,11.085
275.0,2998.72,11.085
275.1,2998.72,11.085
275.2,2998.72,11.085
275.3,2998.72,11.085
275.4,2998.72,11.085
275.5,2998.72,11.08633333333333
275.6,2998.72,11.087666666666664
275.7,2998.72,11.089
275.8,2998.72,11.08875
275.9,2998.72,11.0885
276.0,2998.72,11.08825
276.1,2998.72,11.088
276.2,2998.72,11.088
276.3,2998.72,11.091
276.4,2998.72,11.091
276.5,2998.72,11.091
276.6,2998.72,11.091
276.7,2998.72,11.091
276.8,2998.72,11.091
276.9,2998.72,11.091
277.0,2998.72,11.091
277.1,2998.72,11.091
277.2,2998.72,11.091
277.3,2998.72,11.091
277.4,2998.72,11.091
277.5,2998.72,11.09153333333333
277.6,2998.72,11.092066666666668
277.7,2998.72,11.0926
277.8,2998.72,11.09313333333333
277.9,2998.72,11.093666666666666
278.0,2998.72,11.0942
278.1,2998.72,11.09473333333333
278.2,2998.72,11.095266666666666
278.3,2998.72,11.0958
278.4,2998.72,11.096333333333332
278.5,2998.72,11.096866666666664
278.6,2998.72,11.0974
278.7,2998.72,11.097933333333332
278.8,2998.72,11.098466666666663
278.9,2998.72,11.098999999999998
279.0,2998.72,11.092
279.1,2998.72,11.097
279.2,2998.72,11.097
279.3,2998.72,11.0975
279.4,2998.72,11.098
279.5,2998.72,11.0985
279.6,2998.72,11.098999999999998
279.7,2998.72,11.097
279.8,2998.72,11.097
279.9,2998.72,11.097
280.0,2998.72,11.097083333333332
280.1,2998.72,11.097166666666666
280.2,2998.72,11.09725
280.3,2998.72,11.097333333333331
280.4,2998.72,11.097416666666668
280.5,2998.72,11.0975
280.6,2998.72,11.097583333333333
280.7,2998.72,11.097666666666663
280.8,2998.72,11.09775
280.9,2998.72,11.097833333333332
281.0,2998.72,11.097916666666666
281.1,2998.72,11.098
281.2,2998.72,11.098083333333332
281.3,2998.72,11.098166666666668
281.4,2998.72,11.09825
281.5,2998.72,11.098333333333333
281.6,2998.72,11.098416666666663
281.7,2998.72,11.0985
281.8,2998.72,11.098583333333332
281.9,2998.72,11.098666666666665
282.0,2998.72,11.09875
282.1,2998.72,11.098833333333332
282.2,2998.72,11.098916666666668
282.3,2998.72,11.098999999999998
282.4,2998.72,11.097
282.5,2998.72,11.112333333333332
282.6,2998.72,11.127666666666666
282.7,2998.72,11.143
282.8,2998.72,11.158333333333331
282.9,2998.72,11.173666666666666
283.0,2998.72,11.169833333333331
283.1,2998.72,11.166
283.2,2998.72,11.143
283.3,2998.72,11.12
283.4,2998.72,11.1085
283.5,2998.72,11.097
283.6,2998.72,11.073833333333331
283.7,2998.72,11.050666666666666
283.8,2998.72,11.042774766899768
283.9,2998.72,11.034882867132868
284.0,2998.72,11.042265734265737
284.1,2998.72,11.066531468531467
284.2,2998.72,11.090797202797203
284.3,2998.72,11.115062937062936
284.4,2998.72,11.139328671328672
284.5,2998.72,11.163594405594406
284.6,2998.72,11.18786013986014
284.7,2998.72,11.212125874125874
284.8,2998.72,11.236391608391608
284.9,2998.72,11.242475524475529
285.0,2998.72,11.248559440559443
285.1,2998.72,11.23646153846154
285.2,2998.72,11.212230769230771
285.3,2998.72,11.200115384615389
285.4,2998.72,11.188
285.5,2998.72,11.189
285.6,2998.72,11.184
285.7,2998.72,11.184
285.8,2998.72,11.184
285.9,2998.72,11.18525
286.0,2998.72,11.1865
286.1,2998.72,11.18775
286.2,2998.72,11.189
286.3,2998.72,11.186
286.4,2998.72,11.183
286.5,2998.72,11.183
286.6,2998.72,11.1835
286.7,2998.72,11.184
286.8,2998.72,11.184
286.9,2998.72,11.184
287.0,2998.72,11.189
287.1,2998.72,11.189
287.2,2998.72,11.17
287.3,2998.72,11.151
287.4,2998.72,11.148666666666667
287.5,2998.72,11.161722222222222
287.6,2998.72,11.17477777777778
287.7,2998.72,11.187833333333334
287.8,2998.72,11.183416666666666
287.9,2998.72,11.179
288.0,2998.72,11.162
288.1,2998.72,11.145
288.2,2998.72,11.128
288.3,2998.72,11.128
288.4,2998.72,11.1335
288.5,2998.72,11.139
288.6,2998.72,11.129
288.7,2998.72,11.119
288.8,2998.72,11.128
288.9,2998.72,11.128
289.0,2998.72,11.1255
289.1,2998.72,11.123
289.2,2998.72,11.1205
289.3,2998.72,11.118
289.4,2998.72,11.128
289.5,2998.72,11.118
289.6,2998.72,11.118
289.7,2998.72,11.118
289.8,2998.72,11.1188
289.9,2998.72,11.1196
290.0,2998.72,11.1204
290.1,2998.72,11.1212
290.2,2998.72,11.122
290.3,2998.72,11.122
290.4,2998.72,11.122
290.5,2998.72,11.121857142857143
290.6,2998.72,11.121714285714283
290.7,2998.72,11.121571428571428
290.8,2998.72,11.121428571428572
290.9,2998.72,11.121285714285715
291.0,2998.72,11.121142857142855
291.1,2998.72,11.121
291.2,2998.72,11.121
291.3,2998.72,11.121
291.4,2998.72,11.121
291.5,2998.72,11.121
291.6,2998.72,11.1195
291.7,2998.72,11.133
291.8,2998.72,11.1465
291.9,2998.72,11.1569375
292.0,2998.72,11.167375
292.1,2998.72,11.15975
292.2,2998.72,11.138625
292.3,2998.72,11.1288125
292.4,2998.72,11.119
292.5,2998.72,11.1205
292.6,2998.72,11.122
292.7,2998.72,11.1235
292.8,2998.72,11.125
292.9,2998.72,11.1265
293.0,2998.72,11.128
293.1,2998.72,11.138
293.2,2998.72,11.128
293.3,2998.72,11.128
293.4,2998.72,11.113
293.5,2998.72,11.116
293.6,2998.72,11.12025
293.7,2998.72,11.1245
293.8,2998.72,11.12875
293.9,2998.72,11.133
294.0,2998.72,11.126
294.1,2998.72,11.131125
294.2,2998.72,11.13625
294.3,2998.72,11.1535
294.4,2998.72,11.188
294.5,2998.72,11.207456696428572
294.6,2998.72,11.226913392857142
294.7,2998.72,11.226791071428572
294.8,2998.72,11.22666875
294.9,2998.72,11.226546428571428
295.0,2998.72,11.226424107142858
295.1,2998.72,11.226301785714286
295.2,2998.72,11.226179464285716
295.3,2998.72,11.209775446428573
295.4,2998.72,11.193371428571428
295.5,2998.72,11.160685714285714
295.6,2998.72,11.144342857142856
295.7,2998.72,11.128
295.8,2998.72,11.128
295.9,2998.72,11.128
296.0,2998.72,11.128
296.1,2998.72,11.128
296.2,2998.72,11.1235
296.3,2998.72,11.119
296.4,2998.72,11.119
296.5,2998.72,11.1275
296.6,2998.72,11.136
296.7,2998.72,11.133
296.8,2998.72,11.13
296.9,2998.72,11.127
297.0,2998.72,11.124
297.1,2998.72,11.124
297.2,2998.72,11.1225
297.3,2998.72,11.121
297.4,2998.72,11.121
297.5,2998.72,11.121
297.6,2998.72,11.1212
297.7,2998.72,11.1214
297.8,2998.72,11.1216
297.9,2998.72,11.1218
298.0,2998.72,11.122
298.1,2998.72,11.122
298.2,2998.72,11.122
298.3,2998.72,11.122
298.4,2998.72,11.123
298.5,2998.72,11.123
298.6,2998.72,11.123
298.7,2998.72,11.123
298.8,2998.72,11.121
298.9,2998.72,11.122
299.0,2998.72,11.121
299.1,2998.72,11.117
299.2,2998.72,11.115666666666668
299.3,2998.72,11.114333333333333
299.4,2998.72,11.113
299.5,2998.72,11.1125
299.6,2998.72,11.124083333333337
299.7,2998.72,11.135666666666667
299.8,2998.72,11.159333333333333
299.9,2998.72,11.171166666666666
300.0,2998.72,11.183
300.1,-2982.97,11.183
300.2,-2982.97,11.166833333333331
300.3,-2982.97,11.150666666666666
300.4,-2982.97,11.1345
300.5,-2982.97,11.118333333333334
300.6,-2983.06,11.102166666666667
300.7,-2983.25,11.086
300.8,-2983.43,11.0775
300.9,-2978.03,11.07975
301.0,-2879.06,11.082
301.1,-2794.46,11.095
301.2,-2719.66,11.096
301.3,-2652.64,11.096
301.4,-2591.49,11.096
301.5,-2535.64,11.096
301.6,-2484.0,11.088
301.7,-2435.66,11.08
301.8,-2390.98,11.072
301.9,-2348.87,11.071
302.0,-2308.95,11.07
302.1,-2271.5,11.069
302.2,-2235.8,11.069
302.3,-2201.74,11.067
302.4,-2168.96,11.065
302.5,-2137.56,11.063
302.6,-2107.16,11.063
302.7,-2077.59,11.063
302.8,-2049.76,11.063
302.9,-2022.57,11.069
303.0,-1996.38,11.06725
303.1,-1970.93,11.0655
303.2,-1945.75,11.06375
303.3,-1921.58,11.062
303.4,-1898.05,11.06025
303.5,-1875.07,11.0585
303.6,-1853.19,11.05675
303.7,-1831.31,11.055
303.8,-1810.16,11.055
303.9,-1789.38,11.055
304.0,-1769.24,11.059
304.1,-1749.83,11.053
304.2,-1730.42,11.053
304.3,-1711.74,11.053
304.4,-1693.43,11.0506
304.5,-1675.85,11.0482
304.6,-1658.0,11.0458
304.7,-1641.06,11.0434
304.8,-1624.03,11.041
304.9,-1607.55,11.0445
305.0,-1591.53,11.048
305.1,-1575.78,11.046
305.2,-1559.95,11.0465
305.3,-1544.93,11.047
305.4,-1530.19,11.0475
305.5,-1515.36,11.048
305.6,-1501.08,11.0485
305.7,-1487.25,11.049
305.8,-1473.33,11.04808333333333
305.9,-1459.78,11.047166666666666
306.0,-1446.42,11.04625
306.1,-1433.42,11.045333333333332
306.2,-1420.69,11.044416666666663
306.3,-1408.15,11.0435
306.4,-1395.97,11.042583333333331
306.5,-1383.7,11.041666666666668
306.6,-1371.62,11.04075
306.7,-1359.99,11.03983333333333
306.8,-1348.18,11.038916666666664
306.9,-1336.64,11.037999999999998
307.0,-1325.57,11.037714285714284
307.1,-1314.58,11.03742857142857
307.2,-1303.69,11.037142857142856
307.3,-1292.79,11.03685714285714
307.4,-1282.44,11.036571428571428
307.5,-1272.01,11.036285714285713
307.6,-1262.12,11.036
307.7,-1252.05,11.035714285714285
307.8,-1242.25,11.03542857142857
307.9,-1232.64,11.035142857142857
308.0,-1223.03,11.034857142857144
308.1,-1213.69,11.034571428571429
308.2,-1204.53,11.034285714285716
308.3,-1195.56,11.034
308.4,-1186.5,11.034
308.5,-1177.62,11.034
308.6,-1169.1,11.039
308.7,-1160.4,11.033
308.8,-1152.07,11.033
308.9,-1144.11,11.033
309.0,-1136.23,11.032647058823528
309.1,-1127.99,11.03229411764706
309.2,-1120.21,11.031941176470587
309.3,-1112.34,11.031588235294118
309.4,-1104.74,11.031235294117648
309.5,-1097.32,11.030882352941177
309.6,-1089.54,11.030529411764704
309.7,-1082.4,11.030176470588236
309.8,-1075.35,11.029823529411765
309.9,-1068.48,11.029470588235291
310.0,-1061.34,11.029117647058824
310.1,-1054.38,11.02876470588235
310.2,-1047.61,11.02841176470588
310.3,-1041.11,11.028058823529411
310.4,-1034.61,11.02770588235294
310.5,-1028.02,11.02735294117647
310.6,-1021.97,11.027
310.7,-1015.56,11.026647058823528
310.8,-1009.43,11.02629411764706
310.9,-1003.2,11.025941176470589
311.0,-997.345,11.025588235294116
311.1,-991.485,11.025235294117648
311.2,-985.718,11.024882352941177
311.3,-979.675,11.024529411764703
311.4,-973.815,11.024176470588236
311.5,-968.139,11.023823529411764
311.6,-962.646,11.023470588235291
311.7,-957.336,11.023117647058823
311.8,-952.026,11.022764705882352
311.9,-946.807,11.02241176470588
312.0,-941.405,11.022058823529411
312.1,-936.461,11.02170588235294
312.2,-931.426,11.035125620915032
312.3,-926.299,11.062318039215686
312.4,-921.538,11.08951045751634
312.5,-916.686,11.1201759521378
312.6,-911.833,11.136162730119825
312.7,-907.164,11.137077720673338
312.8,-902.678,11.13799271122685
312.9,-897.917,11.12383591435185
313.0,-893.431,11.09421425925926
313.1,-888.762,11.052770532407408
313.2,-884.459,11.027607939814814
313.3,-880.064,11.00244534722222
313.4,-875.578,10.993563888888888
313.5,-871.55,10.99845111111111
313.6,-867.43,11.003338333333334
313.7,-863.218,11.008225555555557
313.8,-858.824,11.013112777777778
313.9,-854.887,11.018
314.0,-851.041,11.017
314.1,-847.105,11.017
314.2,-843.259,11.017
314.3,-839.414,11.017
314.4,-835.752,11.021
314.5,-831.907,11.021
314.6,-828.244,11.021
314.7,-824.674,11.03
314.8,-821.103,11.039
314.9,-817.533,11.039
315.0,-813.962,11.039
315.1,-810.483,11.031666666666668
315.2,-807.096,11.024333333333333
315.3,-803.708,11.017
315.4,-800.229,11.016
315.5,-797.024,11.015
315.6,-793.545,11.015
315.7,-790.433,11.0145
315.8,-787.137,11.014
315.9,-783.841,11.014
316.0,-780.728,11.014
316.1,-777.615,11.014
316.2,-774.685,11.014
316.3,-771.939,11.014
316.4,-768.917,11.014
316.5,-765.896,11.017
316.6,-762.966,11.017
316.7,-759.945,11.017
316.8,-757.198,11.0165
316.9,-754.177,11.016
317.0,-751.431,11.016
317.1,-748.684,11.016
317.2,-745.846,11.020866666666668
317.3,-743.282,11.025733333333331
317.4,-740.627,11.0306
317.5,-737.88,11.035466666666668
317.6,-735.317,11.040333333333333
317.7,-733.028,11.0452
317.8,-730.373,11.050066666666668
317.9,-727.718,11.05493333333333
318.0,-725.063,11.0598
318.1,-722.774,11.064666666666666
318.2,-720.211,11.06953333333333
318.3,-717.83,11.0744
318.4,-715.541,11.079266666666664
318.5,-713.161,11.084133333333332
318.6,-710.872,11.089
318.7,-708.492,11.087
318.8,-706.111,11.087
318.9,-703.914,11.087
319.0,-701.808,11.087
319.1,-699.428,11.087
319.2,-697.322,11.087
319.3,-695.125,11.089
319.4,-692.836,11.0882
319.5,-690.822,11.0874
319.6,-688.716,11.0866
319.7,-686.427,11.0858
319.8,-684.505,11.085
319.9,-682.307,11.0842
320.0,-680.202,11.0834
320.1,-678.187,11.0826
320.2,-676.265,11.0818
320.3,-674.25,11.081
320.4,-672.236,11.094010073260073
320.5,-670.314,11.107020146520146
320.6,-668.299,11.133040293040292
320.7,-666.377,11.145064713064713
320.8,-664.546,11.1430756003256
320.9,-662.623,11.141086487586486
321.0,-660.792,11.12508384208384
321.1,-658.961,11.095049857549856
321.2,-657.13,11.04827798127798
321.3,-655.207,11.015038868538866
321.4,-653.559,10.993587505087504
321.5,-651.82,10.984386853886852
321.6,-649.897,10.975186202686205
321.7,-648.249,10.978236263736264
321.8,-646.509,10.994
321.9,-644.953,10.994
322.0,-643.305,10.994
322.1,-641.566,10.9945
322.2,-639.826,10.995
322.3,-637.995,10.995
322.4,-636.439,10.995
322.5,-634.699,10.9944
322.6,-633.234,10.9938
322.7,-631.678,10.993200000000002
322.8,-630.03,10.9926
322.9,-628.473,10.992
323.0,-626.825,10.992
323.1,-625.269,10.9925
323.2,-623.713,10.993
323.3,-621.973,10.993
323.4,-620.6,10.993
323.5,-619.135,10.993
323.6,-617.487,10.993
323.7,-616.022,10.993
323.8,-614.465,10.993
323.9,-613.001,10.993
324.0,-611.353,10.993
324.1,-609.979,10.993
324.2,-608.515,10.993
324.3,-606.958,10.993
324.4,-605.768,10.993
324.5,-604.395,10.993
324.6,-603.021,10.993
324.7,-601.648,10.994
324.8,-600.183,10.994
324.9,-598.993,10.994
325.0,-597.711,10.980666666666666
325.1,-596.155,10.967333333333334
325.2,-594.69,10.969916666666666
325.3,-593.591,10.9725
325.4,-592.126,10.991
325.5,-590.753,10.998
325.6,-589.38,10.993117647058824
325.7,-588.19,10.988235294117649
325.8,-586.999,10.98335294117647
325.9,-585.809,10.978470588235291
326.0,-584.71,10.97358823529412
326.1,-583.429,10.968705882352944
326.2,-581.964,10.96382352941177
326.3,-580.865,10.958941176470589
326.4,-579.675,10.954058823529412
326.5,-578.485,10.949176470588236
326.6,-577.111,10.944294117647058
326.7,-576.013,10.93941176470588
326.8,-574.64,10.934529411764707
326.9,-573.724,10.92964705882353
327.0,-572.534,10.924764705882351
327.1,-571.252,10.933176470588236
327.2,-569.97,10.941588235294118
327.3,-568.78,10.963294117647058
327.4,-567.681,10.97414705882353
327.5,-566.583,10.985
327.6,-565.484,10.985
327.7,-564.294,10.985
327.8,-563.012,10.985
327.9,-561.913,10.985
328.0,-560.723,10.985
328.1,-559.625,10.985
328.2,-558.434,10.9845
328.3,-557.427,10.984000000000002
328.4,-556.42,10.984000000000002
328.5,-555.23,10.984000000000002
328.6,-554.131,10.983736842105262
328.7,-553.216,10.983473684210526
328.8,-552.026,10.98321052631579
328.9,-551.018,10.982947368421057
329.0,-549.828,10.982684210526315
329.1,-548.73,10.98242105263158
329.2,-547.723,10.982157894736844
329.3,-546.532,10.981894736842104
329.4,-545.617,10.981631578947368
329.5,-544.518,10.981368421052633
329.6,-543.42,10.981105263157897
329.7,-542.779,10.980842105263156
329.8,-541.589,10.98057894736842
329.9,-540.673,10.98031578947369
330.0,-539.757,10.980052631578944
330.1,-538.75,10.97978947368421
330.2,-537.652,10.979526315789473
330.3,-536.644,10.979263157894737
330.4,-535.546,10.979
330.5,-534.722,10.980250000000002
330.6,-533.806,10.9815
330.7,-532.891,10.982750000000005
330.8,-531.701,10.982762500000003
330.9,-530.877,10.982775000000002
331.0,-529.87,10.9827875
331.1,-529.046,10.9828
331.2,-528.13,10.9816
331.3,-527.215,10.980400000000005
331.4,-526.116,10.9792
331.5,-525.109,10.978000000000002
331.6,-524.285,10.977944444444448
331.7,-523.552,10.977888888888891
331.8,-522.545,10.977833333333336
331.9,-521.63,10.977777777777774
332.0,-520.622,10.977722222222225
332.1,-519.89,10.977666666666668
332.2,-518.791,10.977611111111113
332.3,-517.876,10.97755555555556
332.4,-516.96,10.977500000000004
332.5,-516.045,10.977444444444444
332.6,-515.221,10.977388888888887
332.7,-514.305,10.977333333333338
332.8,-513.573,10.97727777777778
332.9,-512.749,10.977222222222224
333.0,-511.925,10.977166666666667
333.1,-511.101,10.97711111111111
333.2,-510.185,10.977055555555555
333.3,-509.453,10.977
333.4,-508.538,10.977
333.5,-507.713,10.977
333.6,-506.798,10.983
333.7,-505.974,10.983
333.8,-505.241,10.983
333.9,-504.326,10.989
334.0,-503.593,10.98815384615385
334.1,-502.586,10.987307692307692
334.2,-501.854,10.98646153846154
334.3,-500.938,10.985615384615382
334.4,-500.114,10.984769230769231
334.5,-499.199,10.983923076923077
334.6,-498.65,10.98307692307693
334.7,-497.734,10.982230769230773
334.8,-497.093,10.981384615384616
334.9,-496.269,10.980538461538464
335.0,-495.354,10.97969230769231
335.1,-494.804,10.978846153846156
335.2,-493.797,10.978000000000002
335.3,-493.065,10.97790566037736
335.4,-492.241,10.97781132075472
